,taxon_name_w_authors,202112_accepted_name_w_author,202306_taxon_name_w_authors,202306_chained_accepted_name_w_author,202306_chained_accepted_species,202306_direct_accepted_name_w_author,202306_direct_accepted_species,202306_chained_accepted_genus,202306_direct_accepted_genus
123395,Lavoisiera cogniauxiana Barreto,Lavoisiera pulcherrima DC.,Lavoisiera pulcherrima DC.,Microlicia pulcherrima (DC.) Versiane & R.Romero,Microlicia pulcherrima,Microlicia plinervia Versiane & R.Romero,Microlicia plinervia,Microlicia,Microlicia
123948,Melastoma molle Wall.,Melastoma crinitum Naudin,Melastoma crinitum Naudin,Melastoma penicillatum Naudin,Melastoma penicillatum,Melastoma molle Wall.,Melastoma molle,Melastoma,Melastoma
124040,Melastoma succulentum Blume,Medinilla succulenta Korth. ex Blume,Medinilla succulenta Korth. ex Blume,Medinilla crassifolia Blume,Medinilla crassifolia,Medinilla succulenta Blume,Medinilla succulenta,Medinilla,Medinilla
124063,Melastoma velutinum Willd.,Miconia albicans (Sw.) Steud.,Miconia albicans (Sw.) Steud.,Miconia albicans (Sw.) Steud.,Miconia albicans,Pleroma clavatum (Pers.) P.J.F.Guim. & Michelang.,Pleroma clavatum,Miconia,Pleroma
124189,Memecylon latifolium Bojer,Memecylon cordatum Gardner ex Triana,Memecylon cordatum Gardner ex Triana,Memecylon randerianum S.M.Almeida & M.R.Almeida,Memecylon randerianum,Memecylon cordatum Desr.,Memecylon cordatum,Memecylon,Memecylon
124504,Osbeckia koti-gueda Naudin,Osbeckia aspera Blume,Osbeckia aspera Blume,Osbeckia aspera Blume,Osbeckia aspera,Osbeckia wightiana Benth. ex Wight & Arn.,Osbeckia wightiana,Osbeckia,Osbeckia
124537,Osbeckia quaterna Buch.-Ham. ex D.Don,Osbeckia stellata Buch.-Ham. ex D.Don,Osbeckia stellata Buch.-Ham. ex D.Don,Osbeckia stellata Buch.-Ham. ex D.Don,Osbeckia stellata,Osbeckia rostrata D.Don,Osbeckia rostrata,Osbeckia,Osbeckia
124539,Osbeckia recalva Bedd. ex Gamble,Osbeckia stellata Buch.-Ham. ex D.Don,Osbeckia stellata Buch.-Ham. ex D.Don,Osbeckia stellata Buch.-Ham. ex D.Don,Osbeckia stellata,Osbeckia rostrata D.Don,Osbeckia rostrata,Osbeckia,Osbeckia
124561,Osbeckia truncata D.Don ex Wight & Arn.,Osbeckia brachystemon Naudin,Osbeckia brachystemon Naudin,Osbeckia brachystemon Naudin,Osbeckia brachystemon,Osbeckia muralis Naudin,Osbeckia muralis,Osbeckia,Osbeckia
124797,Pleroma strigosum Triana,Pleroma ornatum Triana,Pleroma ornatum Triana,Chaetogastra ornata (Sw.) P.J.F.Guim. & Michelang.,Chaetogastra ornata,Brachyotum strigosum Triana,Brachyotum strigosum,Chaetogastra,Brachyotum
124897,Rhexia alsinefolia Schrank & Mart.,Acisanthera alsinaefolia (DC.) Triana,Acisanthera alsinaefolia (DC.) Triana,Acisanthera alsinaefolia (DC.) Triana,Acisanthera alsinaefolia,Acisanthera alsinefolia var. alsinefolia ,Acisanthera alsinefolia,Acisanthera,Acisanthera
124900,Rhexia arenariifolia Mart. & Schrank,Microlicia arenariifolia DC.,Microlicia arenariifolia DC.,Microlicia arenariifolia DC.,Microlicia arenariifolia,Microlicia arenariaefolia DC.,Microlicia arenariaefolia,Microlicia,Microlicia
124958,Rhexia viminea D.Don,Pleroma vimineum D.Don,Pleroma vimineum D.Don,Pleroma vimineum D.Don,Pleroma vimineum,Pleroma viminea D.Don,Pleroma viminea,Pleroma,Pleroma
124965,Sagraea hirtella DC.,Ossaea hirtella Triana,Ossaea hirtella Triana,Ossaea hirtella Triana,Ossaea hirtella,Miconia hirtellicaulis Ionta & Judd,Miconia hirtellicaulis,Ossaea,Miconia
125202,Tibouchina cujabensis Cogn.,Pleroma pogonantherum Triana,Pleroma pogonantherum Triana,Tibouchina pogonanthera Cogn.,Tibouchina pogonanthera,Tibouchina cujabensis Cogn.,Tibouchina cujabensis,Tibouchina,Tibouchina
125224,Tibouchina viminea Cogn.,Pleroma vimineum D.Don,Pleroma vimineum D.Don,Pleroma vimineum D.Don,Pleroma vimineum,Pleroma viminea D.Don,Pleroma viminea,Pleroma,Pleroma
125434,Pseudodissochaeta spirei (Guillaumin) Veldkamp & J.F.Maxwell,Pseudodissochaeta assamica (C.B.Clarke) Nayar,Pseudodissochaeta assamica (C.B.Clarke) Nayar,Pseudodissochaeta assamica (C.B.Clarke) Nayar,Pseudodissochaeta assamica,Pseudodissochaeta spirei (Guillaumin) Veldkamp & J.F.Maxwell,Pseudodissochaeta spirei,Pseudodissochaeta,Pseudodissochaeta
125483,Osbeckia darjeelingensis G.S.Giri & M.P.Nayar,Osbeckia rostrata D.Don,Osbeckia rostrata D.Don,Osbeckia rostrata D.Don,Osbeckia rostrata,Osbeckia stellata var. stellata ,Osbeckia stellata,Osbeckia,Osbeckia
126247,Astragalus angustifolius subsp. tymphresteus (Boiss. & Spruner) Hayek,Astragalus sirinicus Ten.,Astragalus sirinicus Ten.,Astragalus sirinicus Ten.,Astragalus sirinicus,Astragalus tymphresteus Boiss. & Spruner,Astragalus tymphresteus,Astragalus,Astragalus
126266,Orobus laevigatus Waldst. & Kit.,Lathyrus laevigatus Arechav.,Lathyrus laevigatus Arechav.,Lathyrus latifolius subsp. latifolius ,Lathyrus latifolius,Lathyrus laevigatus (Waldst. & Kit.) Gren.,Lathyrus laevigatus,Lathyrus,Lathyrus
126321,Ulex parviflorus subsp. glabrescens (Webb) Rothm.,Ulex parviflorus subsp. jussiaei (Webb) D.A.Webb,Ulex parviflorus subsp. jussiaei (Webb) D.A.Webb,Ulex jussiaei Webb,Ulex jussiaei,Ulex borgiae Rivas Mart.,Ulex borgiae,Ulex,Ulex
126867,Galactia nana Burkart,Galactia peduncularis (Benth.) Taub.,Galactia peduncularis (Benth.) Taub.,Cerradicola peduncularis (Benth.) L.P.Queiroz,Cerradicola peduncularis,Cerradicola nana (Burkart) L.P.Queiroz,Cerradicola nana,Cerradicola,Cerradicola
126968,Brongniartia discolor Brandegee,Brongniartia magnibracteata Schltdl.,Brongniartia magnibracteata Schltdl.,Brongniartia magnibracteata Schltdl.,Brongniartia magnibracteata,Brongniartia discolor Brandegee,Brongniartia discolor,Brongniartia,Brongniartia
126990,Brownea angustiflora Little,Brownea coccinea Jacq.,Brownea coccinea Jacq.,Brownea coccinea Jacq.,Brownea coccinea,Brownea angustiflora Little,Brownea angustiflora,Brownea,Brownea
127188,Acacia vogeliana Steud.,Lysiloma ambigua Urb.,Lysiloma ambigua Urb.,Lysiloma ambigua Urb.,Lysiloma ambigua,Parasenegalia vogeliana (Steud.) Seigler & Ebinger,Parasenegalia vogeliana,Lysiloma,Parasenegalia
127535,Indigofera argentata I.M.Johnst.,Indigofera nesophila Lievens & Urbatsch,Indigofera nesophila Lievens & Urbatsch,Indigofera nesophila Lievens & Urbatsch,Indigofera nesophila,Indigofera nelsonii Rydb.,Indigofera nelsonii,Indigofera,Indigofera
127815,Galactia stereophylla Harms,Galactia neesii DC.,Galactia neesii DC.,Betencourtia neesii (DC.) L.P.Queiroz,Betencourtia neesii,Betencourtia stereophylla (Harms) L.P.Queiroz,Betencourtia stereophylla,Betencourtia,Betencourtia
127886,Albizia paucipinnata Schery,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora var. multiflora ,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
127887,Albizia plurijuga (Standl.) Britton & Rose,Albizia occidentalis Brandegee,Albizia occidentalis Brandegee,Albizia occidentalis Brandegee,Albizia occidentalis,Hesperalbizia occidentalis (Brandegee) Barneby & J.W.Grimes,Hesperalbizia occidentalis,Albizia,Hesperalbizia
128293,Mimosa scandens L.,Entada gigas (L.) Fawc. & Rendle,Entada gigas (L.) Fawc. & Rendle,Entada gigas (L.) Fawc. & Rendle,Entada gigas,Entada phaseoloides (L.) Merr.,Entada phaseoloides,Entada,Entada
128294,Entada gigalobium DC.,Entada phaseoloides (L.) Merr.,Entada phaseoloides (L.) Merr.,Entada phaseoloides (L.) Merr.,Entada phaseoloides,Entada gigas (L.) Fawc. & Rendle,Entada gigas,Entada,Entada
128412,Acacia emoryana Benth.,Acacia berlandieri Benth.,Acacia berlandieri Benth.,Senegalia berlandieri (Benth.) Britton & Rose,Senegalia berlandieri,Senegalia × emoryana (Benth.) Britton & Rose,Senegalia emoryana,Senegalia,Senegalia
128590,Copaifera hymenaeifolia Moric.,Guibourtia hymenaefolia (Moric.) J.Léonard,Guibourtia hymenaefolia (Moric.) J.Léonard,Guibourtia hymenaefolia (Moric.) J.Léonard,Guibourtia hymenaefolia,Guibourtia hymenaeifolia (Moric.) J.Léonard,Guibourtia hymenaeifolia,Guibourtia,Guibourtia
128591,Copaiba hymenaeifolia (Moric.) Kuntze,Guibourtia hymenaefolia (Moric.) J.Léonard,Guibourtia hymenaefolia (Moric.) J.Léonard,Guibourtia hymenaefolia (Moric.) J.Léonard,Guibourtia hymenaefolia,Guibourtia hymenaeifolia (Moric.) J.Léonard,Guibourtia hymenaeifolia,Guibourtia,Guibourtia
128753,Swartzia multijuga var. apetala Benth.,Swartzia multijuga Vogel,Swartzia multijuga Vogel,Swartzia multijuga Vogel,Swartzia multijuga,Swartzia parvipetala (R.S.Cowan) Mansano,Swartzia parvipetala,Swartzia,Swartzia
128764,Dialium densiflorum Harms,Dialium guineense Willd.,Dialium guineense Willd.,Dialium guineense Willd.,Dialium guineense,Dialium zenkeri Harms,Dialium zenkeri,Dialium,Dialium
128770,Tounatea oblonga (Benth.) Taub.,Swartzia polyphylla DC.,Swartzia polyphylla DC.,Swartzia polyphylla DC.,Swartzia polyphylla,Swartzia oblonga Benth.,Swartzia oblonga,Swartzia,Swartzia
128771,Swartzia acuminata var. puberula (Taub.) Glaz.,Swartzia polyphylla DC.,Swartzia polyphylla DC.,Swartzia polyphylla DC.,Swartzia polyphylla,Swartzia acuminata Willd. ex Vogel,Swartzia acuminata,Swartzia,Swartzia
128772,Swartzia acuminata var. tridynamia Huber,Swartzia polyphylla DC.,Swartzia polyphylla DC.,Swartzia polyphylla DC.,Swartzia polyphylla,Swartzia acuminata Willd. ex Vogel,Swartzia acuminata,Swartzia,Swartzia
128773,Tounatea acuminata (Willd. ex Vogel) Taub.,Swartzia polyphylla DC.,Swartzia polyphylla DC.,Swartzia polyphylla DC.,Swartzia polyphylla,Swartzia acuminata Willd. ex Vogel,Swartzia acuminata,Swartzia,Swartzia
128776,Tounatea acuminata var. puberula Taub.,Swartzia polyphylla DC.,Swartzia polyphylla DC.,Swartzia polyphylla DC.,Swartzia polyphylla,Swartzia acuminata Willd. ex Vogel,Swartzia acuminata,Swartzia,Swartzia
128891,Bowdichia racemosa var. parvifolia Ducke,Staminodianthus racemosus (Hoehne) D.B.O.S.Cardoso & H.C.Lima,Staminodianthus racemosus (Hoehne) D.B.O.S.Cardoso & H.C.Lima,Staminodianthus racemosus (Hoehne) D.B.O.S.Cardoso & H.C.Lima,Staminodianthus racemosus,Staminodianthus duckei (Yakovlev) D.B.O.S.Cardoso & H.C.Lima,Staminodianthus duckei,Staminodianthus,Staminodianthus
128987,Dialium soyauxii Harms,Dialium guineense Willd.,Dialium guineense Willd.,Dialium guineense Willd.,Dialium guineense,Dialium zenkeri Harms,Dialium zenkeri,Dialium,Dialium
129013,Dialium zenkeri Harms,Dialium guineense Willd.,Dialium guineense Willd.,Dialium guineense Willd.,Dialium guineense,Dialium zenkeri Harms,Dialium zenkeri,Dialium,Dialium
129078,Tephrosia tenella A.Gray,Tephrosia vicioides Schltdl.,Tephrosia vicioides Schltdl.,Tephrosia vicioides Schltdl.,Tephrosia vicioides,Tephrosia domingensis (Willd.) Pers.,Tephrosia domingensis,Tephrosia,Tephrosia
129079,Cracca tenella (A.Gray) Rose,Tephrosia vicioides Schltdl.,Tephrosia vicioides Schltdl.,Tephrosia vicioides Schltdl.,Tephrosia vicioides,Tephrosia domingensis (Willd.) Pers.,Tephrosia domingensis,Tephrosia,Tephrosia
129101,Trifolium chiclense Ball,Trifolium amabile var. pedicellaris Ball,Trifolium amabile var. pedicellaris Ball,Trifolium amabile var. pedicellaris Ball,Trifolium amabile,Trifolium peruvianum Vogel,Trifolium peruvianum,Trifolium,Trifolium
129155,Acacia ambigua Vogel,Lysiloma ambigua Urb.,Lysiloma ambigua Urb.,Lysiloma ambigua Urb.,Lysiloma ambigua,Parasenegalia vogeliana (Steud.) Seigler & Ebinger,Parasenegalia vogeliana,Lysiloma,Parasenegalia
129224,Adesmia caespitosa Gillies ex Hook. & Arn.,Adesmia minor (Hook. & Arn.) Burkart,Adesmia minor (Hook. & Arn.) Burkart,Adesmia minor (Hook. & Arn.) Burkart,Adesmia minor,Adesmia horrida Gillies ex Hook. & Arn.,Adesmia horrida,Adesmia,Adesmia
129266,Adesmia amblysepala Solms,Adesmia schickendanztii Griseb.,Adesmia schickendanztii Griseb.,Adesmia schickendanztii Griseb.,Adesmia schickendanztii,Adesmia sckickendanzii Griseb.,Adesmia sckickendanzii,Adesmia,Adesmia
129459,Sophora oligosperma Urb. & Ekman,Sophora albo-petiolulata Leonard,Sophora albo-petiolulata Leonard,Sophora albo-petiolulata Leonard,Sophora albo-petiolulata,Sophora albopetiolulata Leonard,Sophora albopetiolulata,Sophora,Sophora
129519,Collaea crassifolia var. angustifolia Benth.,Galactia neesii DC.,Galactia neesii DC.,Betencourtia neesii (DC.) L.P.Queiroz,Betencourtia neesii,Betencourtia crassifolia (Benth.) L.P.Queiroz,Betencourtia crassifolia,Betencourtia,Betencourtia
129550,Adesmia aprica Phil.,Adesmia viscida Savi,Adesmia viscida Savi,Adesmia viscida Savi,Adesmia viscida,Adesmia mucronata Hook. & Arn.,Adesmia mucronata,Adesmia,Adesmia
129565,Aeschynomene puberula DC.,Aeschynomene scoparia Kunth,Aeschynomene scoparia Kunth,Ctenodon scoparius (Kunth) D.B.O.S.Cardoso & H.C.Lima,Ctenodon scoparius,"Ctenodon histrix var. incanus (Benth.) D.B.O.S.Cardoso, P.L.R.Moraes & H.C.Lima",Ctenodon histrix,Ctenodon,Ctenodon
129589,Aeschynomene floribunda M.Martens & Galeotti,Aeschynomene americana L.,Aeschynomene americana L.,Aeschynomene americana L.,Aeschynomene americana,Aeschynomene villosa var. villosa ,Aeschynomene villosa,Aeschynomene,Aeschynomene
129607,Leucaena plurijuga Standl.,Albizia occidentalis var. plurijuga (Standl.) L.Rico & S.L.Gale,Albizia occidentalis var. plurijuga (Standl.) L.Rico & S.L.Gale,Albizia occidentalis var. plurijuga (Standl.) L.Rico & S.L.Gale,Albizia occidentalis,Hesperalbizia occidentalis (Brandegee) Barneby & J.W.Grimes,Hesperalbizia occidentalis,Albizia,Hesperalbizia
129608,Pithecellobium polycephalum Benth.,Albizia polycephala (Benth.) Killip,Albizia polycephala (Benth.) Killip,Albizia polycephala (Benth.) Killip,Albizia polycephala,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala,Albizia,Pseudalbizzia
129609,Samanea polycephala (Benth.) Pittier,Albizia polycephala (Benth.) Killip,Albizia polycephala (Benth.) Killip,Albizia polycephala (Benth.) Killip,Albizia polycephala,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala,Albizia,Pseudalbizzia
129614,Centrosema longifolium Benth.,Centrosema acutifolium Benth.,Centrosema acutifolium Benth.,Centrosema acutifolium Benth.,Centrosema acutifolium,Centrosema angustifolium (Kunth) Benth.,Centrosema angustifolium,Centrosema,Centrosema
129657,Copaiva guianensis (Desf.) E.H.L.Krause,Copaifera guyanensis Desf.,Copaifera guyanensis Desf.,Copaifera guyanensis Desf.,Copaifera guyanensis,Copaifera guianensis Desf.,Copaifera guianensis,Copaifera,Copaifera
129658,Copaifera beyrichii Hayne,Copaifera guyanensis Desf.,Copaifera guyanensis Desf.,Copaifera guyanensis Desf.,Copaifera guyanensis,Copaifera guianensis Desf.,Copaifera guianensis,Copaifera,Copaifera
129694,Coursetia eriantha Benth.,Coursetia orbicularis Benth.,Coursetia orbicularis Benth.,Poissonia orbicularis (Benth.) Hauman,Poissonia orbicularis,Poissonia eriantha (Benth.) Hauman,Poissonia eriantha,Poissonia,Poissonia
130067,Newtonia nitida (Benth.) Brenan,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta,Marlimorimia contorta (DC.) L.P.Queiroz & P.G.Ribeiro,Marlimorimia contorta,Pseudopiptadenia,Marlimorimia
130068,Newtonia psilostachya (DC.) Brenan,Pseudopiptadenia psilostachya (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia psilostachya (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia psilostachya (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia psilostachya,Marlimorimia psilostachya (DC.) L.P.Queiroz & Marc.F.Simon,Marlimorimia psilostachya,Pseudopiptadenia,Marlimorimia
130120,Orophaca argophylla (Nutt.) Rydb.,Astragalus hyalinus M.E.Jones,Astragalus hyalinus M.E.Jones,Astragalus hyalinus M.E.Jones,Astragalus hyalinus,Astragalus gilviflorus var. gilviflorus ,Astragalus gilviflorus,Astragalus,Astragalus
130329,Pithecellobium malacotrichum Harms,Abarema auriculata (Benth.) Barneby & J.W.Grimes,Abarema auriculata (Benth.) Barneby & J.W.Grimes,"Jupunba auriculata (Benth.) M.V.B.Soares, M.P.Morim & Iganci",Jupunba auriculata,Enterolobium contortisiliquum (Vell.) Morong,Enterolobium contortisiliquum,Jupunba,Enterolobium
130362,Pithecellobium rhombeum Benth.,Abarema brachystachya (DC.) Barneby & J.W.Grimes,Abarema brachystachya (DC.) Barneby & J.W.Grimes,"Jupunba brachystachya (DC.) M.V.B.Soares, M.P.Morim & Iganci",Jupunba brachystachya,"Jupunba rhombea (Benth.) M.V.B.Soares, M.P.Morim & Iganci",Jupunba rhombea,Jupunba,Jupunba
130406,Willardia argyrotricha (Harms) F.J.Herm.,Lonchocarpus agyrotrichus Harms,Lonchocarpus agyrotrichus Harms,Lonchocarpus agyrotrichus Harms,Lonchocarpus agyrotrichus,Lonchocarpus argyrotrichus Harms,Lonchocarpus argyrotrichus,Lonchocarpus,Lonchocarpus
130564,Stryphnodendron piptadenioides E.M.O.Martins,Stryphnodendron coriaceum Benth.,Stryphnodendron coriaceum Benth.,"Gwilymia coriacea (Benth.) A.G.Lima, Paula-Souza & Scalon",Gwilymia coriacea,Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson,Pityrocarpa moniliformis,Gwilymia,Pityrocarpa
130742,Dalbergia cujabensis Benth.,Dalbergia cuiabensis Benth.,Dalbergia cuiabensis Benth.,Dalbergia cuiabensis Benth.,Dalbergia cuiabensis,Dalbergia cujabensis Benth.,Dalbergia cujabensis,Dalbergia,Dalbergia
130747,Dalbergia ferrugineo-tomentosa Hoehne,Dalbergia cuiabensis Benth.,Dalbergia cuiabensis Benth.,Dalbergia cuiabensis Benth.,Dalbergia cuiabensis,Dalbergia cujabensis Benth.,Dalbergia cujabensis,Dalbergia,Dalbergia
131586,Oddoniodendron gilletii De Wild.,Oddoniodendron micranthum (Harms) Baker f.,Oddoniodendron micranthum (Harms) Baker f.,Oddoniodendron micranthum (Harms) Baker f.,Oddoniodendron micranthum,Oddoniodendron gilletii De Wild.,Oddoniodendron gilletii,Oddoniodendron,Oddoniodendron
131848,Desmodium arenicola (Vail) F.J.Herm.,Dendrolobium triangulare (Retz.) Schindl.,Dendrolobium triangulare (Retz.) Schindl.,Dendrolobium triangulare (Retz.) Schindl.,Dendrolobium triangulare,Desmodium lineatum DC.,Desmodium lineatum,Dendrolobium,Desmodium
132122,Galactia martii DC.,Galactia neesii DC.,Galactia neesii DC.,Betencourtia neesii (DC.) L.P.Queiroz,Betencourtia neesii,Betencourtia martii (DC.) L.P.Queiroz,Betencourtia martii,Betencourtia,Betencourtia
132276,Anisolotus mollis A.Heller,Acmispon americanus (Nutt.) Rydb.,Acmispon americanus (Nutt.) Rydb.,Acmispon americanus (Nutt.) Rydb.,Acmispon americanus,Acmispon neomexicanus (Greene) Brouillet,Acmispon neomexicanus,Acmispon,Acmispon
132277,Anisolotus neomexicanus (Greene) A.Heller,Ottleya plebeia (Brandegee) D.D.Sokoloff,Ottleya plebeia (Brandegee) D.D.Sokoloff,Acmispon plebeius (Brandegee) Allred,Acmispon plebeius,Acmispon neomexicanus (Greene) Brouillet,Acmispon neomexicanus,Acmispon,Acmispon
132278,Lotus neomexicanus Greene,Ottleya plebeia (Brandegee) D.D.Sokoloff,Ottleya plebeia (Brandegee) D.D.Sokoloff,Acmispon plebeius (Brandegee) Allred,Acmispon plebeius,Acmispon neomexicanus (Greene) Brouillet,Acmispon neomexicanus,Acmispon,Acmispon
132331,Hosackia puberula Benth.,Ottleya plebeia (Brandegee) D.D.Sokoloff,Ottleya plebeia (Brandegee) D.D.Sokoloff,Acmispon plebeius (Brandegee) Allred,Acmispon plebeius,Acmispon oroboides (Kunth) Brouillet,Acmispon oroboides,Acmispon,Acmispon
132388,Lupinus cruckshanksii A.Gray,Lupinus ananeanus Ulbr.,Lupinus ananeanus Ulbr.,Lupinus ananeanus Ulbr.,Lupinus ananeanus,Lupinus asa-grayanus C.P.Sm.,Lupinus asa-grayanus,Lupinus,Lupinus
132442,Piptadenia nitida Benth.,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta,Marlimorimia contorta (DC.) L.P.Queiroz & P.G.Ribeiro,Marlimorimia contorta,Pseudopiptadenia,Marlimorimia
