,taxon_name_w_authors,202112_accepted_name_w_author,202306_taxon_name_w_authors,202306_chained_accepted_name_w_author,202306_chained_accepted_species,202306_direct_accepted_name_w_author,202306_direct_accepted_species,202306_chained_accepted_genus,202306_direct_accepted_genus
134925,Cathormion altissimum (Hook.f.) Hutch. & Dandy,Albizia altissima Hook.f.,Albizia altissima Hook.f.,Albizia altissima Hook.f.,Albizia altissima,Osodendron altissimum (Hook.f.) E.J.M.Koenen,Osodendron altissimum,Albizia,Osodendron
135016,Arthrosamanea altissima (Hook.f.) G.C.C.Gilbert & Boutique,Albizia altissima Hook.f.,Albizia altissima Hook.f.,Albizia altissima Hook.f.,Albizia altissima,Osodendron altissimum (Hook.f.) E.J.M.Koenen,Osodendron altissimum,Albizia,Osodendron
135101,Mimosa blanchetii Benth.,Pithecellobium blanchetii (Benth.) Benth.,Pithecellobium blanchetii (Benth.) Benth.,Blanchetiodendron blanchetii (Benth.) Barneby & J.W.Grimes,Blanchetiodendron blanchetii,Mimosa blanchetii Benth.,Mimosa blanchetii,Blanchetiodendron,Mimosa
136200,Aeschynomene pumila L.,Aeschynomene indica L.,Aeschynomene indica L.,Aeschynomene indica L.,Aeschynomene indica,Neptunia prostrata (Lam.) Baill.,Neptunia prostrata,Aeschynomene,Neptunia
136852,Feuilleea schomburgkii (Benth.) Kuntze,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii,Robrichia schomburgkii (Benth.) A.R.M.Luz & E.R.Souza,Robrichia schomburgkii,Enterolobium,Robrichia
136853,Mimosa wilsonii Standl.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii,Robrichia schomburgkii (Benth.) A.R.M.Luz & E.R.Souza,Robrichia schomburgkii,Enterolobium,Robrichia
136854,Pithecellobium schomburgkii Benth.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii,Robrichia schomburgkii (Benth.) A.R.M.Luz & E.R.Souza,Robrichia schomburgkii,Enterolobium,Robrichia
137009,Mimosa terminalis Vell.,Balizia pedicellaris (DC.) Barneby & J.W.Grimes,Balizia pedicellaris (DC.) Barneby & J.W.Grimes,Balizia pedicellaris (DC.) Barneby & J.W.Grimes,Balizia pedicellaris,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala,Balizia,Pseudalbizzia
137020,Prosopis fruticosa Meyen,Prosopis flexuosa var. fruticosa (Meyen) F.A.Roig,Prosopis flexuosa var. fruticosa (Meyen) F.A.Roig,Prosopis flexuosa var. fruticosa (Meyen) F.A.Roig,Prosopis flexuosa,Neltuma flexuosa var. fruticosa (Meyen) C.E.Hughes & G.P.Lewis,Neltuma flexuosa,Prosopis,Neltuma
137021,Acacia flexuosa Lag.,Prosopis flexuosa DC.,Prosopis flexuosa DC.,Prosopis flexuosa DC.,Prosopis flexuosa,Neltuma flexuosa (DC.) C.E.Hughes & G.P.Lewis,Neltuma flexuosa,Prosopis,Neltuma
138090,Phaseolus violaceus Vell.,Vigna luteola (Jacq.) Benth.,Vigna luteola (Jacq.) Benth.,Vigna luteola (Jacq.) Benth.,Vigna luteola,Helicotropis linearis (Kunth) A.Delgado,Helicotropis linearis,Vigna,Helicotropis
138676,Pithecellobium dinklagei (Harms) Harms,Albizia dinklagei (Harms) Harms,Albizia dinklagei (Harms) Harms,Albizia dinklagei (Harms) Harms,Albizia dinklagei,Osodendron dinklagei (Harms) E.J.M.Koenen,Osodendron dinklagei,Albizia,Osodendron
138759,Cathormion dinklagei (Harms) Hutch. & Dandy,Albizia dinklagei (Harms) Harms,Albizia dinklagei (Harms) Harms,Albizia dinklagei (Harms) Harms,Albizia dinklagei,Osodendron dinklagei (Harms) E.J.M.Koenen,Osodendron dinklagei,Albizia,Osodendron
138857,Newtonia contorta (DC.) Burkart,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta,Marlimorimia contorta (DC.) L.P.Queiroz & P.G.Ribeiro,Marlimorimia contorta,Pseudopiptadenia,Marlimorimia
140130,Mimosa retusa Jacq.,Senegalia westiana (DC.) Britton & Rose,Senegalia westiana (DC.) Britton & Rose,Senegalia westiana (DC.) Britton & Rose,Senegalia westiana,"Piptadenia retusa (Jacq.) P.G.Ribeiro, Seigler & Ebinger",Piptadenia retusa,Senegalia,Piptadenia
140131,Mimosa carthagenensis Mill.,Acacia retusa (Jacq.) R.A.Howard,Acacia retusa (Jacq.) R.A.Howard,"Piptadenia retusa (Jacq.) P.G.Ribeiro, Seigler & Ebinger",Piptadenia retusa,Senegalia westiana (DC.) Britton & Rose,Senegalia westiana,Piptadenia,Senegalia
140202,Acacia contorta DC.,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta,Marlimorimia contorta (DC.) L.P.Queiroz & P.G.Ribeiro,Marlimorimia contorta,Pseudopiptadenia,Marlimorimia
140203,Piptadenia contorta (DC.) Benth.,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta,Marlimorimia contorta (DC.) L.P.Queiroz & P.G.Ribeiro,Marlimorimia contorta,Pseudopiptadenia,Marlimorimia
140241,Astragalus spicatus Torr. & A.Gray,Oxytropis spicata (Pall.) O.Fedtsch. & B.Fedtsch.,Oxytropis spicata (Pall.) O.Fedtsch. & B.Fedtsch.,Oxytropis spicata (Pall.) O.Fedtsch. & B.Fedtsch.,Oxytropis spicata,Astragalus accidens var. hendersonii M.E.Jones,Astragalus accidens,Oxytropis,Astragalus
140352,Collaea decumbens Benth.,Galactia decumbens Hoehne,Galactia decumbens Hoehne,Galactia decumbens Hoehne,Galactia decumbens,Cerradicola decumbens (Benth.) L.P.Queiroz,Cerradicola decumbens,Galactia,Cerradicola
141676,Bauhinia punctata Bolle,Schnella anamesa (J.F.Macbr.) Wunderlin,Schnella anamesa (J.F.Macbr.) Wunderlin,Schnella anamesa (J.F.Macbr.) Wunderlin,Schnella anamesa,Bauhinia galpinii N.E.Br.,Bauhinia galpinii,Schnella,Bauhinia
142113,Peltogyne confertiflora (Mart. ex Hayne) Benth.,Peltogyne venosa (Vahl) Benth.,Peltogyne venosa (Vahl) Benth.,Peltogyne venosa (Vahl) Benth.,Peltogyne venosa,Hymenaea courbaril L.,Hymenaea courbaril,Peltogyne,Hymenaea
142249,Gleditsia inermis L.,Gleditsia triacanthos L.,Gleditsia triacanthos L.,Gleditsia triacanthos L.,Gleditsia triacanthos,Vachellia leucophloea var. leucophloea ,Vachellia leucophloea,Gleditsia,Vachellia
143327,Phaseolus truxillensis Kunth,Leptospron adenanthum (G.Mey.) A.Delgado,Leptospron adenanthum (G.Mey.) A.Delgado,Leptospron adenanthum (G.Mey.) A.Delgado,Leptospron adenanthum,Vigna truxillensis (Kunth) N.Zamora,Vigna truxillensis,Leptospron,Vigna
143867,Lotus siliquosus L.,Lotus maritimus L.,Lotus maritimus L.,Lotus maritimus L.,Lotus maritimus,Lathyrus inconspicuus var. inconspicuus ,Lathyrus inconspicuus,Lotus,Lathyrus
144826,Lotononis hirsuta (Thunb.) D.Dietr.,Lotononis wilmsii Dümmer,Lotononis wilmsii Dümmer,Lotononis wilmsii Dümmer,Lotononis wilmsii,Euchlora hirsuta (Thunb.) Druce,Euchlora hirsuta,Lotononis,Euchlora
145094,Arthrosamanea multiflora (Kunth) Kleinhoonte,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
145874,Millettia pilipes F.M.Bailey,Callerya pilipes (Bailey) Schot,Callerya pilipes (Bailey) Schot,Callerya pilipes (Bailey) Schot,Callerya pilipes,Austrocallerya pilipes (F.M.Bailey) J.Compton & Schrire,Austrocallerya pilipes,Callerya,Austrocallerya
146541,Albizia thozetiana (F.Muell.) F.Muell. ex Benth.,Archidendropsis thozetiana (F.Muell.) I.C.Nielsen,Archidendropsis thozetiana (F.Muell.) I.C.Nielsen,Archidendropsis thozetiana (F.Muell.) I.C.Nielsen,Archidendropsis thozetiana,Heliodendron thozetianum (F.Muell.) Gill.K.Br. & Bayly,Heliodendron thozetianum,Archidendropsis,Heliodendron
149223,Caesalpinia chinensis Roxb.,Mezoneuron sinense Hemsl.,Mezoneuron sinense Hemsl.,Mezoneuron sinense Hemsl.,Mezoneuron sinense,Ticanto sinensis (Hemsl.) R.Clark & Gagnon,Ticanto sinensis,Mezoneuron,Ticanto
149338,Campylotropis virgata Miq.,Campylotropis cytisoides (Jungh.) Miq.,Campylotropis cytisoides (Jungh.) Miq.,Campylotropis cytisoides (Jungh.) Miq.,Campylotropis cytisoides,Lespedeza cyrtobotrya Miq.,Lespedeza cyrtobotrya,Campylotropis,Lespedeza
149370,Hedysarum pilosum Roxb. ex Wight & Arn.,Lespedeza pilosa (Thunb.) Siebold & Zucc.,Lespedeza pilosa (Thunb.) Siebold & Zucc.,Lespedeza pilosa (Thunb.) Siebold & Zucc.,Lespedeza pilosa,Grona styracifolia (Osbeck) H.Ohashi & K.Ohashi,Grona styracifolia,Lespedeza,Grona
149689,Clitoria tetragona Poir. ex DC.,Periandra coccinea (Schrad.) Benth.,Periandra coccinea (Schrad.) Benth.,Periandra coccinea (Schrad.) Benth.,Periandra coccinea,Clitoria falcata var. falcata ,Clitoria falcata,Periandra,Clitoria
150070,Millettia obovata Gagnep.,Callerya cinerea (Benth.) Schot,Callerya cinerea (Benth.) Schot,Callerya cinerea (Benth.) Schot,Callerya cinerea,Millettia pachyloba Drake,Millettia pachyloba,Callerya,Millettia
150125,Hesperalbizia occidentalis (Brandegee) Barneby & J.W.Grimes,Albizia occidentalis Brandegee,Albizia occidentalis Brandegee,Albizia occidentalis Brandegee,Albizia occidentalis,Hesperalbizia occidentalis (Brandegee) Barneby & J.W.Grimes,Hesperalbizia occidentalis,Albizia,Hesperalbizia
150957,Pithecellobium inundatum Mart.,Zygia inundata (Ducke) H.C.Lima ex Barneby & J.W.Grimes,Zygia inundata (Ducke) H.C.Lima ex Barneby & J.W.Grimes,Inga inundata Ducke,Inga inundata,Jupunba cochleata var. cochleata ,Jupunba cochleata,Inga,Jupunba
151157,Feuilleea terminalis Kuntze,Albizia polycephala (Benth.) Killip,Albizia polycephala (Benth.) Killip,Albizia polycephala (Benth.) Killip,Albizia polycephala,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala,Albizia,Pseudalbizzia
151165,Pithecellobium weberbaueri Harms,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora var. multiflora ,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
151166,Acacia multiflora Kunth,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
151167,Pithecellobium multiflorum (Kunth) Benth.,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
151168,Pithecolobium multiflorum (Kunth) Benth.,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
151169,Pithecolobium weberbaueri Harms,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
151170,Feuilleea multiflora (Kunth) Kuntze,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
151171,Senegalia multiflora (Kunth) Killip,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
151181,Arthrosamanea pistaciaefolia (Willd.) Britton & Killip,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
151182,Mimosa pistaciaefolia Willd.,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
151183,Feuilleea daulensis (Benth.) Kuntze,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
151557,Samanea dinklagei (Harms) Keay,Albizia dinklagei (Harms) Harms,Albizia dinklagei (Harms) Harms,Albizia dinklagei (Harms) Harms,Albizia dinklagei,Osodendron dinklagei (Harms) E.J.M.Koenen,Osodendron dinklagei,Albizia,Osodendron
151659,Samanea pistaciaefolia (Willd.) Dugand,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
151660,Cathormion pistaciaefolia (Willd.) Burkart,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
151662,Cathormion daulense (Spruce ex Benth.) Burkart,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
151663,Samanea guajacifolia Pittier,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
151665,Cathormion multiflorum (Kunth) Burkart,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
151735,Samanea multiflora (Kunth) Pittier,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
151777,Glycine ferruginea Graham,Harashuteria hirsuta (Baker) K.Ohashi & H.Ohashi,Harashuteria hirsuta (Baker) K.Ohashi & H.Ohashi,Harashuteria hirsuta (Baker) K.Ohashi & H.Ohashi,Harashuteria hirsuta,Amphicarpaea ferruginea Benth.,Amphicarpaea ferruginea,Harashuteria,Amphicarpaea
151786,Glycine monophylla Burm.f.,Psoralea monophylla (L.) C.H.Stirt.,Psoralea monophylla (L.) C.H.Stirt.,Psoralea monophylla (L.) C.H.Stirt.,Psoralea monophylla,Eleiotis sororia (L.) DC.,Eleiotis sororia,Psoralea,Eleiotis
153254,Caesalpinia sinensis (Hemsl.) J.E.Vidal,Mezoneuron sinense Hemsl.,Mezoneuron sinense Hemsl.,Mezoneuron sinense Hemsl.,Mezoneuron sinense,Ticanto sinensis (Hemsl.) R.Clark & Gagnon,Ticanto sinensis,Mezoneuron,Ticanto
153256,Caesalpinia tsoongii Merr.,Mezoneuron sinense Hemsl.,Mezoneuron sinense Hemsl.,Mezoneuron sinense Hemsl.,Mezoneuron sinense,Ticanto sinensis (Hemsl.) R.Clark & Gagnon,Ticanto sinensis,Mezoneuron,Ticanto
