,taxon_name_w_authors,202112_accepted_name_w_author,202207_taxon_name_w_authors,202207_chained_accepted_name_w_author,202207_chained_accepted_species,202207_direct_accepted_name_w_author,202207_direct_accepted_species,202207_chained_accepted_genus,202207_direct_accepted_genus
count,17,17,17,17,15,17,15,17,17
unique,17,17,17,17,15,17,15,11,11
top,Aeschynomene incana Vogel,Aeschynomene histrix var. incana (Vogel) Benth. in Mart.,Aeschynomene histrix var. incana (Vogel) Benth. in Mart.,Aeschynomene histrix var. incana (Vogel) Benth. in Mart.,Aeschynomene histrix,Desmodium incanum (G.Mey.) DC.,Desmodium incanum,Lens,Vicia
freq,1,1,1,1,1,1,1,3,3
