,taxon_name_w_authors,201905_accepted_name_w_author,202306_taxon_name_w_authors,202306_chained_accepted_name_w_author,202306_chained_accepted_species,202306_direct_accepted_name_w_author,202306_direct_accepted_species,202306_chained_accepted_genus,202306_direct_accepted_genus
count,3546,3546,3546,3546,3238,3546,3277,3546,3546
unique,3546,2033,2033,2022,1791,2179,1880,1256,1337
top,Xenostegia D.F.Austin & Staples,Helictotrichon pubescens (Huds.) Schult. & Schult.f.,Helictotrichon pubescens (Huds.) Schult. & Schult.f.,Helictotrichon pubescens (Huds.) Schult. & Schult.f.,Helictotrichon pubescens,Avenula pubescens (Huds.) Dumort.,Avenula pubescens,Helictotrichon,Poa
freq,1,67,67,67,67,68,68,85,71
