,201807_202212,Percentages
original_names,1051028,100.0
total_disagreements,44035,4.189707600558691
species_disagreements,17571,1.6717918076397584
genus_disagreements,5745,0.5466077021734911
unresolved_via_chaining_despite_a_direct_resolution,0,0.0
