,taxon_name_w_authors,201807_accepted_name_w_author,202212_taxon_name_w_authors,202212_chained_accepted_name_w_author,202212_chained_accepted_species,202212_direct_accepted_name_w_author,202212_direct_accepted_species,202212_chained_accepted_genus,202212_direct_accepted_genus
count,17725,17725,17725,17725,17150,17725,17571,17725,17725
unique,17725,8573,8573,8530,8164,9936,9529,2620,2738
top,Werckleocereus Britton & Rose,Cestrum L.,Cestrum L.,Cestrum L.,Panicum acuminatum,Sasaella masamuneana (Makino) Hatus. & Muroi,Sasaella masamuneana,Panicum,Cyperus
freq,1,183,183,183,65,61,61,429,374
