,taxon_name_w_authors,v12_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species,v13_direct_accepted_name_w_author,v13_direct_accepted_species
220133,Varronia urticifolia (Cham.) J.S.Mill.,Varronia polycephala Lam.,Varronia polycephala Lam.,Varronia polycephala Lam.,Varronia polycephala,Varronia urticifolia (Cham.) J.S.Mill.,Varronia urticifolia
220975,Asplenium majus (Hieron.) Pic.Serm.,Asplenium actiniopteroides Peter,Asplenium actiniopteroides Peter,Asplenium actiniopteroides Peter,Asplenium actiniopteroides,Asplenium majus (Hieron.) Pic.Serm.,Asplenium majus
222247,Santolina chamaecyparissus var. rigidula (Jord. & Fourr.) Guinea,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana,Santolina intricata Jord. & Fourr.,Santolina intricata
222448,"Beatonia lutea (Link, Klotzsch & Otto) Klatt",Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,Tigridia pavonia,"Tigridia lutea Link, Klotzsch & Otto",Tigridia lutea
222635,Pouzolzia auriculata var. bicuspidata (Wight) Trimen ex Hook.f.,Pouzolzia zeylanica var. zeylanica,Pouzolzia zeylanica var. zeylanica,Pouzolzia zeylanica var. zeylanica,Pouzolzia zeylanica,Pouzolzia auriculata Wight,Pouzolzia auriculata
222841,Varronia urticacea (Standl.) Friesen,Varronia oaxacana (A.DC.) Friesen,Varronia oaxacana (A.DC.) Friesen,Varronia oaxacana (A.DC.) Friesen,Varronia oaxacana,Varronia urticacea (Standl.) Friesen,Varronia urticacea
226549,Malus baccata var. xiaojinensis (M.H.Cheng & N.G.Jiang) Ponomar.,Malus baccata var. baccata,Malus baccata var. baccata,Malus baccata var. baccata,Malus baccata,Malus daochengensis C.L.Li,Malus daochengensis
229083,Dichanthelium commutatum subsp. joorii (Vasey) Freckmann & Lelong,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum,Dichanthelium joorii (Vasey) Mohlenbr.,Dichanthelium joorii
230110,Potentilla chrysantha proles nestleriana (Tratt.) Th.Wolf,Potentilla chrysantha subsp. chrysantha,Potentilla chrysantha subsp. chrysantha,Potentilla chrysantha subsp. chrysantha,Potentilla chrysantha,Potentilla thuringiaca Bernh. ex Link,Potentilla thuringiaca
230228,Sagina maritima subsp. stricta (Fr.) Batt.,Sagina maritima Don,Sagina maritima Don,Sagina maritima Don,Sagina maritima,Sagina apetala Ard.,Sagina apetala
230229,Sagina maritima var. stricta (Fr.) Corb.,Sagina maritima Don,Sagina maritima Don,Sagina maritima Don,Sagina maritima,Sagina apetala Ard.,Sagina apetala
230766,Rosa glauca var. subcollina (Christ) Rouy,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina
230767,Rosa glauca f. subcollina (Christ) Fiori,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina
230768,Rosa glauca subsp. subcollina (Christ) Schwertschl.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina
230769,Rosa coriifolia var. subcollina (Christ) Borbás,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina
230770,Rosa coriifolia subsp. subcollina (Christ) Arcang.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina
230772,Rosa dumalis subsp. subcollina (Christ) Schur,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina
230774,Rosa × dumetorum f. subcollina (Christ) L.A.W.Hasse,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina
230775,Rosa caesia subsp. subcollina (Christ) Hesl.-Harr.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina
233640,Rubus rhamnifolius subsp. porphyracanthus (Focke) Focke,Rubus germanicus Focke ex Thomé,Rubus germanicus Focke ex Thomé,Rubus germanicus Focke ex Thomé,Rubus germanicus,Rubus chaerophyllus Sagorski & W.Schultze,Rubus chaerophyllus
234606,Rosa vosagiaca var. subcollina (Christ) Dalla Torre & Sarnth. ex Malag.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina
234684,Potentilla incana (Lam.) Zimmeter,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea,Potentilla velutina Lehm.,Potentilla velutina
237703,Brickellia leptophylla var. mexicana (Shinners) Shinners,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia leptophylla,Brickellia mexicana (Shinners) G.L.Nesom,Brickellia mexicana
237776,Phaseolus polystachios subsp. smilacifolius (Pollard) Freytag,"Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.",Phaseolus polystachios,Phaseolus smilacifolius Pollard,Phaseolus smilacifolius
240204,Dimorphorchis lyonii f. flavescens (Valmayor & D.Tiu) Ormerod,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa,Dimorphorchis lyonii (Ames) Ormerod,Dimorphorchis lyonii
240783,Puccinellia suecica (Holmb.) Holmb.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans,Puccinellia capillaris (Lilj.) Jansen,Puccinellia capillaris
241373,Potentilla heptaphylla var. nestleriana (Tratt.) Fiori,Potentilla heptaphylla subsp. heptaphylla,Potentilla heptaphylla subsp. heptaphylla,Potentilla heptaphylla subsp. heptaphylla,Potentilla heptaphylla,Potentilla thuringiaca Bernh. ex Link,Potentilla thuringiaca
241547,Lindenbergia sinaica (Decne.) Benth.,Lindenbergia indica (L.) Vatke,Lindenbergia indica (L.) Vatke,Lindenbergia indica (L.) Vatke,Lindenbergia indica,Lindenbergia sinaica (Decne.) Benth.,Lindenbergia sinaica
242146,Panicum commutatum var. joorii (Vasey) Fernald,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum,Dichanthelium joorii (Vasey) Mohlenbr.,Dichanthelium joorii
242147,Dichanthelium joorii (Vasey) Mohlenbr.,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum,Dichanthelium joorii (Vasey) Mohlenbr.,Dichanthelium joorii
242200,Dianthus inodorus (L.) Gaertn.,Dianthus sylvestris subsp. sylvestris,Dianthus sylvestris subsp. sylvestris,Dianthus sylvestris subsp. sylvestris,Dianthus sylvestris,Dianthus inodorus (L.) Gaertn.,Dianthus inodorus
242226,Asarum acuminatum (Ashe) E.P.Bicknell,Asarum canadense L.,Asarum canadense L.,Asarum canadense L.,Asarum canadense,Asarum acuminatum (Ashe) E.P.Bicknell,Asarum acuminatum
242457,Urostigma splendens (Kunth & C.D.Bouché) Miq.,Ficus americana subsp. guianensis (Desv.) C.C.Berg,Ficus americana subsp. guianensis (Desv.) C.C.Berg,Ficus guianensis Desv.,Ficus guianensis,Ficus clusiifolia Schott,Ficus clusiifolia
243097,Rosa × subcollina (Christ) Vuk.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina
243854,Rosa eglanteria var. sepium (Gand.) P.V.Heath,Rosa agrestis Savi,Rosa agrestis Savi,Rosa agrestis Savi,Rosa agrestis,Rosa × andrzeiowskii Steven ex Besser,Rosa × andrzeiowskii
246809,Rosa canina var. heckeliana (Tratt.) Regel,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa canina,Rosa heckeliana Tratt.,Rosa heckeliana
247227,Dupatya viridis (Körn.) Kuntze,Paepalanthus lamarckii Kunth,Paepalanthus lamarckii Kunth,Paepalanthus lamarckii Kunth,Paepalanthus lamarckii,Paepalanthus viridis Körn.,Paepalanthus viridis
250211,Panicum ashei T.G.Pearson ex Ashe,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.,Dichanthelium ashei
250360,Iris nudicaulis var. plicata (Lam.) Anon.,Iris pallida subsp. pallida,Iris pallida subsp. pallida,Iris pallida subsp. pallida,Iris pallida,Iris × germanica L.,Iris × germanica
257621,Rosa canina var. acharii (Billb.) Scheutz,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa canina,Rosa dumalis Bechst.,Rosa dumalis
257622,Rosa canina subsp. acharii (Billb.) Nyman,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa canina,Rosa dumalis Bechst.,Rosa dumalis
260642,Crataegus azarolus var. heterophylla (Flüggé) Regel,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna,Crataegus heterophylla Flüggé,Crataegus heterophylla
260686,Oxyacantha heterophylla (Flüggé) M.Roem.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna,Crataegus heterophylla Flüggé,Crataegus heterophylla
260689,Crataegus monogyna var. heterophylla (Flüggé) Wenz.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna,Crataegus heterophylla Flüggé,Crataegus heterophylla
260690,Crataegus monogyna subsp. heterophylla (Flüggé) Pénzes,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna,Crataegus heterophylla Flüggé,Crataegus heterophylla
263481,Ecbolium poeppigianum (Nees) Kuntze,Justicia poeppigiana (Nees) Lindau,Justicia poeppigiana (Nees) Lindau,Justicia poeppigiana (Nees) Lindau,Justicia poeppigiana,Justicia oriximinensis F.A.Silva & Kameyama,Justicia oriximinensis
264060,Pilosella periphanoides (Zahn) Soják,Pilosella portae (Willk. ex T.Durand & B.D.Jacks.) Mateo & Greuter,Pilosella portae (Willk. ex T.Durand & B.D.Jacks.) Mateo & Greuter,"Pilosella officinarum subsp. capillata (Arv.-Touv.) Mateo, Egido & Gómiz",Pilosella officinarum,Pilosella periphanoides (Zahn) Soják,Pilosella periphanoides
264629,Rosa glauca var. acharii (Billb.) Crép.,Rosa glauca Pourr.,Rosa glauca Pourr.,Rosa glauca Pourr.,Rosa glauca,Rosa dumalis Bechst.,Rosa dumalis
264741,Crataegus oxyacantha var. heterophylla (Flüggé) Maire,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna,Crataegus heterophylla Flüggé,Crataegus heterophylla
264783,Mespilus heterophylla (Flüggé) Poir.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna,Crataegus heterophylla Flüggé,Crataegus heterophylla
264786,Mespilus monogyna var. heterophylla (Flüggé) Wenz.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna,Crataegus heterophylla Flüggé,Crataegus heterophylla
264787,Mespilus monogyna proles heterophylla (Flüggé) Asch. & Graebn.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna,Crataegus heterophylla Flüggé,Crataegus heterophylla
264842,Tephrocactus dimorphus var. pseudorauppianus (Backeb.) Backeb.,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica,Cumulopuntia berteroi (Colla) F.Ritter,Cumulopuntia berteroi
265067,Festuca rupestris (Host) Roth,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre
265068,Brachypodium pinnatum var. rupestre (Host) Rchb.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre
265069,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre
265070,Brachypodium pinnatum subsp. rupestre (Host) Schübl. & G.Martens,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre
265073,Brachypodium pinnatum subvar. rupestre (Host) St.-Yves,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre
265112,Brachypodium pinnatum proles rupestre (Host) Rouy,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre
266240,Memorialis hispida var. bennettiana (Wight) Wedd.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta,Gonostegia bennettiana (Wight) Pusalkar & Ingle,Gonostegia bennettiana
266324,Rosa gallica f. muscipula (Boullu) R.Keller,Rosa gallica L.,Rosa gallica L.,Rosa gallica L.,Rosa gallica,Rosa × polliniana Spreng.,Rosa × polliniana
266406,Hyrtanandra hirta var. bennettiana (Wight) Thwaites,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta,Gonostegia bennettiana (Wight) Pusalkar & Ingle,Gonostegia bennettiana
269462,Callista lawiana (Lindl.) Kuntze,Dendrobium crepidatum Lindl. & Paxton,Dendrobium crepidatum Lindl. & Paxton,Dendrobium crepidatum Lindl. & Paxton,Dendrobium crepidatum,Dendrobium lawianum Lindl.,Dendrobium lawianum
269566,Opuntia dimorpha var. pseudorauppiana (Backeb.) G.D.Rowley,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica,Cumulopuntia berteroi (Colla) F.Ritter,Cumulopuntia berteroi
270160,Cordia aubletii DC.,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa,Varronia spinescens (L.) Borhidi,Varronia spinescens
270246,Quercus neoplatyphylla A.Camus,Quercus magnoliifolia Née,Quercus magnoliifolia Née,Quercus magnoliifolia Née,Quercus magnoliifolia,Quercus neoplatyphylla A.Camus,Quercus neoplatyphylla
270539,Ischaemum mangaluricum (Hack.) Stapf ex C.E.C.Fisch.,Ischaemum barbatum Retz.,Ischaemum barbatum Retz.,Ischaemum barbatum Retz.,Ischaemum barbatum,Ischaemum mangaluricum (Hack.) Stapf ex C.E.C.Fisch.,Ischaemum mangaluricum
270941,Rosa rubiginosa var. sepium Ser.,Rosa agrestis Savi,Rosa agrestis Savi,Rosa agrestis Savi,Rosa agrestis,Rosa × andrzeiowskii Steven ex Besser,Rosa × andrzeiowskii
271908,Tephrocactus campestris (Britton & Rose) Backeb.,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica,Cumulopuntia leucophaea (Phil.) Hoxey,Cumulopuntia leucophaea
272373,Ptychosperma keiense (Becc.) Becc. ex Martelli,Ptychosperma propinquum (Becc.) Becc. ex Martelli,Ptychosperma propinquum (Becc.) Becc. ex Martelli,Ptychosperma propinquum (Becc.) Becc. ex Martelli,Ptychosperma propinquum,Ptychosperma keiense (Becc.) Becc. ex Martelli,Ptychosperma keiense
273679,Univiscidiatus sublestus (Dockrill) D.L.Jones & M.A.Clem.,Acianthus amplexicaulis (F.M.Bailey) Rolfe,Acianthus amplexicaulis (F.M.Bailey) Rolfe,"Stigmatodactylus amplexicaulis (F.M.Bailey) S.P.Lyon, M.A.Clem. & D.L.Jones",Stigmatodactylus amplexicaulis,"Stigmatodactylus sublestus (Dockrill) S.P.Lyon, M.A.Clem. & D.L.Jones",Stigmatodactylus sublestus
273680,Acianthella sublesta (Dockrill) D.L.Jones & M.A.Clem.,Acianthus amplexicaulis (F.M.Bailey) Rolfe,Acianthus amplexicaulis (F.M.Bailey) Rolfe,"Stigmatodactylus amplexicaulis (F.M.Bailey) S.P.Lyon, M.A.Clem. & D.L.Jones",Stigmatodactylus amplexicaulis,"Stigmatodactylus sublestus (Dockrill) S.P.Lyon, M.A.Clem. & D.L.Jones",Stigmatodactylus sublestus
273681,Acianthopsis sublesta (Dockrill) Szlach.,Acianthus amplexicaulis (F.M.Bailey) Rolfe,Acianthus amplexicaulis (F.M.Bailey) Rolfe,"Stigmatodactylus amplexicaulis (F.M.Bailey) S.P.Lyon, M.A.Clem. & D.L.Jones",Stigmatodactylus amplexicaulis,"Stigmatodactylus sublestus (Dockrill) S.P.Lyon, M.A.Clem. & D.L.Jones",Stigmatodactylus sublestus
276035,Lonicera × americana var. atrosanguinea (Carrière) Rehder,Lonicera × americana (Mill.) K.Koch,Lonicera × americana (Mill.) K.Koch,Lonicera × americana (Mill.) K.Koch,Lonicera × americana,Lonicera × italica Kütz.,Lonicera × italica
276036,Lonicera × americana f. atrosanguinea (Carrière) Rehder,Lonicera × americana (Mill.) K.Koch,Lonicera × americana (Mill.) K.Koch,Lonicera × americana (Mill.) K.Koch,Lonicera × americana,Lonicera × italica Kütz.,Lonicera × italica
276211,Astragalus australis var. olympicus Isely,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus cottonii M.E.Jones,Astragalus cottonii
279430,Pogostemon patchouly var. suavis (Ten.) Hook.f.,Pogostemon cablin (Blanco) Benth.,Pogostemon cablin (Blanco) Benth.,Pogostemon cablin (Blanco) Benth.,Pogostemon cablin,Pogostemon heyneanus Benth.,Pogostemon heyneanus
280086,Echinocactus cylindraceus Engelm.,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens,Ferocactus acanthodes (Lem.) Britton & Rose,Ferocactus acanthodes
282508,Rosa rubiginosa var. jundzilliana (Besser) Schmalh.,Rosa rubiginosa L.,Rosa rubiginosa L.,Rosa rubiginosa L.,Rosa rubiginosa,Rosa marginata Wallr.,Rosa marginata
282650,Rubus pubescens subsp. amygdalanthus (Focke) Focke,Rubus pubescens Raf.,Rubus pubescens Raf.,Rubus pubescens Raf.,Rubus pubescens,Rubus silesiacus Weihe,Rubus silesiacus
283532,Ferocactus acanthodes (Lem.) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens,Ferocactus acanthodes (Lem.) Britton & Rose,Ferocactus acanthodes
283553,Rubus godronii var. confusus (Ripart ex Genev.) Sudre,Rubus godronii Lecoq & Lamotte,Rubus godronii Lecoq & Lamotte,Rubus godronii Lecoq & Lamotte,Rubus godronii,Rubus ulmifolius Schott,Rubus ulmifolius
285871,Chrysanthemum naktongense var. dissectum (Y.Ling) Y.Ling & Hand.-Mazz.,Chrysanthemum naktongense Nakai,Chrysanthemum naktongense Nakai,Chrysanthemum naktongense Nakai,Chrysanthemum naktongense,Chrysanthemum zawadzkii subsp. zawadzkii,Chrysanthemum zawadzkii
288687,Uragoga flexuosa Kuntze,Palicourea paniculata (L.f.) P.L.R.Moraes & C.M.Taylor,Palicourea paniculata (L.f.) P.L.R.Moraes & C.M.Taylor,Palicourea paniculata (L.f.) P.L.R.Moraes & C.M.Taylor,Palicourea paniculata,Palicourea aubletii Delprete & J.H.Kirkbr.,Palicourea aubletii
291262,Polystichum deltodon f. pseudodeltodon (Tagawa) Tagawa,Polystichum deltodon (Baker) Diels,Polystichum deltodon (Baker) Diels,Polystichum deltodon (Baker) Diels,Polystichum deltodon,Polystichum pseudodeltodon Tagawa,Polystichum pseudodeltodon
291362,Antitaxis nodiflora (Pierre) Gagnep.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida,Pycnarrhena nodiflora (Pierre) I.M.Turner,Pycnarrhena nodiflora
292227,Lithocardium aubletii (DC.) Kuntze,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa,Varronia spinescens (L.) Borhidi,Varronia spinescens
292267,Varronia aubletii (DC.) Borhidi,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa,Varronia spinescens (L.) Borhidi,Varronia spinescens
292584,Plantago tasmanica var. daltonii Hook.f.,Plantago tasmanica var. tasmanica,Plantago tasmanica var. tasmanica,Plantago tasmanica var. tasmanica,Plantago tasmanica,Plantago leptostachys Hook.f.,Plantago leptostachys
293232,Dicranopteris linearis var. tetraphylla (Rosenst.) Nakai,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis,Dicranopteris tetraphylla (Rosenst.) C.M.Kuo,Dicranopteris tetraphylla
293233,Dicranopteris tetraphylla (Rosenst.) C.M.Kuo,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis,Dicranopteris tetraphylla (Rosenst.) C.M.Kuo,Dicranopteris tetraphylla
294502,Biscutella riberensis (O.Bolòs & Masclans) Mateo & M.B.Crespo,Biscutella laevigata subsp. laevigata,Biscutella laevigata subsp. laevigata,Biscutella laevigata subsp. laevigata,Biscutella laevigata,Biscutella dufourii subsp. riberensis (O.Bolòs & Masclans) Mateo,Biscutella dufourii
294777,Rhinanthus minor var. drummond-hayi (F.B.White) Á.Löve,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor,Rhinanthus groenlandicus Chabert,Rhinanthus groenlandicus
294778,Rhinanthus drummond-hayi (F.B.White) Druce,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor,Rhinanthus groenlandicus Chabert,Rhinanthus groenlandicus
298975,Madronella ovata (Greene) Greene,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella glauca Greene,Monardella glauca,Monardella ovata Greene,Monardella ovata
299050,Alectorolophus drummond-hayi (F.B.White) Sterneck,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor,Rhinanthus groenlandicus Chabert,Rhinanthus groenlandicus
299051,Alectorolophus groenlandicus var. drummond-hayi (F.B.White) Ostenf.,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor,Rhinanthus groenlandicus Chabert,Rhinanthus groenlandicus
299156,Santolina chamaecyparissus subvar. valida (Jord. & Fourr.) Rouy,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana,Santolina intricata Jord. & Fourr.,Santolina intricata
299222,Santolina chamaecyparissus var. valida (Jord. & Fourr.) Guinea,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana,Santolina intricata Jord. & Fourr.,Santolina intricata
299579,Sonchus wightianus subsp. wallichianus (DC.) Boulos,Sonchus wightianus DC.,Sonchus wightianus DC.,Sonchus wightianus DC.,Sonchus wightianus,Sonchus arvensis subsp. uliginosus (M.Bieb.) Nyman,Sonchus arvensis
308649,Mecodium fimbriatum (J.Sm. ex Hook.) Copel.,Hymenophyllum javanicum Spreng.,Hymenophyllum javanicum Spreng.,Hymenophyllum javanicum Spreng.,Hymenophyllum javanicum,Hymenophyllum fimbriatum J.Sm. ex Hook.,Hymenophyllum fimbriatum
308860,Muhlenbergia enervis (Scribn. ex Beal) Hitchc.,Muhlenbergia quadridentata (Kunth) Trin.,Muhlenbergia quadridentata (Kunth) Trin.,Muhlenbergia quadridentata (Kunth) Trin.,Muhlenbergia quadridentata,Muhlenbergia montana (Nutt.) Hitchc.,Muhlenbergia montana
309036,Pediocactus simpsonii subsp. indranus (Hochstätter) Hochstätter,Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii,Pediocactus indranus (Hochstätter) Hochstätter,Pediocactus indranus
309037,Pediocactus nigrispinus subsp. indranus (Hochstätter) Hochstätter,Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii,Pediocactus indranus (Hochstätter) Hochstätter,Pediocactus indranus
309442,Prunus spinosa proles fastigiata (Paill.) Rouy & E.G.Camus,Prunus spinosa L.,Prunus spinosa L.,Prunus spinosa L.,Prunus spinosa,Prunus × fruticans Weihe,Prunus × fruticans
