,201807_202406,Percentages
original_names,1051028,100.0
total_disagreements,62139,5.912211663247792
species_disagreements,18705,1.7796861739173457
genus_disagreements,3148,0.2995162831056832
unresolved_via_chaining_despite_a_direct_resolution,0,0.0
