,taxon_name_w_authors,201807_accepted_name_w_author,202406_taxon_name_w_authors,202406_chained_accepted_name_w_author,202406_chained_accepted_species,202406_direct_accepted_name_w_author,202406_direct_accepted_species,202406_chained_accepted_genus,202406_direct_accepted_genus
3469,Vernonia macahensis Glaz. ex G.M.Barroso,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus,Lepidaploa macahensis (Glaz. ex G.M.Barroso) H.Rob.,Lepidaploa macahensis,Lessingianthus,Lepidaploa
3565,Matricaria subnivalis (Pobed.) Rauschert,Matricaria breviradiata (Ledeb.) Rauschert,Matricaria breviradiata (Ledeb.) Rauschert,Matricaria breviradiata (Ledeb.) Rauschert,Matricaria breviradiata,Tripleurospermum caucasicum (Willd.) Hayek,Tripleurospermum caucasicum,Matricaria,Tripleurospermum
3763,Vernonia maestralis Ekman ex Urb.,Vernonia sericea Rich.,Vernonia sericea Rich.,Vernonia sericea Rich.,Vernonia sericea,Lepidaploa sericea (Rich.) H.Rob.,Lepidaploa sericea,Vernonia,Lepidaploa
3828,Senecio moranii T.M.Barkley,Packera moranii (T.M.Barkley) C.Jeffrey,Packera moranii (T.M.Barkley) C.Jeffrey,Packera moranii (T.M.Barkley) C.Jeffrey,Packera moranii,Senecio moranii T.M.Barkley,Senecio moranii,Packera,Senecio
3852,Aster breweri (A.Gray) Semple,Eucephalus breweri (A.Gray) G.L.Nesom,Eucephalus breweri (A.Gray) G.L.Nesom,Eucephalus breweri (A.Gray) G.L.Nesom,Eucephalus breweri,Aster breweri (A.Gray) Semple,Aster breweri,Eucephalus,Aster
3870,Erechtites hispidula (A.Rich.) DC.,Senecio hispidulus A.Rich.,Senecio hispidulus A.Rich.,Senecio hispidulus A.Rich.,Senecio hispidulus,Erechtites hispidula (A.Rich.) DC.,Erechtites hispidula,Senecio,Erechtites
3885,Eupatorium maculatum f. maculatum ,Eupatorium maculatum L.,Eupatorium maculatum L.,Eupatorium maculatum L.,Eupatorium maculatum,Eutrochium maculatum (L.) E.E.Lamont,Eutrochium maculatum,Eupatorium,Eutrochium
4011,Gnaphalium pusillum Vand.,Argyrotegium poliochlorum (N.G.Walsh) J.M.Ward & Breitw.,Argyrotegium poliochlorum (N.G.Walsh) J.M.Ward & Breitw.,Argyrotegium poliochlorum (N.G.Walsh) J.M.Ward & Breitw.,Argyrotegium poliochlorum,Gnaphalium supinum L.,Gnaphalium supinum,Argyrotegium,Gnaphalium
4225,Picris humifusa Willd.,Helminthotheca echioides (L.) Holub,Helminthotheca echioides (L.) Holub,Helminthotheca echioides (L.) Holub,Helminthotheca echioides,Picris hieracioides L.,Picris hieracioides,Helminthotheca,Picris
4296,Chlorocrepis tristis (Willd. ex Spreng.) Á.Löve & D.Löve,Hieracium triste Willd. ex Spreng.,Hieracium triste Willd. ex Spreng.,Hieracium triste Willd. ex Spreng.,Hieracium triste,Pilosella tristis F.W.Schultz & Sch.Bip.,Pilosella tristis,Hieracium,Pilosella
4363,Gochnatia discoidea (Less.) Cabrera,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus,Richterago discoidea (Less.) Kuntze,Richterago discoidea,Bahianthus,Richterago
4396,Erigeron alexeenkoi (Krasch.) Krasch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi,Psychrogeton alexeenkoi Krasch.,Psychrogeton alexeenkoi,Erigeron,Psychrogeton
4553,Leontodon nudicaulis subsp. taraxacoides (Vill.) Schinz & Thell.,Leontodon taraxacoides Hoppe & Hornsch.,Leontodon taraxacoides Hoppe & Hornsch.,Taraxacum taraxacoides Willk.,Taraxacum taraxacoides,Leontodon saxatilis Lam.,Leontodon saxatilis,Taraxacum,Leontodon
4667,Hieracium scabricaule Bisch.,Pilosella balansae (Boiss.) S.Bräut. & Greuter,Pilosella balansae (Boiss.) S.Bräut. & Greuter,Pilosella balansae (Boiss.) S.Bräut. & Greuter,Pilosella balansae,Hieracium scabricaule Bisch.,Hieracium scabricaule,Pilosella,Hieracium
4764,Gnaphalium pannosum A.Gray,Pseudognaphalium nubicola (I.M.Johnst.) Anderb.,Pseudognaphalium nubicola (I.M.Johnst.) Anderb.,Pseudognaphalium nubicola (I.M.Johnst.) Anderb.,Pseudognaphalium nubicola,Gnaphalium panniforme S.F.Blake,Gnaphalium panniforme,Pseudognaphalium,Gnaphalium
4828,Cacalia ilicifolia (L.f.) Kunth,Gynoxys ilicifolia (L.f.) Wedd.,Gynoxys ilicifolia (L.f.) Wedd.,Gynoxys ilicifolia (L.f.) Wedd.,Gynoxys ilicifolia,Scrobicaria ilicifolia (L.f.) B.Nord.,Scrobicaria ilicifolia,Gynoxys,Scrobicaria
4885,Palafoxia tripteris (DC.) Shinners,Florestina tripteris DC.,Florestina tripteris DC.,Florestina tripteris DC.,Florestina tripteris,Palafoxia tripteris (DC.) Shinners,Palafoxia tripteris,Florestina,Palafoxia
5029,Blainvillea biaristata DC.,Calyptocarpus biaristatus (DC.) H.Rob.,Calyptocarpus biaristatus (DC.) H.Rob.,Calyptocarpus biaristatus (DC.) H.Rob.,Calyptocarpus biaristatus,Blainvillea biaristata DC.,Blainvillea biaristata,Calyptocarpus,Blainvillea
5083,Senecio kingianus W.W.Sm.,Ligularia kingiana (W.W.Sm.) R.Mathur,Ligularia kingiana (W.W.Sm.) R.Mathur,Ligularia kingiana (W.W.Sm.) R.Mathur,Ligularia kingiana,Senecio kingianus W.W.Sm.,Senecio kingianus,Ligularia,Senecio
5214,Vernonia merana Baker,Brachylaena merana (Baker) O.Hoffm.,Brachylaena merana (Baker) O.Hoffm.,Brachylaena merana (Baker) O.Hoffm.,Brachylaena merana,Vernonia merana Baker,Vernonia merana,Brachylaena,Vernonia
5238,Senecio pseudoarnica f. pseudoarnica ,Senecio pseudoarnica Less.,Senecio pseudoarnica Less.,Senecio pseudoarnica Less.,Senecio pseudoarnica,Jacobaea pseudoarnica (Less.) Zuev,Jacobaea pseudoarnica,Senecio,Jacobaea
5475,Conyza groegeri V.M.Badillo,Conyza sumatrensis (S.F.Blake) Pruski & G.Sancho,Conyza sumatrensis (S.F.Blake) Pruski & G.Sancho,Conyza sumatrensis (S.F.Blake) Pruski & G.Sancho,Conyza sumatrensis,Erigeron sumatrensis Retz.,Erigeron sumatrensis,Conyza,Erigeron
5673,Erigeron polyadenus Rech.f. & Köie,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi,Psychrogeton alexeenkoi Krasch.,Psychrogeton alexeenkoi,Erigeron,Psychrogeton
5721,Roldana cronquistii H.Rob. & Brettell,Roldana jurgensenii (Hemsl.) H.Rob. & Brettell,Roldana jurgensenii (Hemsl.) H.Rob. & Brettell,Roldana jurgensenii (Hemsl.) H.Rob. & Brettell,Roldana jurgensenii,Senecio cronquistii (H.Rob. & Brettell) B.L.Turner & T.M.Barkley,Senecio cronquistii,Roldana,Senecio
5871,Eupatorium nummularia Hook. & Arn.,Grazielia nummularia (Hook. & Arn.) R.M.King & H.Rob.,Grazielia nummularia (Hook. & Arn.) R.M.King & H.Rob.,Grazielia nummularia (Hook. & Arn.) R.M.King & H.Rob.,Grazielia nummularia,Eupatorium nummularia Hook. & Arn.,Eupatorium nummularia,Grazielia,Eupatorium
5922,Cassinia vauvilliersii Hook.f.,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus,Cassinia vauvilliersii Hook.f.,Cassinia vauvilliersii,Ozothamnus,Cassinia
6014,Saussurea decurrens Hemsl.,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia,Saussurea parviflora (Poir.) DC.,Saussurea parviflora,Himalaiella,Saussurea
6129,Vernonia vogeliana Benth.,Vernonia amygdalina Delile,Vernonia amygdalina Delile,Vernonia amygdalina Delile,Vernonia amygdalina,Gymnanthemum amygdalinum (Del.) Sch.Bip ex Walp.,Gymnanthemum amygdalinum,Vernonia,Gymnanthemum
6352,Carduncellus monspeliensium All.,Carthamus carduncellus L.,Carthamus carduncellus L.,Carthamus carduncellus L.,Carthamus carduncellus,Carduncellus monspeliensium All.,Carduncellus monspeliensium,Carthamus,Carduncellus
6372,Chuquiraga johnstonii Tovar,Barnadesia dombeyana Less.,Barnadesia dombeyana Less.,Barnadesia dombeyana Less.,Barnadesia dombeyana,Chuquiraga spinosa Less.,Chuquiraga spinosa,Barnadesia,Chuquiraga
6730,Eupatorium adamantium Gardner,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii,Eupatorium adamantium Gardner,Eupatorium adamantium,Dimerostemma,Eupatorium
6856,Senecio subpeltatus Sch.Bip.,Roldana subpeltata (Sch.Bip.) H.Rob. & Brettell,Roldana subpeltata (Sch.Bip.) H.Rob. & Brettell,Roldana subpeltata (Sch.Bip.) H.Rob. & Brettell,Roldana subpeltata,Senecio subpeltatus Sch.Bip.,Senecio subpeltatus,Roldana,Senecio
6887,Gymnolomia canescens B.L.Rob.,Viguiera potosina S.F.Blake,Viguiera potosina S.F.Blake,Viguiera potosina S.F.Blake,Viguiera potosina,Aldama canescens (B.L.Rob.) E.E.Schill. & Panero,Aldama canescens,Viguiera,Aldama
7000,Conyza ivifolia Burm.f.,Erigeron bonariensis L.,Erigeron bonariensis L.,Erigeron bonariensis L.,Erigeron bonariensis,Cyanthillium cinereum (L.) H.Rob.,Cyanthillium cinereum,Erigeron,Cyanthillium
7188,Marshallia tenuifolia Raf.,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia,Vernonia angustifolia Michx.,Vernonia angustifolia,Marshallia,Vernonia
7275,Erechtites glossantha Sond.,Senecio glossanthus (Sond.) Belcher,Senecio glossanthus (Sond.) Belcher,Senecio glossanthus (Sond.) Belcher,Senecio glossanthus,Erechtites glossantha Sond.,Erechtites glossantha,Senecio,Erechtites
7513,Cotula minuta G.Forst.,Centipeda minima (L.) A.Braun & Asch.,Centipeda minima (L.) A.Braun & Asch.,Centipeda minima (L.) A.Braun & Asch.,Centipeda minima,Cotula minuta G.Forst.,Cotula minuta,Centipeda,Cotula
7610,Cacalia arenaria Kunth,Aetheolaena lingulata (Schltdl.) B.Nord.,Aetheolaena lingulata (Schltdl.) B.Nord.,Aetheolaena lingulata (Schltdl.) B.Nord.,Aetheolaena lingulata,Senecio lingulatus (Schltdl.) Cuatrec.,Senecio lingulatus,Aetheolaena,Senecio
7957,Doronicum reticulatum Wight,Senecio bombayensis N.P.Balakr.,Senecio bombayensis N.P.Balakr.,Senecio bombayensis N.P.Balakr.,Senecio bombayensis,Roldana barba-johannis (DC.) H.Rob. & Brettell,Roldana barba-johannis,Senecio,Roldana
8069,Gymnolomia tenuifolia (A.Gray) Benth. & Hook.f.,Viguiera stenoloba S.F.Blake,Viguiera stenoloba S.F.Blake,Viguiera stenoloba S.F.Blake,Viguiera stenoloba,Sidneya tenuifolia (A.Gray) E.E.Schill. & Panero,Sidneya tenuifolia,Viguiera,Sidneya
8104,Pseudognaphalium leucopeplum (Cabrera) Anderb.,Gnaphalium leucopeplum Cabrera,Gnaphalium leucopeplum Cabrera,Gnaphalium leucopeplum Cabrera,Gnaphalium leucopeplum,Pseudognaphalium leucopeplum (Cabrera) Anderb.,Pseudognaphalium leucopeplum,Gnaphalium,Pseudognaphalium
8143,Marshallia lacinarioides Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia,Vernonia angustifolia Michx.,Vernonia angustifolia,Marshallia,Vernonia
8272,Brephocton cuneatum Raf.,Baccharis conferta Kunth,Baccharis conferta Kunth,Baccharis conferta Kunth,Baccharis conferta,Rochonia cuneata DC.,Rochonia cuneata,Baccharis,Rochonia
8704,Steptorhamphus persicus (Boiss.) O.Fedtsch. & B.Fedtsch.,Lactuca persica Boiss.,Lactuca persica Boiss.,Lactuca persica Boiss.,Lactuca persica,Cicerbita persica (Boiss.) Beauverd,Cicerbita persica,Lactuca,Cicerbita
8739,Cicerbita prenanthoides (M.Bieb.) Beauverd,Lactuca marschallii Stebbins,Lactuca marschallii Stebbins,Lactuca marschallii Stebbins,Lactuca marschallii,Cicerbita prenanthoides (M.Bieb.) Beauverd,Cicerbita prenanthoides,Lactuca,Cicerbita
8876,Vernonia onopordioides Baker,Vernonanthura mucronulata (Less.) H.Rob.,Vernonanthura mucronulata (Less.) H.Rob.,Vernonanthura mucronulata (Less.) H.Rob.,Vernonanthura mucronulata,Lessingianthus onoporoides (Baker) H.Rob.,Lessingianthus onoporoides,Vernonanthura,Lessingianthus
9062,Cicerbita persica (Boiss.) Beauverd,Lactuca persica Boiss.,Lactuca persica Boiss.,Lactuca persica Boiss.,Lactuca persica,Cicerbita persica (Boiss.) Beauverd,Cicerbita persica,Lactuca,Cicerbita
9109,Gnaphalium rectum C.A.Mey.,Argyrotegium poliochlorum (N.G.Walsh) J.M.Ward & Breitw.,Argyrotegium poliochlorum (N.G.Walsh) J.M.Ward & Breitw.,Argyrotegium poliochlorum (N.G.Walsh) J.M.Ward & Breitw.,Argyrotegium poliochlorum,Gnaphalium supinum L.,Gnaphalium supinum,Argyrotegium,Gnaphalium
9449,Aracium alpinum (L.) Monnier,Lactuca alpina (L.) A.Gray,Lactuca alpina (L.) A.Gray,Lactuca alpina (L.) A.Gray,Lactuca alpina,Crepis alpina L.,Crepis alpina,Lactuca,Crepis
9459,Gnaphalium paramorum S.F.Blake,Gamochaeta paramora (S.F.Blake) Anderb.,Gamochaeta paramora (S.F.Blake) Anderb.,Pseudognaphalium paramorum (S.F.Blake) M.O.Dillon,Pseudognaphalium paramorum,Gnaphalium paramorum S.F.Blake,Gnaphalium paramorum,Pseudognaphalium,Gnaphalium
9620,Senecio heteroideus Klatt,Roldana heteroidea (Klatt) H.Rob. & Brettell,Roldana heteroidea (Klatt) H.Rob. & Brettell,Roldana heteroidea (Klatt) H.Rob. & Brettell,Roldana heteroidea,Senecio heteroideus Klatt,Senecio heteroideus,Roldana,Senecio
9635,Trichocline polymorpha (Less.) Baker,Gochnatia gardneri (Baker) Cabrera,Gochnatia gardneri (Baker) Cabrera,Moquiniastrum gardneri (Baker) G.Sancho,Moquiniastrum gardneri,Richterago polymorpha (Less.) Roque,Richterago polymorpha,Moquiniastrum,Richterago
9791,Marshallia tenuifolia var. graminifolia (Walter) Gandhi & R.D.Thomas,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia,Vernonia angustifolia Michx.,Vernonia angustifolia,Marshallia,Vernonia
9843,Centaurea iserniana (J.Gay & Webb ex Graells) Pau,Centaurea janerii Graells,Centaurea janerii Graells,Centaurea janerii Graells,Centaurea janerii,Mantisalca duriaei Briq. & Cavill.,Mantisalca duriaei,Centaurea,Mantisalca
10020,Polyactidium sprengelii DC.,Hysterionica filiformis (Spreng.) Cabrera,Hysterionica filiformis (Spreng.) Cabrera,Neja filiformis Nees,Neja filiformis,Hysterionica resinosa (Spreng.) P.L.R.Moraes,Hysterionica resinosa,Neja,Hysterionica
10086,Stenopadus crassifolius S.F.Blake,Stomatochaeta crassifolia (S.F.Blake) Maguire & Wurdack,Stomatochaeta crassifolia (S.F.Blake) Maguire & Wurdack,Stomatochaeta crassifolia (S.F.Blake) Maguire & Wurdack,Stomatochaeta crassifolia,Stenopadus crassifolius S.F.Blake,Stenopadus crassifolius,Stomatochaeta,Stenopadus
10151,Stylocline filaginea (A.Gray) A.Gray,Ancistrocarphus filagineus A.Gray,Ancistrocarphus filagineus A.Gray,Ancistrocarphus filagineus A.Gray,Ancistrocarphus filagineus,Stylocline filaginea (A.Gray) A.Gray,Stylocline filaginea,Ancistrocarphus,Stylocline
10568,Gamochaeta filaginea (DC.) Cabrera,Gnaphalium filagineum DC.,Gnaphalium filagineum DC.,Gnaphalium filagineum DC.,Gnaphalium filagineum,Gamochaeta filaginea (DC.) Cabrera,Gamochaeta filaginea,Gnaphalium,Gamochaeta
10898,Oyedaea vestita Baker,Gochnatia densicephala (Cabrera) G.Sancho,Gochnatia densicephala (Cabrera) G.Sancho,Moquiniastrum densicephalum (Cabrera) G.Sancho,Moquiniastrum densicephalum,Dimerostemma vestitum S.F.Blake,Dimerostemma vestitum,Moquiniastrum,Dimerostemma
10970,Blumea grandiflora Zipp. ex Span.,Capparis spinosa L.,Capparis spinosa L.,Capparis spinosa L.,Capparis spinosa,Blumea grandiflora Zipp. ex Span.,Blumea grandiflora,Capparis,Blumea
11112,Moquinia oligocephala Gardner,Guayania roupalifolia (B.L.Rob.) R.M.King & H.Rob.,Guayania roupalifolia (B.L.Rob.) R.M.King & H.Rob.,Guayania roupalifolia (B.L.Rob.) R.M.King & H.Rob.,Guayania roupalifolia,Moquiniastrum oligocephalum (Gardner) G.Sancho,Moquiniastrum oligocephalum,Guayania,Moquiniastrum
11197,Senecio arborescens Steetz,Telanthophora arborescens (Steetz) H.Rob. & Brettell,Telanthophora arborescens (Steetz) H.Rob. & Brettell,Telanthophora arborescens (Steetz) H.Rob. & Brettell,Telanthophora arborescens,Senecio arborescens Steetz,Senecio arborescens,Telanthophora,Senecio
11646,Cacalia senecioides Kunth,Monticalia pulchella (Kunth) C.Jeffrey,Monticalia pulchella (Kunth) C.Jeffrey,Monticalia pulchella (Kunth) C.Jeffrey,Monticalia pulchella,Senecio senecioides Kuntze,Senecio senecioides,Monticalia,Senecio
