,taxon_name_w_authors,v10_accepted_name_w_author,v11_taxon_name_w_authors,v11_chained_accepted_name_w_author,v11_chained_accepted_species,v11_direct_accepted_name_w_author,v11_direct_accepted_species
281823,Aconitum napellus var. lobelianum Rchb.,Aconitum napellus subsp. lusitanicum Rouy,Aconitum napellus subsp. lusitanicum Rouy,Aconitum napellus subsp. lusitanicum Rouy,Aconitum napellus,Aconitum napellus subsp. napellus,Aconitum napellus
281943,Aconitum vulparia f. monanense (F.W.Schmidt ex Rchb.) Gáyer,Aconitum vulparia Rchb.,Aconitum vulparia Rchb.,Aconitum vulparia Rchb.,Aconitum vulparia,Aconitum lycoctonum L.,Aconitum lycoctonum
282994,Adonis amurensis var. yezoensis Kudô,Adonis amurensis Regel & Radde,Adonis amurensis Regel & Radde,Adonis amurensis Regel & Radde,Adonis amurensis,Adonis ramosa subsp. ramosa,Adonis ramosa
283001,Adonis amurensis var. uniflora Makino,Adonis amurensis Regel & Radde,Adonis amurensis Regel & Radde,Adonis amurensis Regel & Radde,Adonis amurensis,Adonis ramosa subsp. ramosa,Adonis ramosa
283183,Aeonium ciliatum var. palmensis G.Kunkel,Aeonium ciliatum (Willd.) Webb & Berthel.,Aeonium ciliatum (Willd.) Webb & Berthel.,Aeonium ciliatum (Willd.) Webb & Berthel.,Aeonium ciliatum,Aeonium davidbramwellii H.Y.Liu,Aeonium davidbramwellii
283194,Greenovia gracilis Bolle,Aeonium dodrantale (Willd.) T.H.M.Mes,Aeonium dodrantale (Willd.) T.H.M.Mes,Aeonium dodrantale (Willd.) T.H.M.Mes,Aeonium dodrantale,Aeonium dodrantale subsp. dodrantale,Aeonium dodrantale
284742,Pseudalbizzia Britton & Rose,Albizia Durazz.,Albizia Durazz.,Albizia Durazz.,,Pseudalbizzia Britton & Rose,
284748,Arthrosamanea Britton & Rose,Albizia Durazz.,Albizia Durazz.,Albizia Durazz.,,Pseudalbizzia Britton & Rose,
284756,Arthrosamanea altissima var. busiraensis G.C.C.Gilbert & Boutique,Albizia altissima Hook.f.,Albizia altissima Hook.f.,Osodendron altissimum (Hook.f.) E.J.M.Koenen,Osodendron altissimum,Osodendron altissimum subsp. busiraensis (G.C.C.Gilbert & Boutique) E.J.M.Koenen,Osodendron altissimum
284757,Albizia passargei Harms,Albizia altissima Hook.f.,Albizia altissima Hook.f.,Osodendron altissimum (Hook.f.) E.J.M.Koenen,Osodendron altissimum,Osodendron altissimum subsp. altissimum,Osodendron altissimum
284758,Pithecellobium stuhlmannii Taub.,Albizia altissima Hook.f.,Albizia altissima Hook.f.,Osodendron altissimum (Hook.f.) E.J.M.Koenen,Osodendron altissimum,Osodendron altissimum subsp. altissimum,Osodendron altissimum
284760,Mimosa altissima Roxb.,Albizia altissima Hook.f.,Albizia altissima Hook.f.,Osodendron altissimum (Hook.f.) E.J.M.Koenen,Osodendron altissimum,Osodendron altissimum subsp. altissimum,Osodendron altissimum
286030,Alyssum serpyllifolium var. castellanum (Jord. & Fourr.) Nyman,Alyssum serpyllifolium Desf.,Alyssum serpyllifolium Desf.,Alyssum serpyllifolium Desf.,Alyssum serpyllifolium,Odontarrhena alpestris (L.) Ledeb.,Odontarrhena alpestris
286188,Amaranthus hybridus subsp. patulus (Bertol.) Carretero,Amaranthus cruentus L.,Amaranthus cruentus L.,Amaranthus cruentus L.,Amaranthus cruentus,Amaranthus hybridus subsp. hybridus,Amaranthus hybridus
286350,Amaranthus roxburghianus var. angustifolius (Moq.) N.C.Nair,Amaranthus tricolor L.,Amaranthus tricolor L.,Amaranthus tricolor L.,Amaranthus tricolor,Amaranthus graecizans subsp. graecizans,Amaranthus graecizans
286428,Ammannia baccifera subsp. aegyptiaca (Willd.) Koehne,Ammannia baccifera L.,Ammannia baccifera L.,Ammannia baccifera L.,Ammannia baccifera,Ammannia aegyptiaca Willd.,Ammannia aegyptiaca
287216,Anchusa calcarea var. scaberrima Boiss.,Anchusa calcarea Boiss.,Anchusa calcarea Boiss.,Anchusa calcarea Boiss.,Anchusa calcarea,Anchusa calcarea subsp. calcarea,Anchusa calcarea
287217,Anchusa calcarea subsp. losadae (Valdés) Valdés & Mateos,Anchusa calcarea Boiss.,Anchusa calcarea Boiss.,Anchusa calcarea Boiss.,Anchusa calcarea,Anchusa calcarea subsp. losadae (Valdés) Valdés & Mateos,Anchusa calcarea
287218,Anchusa calcarea var. losadae Valdés,Anchusa calcarea Boiss.,Anchusa calcarea Boiss.,Anchusa calcarea Boiss.,Anchusa calcarea,Anchusa calcarea subsp. losadae (Valdés) Valdés & Mateos,Anchusa calcarea
287490,Androsace carnea var. rosea (Jord. & Fourr.) Gaut.,Androsace halleri L.,Androsace halleri L.,Androsace halleri L.,Androsace halleri,Androsace halleri subsp. halleri,Androsace halleri
287533,Androsace lactea f. longiseta (Schur) R.Knuth,Androsace lactea L.,Androsace lactea L.,Androsace lactea L.,Androsace lactea,Androsace obtusifolia All.,Androsace obtusifolia
287553,Androsace chamaejasme var. triflora (Adams) R.Knuth,Androsace lehmanniana Spreng.,Androsace lehmanniana Spreng.,Androsace lehmanniana Spreng.,Androsace lehmanniana,Androsace triflora Adams,Androsace triflora
287950,Eustylis Hook.f.,Angelica L.,Angelica L.,Angelica L.,,Scandia J.W.Dawson,
288757,Anthyllis montana var. atropurpurea Vuk.,Anthyllis montana L.,Anthyllis montana L.,Anthyllis montana L.,Anthyllis montana,Anthyllis montana subsp. montana,Anthyllis montana
288760,Anthyllis montana f. hispanica (Degen & Hervier) É.Rev.,Anthyllis montana L.,Anthyllis montana L.,Anthyllis montana L.,Anthyllis montana,Anthyllis montana subsp. montana,Anthyllis montana
288761,Anthyllis montana var. intermedia Rouy,Anthyllis montana L.,Anthyllis montana L.,Anthyllis montana L.,Anthyllis montana,Anthyllis montana subsp. montana,Anthyllis montana
288824,Anthyllis vulneraria f. expallens Sagorski,Anthyllis vulneraria subsp. carpatica (Pant.) Nyman,Anthyllis vulneraria subsp. carpatica (Pant.) Nyman,Anthyllis vulneraria subsp. carpatica (Pant.) Nyman,Anthyllis vulneraria,Anthyllis vulneraria subsp. alpestris (Kit.) Asch. & Graebn.,Anthyllis vulneraria
289059,Anchusa cruciata Cham.,Antiphytum stoechadifolium (Cham.) A.DC.,Antiphytum stoechadifolium (Cham.) A.DC.,Antiphytum stoechadifolium (Cham.) A.DC.,Antiphytum stoechadifolium,Antiphytum cruciatum (Cham.) A.DC.,Antiphytum cruciatum
289063,Chamissoniophila cruciata (Cham.) Brand,Antiphytum stoechadifolium (Cham.) A.DC.,Antiphytum stoechadifolium (Cham.) A.DC.,Antiphytum stoechadifolium (Cham.) A.DC.,Antiphytum stoechadifolium,Antiphytum cruciatum (Cham.) A.DC.,Antiphytum cruciatum
289065,Antiphytum cruciatum (Cham.) A.DC.,Antiphytum stoechadifolium (Cham.) A.DC.,Antiphytum stoechadifolium (Cham.) A.DC.,Antiphytum stoechadifolium (Cham.) A.DC.,Antiphytum stoechadifolium,Antiphytum cruciatum (Cham.) A.DC.,Antiphytum cruciatum
289866,Aquilegia oxysepala var. pallidiflora Nakai ex T.Mori,Aquilegia buergeriana Siebold & Zucc.,Aquilegia buergeriana Siebold & Zucc.,Aquilegia buergeriana Siebold & Zucc.,Aquilegia buergeriana,Aquilegia oxysepala Trautv. & C.A.Mey.,Aquilegia oxysepala
289869,Aquilegia buergeriana f. viridialba Sugim.,Aquilegia buergeriana Siebold & Zucc.,Aquilegia buergeriana Siebold & Zucc.,Aquilegia buergeriana Siebold & Zucc.,Aquilegia buergeriana,Aquilegia oxysepala Trautv. & C.A.Mey.,Aquilegia oxysepala
290806,Arctostaphylos uva-ursi var. saxicola Roof,Arctostaphylos uva-ursi (L.) Spreng.,Arctostaphylos uva-ursi (L.) Spreng.,Arctostaphylos uva-ursi (L.) Spreng.,Arctostaphylos uva-ursi,Arctostaphylos pacifica Roof,Arctostaphylos pacifica
290972,Ardisia grandiflora Wall.,Ardisia complanata Wall.,Ardisia complanata Wall.,Ardisia complanata Wall.,Ardisia complanata,Ardisia colorata G.Lodd.,Ardisia colorata
290973,Ardisia anceps Wall.,Ardisia complanata Wall.,Ardisia complanata Wall.,Ardisia complanata Wall.,Ardisia complanata,Ardisia colorata G.Lodd.,Ardisia colorata
291792,Arenaria ligericina var. canescens (H.J.Coste & Soulié) Font Quer,Arenaria ligericina Lecoq & Lamotte,Arenaria ligericina Lecoq & Lamotte,Arenaria ligericina Lecoq & Lamotte,Arenaria ligericina,"Arenaria ligericina subsp. canescens (H.J.Coste & Soulié) L.Sáez, Aymerich & C.Blanché",Arenaria ligericina
292113,Aristolochia salvadorensis Standl.,Aristolochia arborea Linden,Aristolochia arborea Linden,Aristolochia arborea Linden,Aristolochia arborea,Aristolochia salvadorensis Standl.,Aristolochia salvadorensis
292115,"Isotrema salvadorense (Standl.) X.X.Zhu, S.Liao & J.S.Ma",Aristolochia arborea Linden,Aristolochia arborea Linden,Aristolochia arborea Linden,Aristolochia arborea,Aristolochia salvadorensis Standl.,Aristolochia salvadorensis
292116,Aristolochia foetens Lindl.,Aristolochia arborescens L.,Aristolochia arborescens L.,Aristolochia arborescens L.,Aristolochia arborescens,Aristolochia grandiflora Sw.,Aristolochia grandiflora
292230,Holostylis reniformis f. minor Chodat & Hassl.,Aristolochia holostylis F.González,Aristolochia holostylis F.González,Aristolochia holostylis F.González,Aristolochia holostylis,Aristolochia pyriflora Lombardi & D.Frank,Aristolochia pyriflora
292591,Armeria duriaei var. ancarensis (Merino) Merino,Armeria duriaei Boiss.,Armeria duriaei Boiss.,Armeria duriaei Boiss.,Armeria duriaei,Armeria filicaulis subsp. filicaulis,Armeria filicaulis
292713,Armeria mauritanica var. boissieriana (Coss.) Quézel & Santa,Armeria simplex Pomel,Armeria simplex Pomel,Armeria simplex Pomel,Armeria simplex,Armeria mauritanica Wallr.,Armeria mauritanica
292912,Artabotrys boonei De Wild.,Artabotrys velutinus Scott Elliot,Artabotrys velutinus Scott Elliot,Artabotrys velutinus Scott Elliot,Artabotrys velutinus,Artabotrys rufus De Wild.,Artabotrys rufus
292943,Artocarpus altilis var. seminifer (Duss) Fournet,Artocarpus altilis (Parkinson) Fosberg,Artocarpus altilis (Parkinson) Fosberg,Artocarpus altilis (Parkinson) Fosberg,Artocarpus altilis,Artocarpus camansi Blanco,Artocarpus camansi
295693,Astragalus salsugineus var. hetaoensis H.C.Fu,Astragalus lang-ranii Podlech,Astragalus lang-ranii Podlech,Astragalus grubovii Sanchir,Astragalus grubovii,Astragalus galactites Pall.,Astragalus galactites
298751,Rebutia pulvinosa F.Ritter & Buining,Aylostera deminuta (F.A.C.Weber) Backeb.,Aylostera deminuta (F.A.C.Weber) Backeb.,Aylostera deminuta (F.A.C.Weber) Backeb.,Aylostera deminuta,Aylostera pulvinosa (F.Ritter & Buining) Backeb.,Aylostera pulvinosa
299686,Barleria morrisiana E.Barnes & C.E.C.Fisch.,Barleria montana Nees,Barleria montana Nees,Barleria montana Nees,Barleria montana,Barleria morrisiana E.Barnes & C.E.C.Fisch.,Barleria morrisiana
301656,Trifolium bituminosum Garsault,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301658,Aspalthium ellipticum Medik.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301660,Dorychnium angustifolium Moench,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301661,Aspalthium herbaceum Medik.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301662,Aspalthium nigrum Medik.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301663,Dorychnium rotundifolium Moench,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301664,Psoralea foetida C.Presl,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301665,Psoralea elata Salisb.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301666,Psoralea bituminosa f. atripilosa H.Lindb.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301667,Psoralea bituminosa subvar. lanceolata Rouy,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301668,Psoralea pontica A.P.Khokhr.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. pontica (A.P.Khokhr.) V.V.Fateryga & Fateryga,Bituminaria bituminosa
301669,Psoralea bituminosa var. angustifolia Guss.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301670,Psoralea taurica Ledeb. ex Nyman,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301671,Psoralea bituminosa subvar. ovata Rouy,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301672,Psoralea bituminosa var. prostrata Zohary,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301673,Psoralea bituminosa var. communis Webb & Berthel.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301674,Psoralea bituminosa var. decumbens Sennen,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301675,Psoralea bituminosa var. brachycarpa Feldmann,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301676,Psoralea bituminosa var. humilis Bég. & A.Vacc.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301678,Psoralea bituminosa var. latifolia Moris,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301679,Psoralea angustifolia Willd.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301680,Psoralea bituminosa var. laxa Maire & Weiller,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301681,"Bituminaria bituminosa var. crassiuscula P.Méndez, Fern.Galván & A.Santos",Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301682,Psoralea bituminosa subsp. latifolia (Moris) Arcang.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301683,"Bituminaria bituminosa var. albomarginata P.Méndez, Fern.Galván & A.Santos",Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria bituminosa,Bituminaria bituminosa subsp. bituminosa,Bituminaria bituminosa
301997,Arabis thompsonii S.L.Welsh,Boechera pallidifolia (Rollins) W.A.Weber,Boechera pallidifolia (Rollins) W.A.Weber,Boechera pallidifolia (Rollins) W.A.Weber,Boechera pallidifolia,Boechera crandallii subsp. thompsonii (S.L.Welsh) Windham & Allphin,Boechera crandallii
303058,Diplotaxis saxatilis var. brevifolia (Rouy) Willk.,Brassica repanda (Willd.) DC.,Brassica repanda (Willd.) DC.,Brassica repanda (Willd.) DC.,Brassica repanda,Brassica repanda subsp. latisiliqua (Boiss. & Reut.) Heywood,Brassica repanda
303078,Brassica saxatilis subsp. humilis (DC.) O.Bolòs & Vigo,Brassica repanda subsp. cadevallii (Font Quer) Heywood,Brassica repanda subsp. cadevallii (Font Quer) Heywood,Brassica repanda subsp. cadevallii (Font Quer) Heywood,Brassica repanda,Brassica repanda subsp. saxatilis (Lam.) Heywood,Brassica repanda
304227,Bunium paucifolium var. brevipes (Freyn & Sint.) Hedge & Lamond,Bunium elegans (Fenzl) Freyn,Bunium elegans (Fenzl) Freyn,Bunium elegans (Fenzl) Freyn,Bunium elegans,Bunium paucifolium DC.,Bunium paucifolium
304427,Bupleurum gerardi subsp. filicaule (Brot.) P.Silva,Bupleurum gerardi All.,Bupleurum gerardi All.,Bupleurum gerardi All.,Bupleurum gerardi,Bupleurum virgatum Cav.,Bupleurum virgatum
305204,Bonduc Adans.,Caesalpinia Plum. ex L.,Caesalpinia Plum. ex L.,Caesalpinia Plum. ex L.,,Guilandina L.,
305209,Adenocalyx Bertero ex Kunth,Caesalpinia Plum. ex L.,Caesalpinia Plum. ex L.,Caesalpinia Plum. ex L.,,Coulteria Kunth,
305211,Ticanto Adans.,Caesalpinia Plum. ex L.,Caesalpinia Plum. ex L.,Caesalpinia Plum. ex L.,,Ticanto Adans.,
305212,Echyrospermum Schott,Caesalpinia Plum. ex L.,Caesalpinia Plum. ex L.,Caesalpinia Plum. ex L.,,Plathymenia Benth.,
305547,Calceolaria rugosa var. angustifolia (Lindl.) Walp.,Calceolaria integrifolia L.,Calceolaria integrifolia L.,Calceolaria integrifolia L.,Calceolaria integrifolia,Calceolaria angustifolia (Lindl.) Sweet,Calceolaria angustifolia
307581,Capsella bursa-pastoris var. pygmaea Holmboe,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris,Capsella bursa-pastoris subsp. bursa-pastoris,Capsella bursa-pastoris
307582,Thlaspi bursa-pastoris var. microcarpum Loscos,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris,Capsella bursa-pastoris subsp. bursa-pastoris,Capsella bursa-pastoris
307584,Capsella bursa-pastoris f. gracilis (Gren.) Cout.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris,Capsella × gracilis Gren.,Capsella × gracilis
307585,Capsella bursa-pastoris var. vera Cout.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris,Capsella bursa-pastoris subsp. bursa-pastoris,Capsella bursa-pastoris
307586,Capsella bursa-pastoris f. vulgaris Cout.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris,Capsella bursa-pastoris subsp. bursa-pastoris,Capsella bursa-pastoris
307652,Capsicum villosum var. muticum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum,Capsicum muticum (Sendtn.) Barboza,Capsicum muticum
308151,Cardamine pratensis f. tenuifolia Lindm.,Cardamine pratensis L.,Cardamine pratensis L.,Cardamine pratensis L.,Cardamine pratensis,Cardamine pratensis subsp. pratensis,Cardamine pratensis
308152,Cardamine pratensis f. grandis Lindm.,Cardamine pratensis L.,Cardamine pratensis L.,Cardamine pratensis L.,Cardamine pratensis,Cardamine pratensis subsp. pratensis,Cardamine pratensis
308263,Cardamine kiusiana H.Hara,Cardamine yezoensis Maxim.,Cardamine yezoensis Maxim.,Cardamine yezoensis Maxim.,Cardamine yezoensis,Cardamine valida (Takeda) Nakai,Cardamine valida
308266,Cardamine torrentis Nakai,Cardamine yezoensis Maxim.,Cardamine yezoensis Maxim.,Cardamine yezoensis Maxim.,Cardamine yezoensis,Cardamine valida (Takeda) Nakai,Cardamine valida
309199,Chupalon laurifolium (Klotzsch) Kuntze,Cavendishia bracteata (Ruiz & Pav. ex J.St.-Hil.) Hoerold,Cavendishia bracteata (Ruiz & Pav. ex J.St.-Hil.) Hoerold,Cavendishia bracteata (Ruiz & Pav. ex J.St.-Hil.) Hoerold,Cavendishia bracteata,Cavendishia laurifolia (Klotzsch) Benth. & Hook.f.,Cavendishia laurifolia
310178,Gentiana pulchella var. ramosissima (Vill.) Gaudin,"Centaurium pulchellum (Sw.) Hayek ex Hand.-Mazz., Stadlm., Janch. & Faltis","Centaurium pulchellum (Sw.) Hayek ex Hand.-Mazz., Stadlm., Janch. & Faltis","Centaurium pulchellum (Sw.) Hayek ex Hand.-Mazz., Stadlm., Janch. & Faltis",Centaurium pulchellum,Centaurium pulchellum subsp. pulchellum,Centaurium pulchellum
310180,Centaurium pulchellum var. intermedium (Mérat) Gilmour,"Centaurium pulchellum (Sw.) Hayek ex Hand.-Mazz., Stadlm., Janch. & Faltis","Centaurium pulchellum (Sw.) Hayek ex Hand.-Mazz., Stadlm., Janch. & Faltis","Centaurium pulchellum (Sw.) Hayek ex Hand.-Mazz., Stadlm., Janch. & Faltis",Centaurium pulchellum,Centaurium pulchellum subsp. pulchellum,Centaurium pulchellum
310181,Erythraea pulchella var. simplex Hartm.,"Centaurium pulchellum (Sw.) Hayek ex Hand.-Mazz., Stadlm., Janch. & Faltis","Centaurium pulchellum (Sw.) Hayek ex Hand.-Mazz., Stadlm., Janch. & Faltis","Centaurium pulchellum (Sw.) Hayek ex Hand.-Mazz., Stadlm., Janch. & Faltis",Centaurium pulchellum,Centaurium pulchellum subsp. pulchellum,Centaurium pulchellum
310206,Centaurium tenuiflorum var. acutiflorum (Schott) Zeltner,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Centaurium tenuiflorum,Centaurium tenuiflorum subsp. acutiflorum (Schott) Zeltner,Centaurium tenuiflorum
310207,Centaurium tenuiflorum var. hermannii (Sennen) Zeltner,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Centaurium tenuiflorum,Centaurium tenuiflorum subsp. tenuiflorum,Centaurium tenuiflorum
310538,Doerriena Borkh.,Cerastium Tourn. ex L.,Cerastium Tourn. ex L.,Cerastium Tourn. ex L.,,Moenchia Ehrh.,
310559,Cerastium mutabile var. lanatum (Lam.) Gren.,Cerastium alpinum L.,Cerastium alpinum L.,Cerastium alpinum L.,Cerastium alpinum,Cerastium alpinum var. lanatum (Lam.) Hegetschw.,Cerastium alpinum
310735,Cerastium glomeratum var. subviscosum (Rchb.) Briq.,Cerastium glomeratum Thuill.,Cerastium glomeratum Thuill.,Cerastium glomeratum Thuill.,Cerastium glomeratum,Cerastium glomeratum subsp. glomeratum,Cerastium glomeratum
311263,Chaenorhinum origanifolium subsp. longepedunculatum (Boiss.) Losa,Chaenorhinum macropodum (Boiss. & Reut.) Lange,Chaenorhinum macropodum (Boiss. & Reut.) Lange,Chaenorhinum macropodum (Boiss. & Reut.) Lange,Chaenorhinum macropodum,Chaenorhinum macropodum subsp. macropodum,Chaenorhinum macropodum
311265,Linaria origanifolia var. longepedunculata Boiss.,Chaenorhinum macropodum (Boiss. & Reut.) Lange,Chaenorhinum macropodum (Boiss. & Reut.) Lange,Chaenorhinum macropodum (Boiss. & Reut.) Lange,Chaenorhinum macropodum,Chaenorhinum macropodum subsp. macropodum,Chaenorhinum macropodum
312304,Chenopodium viride var. paniculatum Hartm.,Chenopodium album L.,Chenopodium album L.,Chenopodium album L.,Chenopodium album,Chenopodium album var. album,Chenopodium album
312309,Chenopodium album subsp. ovatum Aellen,Chenopodium album L.,Chenopodium album L.,Chenopodium album L.,Chenopodium album,Chenopodium album var. album,Chenopodium album
313061,Nochotta oleracea S.G.Gmel.,Cicer arietinum L.,Cicer arietinum L.,Cicer arietinum L.,Cicer arietinum,Cicer arietinum subsp. arietinum,Cicer arietinum
313062,Cicer arietinum subsp. eurasiaticum Popova,Cicer arietinum L.,Cicer arietinum L.,Cicer arietinum L.,Cicer arietinum,Cicer arietinum subsp. arietinum,Cicer arietinum
313063,Ononis crotalarioides M.E.Jones,Cicer arietinum L.,Cicer arietinum L.,Cicer arietinum L.,Cicer arietinum,Cicer arietinum subsp. arietinum,Cicer arietinum
313064,Cicer rotundum Jord. ex Alef.,Cicer arietinum L.,Cicer arietinum L.,Cicer arietinum L.,Cicer arietinum,Cicer arietinum subsp. arietinum,Cicer arietinum
313066,Cicer sativum Schkuhr,Cicer arietinum L.,Cicer arietinum L.,Cicer arietinum L.,Cicer arietinum,Cicer arietinum subsp. arietinum,Cicer arietinum
