,taxon_name_w_authors,201905_accepted_name_w_author,202312_taxon_name_w_authors,202312_chained_accepted_name_w_author,202312_chained_accepted_species,202312_direct_accepted_name_w_author,202312_direct_accepted_species,202312_chained_accepted_genus,202312_direct_accepted_genus
924,Werneria ciliata Wedd. ex Sch.Bip.,Werneria pectinata Lingelsh.,Werneria pectinata Lingelsh.,Werneria pectinata Lingelsh.,Werneria pectinata,Xenophyllum ciliolatum (A.Gray) V.A.Funk,Xenophyllum ciliolatum,Werneria,Xenophyllum
929,Vernonia villarii Elmer,Vernonia pyrrhopappus Sch.Bip. ex Klatt,Vernonia pyrrhopappus Sch.Bip. ex Klatt,Vernonia pyrrhopappus Sch.Bip. ex Klatt,Vernonia pyrrhopappus,Decaneuropsis obovata (Gaudich.) H.Rob. & Skvarla,Decaneuropsis obovata,Vernonia,Decaneuropsis
1078,Telanthophora cobanensis (J.M.Coult.) H.Rob. & Brettell,Senecio cobanensis J.M.Coult.,Senecio cobanensis J.M.Coult.,Senecio cobanensis J.M.Coult.,Senecio cobanensis,Telanthophora cobanensis (J.M.Coult.) H.Rob. & Brettell,Telanthophora cobanensis,Senecio,Telanthophora
1288,Vernonia polyanthes Less.,Vernonanthura phosphorica (Vell.) H.Rob.,Vernonanthura phosphorica (Vell.) H.Rob.,Vernonanthura phosphorica (Vell.) H.Rob.,Vernonanthura phosphorica,Vernonia polyanthes Less.,Vernonia polyanthes,Vernonanthura,Vernonia
1382,Gnaphalium sandwicensium Gaudich.,Pseudognaphalium sandwicensium (Gaudich.) Anderb.,Pseudognaphalium sandwicensium (Gaudich.) Anderb.,Pseudognaphalium sandwicensium (Gaudich.) Anderb.,Pseudognaphalium sandwicensium,Gnaphalium sandwicensium Gaudich.,Gnaphalium sandwicensium,Pseudognaphalium,Gnaphalium
1456,Rhysolepis santacatarinensis H.Rob. & A.J.Moore,Viguiera santacatarinense (H.Rob. & A.J.Moore) A.A.Sáenz,Viguiera santacatarinense (H.Rob. & A.J.Moore) A.A.Sáenz,Viguiera santacatarinense (H.Rob. & A.J.Moore) A.A.Sáenz,Viguiera santacatarinense,Aldama santacatarinensis (H.Rob. & A.J.Moore) E.E.Schill. & Panero,Aldama santacatarinensis,Viguiera,Aldama
1650,Emilia everettii (Hemsl.) Steenis,Senecio everettii Hemsl.,Senecio everettii Hemsl.,Senecio everettii Hemsl.,Senecio everettii,Emilia everettii (Hemsl.) Steenis,Emilia everettii,Senecio,Emilia
1656,Chrysanthemum grandiflorum (Desf.) Dum.Cours.,Tanacetum balsamita L.,Tanacetum balsamita L.,Tanacetum balsamita L.,Tanacetum balsamita,Plagius grandis (L.) Alavi & Heywood,Plagius grandis,Tanacetum,Plagius
1855,Helichrysum leptolepis DC.,Leiocarpa leptolepis (DC.) Paul G.Wilson,Leiocarpa leptolepis (DC.) Paul G.Wilson,Leiocarpa leptolepis (DC.) Paul G.Wilson,Leiocarpa leptolepis,Helichrysum candolleanum H.Buek,Helichrysum candolleanum,Leiocarpa,Helichrysum
2179,Gnaphalium spicatum Lam.,Gnaphalium coarctatum Willd.,Gnaphalium coarctatum Willd.,Gnaphalium coarctatum Willd.,Gnaphalium coarctatum,Gamochaeta coarctata (Willd.) Kerguélen,Gamochaeta coarctata,Gnaphalium,Gamochaeta
2209,Gochnatia lanceolata H.Beltrán & Ferreyra,"Chucoa lanceolata (H.Beltrán & Ferreyra) G.Sancho, S.E.Freire & Katinas","Chucoa lanceolata (H.Beltrán & Ferreyra) G.Sancho, S.E.Freire & Katinas","Chucoa lanceolata (H.Beltrán & Ferreyra) G.Sancho, S.E.Freire & Katinas",Chucoa lanceolata,Gochnatia lanceolata H.Beltrán & Ferreyra,Gochnatia lanceolata,Chucoa,Gochnatia
2223,Aster intricatus (A.Gray) S.F.Blake,Arida carnosa (A.Gray) D.R.Morgan & R.L.Hartm.,Arida carnosa (A.Gray) D.R.Morgan & R.L.Hartm.,Machaeranthera carnosa (A.Gray) G.L.Nesom,Machaeranthera carnosa,Bigelowia intricata A.Gray,Bigelowia intricata,Machaeranthera,Bigelowia
2269,Senecio hypoleucus Muschl.,Dendrosenecio adnivalis subsp. friesiorum (Mildbr.) E.B.Knox,Dendrosenecio adnivalis subsp. friesiorum (Mildbr.) E.B.Knox,Dendrosenecio adnivalis subsp. friesiorum (Mildbr.) E.B.Knox,Dendrosenecio adnivalis,Senecio hypoleucus Muschl.,Senecio hypoleucus,Dendrosenecio,Senecio
2427,Packera actinella (Greene) W.A.Weber & Á.Löve,Senecio actinella Greene,Senecio actinella Greene,Senecio actinella Greene,Senecio actinella,Packera actinella (Greene) W.A.Weber & Á.Löve,Packera actinella,Senecio,Packera
2430,Dichrocephala paniculata Miq.,Myriactis wightii DC.,Myriactis wightii DC.,Myriactis wightii DC.,Myriactis wightii,Dichrocephala integrifolia (L.f.) Kuntze,Dichrocephala integrifolia,Myriactis,Dichrocephala
2836,Pentzia spinescens Less.,Oncosiphon suffruticosum (L.) Källersjö,Oncosiphon suffruticosum (L.) Källersjö,Oncosiphon suffruticosum (L.) Källersjö,Oncosiphon suffruticosum,Pentzia spinescens Less.,Pentzia spinescens,Oncosiphon,Pentzia
2882,Cacalia thunbergii Nakai,Senecio syneilesis Franch. & Sav.,Senecio syneilesis Franch. & Sav.,Senecio syneilesis Franch. & Sav.,Senecio syneilesis,Syneilesis palmata Maxim.,Syneilesis palmata,Senecio,Syneilesis
2980,Oyedaea episcopalis H.Rob.,Heterocondylus vitalbae (DC.) R.M.King & H.Rob.,Heterocondylus vitalbae (DC.) R.M.King & H.Rob.,Heterocondylus vitalbae (DC.) R.M.King & H.Rob.,Heterocondylus vitalbae,Dimerostemma episcopale (H.Rob.) H.Rob.,Dimerostemma episcopale,Heterocondylus,Dimerostemma
3192,Vernonia mespilifolia Less.,Gymnanthemum mespilifolium (Less.) H.Rob.,Gymnanthemum mespilifolium (Less.) H.Rob.,Gymnanthemum mespilifolium (Less.) H.Rob.,Gymnanthemum mespilifolium,Vernonia mespilifolia Less.,Vernonia mespilifolia,Gymnanthemum,Vernonia
3325,Gnaphalium hypoleucum DC.,Pseudognaphalium hypoleucum (DC.) Hilliard & B.L.Burtt,Pseudognaphalium hypoleucum (DC.) Hilliard & B.L.Burtt,Pseudognaphalium hypoleucum (DC.) Hilliard & B.L.Burtt,Pseudognaphalium hypoleucum,Gnaphalium hypoleucum DC.,Gnaphalium hypoleucum,Pseudognaphalium,Gnaphalium
3452,Vernonia macahensis Glaz. ex G.M.Barroso,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus,Lepidaploa macahensis (Glaz. ex G.M.Barroso) H.Rob.,Lepidaploa macahensis,Lessingianthus,Lepidaploa
3547,Matricaria subnivalis (Pobed.) Rauschert,Matricaria breviradiata (Ledeb.) Rauschert,Matricaria breviradiata (Ledeb.) Rauschert,Matricaria breviradiata (Ledeb.) Rauschert,Matricaria breviradiata,Tripleurospermum caucasicum (Willd.) Hayek,Tripleurospermum caucasicum,Matricaria,Tripleurospermum
3747,Vernonia maestralis Ekman ex Urb.,Vernonia sericea Rich.,Vernonia sericea Rich.,Vernonia sericea Rich.,Vernonia sericea,Lepidaploa sericea (Rich.) H.Rob.,Lepidaploa sericea,Vernonia,Lepidaploa
3810,Senecio moranii T.M.Barkley,Packera moranii (T.M.Barkley) C.Jeffrey,Packera moranii (T.M.Barkley) C.Jeffrey,Packera moranii (T.M.Barkley) C.Jeffrey,Packera moranii,Senecio moranii T.M.Barkley,Senecio moranii,Packera,Senecio
3835,Aster breweri (A.Gray) Semple,Eucephalus breweri (A.Gray) G.L.Nesom,Eucephalus breweri (A.Gray) G.L.Nesom,Eucephalus breweri (A.Gray) G.L.Nesom,Eucephalus breweri,Aster breweri (A.Gray) Semple,Aster breweri,Eucephalus,Aster
3853,Erechtites hispidula (A.Rich.) DC.,Senecio hispidulus A.Rich.,Senecio hispidulus A.Rich.,Senecio hispidulus A.Rich.,Senecio hispidulus,Erechtites hispidula (A.Rich.) DC.,Erechtites hispidula,Senecio,Erechtites
3869,Eupatorium maculatum f. maculatum ,Eupatorium maculatum L.,Eupatorium maculatum L.,Eupatorium maculatum L.,Eupatorium maculatum,Eutrochium maculatum (L.) E.E.Lamont,Eutrochium maculatum,Eupatorium,Eutrochium
3995,Gnaphalium pusillum Vand.,Argyrotegium poliochlorum (N.G.Walsh) J.M.Ward & Breitw.,Argyrotegium poliochlorum (N.G.Walsh) J.M.Ward & Breitw.,Argyrotegium poliochlorum (N.G.Walsh) J.M.Ward & Breitw.,Argyrotegium poliochlorum,Gnaphalium supinum L.,Gnaphalium supinum,Argyrotegium,Gnaphalium
4341,Gochnatia discoidea (Less.) Cabrera,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus,Richterago discoidea (Less.) Kuntze,Richterago discoidea,Bahianthus,Richterago
4373,Erigeron alexeenkoi (Krasch.) Krasch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi,Psychrogeton alexeenkoi Krasch.,Psychrogeton alexeenkoi,Erigeron,Psychrogeton
4742,Gnaphalium pannosum A.Gray,Pseudognaphalium nubicola (I.M.Johnst.) Anderb.,Pseudognaphalium nubicola (I.M.Johnst.) Anderb.,Pseudognaphalium nubicola (I.M.Johnst.) Anderb.,Pseudognaphalium nubicola,Gnaphalium panniforme S.F.Blake,Gnaphalium panniforme,Pseudognaphalium,Gnaphalium
4803,Cacalia ilicifolia (L.f.) Kunth,Gynoxys ilicifolia (L.f.) Wedd.,Gynoxys ilicifolia (L.f.) Wedd.,Gynoxys ilicifolia (L.f.) Wedd.,Gynoxys ilicifolia,Scrobicaria ilicifolia (L.f.) B.Nord.,Scrobicaria ilicifolia,Gynoxys,Scrobicaria
4860,Palafoxia tripteris (DC.) Shinners,Florestina tripteris DC.,Florestina tripteris DC.,Florestina tripteris DC.,Florestina tripteris,Palafoxia tripteris (DC.) Shinners,Palafoxia tripteris,Florestina,Palafoxia
5005,Blainvillea biaristata DC.,Calyptocarpus biaristatus (DC.) H.Rob.,Calyptocarpus biaristatus (DC.) H.Rob.,Calyptocarpus biaristatus (DC.) H.Rob.,Calyptocarpus biaristatus,Blainvillea biaristata DC.,Blainvillea biaristata,Calyptocarpus,Blainvillea
5061,Senecio kingianus W.W.Sm.,Ligularia kingiana (W.W.Sm.) R.Mathur,Ligularia kingiana (W.W.Sm.) R.Mathur,Ligularia kingiana (W.W.Sm.) R.Mathur,Ligularia kingiana,Senecio kingianus W.W.Sm.,Senecio kingianus,Ligularia,Senecio
5195,Vernonia merana Baker,Brachylaena merana (Baker) O.Hoffm.,Brachylaena merana (Baker) O.Hoffm.,Brachylaena merana (Baker) O.Hoffm.,Brachylaena merana,Vernonia merana Baker,Vernonia merana,Brachylaena,Vernonia
5219,Senecio pseudoarnica f. pseudoarnica ,Senecio pseudoarnica Less.,Senecio pseudoarnica Less.,Senecio pseudoarnica Less.,Senecio pseudoarnica,Jacobaea pseudoarnica (Less.) Zuev,Jacobaea pseudoarnica,Senecio,Jacobaea
5455,Conyza groegeri V.M.Badillo,Conyza sumatrensis (S.F.Blake) Pruski & G.Sancho,Conyza sumatrensis (S.F.Blake) Pruski & G.Sancho,Conyza sumatrensis (S.F.Blake) Pruski & G.Sancho,Conyza sumatrensis,Erigeron sumatrensis Retz.,Erigeron sumatrensis,Conyza,Erigeron
5655,Erigeron polyadenus Rech.f. & Köie,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi (Krasch.) Botsch.,Erigeron alexeenkoi,Psychrogeton alexeenkoi Krasch.,Psychrogeton alexeenkoi,Erigeron,Psychrogeton
5701,Roldana cronquistii H.Rob. & Brettell,Roldana jurgensenii (Hemsl.) H.Rob. & Brettell,Roldana jurgensenii (Hemsl.) H.Rob. & Brettell,Roldana jurgensenii (Hemsl.) H.Rob. & Brettell,Roldana jurgensenii,Senecio cronquistii (H.Rob. & Brettell) B.L.Turner & T.M.Barkley,Senecio cronquistii,Roldana,Senecio
5855,Eupatorium nummularia Hook. & Arn.,Grazielia nummularia (Hook. & Arn.) R.M.King & H.Rob.,Grazielia nummularia (Hook. & Arn.) R.M.King & H.Rob.,Grazielia nummularia (Hook. & Arn.) R.M.King & H.Rob.,Grazielia nummularia,Eupatorium nummularia Hook. & Arn.,Eupatorium nummularia,Grazielia,Eupatorium
5905,Cassinia vauvilliersii Hook.f.,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus,Cassinia vauvilliersii Hook.f.,Cassinia vauvilliersii,Ozothamnus,Cassinia
5997,Saussurea decurrens Hemsl.,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia,Saussurea parviflora (Poir.) DC.,Saussurea parviflora,Himalaiella,Saussurea
6112,Vernonia vogeliana Benth.,Vernonia amygdalina Delile,Vernonia amygdalina Delile,Vernonia amygdalina Delile,Vernonia amygdalina,Gymnanthemum amygdalinum (Del.) Sch.Bip.ex Walp.,Gymnanthemum amygdalinum,Vernonia,Gymnanthemum
6333,Carduncellus monspeliensium All.,Carthamus carduncellus L.,Carthamus carduncellus L.,Carthamus carduncellus L.,Carthamus carduncellus,Carduncellus monspeliensium All.,Carduncellus monspeliensium,Carthamus,Carduncellus
6353,Chuquiraga johnstonii Tovar,Barnadesia dombeyana Less.,Barnadesia dombeyana Less.,Barnadesia dombeyana Less.,Barnadesia dombeyana,Chuquiraga spinosa Less.,Chuquiraga spinosa,Barnadesia,Chuquiraga
6704,Eupatorium adamantium Gardner,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii,Eupatorium adamantium Gardner,Eupatorium adamantium,Dimerostemma,Eupatorium
6827,Senecio subpeltatus Sch.Bip.,Roldana subpeltata (Sch.Bip.) H.Rob. & Brettell,Roldana subpeltata (Sch.Bip.) H.Rob. & Brettell,Roldana subpeltata (Sch.Bip.) H.Rob. & Brettell,Roldana subpeltata,Senecio subpeltatus Sch.Bip.,Senecio subpeltatus,Roldana,Senecio
6855,Gymnolomia canescens B.L.Rob.,Viguiera potosina S.F.Blake,Viguiera potosina S.F.Blake,Viguiera potosina S.F.Blake,Viguiera potosina,Aldama canescens (B.L.Rob.) E.E.Schill. & Panero,Aldama canescens,Viguiera,Aldama
6967,Conyza ivifolia Burm.f.,Erigeron bonariensis L.,Erigeron bonariensis L.,Erigeron bonariensis L.,Erigeron bonariensis,Cyanthillium cinereum (L.) H.Rob.,Cyanthillium cinereum,Erigeron,Cyanthillium
7157,Marshallia tenuifolia Raf.,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia,Vernonia angustifolia Michx.,Vernonia angustifolia,Marshallia,Vernonia
7245,Erechtites glossantha Sond.,Senecio glossanthus (Sond.) Belcher,Senecio glossanthus (Sond.) Belcher,Senecio glossanthus (Sond.) Belcher,Senecio glossanthus,Erechtites glossantha Sond.,Erechtites glossantha,Senecio,Erechtites
7480,Cotula minuta G.Forst.,Centipeda minima (L.) A.Braun & Asch.,Centipeda minima (L.) A.Braun & Asch.,Centipeda minima (L.) A.Braun & Asch.,Centipeda minima,Cotula minuta G.Forst.,Cotula minuta,Centipeda,Cotula
7526,Hieracium tubulosum (Tausch) Tausch,Hieracium alpinum subsp. tubulosum (Tausch) Zahn,Hieracium alpinum subsp. tubulosum (Tausch) Zahn,Hieracium alpinum subsp. tubulosum (Tausch) Zahn,Hieracium alpinum,Schlagintweitia intybacea (All.) Griseb.,Schlagintweitia intybacea,Hieracium,Schlagintweitia
7578,Cacalia arenaria Kunth,Aetheolaena lingulata (Schltdl.) B.Nord.,Aetheolaena lingulata (Schltdl.) B.Nord.,Aetheolaena lingulata (Schltdl.) B.Nord.,Aetheolaena lingulata,Senecio lingulatus (Schltdl.) Cuatrec.,Senecio lingulatus,Aetheolaena,Senecio
7923,Doronicum reticulatum Wight,Senecio bombayensis N.P.Balakr.,Senecio bombayensis N.P.Balakr.,Senecio bombayensis N.P.Balakr.,Senecio bombayensis,Roldana barba-johannis (DC.) H.Rob. & Brettell,Roldana barba-johannis,Senecio,Roldana
8076,Pseudognaphalium leucopeplum (Cabrera) Anderb.,Gnaphalium leucopeplum Cabrera,Gnaphalium leucopeplum Cabrera,Gnaphalium leucopeplum Cabrera,Gnaphalium leucopeplum,Pseudognaphalium leucopeplum (Cabrera) Anderb.,Pseudognaphalium leucopeplum,Gnaphalium,Pseudognaphalium
8117,Marshallia lacinarioides Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia,Vernonia angustifolia Michx.,Vernonia angustifolia,Marshallia,Vernonia
8243,Brephocton cuneatum Raf.,Baccharis conferta Kunth,Baccharis conferta Kunth,Baccharis conferta Kunth,Baccharis conferta,Rochonia cuneata DC.,Rochonia cuneata,Baccharis,Rochonia
8845,Vernonia onopordioides Baker,Vernonanthura mucronulata (Less.) H.Rob.,Vernonanthura mucronulata (Less.) H.Rob.,Vernonanthura mucronulata (Less.) H.Rob.,Vernonanthura mucronulata,Lessingianthus onoporoides (Baker) H.Rob.,Lessingianthus onoporoides,Vernonanthura,Lessingianthus
9073,Gnaphalium rectum C.A.Mey.,Argyrotegium poliochlorum (N.G.Walsh) J.M.Ward & Breitw.,Argyrotegium poliochlorum (N.G.Walsh) J.M.Ward & Breitw.,Argyrotegium poliochlorum (N.G.Walsh) J.M.Ward & Breitw.,Argyrotegium poliochlorum,Gnaphalium supinum L.,Gnaphalium supinum,Argyrotegium,Gnaphalium
9425,Gnaphalium paramorum S.F.Blake,Gamochaeta paramora (S.F.Blake) Anderb.,Gamochaeta paramora (S.F.Blake) Anderb.,Pseudognaphalium paramorum (S.F.Blake) M.O.Dillon,Pseudognaphalium paramorum,Gnaphalium paramorum S.F.Blake,Gnaphalium paramorum,Pseudognaphalium,Gnaphalium
9585,Senecio heteroideus Klatt,Roldana heteroidea (Klatt) H.Rob. & Brettell,Roldana heteroidea (Klatt) H.Rob. & Brettell,Roldana heteroidea (Klatt) H.Rob. & Brettell,Roldana heteroidea,Senecio heteroideus Klatt,Senecio heteroideus,Roldana,Senecio
9600,Trichocline polymorpha (Less.) Baker,Gochnatia gardneri (Baker) Cabrera,Gochnatia gardneri (Baker) Cabrera,Moquiniastrum gardneri (Baker) G.Sancho,Moquiniastrum gardneri,Richterago polymorpha (Less.) Roque,Richterago polymorpha,Moquiniastrum,Richterago
9756,Marshallia tenuifolia var. graminifolia (Walter) Gandhi & R.D.Thomas,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia (Walter) Small,Marshallia graminifolia,Vernonia angustifolia Michx.,Vernonia angustifolia,Marshallia,Vernonia
9811,Centaurea iserniana (J.Gay & Webb ex Graells) Pau,Centaurea janerii Graells,Centaurea janerii Graells,Centaurea janerii Graells,Centaurea janerii,Mantisalca duriaei Briq. & Cavill.,Mantisalca duriaei,Centaurea,Mantisalca
9987,Polyactidium sprengelii DC.,Hysterionica filiformis (Spreng.) Cabrera,Hysterionica filiformis (Spreng.) Cabrera,Neja filiformis Nees,Neja filiformis,Hysterionica resinosa (Spreng.) P.L.R.Moraes,Hysterionica resinosa,Neja,Hysterionica
10055,Stenopadus crassifolius S.F.Blake,Stomatochaeta crassifolia (S.F.Blake) Maguire & Wurdack,Stomatochaeta crassifolia (S.F.Blake) Maguire & Wurdack,Stomatochaeta crassifolia (S.F.Blake) Maguire & Wurdack,Stomatochaeta crassifolia,Stenopadus crassifolius S.F.Blake,Stenopadus crassifolius,Stomatochaeta,Stenopadus
10120,Stylocline filaginea (A.Gray) A.Gray,Ancistrocarphus filagineus A.Gray,Ancistrocarphus filagineus A.Gray,Ancistrocarphus filagineus A.Gray,Ancistrocarphus filagineus,Stylocline filaginea (A.Gray) A.Gray,Stylocline filaginea,Ancistrocarphus,Stylocline
10538,Gamochaeta filaginea (DC.) Cabrera,Gnaphalium filagineum DC.,Gnaphalium filagineum DC.,Gnaphalium filagineum DC.,Gnaphalium filagineum,Gamochaeta filaginea (DC.) Cabrera,Gamochaeta filaginea,Gnaphalium,Gamochaeta
10864,Oyedaea vestita Baker,Gochnatia densicephala (Cabrera) G.Sancho,Gochnatia densicephala (Cabrera) G.Sancho,Moquiniastrum densicephalum (Cabrera) G.Sancho,Moquiniastrum densicephalum,Dimerostemma vestitum S.F.Blake,Dimerostemma vestitum,Moquiniastrum,Dimerostemma
10939,Blumea grandiflora Zipp. ex Span.,Capparis spinosa L.,Capparis spinosa L.,Capparis spinosa L.,Capparis spinosa,Blumea grandiflora Zipp. ex Span.,Blumea grandiflora,Capparis,Blumea
11083,Moquinia oligocephala Gardner,Guayania roupalifolia (B.L.Rob.) R.M.King & H.Rob.,Guayania roupalifolia (B.L.Rob.) R.M.King & H.Rob.,Guayania roupalifolia (B.L.Rob.) R.M.King & H.Rob.,Guayania roupalifolia,Moquiniastrum oligocephalum (Gardner) G.Sancho,Moquiniastrum oligocephalum,Guayania,Moquiniastrum
11166,Senecio arborescens Steetz,Telanthophora arborescens (Steetz) H.Rob. & Brettell,Telanthophora arborescens (Steetz) H.Rob. & Brettell,Telanthophora arborescens (Steetz) H.Rob. & Brettell,Telanthophora arborescens,Senecio arborescens Steetz,Senecio arborescens,Telanthophora,Senecio
11610,Cacalia senecioides Kunth,Monticalia pulchella (Kunth) C.Jeffrey,Monticalia pulchella (Kunth) C.Jeffrey,Monticalia pulchella (Kunth) C.Jeffrey,Monticalia pulchella,Senecio senecioides Kuntze,Senecio senecioides,Monticalia,Senecio
11648,Paragynoxys lopezii (M.O.Dillon & Sagást.) Cuatrec.,Gynoxys lopezii M.O.Dillon & Sagást.,Gynoxys lopezii M.O.Dillon & Sagást.,Gynoxys lopezii M.O.Dillon & Sagást.,Gynoxys lopezii,Paracalia lopezii (M.O.Dillon & Sagást.) A.Correa,Paracalia lopezii,Gynoxys,Paracalia
12149,Verbesina aquatica Noronha,Trianthema portulacastrum L.,Trianthema portulacastrum L.,Trianthema portulacastrum L.,Trianthema portulacastrum,Verbesina aquatica Noronha,Verbesina aquatica,Trianthema,Verbesina
12233,Gnaphalium panniforme S.F.Blake,Pseudognaphalium nubicola (I.M.Johnst.) Anderb.,Pseudognaphalium nubicola (I.M.Johnst.) Anderb.,Pseudognaphalium nubicola (I.M.Johnst.) Anderb.,Pseudognaphalium nubicola,Gnaphalium panniforme S.F.Blake,Gnaphalium panniforme,Pseudognaphalium,Gnaphalium
12266,Conyza saligna Wall.,Acilepis saligna (DC.) H.Rob.,Acilepis saligna (DC.) H.Rob.,Acilepis saligna (DC.) H.Rob.,Acilepis saligna,Vernonia saligna DC.,Vernonia saligna,Acilepis,Vernonia
12329,Gnaphalium leptolepis Kuntze,Leiocarpa leptolepis (DC.) Paul G.Wilson,Leiocarpa leptolepis (DC.) Paul G.Wilson,Leiocarpa leptolepis (DC.) Paul G.Wilson,Leiocarpa leptolepis,Helichrysum candolleanum H.Buek,Helichrysum candolleanum,Leiocarpa,Helichrysum
12459,Camchaya calcarea Kitam.,Koyamasia calcarea (Kitam.) H.Rob.,Koyamasia calcarea (Kitam.) H.Rob.,Koyamasia calcarea (Kitam.) H.Rob.,Koyamasia calcarea,Vernonia sect. Calcarea (Kitam.) H.Koyama,Vernonia ,Koyamasia,Vernonia
12778,Eupatorium purpureum var. maculatum (L.) Voss,Eutrochium maculatum (L.) E.E.Lamont,Eutrochium maculatum (L.) E.E.Lamont,Eutrochium maculatum (L.) E.E.Lamont,Eutrochium maculatum,Eupatorium maculatum L.,Eupatorium maculatum,Eutrochium,Eupatorium
