,taxon_name_w_authors,v12_accepted_name_w_author,v14_taxon_name_w_authors,v14_chained_accepted_name_w_author,v14_chained_accepted_species,v14_direct_accepted_name_w_author,v14_direct_accepted_species
3690,Camissonia boothii var. villosa (S.Watson) Cronquist,Eremothera boothii subsp. alyssoides (Hook. & Arn.) W.L.Wagner & Hoch,Eremothera boothii subsp. alyssoides (Hook. & Arn.) W.L.Wagner & Hoch,Eremothera boothii var. alyssoides (Hook. & Arn.) Tiehm,Eremothera boothii,Eremothera boothii var. villosa (S.Watson) Tiehm,Eremothera boothii
4086,Litsea fawcettiana (F.Muell.) B.Hyland,Litsea reticulata (Meisn.) Benth. & Hook.f. ex F.Muell.,Litsea reticulata (Meisn.) Benth. & Hook.f. ex F.Muell.,Litsea reticulata (Meisn.) Benth. & Hook.f. ex F.Muell.,Litsea reticulata,Litsea fawcettiana (F.Muell.) B.Hyland,Litsea fawcettiana
4256,Mesembryanthemum lacunatum N.E.Br.,Eberlanzia schneideriana (A.Berger) H.E.K.Hartmann,Eberlanzia schneideriana (A.Berger) H.E.K.Hartmann,Eberlanzia schneideriana (A.Berger) H.E.K.Hartmann,Eberlanzia schneideriana,Eberlanzia velutina (L.Bolus) Klak & P.C.van Wyk,Eberlanzia velutina
4739,Achillea millefolium var. puberula (Rydb.) Ferris,Achillea millefolium subsp. millefolium,Achillea millefolium subsp. millefolium,Achillea millefolium subsp. millefolium,Achillea millefolium,Achillea borealis var. borealis,Achillea borealis
4828,"Dactylorhiza purpurella var. maculosa (T.Stephenson) Kreutz, H.Dekker & L.Lewis",Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza purpurella (T.Stephenson & T.A.Stephenson) Soó,Dactylorhiza purpurella,Dactylorhiza purpurella var. purpurella,Dactylorhiza purpurella
4829,Dactylorhiza majalis var. maculosa (T.Stephenson) R.M.Bateman & Denholm,Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza purpurella (T.Stephenson & T.A.Stephenson) Soó,Dactylorhiza purpurella,Dactylorhiza purpurella var. purpurella,Dactylorhiza purpurella
4860,Crepis sibirica var. blattarioides (L.) L.,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica,Crepis blattarioides (L.) Vill.,Crepis blattarioides
4861,Hieracium pyrenaicum var. blattarioides (L.) L.,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica,Crepis blattarioides (L.) Vill.,Crepis blattarioides
4872,Soyeria blattarioides (L.) Monnier,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica,Crepis blattarioides (L.) Vill.,Crepis blattarioides
5059,Senecio spinescens (DC.) Sch.Bip.,Othonna spinescens DC.,Othonna spinescens DC.,Othonna spinescens DC.,Othonna spinescens,Othonna rhamnoides Sch.Bip.,Othonna rhamnoides
5060,Othonna spinescens (DC.) D.Dietr.,Othonna spinescens DC.,Othonna spinescens DC.,Othonna spinescens DC.,Othonna spinescens,Othonna rhamnoides Sch.Bip.,Othonna rhamnoides
5061,Othonna rhamnoides Sch.Bip.,Othonna spinescens DC.,Othonna spinescens DC.,Othonna spinescens DC.,Othonna spinescens,Othonna rhamnoides Sch.Bip.,Othonna rhamnoides
5115,Achroanthes corymbosa (S.Watson) Greene,Malaxis brachystachys (Rchb.f.) Kuntze,Malaxis brachystachys (Rchb.f.) Kuntze,Malaxis realdelmontensis Salazar & R.Jiménez,Malaxis realdelmontensis,Malaxis corymbosa (S.Watson) Kuntze,Malaxis corymbosa
5237,Ornithogalum umbellatum subsp. campestre (Savi) Rouy,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum,Ornithogalum umbellatum subsp. campestre (Savi) Rouy,Ornithogalum umbellatum
5238,Ornithogalum campestre (Savi) Prain,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum,Ornithogalum umbellatum subsp. campestre (Savi) Rouy,Ornithogalum umbellatum
5261,Anacamptis papilionacea subsp. aegaea (P.Delforge) L.Lewis & Kreutz,Anacamptis papilionacea subsp. papilionacea,Anacamptis papilionacea subsp. papilionacea,Anacamptis papilionacea subsp. papilionacea,Anacamptis papilionacea,"Anacamptis papilionacea subsp. messenica (Renz) H.Kretzschmar, Eccarius & H.Dietr.",Anacamptis papilionacea
5565,Crassula subulata (Hook.) Harv.,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi,Crassula lanceolata subsp. transvalensis (Kuntze) Toelken,Crassula lanceolata
5591,Dendrophthoe bicolor (Roxb.) Mart.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata,Dendrophthoe falcata var. falcata,Dendrophthoe falcata
5791,Helianthemum sessiliflorum (Desf.) Pers.,Helianthemum lippii (L.) Dum.Cours.,Helianthemum lippii (L.) Dum.Cours.,Helianthemum lippii (L.) Dum.Cours.,Helianthemum lippii,Helianthemum sessiliflorum (Desf.) Pers.,Helianthemum sessiliflorum
6000,Myrica pumila (Michx.) Small,Myrica cerifera L.,Myrica cerifera L.,Myrica cerifera L.,Myrica cerifera,Myrica pusilla Raf.,Myrica pusilla
8117,Catonia blattarioides (L.) Cass.,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica,Crepis blattarioides (L.) Vill.,Crepis blattarioides
8118,Crepis blattarioides (L.) Vill.,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica,Crepis blattarioides (L.) Vill.,Crepis blattarioides
8140,Lathyrus laevigatus var. carniolicus (Beck) Breistr.,Lathyrus laevigatus subsp. occidentalis (Fisch. & C.A.Mey.) Breistr.,Lathyrus laevigatus subsp. occidentalis (Fisch. & C.A.Mey.) Breistr.,Lathyrus ochraceus subsp. occidentalis (Fisch. & C.A.Mey.) Bässler,Lathyrus ochraceus,Lathyrus ochraceus subsp. ochraceus,Lathyrus ochraceus
8147,Hieracium perasperum (Zahn) Üksip,Pilosella calodon (Tausch ex Peter) Soják,Pilosella calodon (Tausch ex Peter) Soják,Pilosella calodon (Tausch ex Peter) Soják,Pilosella calodon,Pilosella calodon subsp. calodon,Pilosella calodon
8153,Biscutella longifolia subsp. guestphalica (Mach.-Laur.) Á.Löve & D.Löve,Biscutella laevigata subsp. varia (Dumort.) Rouy & Foucaud,Biscutella laevigata subsp. varia (Dumort.) Rouy & Foucaud,Biscutella laevigata subsp. varia (Dumort.) Rouy & Foucaud,Biscutella laevigata,Biscutella laevigata subsp. guestphalica Mach.-Laur.,Biscutella laevigata
8154,Biscutella varia subsp. guestphalica (Mach.-Laur.) Peniast.,Biscutella laevigata subsp. varia (Dumort.) Rouy & Foucaud,Biscutella laevigata subsp. varia (Dumort.) Rouy & Foucaud,Biscutella laevigata subsp. varia (Dumort.) Rouy & Foucaud,Biscutella laevigata,Biscutella laevigata subsp. guestphalica Mach.-Laur.,Biscutella laevigata
8155,Biscutella valentina var. guestphalica (Mach.-Laur.) Govaerts,Biscutella laevigata subsp. varia (Dumort.) Rouy & Foucaud,Biscutella laevigata subsp. varia (Dumort.) Rouy & Foucaud,Biscutella laevigata subsp. varia (Dumort.) Rouy & Foucaud,Biscutella laevigata,Biscutella laevigata subsp. guestphalica Mach.-Laur.,Biscutella laevigata
8334,Malaxis corymbosa (S.Watson) Kuntze,Malaxis brachystachys (Rchb.f.) Kuntze,Malaxis brachystachys (Rchb.f.) Kuntze,Malaxis realdelmontensis Salazar & R.Jiménez,Malaxis realdelmontensis,Malaxis corymbosa (S.Watson) Kuntze,Malaxis corymbosa
8633,Scirpus asper var. diffusus (Beetle) Beetle,"Rhodoscirpus asper (J.Presl & C.Presl) Lév.-Bourret, Donadío & J.R.Starr","Rhodoscirpus asper (J.Presl & C.Presl) Lév.-Bourret, Donadío & J.R.Starr","Rhodoscirpus asper (J.Presl & C.Presl) Lév.-Bourret, Donadío & J.R.Starr",Rhodoscirpus asper,Rhodoscirpus asper var. asper,Rhodoscirpus asper
8899,Piptadenia peregrina var. falcata (Benth.) Chodat & Hassl.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina,Anadenanthera falcata (Benth.) Speg.,Anadenanthera falcata
8900,Anadenanthera peregrina var. falcata (Benth.) Altschul,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina,Anadenanthera falcata (Benth.) Speg.,Anadenanthera falcata
8901,Anadenanthera falcata (Benth.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina,Anadenanthera falcata (Benth.) Speg.,Anadenanthera falcata
9055,Tillaea subulata (Hook.) Benth. & Hook.f. ex Britten,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi,Crassula lanceolata subsp. transvalensis (Kuntze) Toelken,Crassula lanceolata
9201,Artemisia campestris var. prostrata (Neuman) Neuman,Artemisia campestris subsp. campestris,Artemisia campestris subsp. campestris,Artemisia campestris subsp. campestris,Artemisia campestris,Artemisia campestris subsp. sericea (Fr.) Lemke & Rothm.,Artemisia campestris
9583,Coprosma grandifolia Hook.f.,Coprosma lucida var. lucida,Coprosma lucida var. lucida,Coprosma lucida var. lucida,Coprosma lucida,Coprosma grandifolia Hook.f.,Coprosma grandifolia
9718,Rubus foliosus var. monticola (Boulay) Sudre,Rubus foliosus Weihe,Rubus foliosus Weihe,Rubus foliosus Weihe,Rubus foliosus,Rubus pallidus Weihe,Rubus pallidus
9768,Quercus × tlemcenensis (A.DC.) Villar,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis
9769,Quercus mirbeckii f. tlemcenensis (A.DC.) Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis
9770,Quercus faginea var. tlemcenensis (A.DC.) Maire,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis
9771,Quercus faginea subsp. tlemcenensis (A.DC.) Maire & Weiller ex Greuter & Burdet,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis
9772,Quercus broteroi subsp. tlemcenensis (A.DC.) F.M.Vázquez & Coombes,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis
9938,Grindelia stricta subsp. venulosa (Jeps.) D.D.Keck,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula,Grindelia stricta var. platyphylla (Greene) M.A.Lane,Grindelia stricta
9939,Grindelia stricta f. venulosa (Jeps.) Steyerm.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula,Grindelia stricta var. platyphylla (Greene) M.A.Lane,Grindelia stricta
10444,Coffea arabica var. angustifolia (Roxb.) Miq. ex A.Froehner,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum,Pittosporum timorense Blume,Pittosporum timorense
10481,Pilostaxis carteri (Small) Small,Polygala balduini Nutt.,Polygala balduini Nutt.,Senega balduini (Nutt.) J.F.B.Pastore & J.R.Abbott,Senega balduini,Senega balduini var. carteri (Small) J.F.B.Pastore & J.R.Abbott,Senega balduini
10482,Polygala balduini var. carteri (Small) R.R.Sm. & D.B.Ward,Polygala balduini Nutt.,Polygala balduini Nutt.,Senega balduini (Nutt.) J.F.B.Pastore & J.R.Abbott,Senega balduini,Senega balduini var. carteri (Small) J.F.B.Pastore & J.R.Abbott,Senega balduini
10488,Tithymalopsis apocynifolia (Small) Small,Euphorbia pubentissima Michx.,Euphorbia pubentissima Michx.,Euphorbia pubentissima Michx.,Euphorbia pubentissima,Euphorbia apocynifolia Small,Euphorbia apocynifolia
10489,Euphorbia corollata var. apocynifolia (Small) Millsp.,Euphorbia pubentissima Michx.,Euphorbia pubentissima Michx.,Euphorbia pubentissima Michx.,Euphorbia pubentissima,Euphorbia apocynifolia Small,Euphorbia apocynifolia
10490,Agaloma apocynifolia (Small) Nieuwl.,Euphorbia pubentissima Michx.,Euphorbia pubentissima Michx.,Euphorbia pubentissima Michx.,Euphorbia pubentissima,Euphorbia apocynifolia Small,Euphorbia apocynifolia
12797,Pyrrhocactus horridus (Gay) Backeb.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida
12802,Hildmannia horrida (Gay) Kreuz. & Buining,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida
12803,Horridocactus horridus (Gay) Backeb.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida
12866,Ficus courtallensis (Miq.) Baill.,Ficus arnottiana (Miq.) Miq.,Ficus arnottiana (Miq.) Miq.,Ficus arnottiana (Miq.) Miq.,Ficus arnottiana,Ficus hispida var. hispida,Ficus hispida
12996,Neoporteria horrida (Gay) D.R.Hunt,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida
12997,Neoporteria horrida var. odoriflora (F.Ritter) A.E.Hoffm.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida
12998,Neochilenia odoriflora (F.Ritter) Backeb.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida
13056,Biscutella valentina var. leptophylla (Pau) Olow.,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina,Biscutella stenophylla subsp. leptophylla (Pau) Mateo & M.B.Crespo,Biscutella stenophylla
13057,Biscutella valentina subsp. leptophylla (Pau) Mateo & M.B.Crespo,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina,Biscutella stenophylla subsp. leptophylla (Pau) Mateo & M.B.Crespo,Biscutella stenophylla
13058,Biscutella stenophylla var. leptophylla (Pau) Mach.-Laur.,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina,Biscutella stenophylla subsp. leptophylla (Pau) Mateo & M.B.Crespo,Biscutella stenophylla
13059,Biscutella stenophylla subsp. leptophylla (Pau) Mateo & M.B.Crespo,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina,Biscutella stenophylla subsp. leptophylla (Pau) Mateo & M.B.Crespo,Biscutella stenophylla
15490,Corybas grumulus (D.L.Jones) G.N.Backh.,Corybas diemenicus (Lindl.) Rupp,Corybas diemenicus (Lindl.) Rupp,Corybas diemenicus (Lindl.) Rupp,Corybas diemenicus,Corybas grumulus (D.L.Jones) G.N.Backh.,Corybas grumulus
16482,Corymbia lamprophylla (Brooker & A.R.Bean) K.D.Hill & L.A.S.Johnson,Corymbia stockeri subsp. stockeri,Corymbia stockeri subsp. stockeri,Corymbia stockeri subsp. stockeri,Corymbia stockeri,Corymbia lamprophylla (Brooker & A.R.Bean) K.D.Hill & L.A.S.Johnson,Corymbia lamprophylla
16502,Helianthemum lippii var. sessiliflorum (Desf.) Murb.,Helianthemum lippii (L.) Dum.Cours.,Helianthemum lippii (L.) Dum.Cours.,Helianthemum lippii (L.) Dum.Cours.,Helianthemum lippii,Helianthemum sessiliflorum (Desf.) Pers.,Helianthemum sessiliflorum
16609,Helichrysum italicum var. libanotis (Jord. & Fourr.) O.Bolòs & Vigo,Helichrysum italicum subsp. serotinum (DC.) P.Fourn.,Helichrysum italicum subsp. serotinum (DC.) P.Fourn.,Helichrysum serotinum (DC.) Boiss.,Helichrysum serotinum,Helichrysum serotinum subsp. serotinum,Helichrysum serotinum
16739,Morella pumila (Michx.) Small,Myrica cerifera L.,Myrica cerifera L.,Myrica cerifera L.,Myrica cerifera,Myrica pusilla Raf.,Myrica pusilla
16740,Cerothamnus pumilus (Michx.) Small,Myrica cerifera L.,Myrica cerifera L.,Myrica cerifera L.,Myrica cerifera,Myrica pusilla Raf.,Myrica pusilla
17058,Bidens antiguensis var. procumbens (Donn.Sm.) Roseman,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa
17122,Hedyotis capitellata var. mollis (Pierre ex Pit.) T.N.Ninh,Dimetia capitellata (Wall. ex G.Don) Neupane & N.Wikstr.,Dimetia capitellata (Wall. ex G.Don) Neupane & N.Wikstr.,Dimetia capitellata (Wall. ex G.Don) Neupane & N.Wikstr.,Dimetia capitellata,Dimetia capitellata var. capitellata,Dimetia capitellata
17271,Hieracium lamprophyllum subsp. mendiolanum (Arv.-Touv. & Gaut.) Zahn,Hieracium lamprophyllum Scheele,Hieracium lamprophyllum Scheele,Hieracium lamprophyllum Scheele,Hieracium lamprophyllum,Hieracium lamprophyllum subsp. lamprophyllum,Hieracium lamprophyllum
17357,Pilosella flagellaris subsp. pertenuiglandula (Lengyel & Zahn) Soják,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris,Pilosella flagellaris subsp. flagellaris,Pilosella flagellaris
17483,Fagara setosa (Hemsl.) Engl.,Zanthoxylum simulans Hance,Zanthoxylum simulans Hance,Zanthoxylum simulans Hance,Zanthoxylum simulans,Zanthoxylum simulans subsp. simulans,Zanthoxylum simulans
17615,Potentilla pensylvanica var. nudicaulis (Willd. ex Schltdl.) Lehm.,Potentilla tanacetifolia Willd. ex D.F.K.Schltdl.,Potentilla tanacetifolia Willd. ex D.F.K.Schltdl.,Potentilla tanacetifolia Willd. ex D.F.K.Schltdl.,Potentilla tanacetifolia,Potentilla × nudicaulis Willd. ex D.F.K.Schltdl.,Potentilla × nudicaulis
17756,Rosa × involuta var. wilsonii (Borrer) Baker,Rosa × involuta Sm.,Rosa × involuta Sm.,Rosa × involuta Sm.,Rosa × involuta,Rosa × andrzeiowskii Steven ex Besser,Rosa × andrzeiowskii
17763,Cryptantha sheldonii (Brand) Payson,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata,Oreocarya celosioides Eastw.,Oreocarya celosioides
17943,Phleum rhaeticum (Humphries) Rauschert,Phleum alpinum L.,Phleum alpinum L.,Phleum alpinum L.,Phleum alpinum,Phleum rhaeticum (Humphries) Rauschert,Phleum rhaeticum
18174,Passiflora foetida var. riparia (C.Wright ex Griseb.) Killip,Passiflora ciliata var. ciliata,Passiflora ciliata var. ciliata,Passiflora ciliata var. ciliata,Passiflora ciliata,Passiflora wrightiana H.T.Svoboda,Passiflora wrightiana
18275,Alophia caerulea (Herb.) Mottet,Herbertia lahue (Molina) Goldblatt,Herbertia lahue (Molina) Goldblatt,Herbertia lahue (Molina) Goldblatt,Herbertia lahue,Herbertia caerulea (Herb.) Herb.,Herbertia caerulea
19140,Viola lutea var. saxatilis (F.W.Schmidt) Rchb.,Viola tricolor subsp. subalpina Gaudin,Viola tricolor subsp. subalpina Gaudin,Viola tricolor subsp. subalpina Gaudin,Viola tricolor,Viola tricolor subsp. alpestris (DC. ex Ging.) Ces.,Viola tricolor
19501,Juniperus communis subsp. pygmaea (K.Koch) Imkhan.,Juniperus communis var. saxatilis Pall.,Juniperus communis var. saxatilis Pall.,Juniperus communis var. saxatilis Pall.,Juniperus communis,Juniperus communis nothovar. intermedia (Schur) Nyman,Juniperus communis
19708,Linaria bordiana subsp. kralikiana (Maire) D.A.Sutton,Linaria bordiana Santa & Simonn.,Linaria bordiana Santa & Simonn.,Linaria bordiana Santa & Simonn.,Linaria bordiana,Linaria bordiana subsp. kralikiana (Maire) D.A.Sutton,Linaria bordiana
21802,Phanera corymbosa var. longipes (Hosok.) X.Y.Zhu,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella corymbosa,"Cheniella longipes (Hosok.) S.R.Gu, T.Y.Tu & D.X.Zhang",Cheniella longipes
21925,Lomandra micrantha var. sororia (Benth.) H.B.Will.,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha,Lomandra oreophila B.J.Conn & A.L.Quirico,Lomandra oreophila
21926,Lomandra oreophila B.J.Conn & A.L.Quirico,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha,Lomandra oreophila B.J.Conn & A.L.Quirico,Lomandra oreophila
22151,Polygala ariadnae Bernardi,Polygala mandonii Chodat,Polygala mandonii Chodat,Senega mandonii (Chodat) J.F.B.Pastore,Senega mandonii,Senega gracilis (Kunth) J.F.B.Pastore,Senega gracilis
22209,Neoporteria curvispina f. descendens (F.Ritter) Donald & G.D.Rowley,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce andicola (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce andicola
22297,Rubus radula var. trachycaulon (Sudre) Nyár.,Rubus radula Weihe,Rubus radula Weihe,Rubus radula Weihe,Rubus radula,Rubus trachycaulon (Sudre) Malinv.,Rubus trachycaulon
