,taxon_name_w_authors,v12_accepted_name_w_author,v14_taxon_name_w_authors,v14_chained_accepted_name_w_author,v14_chained_accepted_species,v14_direct_accepted_name_w_author,v14_direct_accepted_species,v14_chained_accepted_genus,v14_direct_accepted_genus
5060,Othonna spinescens (DC.) D.Dietr.,Othonna spinescens DC.,Othonna spinescens DC.,Othonna spinescens DC.,Othonna spinescens,Othonna rhamnoides Sch.Bip.,Othonna rhamnoides,Othonna,Othonna
5061,Othonna rhamnoides Sch.Bip.,Othonna spinescens DC.,Othonna spinescens DC.,Othonna spinescens DC.,Othonna spinescens,Othonna rhamnoides Sch.Bip.,Othonna rhamnoides,Othonna,Othonna
5115,Achroanthes corymbosa (S.Watson) Greene,Malaxis brachystachys (Rchb.f.) Kuntze,Malaxis brachystachys (Rchb.f.) Kuntze,Malaxis realdelmontensis Salazar & R.Jiménez,Malaxis realdelmontensis,Malaxis corymbosa (S.Watson) Kuntze,Malaxis corymbosa,Malaxis,Malaxis
5565,Crassula subulata (Hook.) Harv.,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi,Crassula lanceolata subsp. transvalensis (Kuntze) Toelken,Crassula lanceolata,Crassula,Crassula
5791,Helianthemum sessiliflorum (Desf.) Pers.,Helianthemum lippii (L.) Dum.Cours.,Helianthemum lippii (L.) Dum.Cours.,Helianthemum lippii (L.) Dum.Cours.,Helianthemum lippii,Helianthemum sessiliflorum (Desf.) Pers.,Helianthemum sessiliflorum,Helianthemum,Helianthemum
6000,Myrica pumila (Michx.) Small,Myrica cerifera L.,Myrica cerifera L.,Myrica cerifera L.,Myrica cerifera,Myrica pusilla Raf.,Myrica pusilla,Myrica,Myrica
8117,Catonia blattarioides (L.) Cass.,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica,Crepis blattarioides (L.) Vill.,Crepis blattarioides,Crepis,Crepis
8118,Crepis blattarioides (L.) Vill.,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica,Crepis blattarioides (L.) Vill.,Crepis blattarioides,Crepis,Crepis
8334,Malaxis corymbosa (S.Watson) Kuntze,Malaxis brachystachys (Rchb.f.) Kuntze,Malaxis brachystachys (Rchb.f.) Kuntze,Malaxis realdelmontensis Salazar & R.Jiménez,Malaxis realdelmontensis,Malaxis corymbosa (S.Watson) Kuntze,Malaxis corymbosa,Malaxis,Malaxis
8899,Piptadenia peregrina var. falcata (Benth.) Chodat & Hassl.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina,Anadenanthera falcata (Benth.) Speg.,Anadenanthera falcata,Anadenanthera,Anadenanthera
8900,Anadenanthera peregrina var. falcata (Benth.) Altschul,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina,Anadenanthera falcata (Benth.) Speg.,Anadenanthera falcata,Anadenanthera,Anadenanthera
8901,Anadenanthera falcata (Benth.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina,Anadenanthera falcata (Benth.) Speg.,Anadenanthera falcata,Anadenanthera,Anadenanthera
9055,Tillaea subulata (Hook.) Benth. & Hook.f. ex Britten,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi,Crassula lanceolata subsp. transvalensis (Kuntze) Toelken,Crassula lanceolata,Crassula,Crassula
9583,Coprosma grandifolia Hook.f.,Coprosma lucida var. lucida,Coprosma lucida var. lucida,Coprosma lucida var. lucida,Coprosma lucida,Coprosma grandifolia Hook.f.,Coprosma grandifolia,Coprosma,Coprosma
9718,Rubus foliosus var. monticola (Boulay) Sudre,Rubus foliosus Weihe,Rubus foliosus Weihe,Rubus foliosus Weihe,Rubus foliosus,Rubus pallidus Weihe,Rubus pallidus,Rubus,Rubus
9768,Quercus × tlemcenensis (A.DC.) Villar,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis,Quercus,Quercus
9769,Quercus mirbeckii f. tlemcenensis (A.DC.) Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis,Quercus,Quercus
9770,Quercus faginea var. tlemcenensis (A.DC.) Maire,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis,Quercus,Quercus
9771,Quercus faginea subsp. tlemcenensis (A.DC.) Maire & Weiller ex Greuter & Burdet,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis,Quercus,Quercus
9772,Quercus broteroi subsp. tlemcenensis (A.DC.) F.M.Vázquez & Coombes,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica Trab.,Quercus × numidica,Quercus × tlemcenensis Trab.,Quercus × tlemcenensis,Quercus,Quercus
9938,Grindelia stricta subsp. venulosa (Jeps.) D.D.Keck,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula,Grindelia stricta var. platyphylla (Greene) M.A.Lane,Grindelia stricta,Grindelia,Grindelia
9939,Grindelia stricta f. venulosa (Jeps.) Steyerm.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula,Grindelia stricta var. platyphylla (Greene) M.A.Lane,Grindelia stricta,Grindelia,Grindelia
10444,Coffea arabica var. angustifolia (Roxb.) Miq. ex A.Froehner,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum,Pittosporum timorense Blume,Pittosporum timorense,Pittosporum,Pittosporum
10488,Tithymalopsis apocynifolia (Small) Small,Euphorbia pubentissima Michx.,Euphorbia pubentissima Michx.,Euphorbia pubentissima Michx.,Euphorbia pubentissima,Euphorbia apocynifolia Small,Euphorbia apocynifolia,Euphorbia,Euphorbia
10489,Euphorbia corollata var. apocynifolia (Small) Millsp.,Euphorbia pubentissima Michx.,Euphorbia pubentissima Michx.,Euphorbia pubentissima Michx.,Euphorbia pubentissima,Euphorbia apocynifolia Small,Euphorbia apocynifolia,Euphorbia,Euphorbia
10490,Agaloma apocynifolia (Small) Nieuwl.,Euphorbia pubentissima Michx.,Euphorbia pubentissima Michx.,Euphorbia pubentissima Michx.,Euphorbia pubentissima,Euphorbia apocynifolia Small,Euphorbia apocynifolia,Euphorbia,Euphorbia
12797,Pyrrhocactus horridus (Gay) Backeb.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
12802,Hildmannia horrida (Gay) Kreuz. & Buining,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
12803,Horridocactus horridus (Gay) Backeb.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
12866,Ficus courtallensis (Miq.) Baill.,Ficus arnottiana (Miq.) Miq.,Ficus arnottiana (Miq.) Miq.,Ficus arnottiana (Miq.) Miq.,Ficus arnottiana,Ficus hispida var. hispida,Ficus hispida,Ficus,Ficus
12996,Neoporteria horrida (Gay) D.R.Hunt,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
12997,Neoporteria horrida var. odoriflora (F.Ritter) A.E.Hoffm.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
12998,Neochilenia odoriflora (F.Ritter) Backeb.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
13056,Biscutella valentina var. leptophylla (Pau) Olow.,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina,Biscutella stenophylla subsp. leptophylla (Pau) Mateo & M.B.Crespo,Biscutella stenophylla,Biscutella,Biscutella
13057,Biscutella valentina subsp. leptophylla (Pau) Mateo & M.B.Crespo,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina,Biscutella stenophylla subsp. leptophylla (Pau) Mateo & M.B.Crespo,Biscutella stenophylla,Biscutella,Biscutella
13058,Biscutella stenophylla var. leptophylla (Pau) Mach.-Laur.,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina,Biscutella stenophylla subsp. leptophylla (Pau) Mateo & M.B.Crespo,Biscutella stenophylla,Biscutella,Biscutella
13059,Biscutella stenophylla subsp. leptophylla (Pau) Mateo & M.B.Crespo,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Biscutella valentina,Biscutella stenophylla subsp. leptophylla (Pau) Mateo & M.B.Crespo,Biscutella stenophylla,Biscutella,Biscutella
15490,Corybas grumulus (D.L.Jones) G.N.Backh.,Corybas diemenicus (Lindl.) Rupp,Corybas diemenicus (Lindl.) Rupp,Corybas diemenicus (Lindl.) Rupp,Corybas diemenicus,Corybas grumulus (D.L.Jones) G.N.Backh.,Corybas grumulus,Corybas,Corybas
16482,Corymbia lamprophylla (Brooker & A.R.Bean) K.D.Hill & L.A.S.Johnson,Corymbia stockeri subsp. stockeri,Corymbia stockeri subsp. stockeri,Corymbia stockeri subsp. stockeri,Corymbia stockeri,Corymbia lamprophylla (Brooker & A.R.Bean) K.D.Hill & L.A.S.Johnson,Corymbia lamprophylla,Corymbia,Corymbia
16502,Helianthemum lippii var. sessiliflorum (Desf.) Murb.,Helianthemum lippii (L.) Dum.Cours.,Helianthemum lippii (L.) Dum.Cours.,Helianthemum lippii (L.) Dum.Cours.,Helianthemum lippii,Helianthemum sessiliflorum (Desf.) Pers.,Helianthemum sessiliflorum,Helianthemum,Helianthemum
16739,Morella pumila (Michx.) Small,Myrica cerifera L.,Myrica cerifera L.,Myrica cerifera L.,Myrica cerifera,Myrica pusilla Raf.,Myrica pusilla,Myrica,Myrica
16740,Cerothamnus pumilus (Michx.) Small,Myrica cerifera L.,Myrica cerifera L.,Myrica cerifera L.,Myrica cerifera,Myrica pusilla Raf.,Myrica pusilla,Myrica,Myrica
17058,Bidens antiguensis var. procumbens (Donn.Sm.) Roseman,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
17615,Potentilla pensylvanica var. nudicaulis (Willd. ex Schltdl.) Lehm.,Potentilla tanacetifolia Willd. ex D.F.K.Schltdl.,Potentilla tanacetifolia Willd. ex D.F.K.Schltdl.,Potentilla tanacetifolia Willd. ex D.F.K.Schltdl.,Potentilla tanacetifolia,Potentilla × nudicaulis Willd. ex D.F.K.Schltdl.,Potentilla × nudicaulis,Potentilla,Potentilla
17756,Rosa × involuta var. wilsonii (Borrer) Baker,Rosa × involuta Sm.,Rosa × involuta Sm.,Rosa × involuta Sm.,Rosa × involuta,Rosa × andrzeiowskii Steven ex Besser,Rosa × andrzeiowskii,Rosa,Rosa
17763,Cryptantha sheldonii (Brand) Payson,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata,Oreocarya celosioides Eastw.,Oreocarya celosioides,Oreocarya,Oreocarya
17943,Phleum rhaeticum (Humphries) Rauschert,Phleum alpinum L.,Phleum alpinum L.,Phleum alpinum L.,Phleum alpinum,Phleum rhaeticum (Humphries) Rauschert,Phleum rhaeticum,Phleum,Phleum
18174,Passiflora foetida var. riparia (C.Wright ex Griseb.) Killip,Passiflora ciliata var. ciliata,Passiflora ciliata var. ciliata,Passiflora ciliata var. ciliata,Passiflora ciliata,Passiflora wrightiana H.T.Svoboda,Passiflora wrightiana,Passiflora,Passiflora
18275,Alophia caerulea (Herb.) Mottet,Herbertia lahue (Molina) Goldblatt,Herbertia lahue (Molina) Goldblatt,Herbertia lahue (Molina) Goldblatt,Herbertia lahue,Herbertia caerulea (Herb.) Herb.,Herbertia caerulea,Herbertia,Herbertia
21802,Phanera corymbosa var. longipes (Hosok.) X.Y.Zhu,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella corymbosa,"Cheniella longipes (Hosok.) S.R.Gu, T.Y.Tu & D.X.Zhang",Cheniella longipes,Cheniella,Cheniella
21925,Lomandra micrantha var. sororia (Benth.) H.B.Will.,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha,Lomandra oreophila B.J.Conn & A.L.Quirico,Lomandra oreophila,Lomandra,Lomandra
21926,Lomandra oreophila B.J.Conn & A.L.Quirico,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha subsp. tuberculata J.Everett,Lomandra micrantha,Lomandra oreophila B.J.Conn & A.L.Quirico,Lomandra oreophila,Lomandra,Lomandra
22151,Polygala ariadnae Bernardi,Polygala mandonii Chodat,Polygala mandonii Chodat,Senega mandonii (Chodat) J.F.B.Pastore,Senega mandonii,Senega gracilis (Kunth) J.F.B.Pastore,Senega gracilis,Senega,Senega
22209,Neoporteria curvispina f. descendens (F.Ritter) Donald & G.D.Rowley,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce andicola (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce andicola,Eriosyce,Eriosyce
22297,Rubus radula var. trachycaulon (Sudre) Nyár.,Rubus radula Weihe,Rubus radula Weihe,Rubus radula Weihe,Rubus radula,Rubus trachycaulon (Sudre) Malinv.,Rubus trachycaulon,Rubus,Rubus
22303,Pyrrhocactus andicola var. descendens (F.Ritter) F.Ritter,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce andicola (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce andicola,Eriosyce,Eriosyce
22554,Rostellularia vahliana (Schult.) Mabb.,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis,Rostellularia vahliana (Schult.) Mabb.,Rostellularia vahliana,Rostellularia,Rostellularia
22637,Valeriana hookeri Shuttlew.,Valeriana scouleri Rydb.,Valeriana scouleri Rydb.,Valeriana scouleri Rydb.,Valeriana scouleri,Valeriana sitchensis Bong.,Valeriana sitchensis,Valeriana,Valeriana
22899,Paraspalathus simsiana (Eckl. & Zeyh.) C.Presl,Aspalathus araneosa L.,Aspalathus araneosa L.,Aspalathus araneosa L.,Aspalathus araneosa,Aspalathus callosa L.,Aspalathus callosa,Aspalathus,Aspalathus
22953,Polygala alba var. bicolor (Kunth) Chodat,Polygala alba Nutt.,Polygala alba Nutt.,Senega alba (Nutt.) J.F.B.Pastore & J.R.Abbott,Senega alba,Senega ambigua (Nutt.) J.F.B.Pastore & J.R.Abbott,Senega ambigua,Senega,Senega
23194,Pleione cycnoches (C.S.P.Parish & Rchb.f.) Kuntze,Coelogyne fuscescens Lindl.,Coelogyne fuscescens Lindl.,Coelogyne fuscescens Lindl.,Coelogyne fuscescens,Coelogyne cycnoches C.S.P.Parish & Rchb.f.,Coelogyne cycnoches,Coelogyne,Coelogyne
23385,Pilosella apatelia subsp. bregensis (Nägeli & Peter) Soják,Pilosella piloselliflora (Nägeli & Peter) Soják,Pilosella piloselliflora (Nägeli & Peter) Soják,Pilosella piloselliflora (Nägeli & Peter) Soják,Pilosella piloselliflora,Pilosella apatelia (Nägeli & Peter) Soják,Pilosella apatelia,Pilosella,Pilosella
23683,Lampranthus acrosepalus (L.Bolus) L.Bolus,Lampranthus bicolor (L.) N.E.Br.,Lampranthus bicolor (L.) N.E.Br.,Lampranthus bicolor (L.) N.E.Br.,Lampranthus bicolor,Lampranthus acrosepalus (L.Bolus) L.Bolus,Lampranthus acrosepalus,Lampranthus,Lampranthus
23745,Rosa pugetii var. thomasii (Puget ex Cottet) Heinr.Braun,Rosa marginata Wallr.,Rosa marginata Wallr.,Rosa marginata Wallr.,Rosa marginata,Rosa abietina Gren. ex Christ,Rosa abietina,Rosa,Rosa
24173,"Weingartia cantargalloensis (Gertel, Jucker & J.de Vries) Hentzschel & K.Augustin",Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,"Weingartia cantargalloensis (Gertel, Jucker & J.de Vries) Hentzschel & K.Augustin",Weingartia cantargalloensis,Weingartia,Weingartia
24640,Rosa × cottetii var. aberrans (Wolley-Dod) P.V.Heath,Rosa × scabriuscula Winch ex Sm.,Rosa × scabriuscula Winch ex Sm.,Rosa × scabriuscula Winch ex Sm.,Rosa × scabriuscula,Rosa × aberrans Wolley-Dod,Rosa × aberrans,Rosa,Rosa
24815,Schivereckia podolica (Besser) Andrz. ex DC.,Draba hyperborea (L.) Desv.,Draba hyperborea (L.) Desv.,Draba hyperborea (L.) Desv.,Draba hyperborea,Draba podolica (Besser) Rupr.,Draba podolica,Draba,Draba
24887,Draba podolica (Besser) Rupr.,Draba hyperborea (L.) Desv.,Draba hyperborea (L.) Desv.,Draba hyperborea (L.) Desv.,Draba hyperborea,Draba podolica (Besser) Rupr.,Draba podolica,Draba,Draba
24889,Schivereckia mutabilis (M.I.Alex.) M.I.Alex.,Draba hyperborea (L.) Desv.,Draba hyperborea (L.) Desv.,Draba hyperborea (L.) Desv.,Draba hyperborea,Draba podolica (Besser) Rupr.,Draba podolica,Draba,Draba
24955,Mesembryanthemum floriferum N.E.Br.,Eberlanzia schneideriana (A.Berger) H.E.K.Hartmann,Eberlanzia schneideriana (A.Berger) H.E.K.Hartmann,Eberlanzia schneideriana (A.Berger) H.E.K.Hartmann,Eberlanzia schneideriana,Eberlanzia pillansii (L.Bolus) Klak & P.C.van Wyk,Eberlanzia pillansii,Eberlanzia,Eberlanzia
25008,Rhytionanthos balaeniceps (Rchb.f.) C.S.Kumar & Garay,Bulbophyllum napellii Lindl.,Bulbophyllum napellii Lindl.,Bulbophyllum napellii Lindl.,Bulbophyllum napellii,Bulbophyllum balaeniceps Rchb.f.,Bulbophyllum balaeniceps,Bulbophyllum,Bulbophyllum
25171,Juncus bufonius subsp. minutulus Soó,Juncus minutulus (Albert & Jahand.) Prain,Juncus minutulus (Albert & Jahand.) Prain,Juncus minutulus (Albert & Jahand.) Prain,Juncus minutulus,Juncus bufonius L.,Juncus bufonius,Juncus,Juncus
25186,Chusua roborowskyi var. nana (King & Pantl.) P.F.Hunt,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua,Hemipilia nana (King & Pantl.) J.M.H.Shaw,Hemipilia nana,Hemipilia,Hemipilia
25188,Ponerorchis nana (King & Pantl.) Soó,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua,Hemipilia nana (King & Pantl.) J.M.H.Shaw,Hemipilia nana,Hemipilia,Hemipilia
25189,Chusua nana (King & Pantl.) Pradhan,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua,Hemipilia nana (King & Pantl.) J.M.H.Shaw,Hemipilia nana,Hemipilia,Hemipilia
25190,Ponerorchis chusua var. nana (King & Pantl.) R.C.Srivast.,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua,Hemipilia nana (King & Pantl.) J.M.H.Shaw,Hemipilia nana,Hemipilia,Hemipilia
25196,Orchis nana (King & Pantl.) Schltr.,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua,Hemipilia nana (King & Pantl.) J.M.H.Shaw,Hemipilia nana,Hemipilia,Hemipilia
25354,Carpinus davidii (Franch.) C.K.Schneid.,Carpinus viminea Lindl. ex Wall.,Carpinus viminea Lindl. ex Wall.,Carpinus viminea Lindl. ex Wall.,Carpinus viminea,Carpinus fargesii Franch.,Carpinus fargesii,Carpinus,Carpinus
25396,Gymnadenia chusua var. nana (King & Pantl.) Finet,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua,Hemipilia nana (King & Pantl.) J.M.H.Shaw,Hemipilia nana,Hemipilia,Hemipilia
