,202306_202406,Percentages
original_names,1335672,100.0
total_disagreements,32162,2.4079264969243948
species_disagreements,11736,0.8786588324079564
genus_disagreements,3270,0.24482058469444595
unresolved_via_chaining_despite_a_direct_resolution,0,0.0
