,202207_202406,Percentages
original_names,1254030,100.0
total_disagreements,44030,3.5110802771863514
species_disagreements,14350,1.1443107421672527
genus_disagreements,3664,0.29217801806974314
unresolved_via_chaining_despite_a_direct_resolution,0,0.0
