,taxon_name_w_authors,v13_accepted_name_w_author,v14_taxon_name_w_authors,v14_chained_accepted_name_w_author,v14_chained_accepted_species,v14_direct_accepted_name_w_author,v14_direct_accepted_species
3553,Juniperus communis f. pygmaea (K.Koch) R.P.Adams & Tashev,Juniperus communis var. saxatilis Pall.,Juniperus communis var. saxatilis Pall.,Juniperus communis var. saxatilis Pall.,Juniperus communis,Juniperus communis nothovar. intermedia (Schur) Nyman,Juniperus communis
3554,Juniperus communis subsp. pygmaea (K.Koch) Imkhan.,Juniperus communis var. saxatilis Pall.,Juniperus communis var. saxatilis Pall.,Juniperus communis var. saxatilis Pall.,Juniperus communis,Juniperus communis nothovar. intermedia (Schur) Nyman,Juniperus communis
3622,Gymnadenia chusua var. nana (King & Pantl.) Finet,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua,Hemipilia nana (King & Pantl.) J.M.H.Shaw,Hemipilia nana
3642,Carpinus davidii (Franch.) C.K.Schneid.,Carpinus viminea Lindl. ex Wall.,Carpinus viminea Lindl. ex Wall.,Carpinus viminea Lindl. ex Wall.,Carpinus viminea,Carpinus fargesii Franch.,Carpinus fargesii
5627,Aronia amelanchier (L.) Rchb.,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis,Amelanchier ovalis Medik.,Amelanchier ovalis
5722,Pyrus amelanchier (L.) Du Roi,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis,Amelanchier ovalis Medik.,Amelanchier ovalis
5723,Sorbus amelanchier (L.) Crantz,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis,Amelanchier ovalis Medik.,Amelanchier ovalis
5823,Pilosella apatelia subsp. bregensis (Nägeli & Peter) Soják,Pilosella piloselliflora (Nägeli & Peter) Soják,Pilosella piloselliflora (Nägeli & Peter) Soják,Pilosella piloselliflora (Nägeli & Peter) Soják,Pilosella piloselliflora,Pilosella apatelia (Nägeli & Peter) Soják,Pilosella apatelia
5833,Crataegus amelanchier (L.) Desf.,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis,Amelanchier ovalis Medik.,Amelanchier ovalis
5834,Crataegus rotundifolia Lam.,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis,Amelanchier ovalis Medik.,Amelanchier ovalis
5835,"Prunus amelanchier (L.) P.Gaertn., B.Mey. & Scherb.",Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis,Amelanchier ovalis Medik.,Amelanchier ovalis
5836,Amelanchier amelanchier (L.) H.Karst.,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis,Amelanchier ovalis Medik.,Amelanchier ovalis
5837,Amelanchier vulgaris Moench,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis subsp. ovalis,Amelanchier ovalis,Amelanchier ovalis Medik.,Amelanchier ovalis
6297,Rostellularia vahliana (Schult.) Mabb.,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis,Rostellularia vahliana (Schult.) Mabb.,Rostellularia vahliana
6463,Valeriana hookeri Shuttlew.,Valeriana scouleri Rydb.,Valeriana scouleri Rydb.,Valeriana scouleri Rydb.,Valeriana scouleri,Valeriana sitchensis Bong.,Valeriana sitchensis
6727,Corymbia lamprophylla (Brooker & A.R.Bean) K.D.Hill & L.A.S.Johnson,Corymbia stockeri subsp. stockeri,Corymbia stockeri subsp. stockeri,Corymbia stockeri subsp. stockeri,Corymbia stockeri,Corymbia lamprophylla (Brooker & A.R.Bean) K.D.Hill & L.A.S.Johnson,Corymbia lamprophylla
7365,Orchis nana (King & Pantl.) Schltr.,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua,Hemipilia nana (King & Pantl.) J.M.H.Shaw,Hemipilia nana
9620,Corybas grumulus (D.L.Jones) G.N.Backh.,Corybas diemenicus (Lindl.) Rupp,Corybas diemenicus (Lindl.) Rupp,Corybas diemenicus (Lindl.) Rupp,Corybas diemenicus,Corybas grumulus (D.L.Jones) G.N.Backh.,Corybas grumulus
10039,Lampranthus acrosepalus (L.Bolus) L.Bolus,Lampranthus bicolor (L.) N.E.Br.,Lampranthus bicolor (L.) N.E.Br.,Lampranthus bicolor (L.) N.E.Br.,Lampranthus bicolor,Lampranthus acrosepalus (L.Bolus) L.Bolus,Lampranthus acrosepalus
10124,Vitellaria pauciflora (A.DC.) Radlk.,Lucuma dominigensis C.F.Gaertn.,Lucuma dominigensis C.F.Gaertn.,Lucuma dominigensis C.F.Gaertn.,Lucuma dominigensis,Lucuma dominigensis subsp. dominigensis,Lucuma dominigensis
10125,Lucuma serpentaria var. pauciflora (A.DC.) M.Gómez,Lucuma dominigensis C.F.Gaertn.,Lucuma dominigensis C.F.Gaertn.,Lucuma dominigensis C.F.Gaertn.,Lucuma dominigensis,Lucuma dominigensis subsp. dominigensis,Lucuma dominigensis
10126,Radlkoferella nitidula (Engl.) Pierre,Lucuma dominigensis C.F.Gaertn.,Lucuma dominigensis C.F.Gaertn.,Lucuma dominigensis C.F.Gaertn.,Lucuma dominigensis,Lucuma dominigensis subsp. dominigensis,Lucuma dominigensis
10127,Radlkoferella pauciflora (A.DC.) Pierre,Lucuma dominigensis C.F.Gaertn.,Lucuma dominigensis C.F.Gaertn.,Lucuma dominigensis C.F.Gaertn.,Lucuma dominigensis,Lucuma dominigensis subsp. dominigensis,Lucuma dominigensis
10128,Lucuma nitidula (Engl.) Engl.,Lucuma dominigensis C.F.Gaertn.,Lucuma dominigensis C.F.Gaertn.,Lucuma dominigensis C.F.Gaertn.,Lucuma dominigensis,Lucuma dominigensis subsp. dominigensis,Lucuma dominigensis
11091,Jacea tricolor var. saxatilis (F.W.Schmidt) Opiz,Viola tricolor subsp. subalpina Gaudin,Viola tricolor subsp. subalpina Gaudin,Viola tricolor subsp. subalpina Gaudin,Viola tricolor,Viola tricolor subsp. alpestris (DC. ex Ging.) Ces.,Viola tricolor
11194,Viola tricolor var. saxatilis (F.W.Schmidt) Wimm. & Grab.,Viola tricolor subsp. subalpina Gaudin,Viola tricolor subsp. subalpina Gaudin,Viola tricolor subsp. subalpina Gaudin,Viola tricolor,Viola tricolor subsp. alpestris (DC. ex Ging.) Ces.,Viola tricolor
11264,Viola tricolor subsp. saxatilis (F.W.Schmidt) Arcang.,Viola tricolor subsp. subalpina Gaudin,Viola tricolor subsp. subalpina Gaudin,Viola tricolor subsp. subalpina Gaudin,Viola tricolor,Viola tricolor subsp. alpestris (DC. ex Ging.) Ces.,Viola tricolor
11265,Viola tricolor proles saxatilis (F.W.Schmidt) Rouy & Foucaud,Viola tricolor subsp. subalpina Gaudin,Viola tricolor subsp. subalpina Gaudin,Viola tricolor subsp. subalpina Gaudin,Viola tricolor,Viola tricolor subsp. alpestris (DC. ex Ging.) Ces.,Viola tricolor
11267,Viola lutea var. saxatilis (F.W.Schmidt) Rchb.,Viola tricolor subsp. subalpina Gaudin,Viola tricolor subsp. subalpina Gaudin,Viola tricolor subsp. subalpina Gaudin,Viola tricolor,Viola tricolor subsp. alpestris (DC. ex Ging.) Ces.,Viola tricolor
11273,Sarcocornia fruticosa var. deflexa (Rouy) Lahondere & Gamisans,Salicornia alpini subsp. alpini,Salicornia alpini subsp. alpini,Salicornia alpini subsp. alpini,Salicornia alpini,Salicornia perennis Mill.,Salicornia perennis
11511,Aconogonon savatieri var. iturupense (Mishurov) Tzvelev,Koenigia weyrichii (F.Schmidt) T.M.Schust. & Reveal,Koenigia weyrichii (F.Schmidt) T.M.Schust. & Reveal,Koenigia weyrichii (F.Schmidt) T.M.Schust. & Reveal,Koenigia weyrichii,Koenigia weyrichii subsp. weyrichii,Koenigia weyrichii
11514,Pleuropteropyrum iturupense (Mishurov) Soják,Koenigia weyrichii (F.Schmidt) T.M.Schust. & Reveal,Koenigia weyrichii (F.Schmidt) T.M.Schust. & Reveal,Koenigia weyrichii (F.Schmidt) T.M.Schust. & Reveal,Koenigia weyrichii,Koenigia weyrichii subsp. weyrichii,Koenigia weyrichii
12145,Draba podolica (Besser) Rupr.,Draba hyperborea (L.) Desv.,Draba hyperborea (L.) Desv.,Draba hyperborea (L.) Desv.,Draba hyperborea,Draba podolica (Besser) Rupr.,Draba podolica
12287,Schivereckia podolica (Besser) Andrz. ex DC.,Draba hyperborea (L.) Desv.,Draba hyperborea (L.) Desv.,Draba hyperborea (L.) Desv.,Draba hyperborea,Draba podolica (Besser) Rupr.,Draba podolica
12302,Schivereckia mutabilis (M.I.Alex.) M.I.Alex.,Draba hyperborea (L.) Desv.,Draba hyperborea (L.) Desv.,Draba hyperborea (L.) Desv.,Draba hyperborea,Draba podolica (Besser) Rupr.,Draba podolica
12379,Cryptantha celosioides (Eastw.) Payson,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata,Oreocarya celosioides Eastw.,Oreocarya celosioides
12415,Cryptantha sheldonii (Brand) Payson,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata,Oreocarya celosioides Eastw.,Oreocarya celosioides
12540,Cryptantha nubigena var. celosioides (Eastw.) B.Boivin,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata,Oreocarya celosioides Eastw.,Oreocarya celosioides
12806,Rhytionanthos balaeniceps (Rchb.f.) C.S.Kumar & Garay,Bulbophyllum napellii Lindl.,Bulbophyllum napellii Lindl.,Bulbophyllum napellii Lindl.,Bulbophyllum napellii,Bulbophyllum balaeniceps Rchb.f.,Bulbophyllum balaeniceps
13107,"Weingartia cantargalloensis (Gertel, Jucker & J.de Vries) Hentzschel & K.Augustin",Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,"Weingartia cantargalloensis (Gertel, Jucker & J.de Vries) Hentzschel & K.Augustin",Weingartia cantargalloensis
13182,Lithops karasmontana var. opalina (Dinter) de Boer & Boom,Lithops eberlanzii var. aiaisensis (de Boer) R.A.Earle & A.J.Young,Lithops eberlanzii var. aiaisensis (de Boer) R.A.Earle & A.J.Young,Lithops eberlanzii var. aiaisensis (de Boer) R.A.Earle & A.J.Young,Lithops eberlanzii,Lithops eberlanzii var. opalina (Dinter) Beiersd. & Lepson,Lithops eberlanzii
13739,Hieracium pyrenaicum var. blattarioides (L.) L.,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica,Crepis blattarioides (L.) Vill.,Crepis blattarioides
13740,Soyeria blattarioides (L.) Monnier,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica,Crepis blattarioides (L.) Vill.,Crepis blattarioides
13741,Catonia blattarioides (L.) Cass.,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica,Crepis blattarioides (L.) Vill.,Crepis blattarioides
13742,Crepis blattarioides (L.) Vill.,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica,Crepis blattarioides (L.) Vill.,Crepis blattarioides
13747,Hieracium perasperum (Zahn) Üksip,Pilosella calodon (Tausch ex Peter) Soják,Pilosella calodon (Tausch ex Peter) Soják,Pilosella calodon (Tausch ex Peter) Soják,Pilosella calodon,Pilosella calodon subsp. calodon,Pilosella calodon
13760,Lathyrus laevigatus var. carniolicus (Beck) Breistr.,Lathyrus laevigatus subsp. occidentalis (Fisch. & C.A.Mey.) Breistr.,Lathyrus laevigatus subsp. occidentalis (Fisch. & C.A.Mey.) Breistr.,Lathyrus ochraceus subsp. occidentalis (Fisch. & C.A.Mey.) Bässler,Lathyrus ochraceus,Lathyrus ochraceus subsp. ochraceus,Lathyrus ochraceus
13849,Crepis sibirica var. blattarioides (L.) L.,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica (L.) Greuter,Crepis pyrenaica,Crepis blattarioides (L.) Vill.,Crepis blattarioides
15705,Pneumonanthe forwoodii (A.Gray) Greene,Gentiana affinis Griseb.,Gentiana affinis Griseb.,Gentiana affinis Griseb.,Gentiana affinis,Gentiana affinis var. affinis,Gentiana affinis
15899,Gentiana affinis var. forwoodii (A.Gray) Kusn.,Gentiana affinis Griseb.,Gentiana affinis Griseb.,Gentiana affinis Griseb.,Gentiana affinis,Gentiana affinis var. affinis,Gentiana affinis
15900,Dasystephana forwoodii (A.Gray) Rydb.,Gentiana affinis Griseb.,Gentiana affinis Griseb.,Gentiana affinis Griseb.,Gentiana affinis,Gentiana affinis var. affinis,Gentiana affinis
15936,Acer rubrum var. drummondii (Hook. & Arn. ex Nutt.) Sarg.,Acer rubrum L.,Acer rubrum L.,Acer rubrum L.,Acer rubrum,Acer rubrum var. drummondii (Hook. & Arn. ex Nutt.) Sarg.,Acer rubrum
15937,Acer rubrum subsp. drummondii (Hook. & Arn. ex Nutt.) A.E.Murray,Acer rubrum L.,Acer rubrum L.,Acer rubrum L.,Acer rubrum,Acer rubrum var. drummondii (Hook. & Arn. ex Nutt.) Sarg.,Acer rubrum
15938,Acer rubrum f. drummondii (Hook. & Arn. ex Nutt.) Schwer.,Acer rubrum L.,Acer rubrum L.,Acer rubrum L.,Acer rubrum,Acer rubrum var. drummondii (Hook. & Arn. ex Nutt.) Sarg.,Acer rubrum
16016,Lathyrus vestitus subsp. bolanderi (S.Watson) C.L.Hitchc.,Lathyrus vestitus var. ochropetalus (Piper) Isely,Lathyrus vestitus var. ochropetalus (Piper) Isely,Lathyrus vestitus var. ochropetalus (Piper) Isely,Lathyrus vestitus,Lathyrus vestitus var. vestitus,Lathyrus vestitus
16120,Rufacer drummondii (Hook. & Arn. ex Nutt.) Small,Acer rubrum L.,Acer rubrum L.,Acer rubrum L.,Acer rubrum,Acer rubrum var. drummondii (Hook. & Arn. ex Nutt.) Sarg.,Acer rubrum
16364,Elleanthus lepidus (Rchb.f.) Rchb.f.,Elleanthus caravata (Aubl.) Rchb.f.,Elleanthus caravata (Aubl.) Rchb.f.,Elleanthus caravata (Aubl.) Rchb.f.,Elleanthus caravata,Elleanthus lepidus (Rchb.f.) Rchb.f.,Elleanthus lepidus
16370,Poa unilateralis subsp. pachypholis (Piper) D.D.Keck ex Soreng,Poa unilateralis Scribn. ex Vasey,Poa unilateralis Scribn. ex Vasey,Poa unilateralis Scribn. ex Vasey,Poa unilateralis,Poa unilateralis subsp. pachypholis (Piper) D.D.Keck ex Soreng,Poa unilateralis
17364,Hieracium strictiramum (Nägeli & Peter) Üksip,Pilosella calodon (Tausch ex Peter) Soják,Pilosella calodon (Tausch ex Peter) Soják,Pilosella calodon (Tausch ex Peter) Soják,Pilosella calodon,Pilosella calodon subsp. calodon,Pilosella calodon
18358,Herbertia caerulea (Herb.) Herb.,Herbertia lahue (Molina) Goldblatt,Herbertia lahue (Molina) Goldblatt,Herbertia lahue (Molina) Goldblatt,Herbertia lahue,Herbertia caerulea (Herb.) Herb.,Herbertia caerulea
18359,Herbertia lahue subsp. caerulea (Herb.) Goldblatt,Herbertia lahue (Molina) Goldblatt,Herbertia lahue (Molina) Goldblatt,Herbertia lahue (Molina) Goldblatt,Herbertia lahue,Herbertia caerulea (Herb.) Herb.,Herbertia caerulea
18435,Pennantia baylisiana (W.R.B.Oliv.) G.T.S.Baylis,Pennantia endlicheri Reissek,Pennantia endlicheri Reissek,Pennantia endlicheri Reissek,Pennantia endlicheri,Pennantia baylisiana (W.R.B.Oliv.) G.T.S.Baylis,Pennantia baylisiana
18711,Ponerorchis chusua var. nana (King & Pantl.) R.C.Srivast.,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua,Hemipilia nana (King & Pantl.) J.M.H.Shaw,Hemipilia nana
18712,Ponerorchis nana (King & Pantl.) Soó,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua (D.Don) Y.Tang & H.Peng,Hemipilia chusua,Hemipilia nana (King & Pantl.) J.M.H.Shaw,Hemipilia nana
18752,Strailia T.Durand,Lecythis Loefl.,Lecythis Loefl.,Lecythis Loefl.,,Chytroma Miers,
18943,Carthamodes Kuntze,Carthamus L.,Carthamus L.,Carthamus L.,,Carduncellus Adans.,
18956,Morus australis var. hastifolia (F.T.Wang & T.Tang ex Z.Y.Cao) Z.Y.Cao,Morus indica L.,Morus indica L.,Morus indica L.,Morus indica,Morus acidosa Griff.,Morus acidosa
19108,Arabis planisiliqua subsp. nemorensis (J.F.Wolff ex Hoffm.) Soják,Arabis planisiliqua (Pers.) Rchb.,Arabis planisiliqua (Pers.) Rchb.,Arabis planisiliqua (Pers.) Rchb.,Arabis planisiliqua,Arabis nemorensis (J.F.Wolff ex Hoffm.) W.D.J.Koch,Arabis nemorensis
19109,Arabis nemorensis (J.F.Wolff ex Hoffm.) W.D.J.Koch,Arabis planisiliqua (Pers.) Rchb.,Arabis planisiliqua (Pers.) Rchb.,Arabis planisiliqua (Pers.) Rchb.,Arabis planisiliqua,Arabis nemorensis (J.F.Wolff ex Hoffm.) W.D.J.Koch,Arabis nemorensis
19447,Daphne oleoides f. puberula (Jaub. & Spach) Keissl.,Daphne oleoides Schreb.,Daphne oleoides Schreb.,Daphne oleoides Schreb.,Daphne oleoides,Daphne oleoides subsp. oleoides,Daphne oleoides
19525,Polypodium lanceolatum var. araucanum (Phil.) Looser,Pleopeltis macrocarpa (Willd.) Kaulf.,Pleopeltis macrocarpa (Willd.) Kaulf.,Pleopeltis macrocarpa (Willd.) Kaulf.,Pleopeltis macrocarpa,Pleopeltis macrocarpa var. macrocarpa,Pleopeltis macrocarpa
19614,Viola tricolor subsp. alpestris (DC. ex Ging.) Ces.,Viola tricolor subsp. subalpina Gaudin,Viola tricolor subsp. subalpina Gaudin,Viola tricolor subsp. subalpina Gaudin,Viola tricolor,Viola tricolor subsp. alpestris (DC. ex Ging.) Ces.,Viola tricolor
19625,Pleopeltis marginalis Kaulf.,Pleopeltis macrocarpa (Willd.) Kaulf.,Pleopeltis macrocarpa (Willd.) Kaulf.,Pleopeltis macrocarpa (Willd.) Kaulf.,Pleopeltis macrocarpa,Pleopeltis macrocarpa var. macrocarpa,Pleopeltis macrocarpa
19971,Populus nigra var. charkowiensis (R.I.Schröd.) Hyl.,Populus nigra subsp. nigra,Populus nigra subsp. nigra,Populus nigra subsp. nigra,Populus nigra,Populus × steiniana Bornm.,Populus × steiniana
20199,Phyllorkis conchifera (Rchb.f.) Kuntze,Bulbophyllum khasyanum Griff.,Bulbophyllum khasyanum Griff.,Bulbophyllum khasyanum Griff.,Bulbophyllum khasyanum,Bulbophyllum conchiferum Rchb.f.,Bulbophyllum conchiferum
20288,Gentianella germanica subsp. semleri (Vollm.) Holub,Gentianella germanica (Willd.) Börner,Gentianella germanica (Willd.) Börner,Gentianella germanica (Willd.) Börner,Gentianella germanica,Gentianella rhaetica (A.Kern. & Jos.Kern.) Á.Löve & D.Löve,Gentianella rhaetica
20355,Anisacantha muricata var. villosa Benth.,Sclerolaena muricata var. muricata,Sclerolaena muricata var. muricata,Sclerolaena muricata var. muricata,Sclerolaena muricata,Sclerolaena muricata var. villosa (Benth.) Ulbr.,Sclerolaena muricata
