,taxon_name_w_authors,v13_accepted_name_w_author,v14_taxon_name_w_authors,v14_chained_accepted_name_w_author,v14_chained_accepted_species,v14_direct_accepted_name_w_author,v14_direct_accepted_species,v14_chained_accepted_genus,v14_direct_accepted_genus
237765,Bidens andicola f. tarijensis (Sherff) Sherff,Bidens andicola var. andicola,Bidens andicola var. andicola,Bidens andicola var. andicola,Bidens andicola,Bidens triplinervia Kunth,Bidens triplinervia,Bidens,Bidens
238176,Lonchitis-aspera capensis var. chilensis (Kaulf.) Farw.,Blechnum cordatum (Desv.) Hieron.,Blechnum cordatum (Desv.) Hieron.,Blechnum cordatum (Desv.) Hieron.,Blechnum cordatum,Blechnum chilense (Kaulf.) Mett.,Blechnum chilense,Blechnum,Blechnum
238177,Parablechnum chilense (Kaulf.) Gasper & Salino,Blechnum cordatum (Desv.) Hieron.,Blechnum cordatum (Desv.) Hieron.,Blechnum cordatum (Desv.) Hieron.,Blechnum cordatum,Blechnum chilense (Kaulf.) Mett.,Blechnum chilense,Blechnum,Blechnum
238290,Blechnum chilense (Kaulf.) Mett.,Blechnum cordatum (Desv.) Hieron.,Blechnum cordatum (Desv.) Hieron.,Blechnum cordatum (Desv.) Hieron.,Blechnum cordatum,Blechnum chilense (Kaulf.) Mett.,Blechnum chilense,Blechnum,Blechnum
238546,Rubus serpens var. setulosus Sudre,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus,Rubus grandruptensis J.-M.Royer & D.P.Mercier,Rubus grandruptensis,Rubus,Rubus
238838,Ebnerella guirocobensis (R.T.Craig) Buxb.,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii,Cochemiea,Cochemiea
239076,Sedum linearifolium var. pauciflorum (Edgew.) C.B.Clarke,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata,Rhodiola pauciflora (Edgew.) Pusalkar,Rhodiola pauciflora,Rhodiola,Rhodiola
239077,Rhodiola pauciflora (Edgew.) Pusalkar,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata,Rhodiola pauciflora (Edgew.) Pusalkar,Rhodiola pauciflora,Rhodiola,Rhodiola
239461,Asclepias parvula (A.Gray) Vail,Asclepias perennis Walter,Asclepias perennis Walter,Asclepias perennis Walter,Asclepias perennis,Asclepias texana A.Heller,Asclepias texana,Asclepias,Asclepias
243343,Centaurium majus Druce,Centaurium erythraea subsp. grandiflorum (Biv.) Melderis,Centaurium erythraea subsp. grandiflorum (Biv.) Melderis,Centaurium erythraea subsp. grandiflorum (Biv.) Melderis,Centaurium erythraea,Centaurium boissieri (Willk.) Z.Díaz,Centaurium boissieri,Centaurium,Centaurium
243536,Erythraea boissieri Willk.,Centaurium erythraea subsp. grandiflorum (Biv.) Melderis,Centaurium erythraea subsp. grandiflorum (Biv.) Melderis,Centaurium erythraea subsp. grandiflorum (Biv.) Melderis,Centaurium erythraea,Centaurium boissieri (Willk.) Z.Díaz,Centaurium boissieri,Centaurium,Centaurium
244867,Cryptantha corollata (I.M.Johnst.) I.M.Johnst.,Cryptantha decipiens (M.E.Jones) A.Heller,Cryptantha decipiens (M.E.Jones) A.Heller,Cryptantha decipiens (M.E.Jones) A.Heller,Cryptantha decipiens,Cryptantha corollata (I.M.Johnst.) I.M.Johnst.,Cryptantha corollata,Cryptantha,Cryptantha
245149,Aglaia roxburghiana (Wight & Arn.) Miq.,Aglaia elaeagnoidea (A.Juss.) Benth.,Aglaia elaeagnoidea (A.Juss.) Benth.,Aglaia elaeagnoidea (A.Juss.) Benth.,Aglaia elaeagnoidea,Aglaia roxburghiana (Wight & Arn.) Miq.,Aglaia roxburghiana,Aglaia,Aglaia
245150,Aglaia elaeagnoidea var. bourdillonii (Gamble) N.C.Nair,Aglaia elaeagnoidea (A.Juss.) Benth.,Aglaia elaeagnoidea (A.Juss.) Benth.,Aglaia elaeagnoidea (A.Juss.) Benth.,Aglaia elaeagnoidea,Aglaia bourdillonii Gamble,Aglaia bourdillonii,Aglaia,Aglaia
245422,Pteris splendens var. organensis (Fée) Dutra,Pteris splendens Kaulf.,Pteris splendens Kaulf.,Pteris splendens Kaulf.,Pteris splendens,Pteris organensis (Fée) J.Prado & R.Y.Hirai,Pteris organensis,Pteris,Pteris
246116,Lampranthus microstigma (L.Bolus) N.E.Br.,Lampranthus diffusus (L.Bolus) N.E.Br.,Lampranthus diffusus (L.Bolus) N.E.Br.,Lampranthus diffusus (L.Bolus) N.E.Br.,Lampranthus diffusus,Lampranthus microstigma (L.Bolus) N.E.Br.,Lampranthus microstigma,Lampranthus,Lampranthus
247183,Campanula aparinoides var. uliginosa (Rydb.) Gleason,Palustricodon aparinoides (Pursh) Morin,Palustricodon aparinoides (Pursh) Morin,Palustricodon aparinoides (Pursh) Morin,Palustricodon aparinoides,Palustricodon uliginosus (Rydb.) A.Haines,Palustricodon uliginosus,Palustricodon,Palustricodon
247448,Grindelia latifolia subsp. platyphylla (Greene) D.D.Keck,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula,Grindelia stricta var. platyphylla (Greene) M.A.Lane,Grindelia stricta,Grindelia,Grindelia
247449,Grindelia humilis var. platyphylla (Greene) Bartoli & Tortosa,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula,Grindelia stricta var. platyphylla (Greene) M.A.Lane,Grindelia stricta,Grindelia,Grindelia
247450,Grindelia nana var. integerrima (Rydb.) Steyerm.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula,Grindelia nana var. integerrima (Rydb.) Steyerm.,Grindelia nana,Grindelia,Grindelia
247457,Grindelia rubricaulis var. platyphylla (Greene) Steyerm.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula,Grindelia stricta var. platyphylla (Greene) M.A.Lane,Grindelia stricta,Grindelia,Grindelia
247458,Grindelia stricta var. platyphylla (Greene) M.A.Lane,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula,Grindelia stricta var. platyphylla (Greene) M.A.Lane,Grindelia stricta,Grindelia,Grindelia
247469,Poarion Rchb.,Rostraria Trin.,Rostraria Trin.,Rostraria Trin.,,Aegialina Schult.,,Rostraria,Aegialina
247472,Aegialina Schult.,Rostraria Trin.,Rostraria Trin.,Rostraria Trin.,,Aegialina Schult.,,Rostraria,Aegialina
248497,Weingartia heliosoides (P.Lechner & Draxler) Hentzschel & K.Augustin,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia heliosoides (P.Lechner & Draxler) Hentzschel & K.Augustin,Weingartia heliosoides,Weingartia,Weingartia
248758,Vaseyanthus brandegeei (Cogn.) Rose,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii,Echinopepon insularis S.Watson,Echinopepon insularis,Brandegea,Echinopepon
248760,Vaseyanthus insularis var. brandegeei (Cogn.) I.M.Johnst.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii,Echinopepon insularis S.Watson,Echinopepon insularis,Brandegea,Echinopepon
249079,Mammillaria gueldemanniana var. guirocobensis (R.T.Craig) Backeb.,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii,Cochemiea,Cochemiea
251911,Epacris pauciflora var. sinclairii (Hook.f.) Cheeseman,Epacris pauciflora A.Rich.,Epacris pauciflora A.Rich.,Epacris pauciflora A.Rich.,Epacris pauciflora,Epacris sinclairii Hook.f.,Epacris sinclairii,Epacris,Epacris
252288,Pyrus beauverdiana (C.K.Schneid.) M.F.Fay & Christenh.,Pourthiaea arguta (Wall. ex Lindl.) Decne.,Pourthiaea arguta (Wall. ex Lindl.) Decne.,Pourthiaea arguta (Wall. ex Lindl.) Decne.,Pourthiaea arguta,Pourthiaea beauverdiana (C.K.Schneid.) Hatus.,Pourthiaea beauverdiana,Pourthiaea,Pourthiaea
252289,Pourthiaea beauverdiana (C.K.Schneid.) Hatus.,Pourthiaea arguta (Wall. ex Lindl.) Decne.,Pourthiaea arguta (Wall. ex Lindl.) Decne.,Pourthiaea arguta (Wall. ex Lindl.) Decne.,Pourthiaea arguta,Pourthiaea beauverdiana (C.K.Schneid.) Hatus.,Pourthiaea beauverdiana,Pourthiaea,Pourthiaea
252343,Justicia vahlii var. rupicola (J.L.Ellis) Karthik. & Moorthy,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis,Rostellularia vahliana (Schult.) Mabb.,Rostellularia vahliana,Rostellularia,Rostellularia
252375,Pseudolysimachion borysthenicum (Ostapko) Ostapko,Veronica spicata subsp. spicata,Veronica spicata subsp. spicata,Veronica spicata subsp. spicata,Veronica spicata,Veronica steppacea Kotov,Veronica steppacea,Veronica,Veronica
252492,Sarcosiphon hillii (Cheeseman) Schltr.,Thismia rodwayi F.Muell.,Thismia rodwayi F.Muell.,Thismia rodwayi F.Muell.,Thismia rodwayi,Thismia hillii (Cheeseman) N.Pfeiff.,Thismia hillii,Thismia,Thismia
253447,Papaver maculosum subsp. austromoravicum (Kubát) Kubát,Papaver dubium subsp. dubium,Papaver dubium subsp. dubium,Papaver dubium subsp. dubium,Papaver dubium,Papaver maculosum Schur,Papaver maculosum,Papaver,Papaver
253448,Papaver dubium subsp. austromoravicum (Kubát) Hörandl,Papaver dubium subsp. dubium,Papaver dubium subsp. dubium,Papaver dubium subsp. dubium,Papaver dubium,Papaver maculosum Schur,Papaver maculosum,Papaver,Papaver
253656,Agropyron pringlei (Scribn. & J.G.Sm.) Hitchc.,Elymus violaceus (Hornem.) J.Feilberg,Elymus violaceus (Hornem.) J.Feilberg,Elymus violaceus (Hornem.) J.Feilberg,Elymus violaceus,Elymus sierrae Gould,Elymus sierrae,Elymus,Elymus
253657,Elymus sierrae Gould,Elymus violaceus (Hornem.) J.Feilberg,Elymus violaceus (Hornem.) J.Feilberg,Elymus violaceus (Hornem.) J.Feilberg,Elymus violaceus,Elymus sierrae Gould,Elymus sierrae,Elymus,Elymus
253883,Senecio bonplandianus DC.,Aetheolaena senecioides (Kunth) B.Nord.,Aetheolaena senecioides (Kunth) B.Nord.,Aetheolaena senecioides (Kunth) B.Nord.,Aetheolaena senecioides,Senecio bonplandianus DC.,Senecio bonplandianus,Aetheolaena,Senecio
254094,Brachypodium distachyon subsp. asperum (DC.) Arcang.,Brachypodium distachyon (L.) P.Beauv.,Brachypodium distachyon (L.) P.Beauv.,Brachypodium distachyon (L.) P.Beauv.,Brachypodium distachyon,Brachypodium rigidum (Roth) Link,Brachypodium rigidum,Brachypodium,Brachypodium
254095,Brachypodium distachyon subvar. asperum (DC.) St.-Yves,Brachypodium distachyon (L.) P.Beauv.,Brachypodium distachyon (L.) P.Beauv.,Brachypodium distachyon (L.) P.Beauv.,Brachypodium distachyon,Brachypodium rigidum (Roth) Link,Brachypodium rigidum,Brachypodium,Brachypodium
254096,Brachypodium distachyon var. asperum (DC.) Parl.,Brachypodium distachyon (L.) P.Beauv.,Brachypodium distachyon (L.) P.Beauv.,Brachypodium distachyon (L.) P.Beauv.,Brachypodium distachyon,Brachypodium rigidum (Roth) Link,Brachypodium rigidum,Brachypodium,Brachypodium
254097,Brachypodium asperum (DC.) Roem. & Schult.,Brachypodium distachyon (L.) P.Beauv.,Brachypodium distachyon (L.) P.Beauv.,Brachypodium distachyon (L.) P.Beauv.,Brachypodium distachyon,Brachypodium rigidum (Roth) Link,Brachypodium rigidum,Brachypodium,Brachypodium
254381,Cyanococcus virgatus (Aiton) Small,Vaccinium corymbosum L.,Vaccinium corymbosum L.,Vaccinium corymbosum L.,Vaccinium corymbosum,Vaccinium virgatum Aiton,Vaccinium virgatum,Vaccinium,Vaccinium
255099,Hieracium chlorops (Nägeli & Peter) Zahn,Pilosella iserana (R.Uechtr.) Soják,Pilosella iserana (R.Uechtr.) Soják,Pilosella iserana (R.Uechtr.) Soják,Pilosella iserana,Pilosella chlorops (Nägeli & Peter) Soják,Pilosella chlorops,Pilosella,Pilosella
255109,Pilosella chlorops (Nägeli & Peter) Soják,Pilosella iserana (R.Uechtr.) Soják,Pilosella iserana (R.Uechtr.) Soják,Pilosella iserana (R.Uechtr.) Soják,Pilosella iserana,Pilosella chlorops (Nägeli & Peter) Soják,Pilosella chlorops,Pilosella,Pilosella
255201,Monotropsis reynoldsiae (A.Gray) A.Heller,Monotropsis odorata Schwein.,Monotropsis odorata Schwein.,Monotropsis odorata Schwein.,Monotropsis odorata,Monotropsis reynoldsiae (A.Gray) A.Heller,Monotropsis reynoldsiae,Monotropsis,Monotropsis
255221,Calliandra compacta (Britton & Rose) Standl.,Calliandra rubescens (M.Martens & Galeotti) Standl.,Calliandra rubescens (M.Martens & Galeotti) Standl.,Calliandra rubescens (M.Martens & Galeotti) Standl.,Calliandra rubescens,Calliandra bijuga Rose,Calliandra bijuga,Calliandra,Calliandra
258495,Verbena bipinnatifida var. brevispicata (Umber) Moldenke,Verbena bipinnatifida var. nepetifolia (Tidestr.) Jeps.,Verbena bipinnatifida var. nepetifolia (Tidestr.) Jeps.,Glandularia gooddingii (Briq.) Solbrig,Glandularia gooddingii,Glandularia pubera (Greene) G.L.Nesom,Glandularia pubera,Glandularia,Glandularia
258504,Notocactus × erubescens f. schlosseri (Vliet) N.Gerloff & Neduchal,Parodia × erubescens (Osten) D.R.Hunt,Parodia × erubescens (Osten) D.R.Hunt,Parodia × erubescens (Osten) D.R.Hunt,Parodia × erubescens,"Parodia schlosseri (Vliet) Hofacker, A.S.Oliveira & R.Pontes",Parodia schlosseri,Parodia,Parodia
260684,Mimosa biuncifera var. flexuosa B.L.Rob.,Mimosa biuncifera Benth.,Mimosa biuncifera Benth.,Mimosa biuncifera Benth.,Mimosa biuncifera,Mimosa warnockii B.L.Turner,Mimosa warnockii,Mimosa,Mimosa
260685,Mimosa warnockii B.L.Turner,Mimosa biuncifera Benth.,Mimosa biuncifera Benth.,Mimosa biuncifera Benth.,Mimosa biuncifera,Mimosa warnockii B.L.Turner,Mimosa warnockii,Mimosa,Mimosa
260699,Agropyron caninum f. pringlei (Scribn. & J.G.Sm.) Pease & A.H.Moore,Elymus violaceus (Hornem.) J.Feilberg,Elymus violaceus (Hornem.) J.Feilberg,Elymus violaceus (Hornem.) J.Feilberg,Elymus violaceus,Elymus sierrae Gould,Elymus sierrae,Elymus,Elymus
260700,Agropyron spicatum var. pringlei (Scribn. & J.G.Sm.) M.E.Jones,Elymus violaceus (Hornem.) J.Feilberg,Elymus violaceus (Hornem.) J.Feilberg,Elymus violaceus (Hornem.) J.Feilberg,Elymus violaceus,Elymus sierrae Gould,Elymus sierrae,Elymus,Elymus
265084,Potentilla multifida subsp. arctica Rouy & E.G.Camus,Potentilla multifida L.,Potentilla multifida L.,Potentilla multifida L.,Potentilla multifida,Potentilla arctica Rouy,Potentilla arctica,Potentilla,Potentilla
265124,Epidendrum lehmannianum (Kraenzl.) Hágsater & Dodson,Sertifera purpurea Lindl. & Rchb.f.,Sertifera purpurea Lindl. & Rchb.f.,Sertifera purpurea Lindl. & Rchb.f.,Sertifera purpurea,Sertifera lehmanniana (Kraenzl.) Garay,Sertifera lehmanniana,Sertifera,Sertifera
265285,Sertifera lehmanniana (Kraenzl.) Garay,Sertifera purpurea Lindl. & Rchb.f.,Sertifera purpurea Lindl. & Rchb.f.,Sertifera purpurea Lindl. & Rchb.f.,Sertifera purpurea,Sertifera lehmanniana (Kraenzl.) Garay,Sertifera lehmanniana,Sertifera,Sertifera
265467,"Vera-duthiea salmonea (Berhaut) Mart.-Azorín, M.B.Crespo, M.Pinter & Wetschnig",Drimia indica (Roxb.) Jessop,Drimia indica (Roxb.) Jessop,Drimia indica (Roxb.) Jessop,Drimia indica,Drimia zambesiaca (Baker) J.C.Manning & Goldblatt,Drimia zambesiaca,Drimia,Drimia
265671,Weingartia frankiana (Rausch) F.H.Brandt,Rebutia canigueralii Cárdenas,Rebutia canigueralii Cárdenas,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Weingartia frankiana (Rausch) F.H.Brandt,Weingartia frankiana,Weingartia,Weingartia
266184,Breweria trichosanthes Small,Stylisma humistrata (Walter) Chapm.,Stylisma humistrata (Walter) Chapm.,Stylisma humistrata (Walter) Chapm.,Stylisma humistrata,Stylisma patens var. patens,Stylisma patens,Stylisma,Stylisma
266407,"Thymus bracteatus subsp. borgiae (Rivas Mart., A.Molina & G.Navarro) Rivas Mart.",Thymus bracteatus Lange ex Cutanda,Thymus bracteatus Lange ex Cutanda,Thymus bracteatus Lange ex Cutanda,Thymus bracteatus,"Thymus borgiae Rivas Mart., A.Molina & G.Navarro",Thymus borgiae,Thymus,Thymus
267612,Oxyacantha brainerdii (Sarg.) Nieuwl.,Crataegus scabrida Sarg.,Crataegus scabrida Sarg.,Crataegus scabrida Sarg.,Crataegus scabrida,Crataegus brainerdii Sarg.,Crataegus brainerdii,Crataegus,Crataegus
270135,Pilosella apatelia subsp. altenbergensis (Zahn) Soják,Pilosella piloselliflora (Nägeli & Peter) Soják,Pilosella piloselliflora (Nägeli & Peter) Soják,Pilosella piloselliflora (Nägeli & Peter) Soják,Pilosella piloselliflora,Pilosella apatelia (Nägeli & Peter) Soják,Pilosella apatelia,Pilosella,Pilosella
270804,Rubus exaltatus var. weihei Dumort.,Rubus leucandrus Focke,Rubus leucandrus Focke,Rubus leucandrus Focke,Rubus leucandrus,Rubus ambigens (Boulay) Boulay,Rubus ambigens,Rubus,Rubus
271280,Verbena subpetiolata N.O'Leary,Verbena jordanensis Moldenke,Verbena jordanensis Moldenke,Glandularia jordanensis (Moldenke) N.O'Leary & P.Peralta,Glandularia jordanensis,Glandularia subpetiolata (N.O'Leary) P.H.Cardoso & V.Thode,Glandularia subpetiolata,Glandularia,Glandularia
271451,Neogymnantha Y.Itô,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Weingartia Werderm.,,Rebutia,Weingartia
271659,Philadelphus schrenkii var. lasiogynus (Nakai) W.Lee,Philadelphus schrenkii Rupr.,Philadelphus schrenkii Rupr.,Philadelphus schrenkii Rupr.,Philadelphus schrenkii,Philadelphus tenuifolius Maxim. & Rupr.,Philadelphus tenuifolius,Philadelphus,Philadelphus
271938,Quamoclit × sloteri (Macfarl. ex E.T.Reichert) House,Ipomoea × multifida (Raf.) Shinners,Ipomoea × multifida (Raf.) Shinners,Ipomoea × multifida (Raf.) Shinners,Ipomoea × multifida,Ipomoea sloteri Macfarl. ex E.T.Reichert,Ipomoea sloteri,Ipomoea,Ipomoea
272011,Abildgaardia erratica (Hook.f.) Lye,Bulbostylis schoenoides (Kunth) C.B.Clarke,Bulbostylis schoenoides (Kunth) C.B.Clarke,Bulbostylis schoenoides (Kunth) C.B.Clarke,Bulbostylis schoenoides,Bulbostylis erratica (Hook.f.) C.B.Clarke,Bulbostylis erratica,Bulbostylis,Bulbostylis
272012,Bulbostylis erratica (Hook.f.) C.B.Clarke,Bulbostylis schoenoides (Kunth) C.B.Clarke,Bulbostylis schoenoides (Kunth) C.B.Clarke,Bulbostylis schoenoides (Kunth) C.B.Clarke,Bulbostylis schoenoides,Bulbostylis erratica (Hook.f.) C.B.Clarke,Bulbostylis erratica,Bulbostylis,Bulbostylis
272284,Potentilla concinna var. oblanceolata (Rydb.) Soják,Potentilla concinna var. concinna,Potentilla concinna var. concinna,Potentilla concinna var. concinna,Potentilla concinna,Potentilla oblanceolata Rydb.,Potentilla oblanceolata,Potentilla,Potentilla
273134,Elleanthus oeconomicus (Rchb.f. & Warsz.) Garay & Dunst.,Elleanthus furfuraceus (Lindl.) Rchb.f.,Elleanthus furfuraceus (Lindl.) Rchb.f.,Elleanthus furfuraceus (Lindl.) Rchb.f.,Elleanthus furfuraceus,Elleanthus oeconomicus (Rchb.f. & Warsz.) Garay & Dunst.,Elleanthus oeconomicus,Elleanthus,Elleanthus
273456,Chloraea parviflora (Poepp.) Mourgues & Novoa,Chloraea galeata Lindl.,Chloraea galeata Lindl.,Chloraea galeata Lindl.,Chloraea galeata,Chloraea parviflora (Poepp.) Mourgues & Novoa,Chloraea parviflora,Chloraea,Chloraea
273457,Croton cordeiroae G.L.Webster,Croton solanaceus (Müll.Arg.) G.L.Webster,Croton solanaceus (Müll.Arg.) G.L.Webster,Croton solanaceus (Müll.Arg.) G.L.Webster,Croton solanaceus,Croton didrichsenii G.L.Webster,Croton didrichsenii,Croton,Croton
273458,Cieca riedeliana (Müll.Arg.) Kuntze,Croton solanaceus (Müll.Arg.) G.L.Webster,Croton solanaceus (Müll.Arg.) G.L.Webster,Croton solanaceus (Müll.Arg.) G.L.Webster,Croton solanaceus,Croton didrichsenii G.L.Webster,Croton didrichsenii,Croton,Croton
273638,Veronica peduncularis var. umbrosa (M.Bieb.) Boiss.,Veronica peduncularis M.Bieb.,Veronica peduncularis M.Bieb.,Veronica peduncularis M.Bieb.,Veronica peduncularis,Veronica umbrosa M.Bieb.,Veronica umbrosa,Veronica,Veronica
273767,Amaranthus dubius var. xanthostachys (Moq.) Thell.,Amaranthus tortuosus Hornem.,Amaranthus tortuosus Hornem.,Amaranthus hybridus subsp. hybridus,Amaranthus hybridus,Amaranthus dubius Mart. ex Thell.,Amaranthus dubius,Amaranthus,Amaranthus
274315,Arctotis calendula var. superba (L.) L.,Arctotheca calendula (L.) K.Lewin,Arctotheca calendula (L.) K.Lewin,Arctotheca calendula (L.) K.Lewin,Arctotheca calendula,Arctotheca tristis (L.) M.Talavera & Talavera,Arctotheca tristis,Arctotheca,Arctotheca
275832,Grindelia stricta var. angustifolia (A.Gray) M.A.Lane,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula,Grindelia stricta var. angustifolia (A.Gray) M.A.Lane,Grindelia stricta,Grindelia,Grindelia
276926,Notogrammitis crassior (Kirk) Parris,Grammitis poeppigiana (Mett.) Pic.Serm.,Grammitis poeppigiana (Mett.) Pic.Serm.,Grammitis magellanica Desv.,Grammitis magellanica,Grammitis crassior (Kirk) ined.,Grammitis crassior,Grammitis,Grammitis
276999,Pilosella sciadophora (Nägeli & Peter) Soják,Pilosella corymbulifera (Arv.-Touv.) Arv.-Touv.,Pilosella corymbulifera (Arv.-Touv.) Arv.-Touv.,Pilosella corymbulifera (Arv.-Touv.) Arv.-Touv.,Pilosella corymbulifera,Pilosella sciadophora (Nägeli & Peter) Soják,Pilosella sciadophora,Pilosella,Pilosella
278220,Pinus pseudostrobus subsp. yecorensis (Debreczy & I.Rácz) Silba,Pinus pseudostrobus var. pseudostrobus,Pinus pseudostrobus var. pseudostrobus,Pinus pseudostrobus var. pseudostrobus,Pinus pseudostrobus,Pinus yecorensis Debreczy & I.Rácz,Pinus yecorensis,Pinus,Pinus
278458,Scilla hyacinthina (Roth) J.F.Macbr.,Ledebouria revoluta (L.f.) Jessop,Ledebouria revoluta (L.f.) Jessop,Ledebouria revoluta (L.f.) Jessop,Ledebouria revoluta,Ledebouria hyacinthina Roth,Ledebouria hyacinthina,Ledebouria,Ledebouria
280631,Pilosella apatelia subsp. pontimontana (Zahn) Soják,Pilosella piloselliflora (Nägeli & Peter) Soják,Pilosella piloselliflora (Nägeli & Peter) Soják,Pilosella piloselliflora (Nägeli & Peter) Soják,Pilosella piloselliflora,Pilosella apatelia (Nägeli & Peter) Soják,Pilosella apatelia,Pilosella,Pilosella
280769,Nolana insularis (I.M.Johnst.) I.M.Johnst.,Nolana humifusa var. plicata (I.M.Johnst.) Mesa,Nolana humifusa var. plicata (I.M.Johnst.) Mesa,Nolana plicata I.M.Johnst.,Nolana plicata,Nolana insularis (I.M.Johnst.) I.M.Johnst.,Nolana insularis,Nolana,Nolana
282080,Pilosella austrobavarica Schuhw.,Pilosella leptoclados (Peter) Soják,Pilosella leptoclados (Peter) Soják,Pilosella leptoclados (Peter) Soják,Pilosella leptoclados,Pilosella chomatophila (Peter) Gottschl.,Pilosella chomatophila,Pilosella,Pilosella
283164,Satureja cypria (Kotschy) Prain,Micromeria microphylla (d'Urv.) Benth.,Micromeria microphylla (d'Urv.) Benth.,Micromeria microphylla (d'Urv.) Benth.,Micromeria microphylla,Micromeria cypria Kotschy,Micromeria cypria,Micromeria,Micromeria
283914,Mammillaria karwinskiana subsp. beiselii (Diers) D.R.Hunt,Mammillaria karwinskiana subsp. karwinskiana,Mammillaria karwinskiana subsp. karwinskiana,Mammillaria karwinskiana Mart.,Mammillaria karwinskiana,Mammillaria beiselii Diers,Mammillaria beiselii,Mammillaria,Mammillaria
283916,Mammillaria geminata subsp. beiselii (Diers) Rebmann,Mammillaria karwinskiana subsp. karwinskiana,Mammillaria karwinskiana subsp. karwinskiana,Mammillaria karwinskiana Mart.,Mammillaria karwinskiana,Mammillaria beiselii Diers,Mammillaria beiselii,Mammillaria,Mammillaria
284361,Grindelia robusta var. angustifolia A.Gray,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula Hook. & Arn.,Grindelia hirsutula,Grindelia stricta var. angustifolia (A.Gray) M.A.Lane,Grindelia stricta,Grindelia,Grindelia
284471,Chamaemelum oreades (Boiss.) Boiss.,Tripleurospermum caucasicum (Willd.) Hayek,Tripleurospermum caucasicum (Willd.) Hayek,Tripleurospermum caucasicum (Willd.) Hayek,Tripleurospermum caucasicum,Tripleurospermum oreades (Boiss.) Rech.f.,Tripleurospermum oreades,Tripleurospermum,Tripleurospermum
284472,Chrysanthemum oreades (Boiss.) H.R.Wehrh.,Tripleurospermum caucasicum (Willd.) Hayek,Tripleurospermum caucasicum (Willd.) Hayek,Tripleurospermum caucasicum (Willd.) Hayek,Tripleurospermum caucasicum,Tripleurospermum oreades (Boiss.) Rech.f.,Tripleurospermum oreades,Tripleurospermum,Tripleurospermum
284539,Tripleurospermum oreades (Boiss.) Rech.f.,Tripleurospermum caucasicum (Willd.) Hayek,Tripleurospermum caucasicum (Willd.) Hayek,Tripleurospermum caucasicum (Willd.) Hayek,Tripleurospermum caucasicum,Tripleurospermum oreades (Boiss.) Rech.f.,Tripleurospermum oreades,Tripleurospermum,Tripleurospermum
