,202204_202306,Percentages
original_names,1252629,100.0
total_disagreements,21224,1.694356429557355
species_disagreements,4833,0.38582852544528345
genus_disagreements,760,0.06067239382131501
unresolved_via_chaining_despite_a_direct_resolution,0,0.0
