,taxon_name_w_authors,202212_accepted_name_w_author,202306_taxon_name_w_authors,202306_chained_accepted_name_w_author,202306_chained_accepted_species,202306_direct_accepted_name_w_author,202306_direct_accepted_species
319681,Cyperus laevigatus var. viridulus (Boeckeler) C.B.Clarke,Cyperus laevigatus L.,Cyperus laevigatus L.,Cyperus laevigatus L.,Cyperus laevigatus,Cyperus laevigatus subsp. laevigatus ,Cyperus laevigatus
320238,Cyperus ligusticus Gand.,Cyperus flavescens subsp. flavescens ,Cyperus flavescens subsp. flavescens ,Cyperus flavescens subsp. flavescens ,Cyperus flavescens,Cyperus flavescens L.,Cyperus flavescens
320378,Cyperus longeradiatus Steud.,Cyperus odoratus subsp. odoratus ,Cyperus odoratus subsp. odoratus ,Cyperus odoratus subsp. odoratus ,Cyperus odoratus,Cyperus prolixus Kunth,Cyperus prolixus
320382,Cyperus longispicatus Norton,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus,Cyperus odoratus subsp. odoratus ,Cyperus odoratus
320438,Cyperus longus var. auratus Boeckeler,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320442,Cyperus longus f. badiiformis (Chiov.) Kük.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320458,Cyperus longus f. cypricus C.B.Clarke,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320460,Cyperus longus f. difformis (Lojac.) Kük.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320462,Cyperus longus var. discolor Kük.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320464,Cyperus longus var. elongatus C.B.Clarke,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320465,Cyperus longus var. elongatus Boeckeler,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320469,Cyperus longus var. guthnickii (Tineo ex Lojac.) Kük.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320471,Cyperus longus var. heldreichianus (Boiss.) Boiss.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320472,Cyperus longus f. intermedius (Guss.) Kük.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320473,Cyperus longus var. leptochlaenus Kük.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320475,Cyperus longus f. longispiculatus Reynolds,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320477,Cyperus longus f. lucanus A.Terracc.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320479,Cyperus longus f. myriostachyus (Ten.) Kük.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320483,Cyperus longus var. pallidior Kük.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320487,Cyperus longus var. pallidus Boeckeler,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320490,Cyperus longus f. parlatoris (Lojac.) Kük.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320492,Cyperus longus var. speciosus Kük.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320497,Cyperus longus var. tenuiflorus (Rottb.) Boeckeler,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
320510,Cyperus lucidus Kunth,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus,Cyperus odoratus subsp. odoratus ,Cyperus odoratus
320532,Cyperus luteus var. manongarivensis (Cherm.) Kük.,Cyperus luteus Boeckeler,Cyperus luteus Boeckeler,Cyperus luteus Boeckeler,Cyperus luteus,Cyperus luteus var. luteus ,Cyperus luteus
320596,Cyperus macrocephalus Liebm.,Cyperus odoratus subsp. odoratus ,Cyperus odoratus subsp. odoratus ,Cyperus odoratus subsp. odoratus ,Cyperus odoratus,Cyperus conglobatus Humb. ex Link,Cyperus conglobatus
320625,Cyperus maculatus var. naumannianus (Boeckeler) Kük.,Cyperus maculatus Boeckeler,Cyperus maculatus Boeckeler,Cyperus maculatus Boeckeler,Cyperus maculatus,Cyperus maculatus subsp. maculatus ,Cyperus maculatus
320663,Cyperus manimae var. pseudospectabilis Kük.,Cyperus manimae Kunth,Cyperus manimae Kunth,Cyperus manimae Kunth,Cyperus manimae,Cyperus manimae var. manimae ,Cyperus manimae
320678,Mimosa altissima Roxb.,Albizia altissima Hook.f.,Albizia altissima Hook.f.,Albizia altissima Hook.f.,Albizia altissima,Osodendron altissimum subsp. altissimum ,Osodendron altissimum
320699,Cyperus maritimus Gouan ex Spreng.,Cyperus laevigatus L.,Cyperus laevigatus L.,Cyperus laevigatus L.,Cyperus laevigatus,Cyperus laevigatus subsp. laevigatus ,Cyperus laevigatus
320706,Mimosa cascabelillo Colla,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia
320756,Cyperus melanospermus var. imerinensis (Cherm.) Kük.,Kyllinga melanosperma Nees,Kyllinga melanosperma Nees,Cyperus melanospermus (Nees) Valck.Sur.,Cyperus melanospermus,Cyperus melanospermus subsp. melanospermus ,Cyperus melanospermus
320759,Cyperus melanospermus var. perrieri (Cherm.) Kük.,Kyllinga melanosperma Nees,Kyllinga melanosperma Nees,Cyperus melanospermus (Nees) Valck.Sur.,Cyperus melanospermus,Cyperus melanospermus subsp. melanospermus ,Cyperus melanospermus
320762,Cyperus melanospermus var. plurifoliatus (Kük.) Kük.,Kyllinga melanosperma Nees,Kyllinga melanosperma Nees,Cyperus melanospermus (Nees) Valck.Sur.,Cyperus melanospermus,Cyperus melanospermus subsp. melanospermus ,Cyperus melanospermus
320812,Cyperus michelianus f. elatus Kük.,Cyperus michelianus (L.) Delile,Cyperus michelianus (L.) Delile,Cyperus michelianus (L.) Delile,Cyperus michelianus,Cyperus michelianus subsp. michelianus ,Cyperus michelianus
320982,Mostuea walleri Baker,Mostuea brunonis Didr.,Mostuea brunonis Didr.,Mostuea brunonis Didr.,Mostuea brunonis,Mostuea brunonis var. brunonis ,Mostuea brunonis
321066,Mitrasacme longiflora F.Muell. ex Benth.,Mitrasacme nudicaulis Reinw. ex Blume,Mitrasacme nudicaulis Reinw. ex Blume,Mitrasacme nudicaulis Reinw. ex Blume,Mitrasacme nudicaulis,Mitrasacme nudicaulis var. nudicaulis ,Mitrasacme nudicaulis
321131,Cyperus monroviensis Boeckeler,Cyperus tenax Boeckeler,Cyperus tenax Boeckeler,Cyperus tenax Boeckeler,Cyperus tenax,Cyperus tenax subsp. monroviensis (Boeckeler) Mesterházy,Cyperus tenax
321139,Mostuea fuchsiifolia Baker,Mostuea brunonis Didr.,Mostuea brunonis Didr.,Mostuea brunonis Didr.,Mostuea brunonis,Mostuea brunonis var. brunonis ,Mostuea brunonis
321180,Cyperus multibracteatus Boeckeler,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus,Cyperus odoratus subsp. odoratus ,Cyperus odoratus
321182,Cyperus multiceps Hook. & Arn.,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus,Cyperus odoratus subsp. odoratus ,Cyperus odoratus
321195,Cyperus mundii var. glaucus Boeckeler,Cyperus mundtii (Nees) Kunth,Cyperus mundtii (Nees) Kunth,Cyperus mundtii (Nees) Kunth,Cyperus mundtii,Cyperus mundii var. mundii ,Cyperus mundii
321203,Cyperus musarius Buch.-Ham. ex Wall.,Cyperus michelianus (L.) Delile,Cyperus michelianus (L.) Delile,Cyperus michelianus (L.) Delile,Cyperus michelianus,Cyperus michelianus subsp. michelianus ,Cyperus michelianus
321269,Cyperus neesii D.Dietr.,Cyperus malaccensis Lam.,Cyperus malaccensis Lam.,Cyperus malaccensis Lam.,Cyperus malaccensis,Cyperus malaccensis subsp. malaccensis ,Cyperus malaccensis
321393,Cyperus nubicus C.B.Clarke,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus,Cyperus nubicus C.B.Clarke,Cyperus nubicus
321572,Cyperus odoratus Burm.f.,Cyperus exaltatus Retz.,Cyperus exaltatus Retz.,Cyperus exaltatus Retz.,Cyperus exaltatus,Cyperus exaltatus var. exaltatus ,Cyperus exaltatus
321679,Cyperus onustus Steud.,Cyperus alternifolius L.,Cyperus alternifolius L.,Cyperus alternifolius L.,Cyperus alternifolius,Cyperus alternifolius subsp. alternifolius ,Cyperus alternifolius
321723,Cyperus ornithopodioides Delile,Cyperus digitatus Roxb.,Cyperus digitatus Roxb.,Cyperus digitatus Roxb.,Cyperus digitatus,Cyperus digitatus subsp. digitatus ,Cyperus digitatus
321811,Cyperus oxycarioides Britton,Cyperus odoratus subsp. odoratus ,Cyperus odoratus subsp. odoratus ,Cyperus odoratus subsp. odoratus ,Cyperus odoratus,Cyperus conglobatus Humb. ex Link,Cyperus conglobatus
321883,Cyperus palustris (Schrad.) Kük.,Cyperus meyenianus Kunth,Cyperus meyenianus Kunth,Cyperus meyenianus Kunth,Cyperus meyenianus,Cyperus shepherdii G.C.Tucker & Gandhi,Cyperus shepherdii
322043,Cyperus papyrus subsp. antiquorum (Willd.) Kük.,Cyperus papyrus L.,Cyperus papyrus L.,Cyperus papyrus L.,Cyperus papyrus,Cyperus papyrus subsp. papyrus ,Cyperus papyrus
322048,Cyperus papyrus var. antiquorum (Willd.) C.B.Clarke,Cyperus papyrus L.,Cyperus papyrus L.,Cyperus papyrus L.,Cyperus papyrus,Cyperus papyrus subsp. papyrus ,Cyperus papyrus
322066,Cyperus papyrus subsp. niliacus Tournay,Cyperus papyrus L.,Cyperus papyrus L.,Cyperus papyrus L.,Cyperus papyrus,Cyperus papyrus subsp. papyrus ,Cyperus papyrus
322076,Cyperus antiquorum var. palaestinae Chiov.,Cyperus papyrus L.,Cyperus papyrus L.,Cyperus papyrus L.,Cyperus papyrus,Cyperus papyrus subsp. papyrus ,Cyperus papyrus
322080,Cyperus papyrus subsp. siculus Kük.,Cyperus papyrus L.,Cyperus papyrus L.,Cyperus papyrus L.,Cyperus papyrus,Cyperus papyrus subsp. papyrus ,Cyperus papyrus
322083,Cyperus papyrus subsp. ugandensis (Chiov.) Kük.,Cyperus papyrus L.,Cyperus papyrus L.,Cyperus papyrus L.,Cyperus papyrus,Cyperus papyrus subsp. papyrus ,Cyperus papyrus
322134,Cyperus parlatoris var. difformis Lojac.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
322161,Cyperus parvispiculatus Boeckeler,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus,Cyperus odoratus subsp. odoratus ,Cyperus odoratus
322172,Cyperus parvus Boeckeler,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus,Cyperus odoratus subsp. odoratus ,Cyperus odoratus
322286,Cyperus pennatus Boeckeler,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus,Cyperus odoratus subsp. odoratus ,Cyperus odoratus
322443,Cyperus phleoides Seem.,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus,Cyperus odoratus subsp. odoratus ,Cyperus odoratus
322633,Neesiella longipedunculata Sreem.,Andrographis longipedunculata (Sreem.) L.H.Cramer,Andrographis longipedunculata (Sreem.) L.H.Cramer,Andrographis longipedunculata (Sreem.) L.H.Cramer,Andrographis longipedunculata,Andrographis longipedunculata (Sreem.) L.H.Cramer ex Karthik. & Moorthy,Andrographis longipedunculata
322980,Cyperus preslii Parl.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
323160,Cyperus pseudokyllingioides var. africanus Kük.,Courtoisina cyperoides (Roxb.) Soják,Courtoisina cyperoides (Roxb.) Soják,Cyperus pseudokyllingioides Kük.,Cyperus pseudokyllingioides,Cyperus pseudokyllingioides var. africanus Kük.,Cyperus pseudokyllingioides
323278,Cyperus pubescens Steud.,Bulbostylis capillaris (L.) Kunth ex C.B.Clarke,Bulbostylis capillaris (L.) Kunth ex C.B.Clarke,Bulbostylis capillaris (L.) Kunth ex C.B.Clarke,Bulbostylis capillaris,Bulbostylis capillaris subsp. capillaris ,Bulbostylis capillaris
323365,Cyperus pumilio Nees,Isolepis cernua (Vahl) Roem. & Schult.,Isolepis cernua (Vahl) Roem. & Schult.,Isolepis cernua (Vahl) Roem. & Schult.,Isolepis cernua,Isolepis cernua var. cernua ,Isolepis cernua
323437,Cyperus puncticulatus Aitch.,Cyperus serotinus Rottb.,Cyperus serotinus Rottb.,Cyperus serotinus Rottb.,Cyperus serotinus,Cyperus serotinus var. serotinus ,Cyperus serotinus
323445,Cyperus pungens Boeckeler ex Aitch. & Hemsl.,Cyperus conglomeratus Rottb.,Cyperus conglomeratus Rottb.,Cyperus conglomeratus Rottb.,Cyperus conglomeratus,Cyperus conglomeratus subsp. conglomeratus ,Cyperus conglomeratus
323447,Cyperus pungens Boeckeler,Cyperus conglomeratus Rottb.,Cyperus conglomeratus Rottb.,Cyperus conglomeratus Rottb.,Cyperus conglomeratus,Cyperus conglomeratus subsp. conglomeratus ,Cyperus conglomeratus
323498,Cyperus quinquespicatus Boeckeler,Cyperus rigens J.Presl & C.Presl,Cyperus rigens J.Presl & C.Presl,Cyperus rigens J.Presl & C.Presl,Cyperus rigens,Cyperus rigens subsp. rigens ,Cyperus rigens
323501,Cyperus racemosus B.Heyne ex Boeckeler,Cyperus exaltatus Retz.,Cyperus exaltatus Retz.,Cyperus exaltatus Retz.,Cyperus exaltatus,Cyperus exaltatus var. exaltatus ,Cyperus exaltatus
323502,Cyperus racemosus Ten.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
323595,Nanorrhinum dibolophyllum (Wickens) Betsche,Nanorrhinum ramosissimum (Wall.) Betsche,Nanorrhinum ramosissimum (Wall.) Betsche,Nanorrhinum ramosissimum (Wall.) Betsche,Nanorrhinum ramosissimum,Nanorrhinum ramosissimum subsp. ramosissimum ,Nanorrhinum ramosissimum
323654,Cyperus remotiflorus Kük.,Cyperus bellus Kunth,Cyperus bellus Kunth,Cyperus bellus Kunth,Cyperus bellus,Cyperus remotiflorus Kük.,Cyperus remotiflorus
323749,Nigrina vesicaria Burm.f.,Melasma scabrum P.J.Bergius,Melasma scabrum P.J.Bergius,Melasma scabrum P.J.Bergius,Melasma scabrum,Melasma scabrum var. scabrum ,Melasma scabrum
323751,Nigrina viscosa L.,Melasma scabrum P.J.Bergius,Melasma scabrum P.J.Bergius,Melasma scabrum P.J.Bergius,Melasma scabrum,Melasma scabrum var. scabrum ,Melasma scabrum
323755,Cyperus retzii Nees,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus,Cyperus bifax C.B.Clarke,Cyperus bifax
323758,Nemesia minutiflora Pilg.,Nemesia pubescens Benth.,Nemesia pubescens Benth.,Nemesia pubescens Benth.,Nemesia pubescens,Nemesia pubescens var. pubescens ,Nemesia pubescens
323828,Cyperus rivularis Steud.,Cyperus laevigatus L.,Cyperus laevigatus L.,Cyperus laevigatus L.,Cyperus laevigatus,Cyperus laevigatus subsp. laevigatus ,Cyperus laevigatus
323923,Cyperus rotundus var. disruptus (C.B.Clarke) Kük.,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus,Cyperus bifax C.B.Clarke,Cyperus bifax
323968,Cyperus rotundus var. nubicus (C.B.Clarke) Kük.,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus,Cyperus nubicus C.B.Clarke,Cyperus nubicus
323983,Cyperus rotundus subsp. retzii Kük.,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus,Cyperus bifax C.B.Clarke,Cyperus bifax
324011,Cyperus rotundus subsp. tuberosus (Rottb.) Kük.,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus,Cyperus tuberosus Rottb.,Cyperus tuberosus
324091,Cyperus rudioi Boeckeler,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus,Cyperus tuberosus Rottb.,Cyperus tuberosus
324150,Cyperus sabulicola Ridl.,Cyperus tenax Boeckeler,Cyperus tenax Boeckeler,Cyperus tenax Boeckeler,Cyperus tenax,Cyperus tenax subsp. tenax ,Cyperus tenax
324337,Cyperus scaberrimus Boeckeler,Cyperus virens Michx.,Cyperus virens Michx.,Cyperus virens Michx.,Cyperus virens,Cyperus virens var. virens ,Cyperus virens
324478,Cyperus scirpoides J.Presl & C.Presl,Cyperus diffusus Vahl,Cyperus diffusus Vahl,Cyperus diffusus Vahl,Cyperus diffusus,Cyperus diffusus var. diffusus ,Cyperus diffusus
324632,Cyperus senegalensis C.B.Clarke,Cyperus conglomeratus Rottb.,Cyperus conglomeratus Rottb.,Cyperus conglomeratus Rottb.,Cyperus conglomeratus,Cyperus conglomeratus subsp. conglomeratus ,Cyperus conglomeratus
324655,Cyperus serotinus f. contortus Ces. ex Asch. & Graebn.,Cyperus serotinus Rottb.,Cyperus serotinus Rottb.,Cyperus serotinus Rottb.,Cyperus serotinus,Cyperus serotinus var. serotinus ,Cyperus serotinus
324662,Cyperus serotinus f. depauperatus Kük.,Cyperus serotinus Rottb.,Cyperus serotinus Rottb.,Cyperus serotinus Rottb.,Cyperus serotinus,Cyperus serotinus var. serotinus ,Cyperus serotinus
324666,Cyperus serotinus f. grandis Kük.,Cyperus serotinus Rottb.,Cyperus serotinus Rottb.,Cyperus serotinus Rottb.,Cyperus serotinus,Cyperus serotinus var. serotinus ,Cyperus serotinus
324837,Cyperus speciosus Torr.,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus L.,Cyperus odoratus,Cyperus odoratus subsp. odoratus ,Cyperus odoratus
324840,Cyperus speciosus Lojac.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
325025,Cyperus squarrosus F.Muell.,Cyperus conglomeratus Rottb.,Cyperus conglomeratus Rottb.,Cyperus conglomeratus Rottb.,Cyperus conglomeratus,Cyperus conglomeratus subsp. conglomeratus ,Cyperus conglomeratus
325678,Cyperus tegetiformis Benth.,Cyperus malaccensis Lam.,Cyperus malaccensis Lam.,Cyperus malaccensis Lam.,Cyperus malaccensis,Cyperus malaccensis subsp. malaccensis ,Cyperus malaccensis
325702,Cyperus tenax var. actinostachys (Welw. ex Ridl.) Kük.,Cyperus tenax Boeckeler,Cyperus tenax Boeckeler,Cyperus tenax Boeckeler,Cyperus tenax,Cyperus tenax subsp. tenax ,Cyperus tenax
325705,Cyperus tenax var. andongensis (Ridl.) Kük.,Cyperus tenax Boeckeler,Cyperus tenax Boeckeler,Cyperus tenax Boeckeler,Cyperus tenax,Cyperus tenax subsp. tenax ,Cyperus tenax
325706,Cyperus tenax var. angustissimus Kük.,Cyperus tenax Boeckeler,Cyperus tenax Boeckeler,Cyperus tenax Boeckeler,Cyperus tenax,Cyperus tenax subsp. tenax ,Cyperus tenax
325707,Cyperus tenax var. monroviensis (Boeckeler) Kük.,Cyperus tenax Boeckeler,Cyperus tenax Boeckeler,Cyperus tenax Boeckeler,Cyperus tenax,Cyperus tenax subsp. monroviensis (Boeckeler) Mesterházy,Cyperus tenax
325708,Cyperus tenax var. pseudocastaneus (Kük.) Kük.,Cyperus tenax Boeckeler,Cyperus tenax Boeckeler,Cyperus tenax Boeckeler,Cyperus tenax,Cyperus tenax subsp. tenax ,Cyperus tenax
325739,Ophelia papillosa Franch. & Sav.,Swertia tetrapetala Pall.,Swertia tetrapetala Pall.,Swertia tetrapetala Pall.,Swertia tetrapetala,Swertia tetrapetala var. tetrapetala ,Swertia tetrapetala
325743,Ophelia florida G.Don,Swertia angustifolia Buch.-Ham. ex D.Don,Swertia angustifolia Buch.-Ham. ex D.Don,Swertia angustifolia Buch.-Ham. ex D.Don,Swertia angustifolia,Swertia angustifolia var. angustifolia ,Swertia angustifolia
325746,Ophelia umbellata Wight,Swertopsis umbellata Makino,Swertopsis umbellata Makino,Swertia swertopsis Makino,Swertia swertopsis,Swertia trichotoma Wight ex C.B.Clarke,Swertia trichotoma
325752,Ophelia yesoensis Franch. & Sav.,Swertia tetrapetala Pall.,Swertia tetrapetala Pall.,Swertia tetrapetala Pall.,Swertia tetrapetala,Swertia tetrapetala var. tetrapetala ,Swertia tetrapetala
325755,Ophelia wallichii G.Don,Swertia paniculata Wall.,Swertia paniculata Wall.,Swertia paniculata Wall.,Swertia paniculata,Swertia paniculata var. paniculata ,Swertia paniculata
325761,Onefera coccinea Raf.,Chironia linoides L.,Chironia linoides L.,Chironia linoides L.,Chironia linoides,Chironia linoides subsp. linoides ,Chironia linoides
325788,Cyperus tenuiflorus Rottb.,Cyperus longus L.,Cyperus longus L.,Cyperus longus L.,Cyperus longus,Cyperus longus subsp. longus ,Cyperus longus
326028,Cyperus triflorus L.,Fimbristylis triflora K.Schum. ex Engl.,Fimbristylis triflora K.Schum. ex Engl.,Fimbristylis triflora K.Schum. ex Engl.,Fimbristylis triflora,Abildgaardia triflora (L.) Abeyw.,Abildgaardia triflora
326117,Cyperus tuberosus Rottb.,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus,Cyperus tuberosus Rottb.,Cyperus tuberosus
326134,Cyperus turfosus Salzm. ex Kunth,Cyperus mundtii (Nees) Kunth,Cyperus mundtii (Nees) Kunth,Cyperus mundtii (Nees) Kunth,Cyperus mundtii,Cyperus mundii var. mundii ,Cyperus mundii
326169,Cyperus umbellatus Roxb.,Cyperus exaltatus Retz.,Cyperus exaltatus Retz.,Cyperus exaltatus Retz.,Cyperus exaltatus,Cyperus cyperoides (L.) Kuntze,Cyperus cyperoides
326240,Cyperus uniflorus Torr. & Hook.,Cyperus retroflexus Buckley,Cyperus retroflexus Buckley,Cyperus retroflexus Buckley,Cyperus retroflexus,Cyperus retroflexus var. retroflexus ,Cyperus retroflexus
326445,Cyperus venustus Boeckeler,Cyperus digitatus Roxb.,Cyperus digitatus Roxb.,Cyperus digitatus Roxb.,Cyperus digitatus,Cyperus digitatus subsp. digitatus ,Cyperus digitatus
326532,Cyperus virens var. glaucopallidus Boeckeler,Cyperus virens Michx.,Cyperus virens Michx.,Cyperus virens Michx.,Cyperus virens,Cyperus virens var. virens ,Cyperus virens
326646,Cyperus vulgaris Hochst. ex Boeckeler,Cyperus maculatus Boeckeler,Cyperus maculatus Boeckeler,Cyperus maculatus Boeckeler,Cyperus maculatus,Cyperus maculatus subsp. maculatus ,Cyperus maculatus
326703,Cyperus weinlandii Kük.,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus,Cyperus bifax C.B.Clarke,Cyperus bifax
326781,Cyperus xerophilus (Domin) Kük.,Cyperus cunninghamii (C.B.Clarke) C.A.Gardner,Cyperus cunninghamii (C.B.Clarke) C.A.Gardner,Cyperus cunninghamii (C.B.Clarke) C.A.Gardner,Cyperus cunninghamii,Cyperus cunninghamii subsp. cunninghamii ,Cyperus cunninghamii
327003,Oxymitra beccarii Diels,Friesodielsia borneensis (Miq.) Steenis,Friesodielsia borneensis (Miq.) Steenis,Friesodielsia borneensis (Miq.) Steenis,Friesodielsia borneensis,Friesodielsia borneensis var. borneensis ,Friesodielsia borneensis
327111,Oxymitra oxyphylla Miq.,Friesodielsia borneensis (Miq.) Steenis,Friesodielsia borneensis (Miq.) Steenis,Friesodielsia borneensis (Miq.) Steenis,Friesodielsia borneensis,Friesodielsia borneensis var. borneensis ,Friesodielsia borneensis
327955,Deuterocohnia bracteosa W.Till & L.Hrom.,Deuterocohnia strobilifera Mez,Deuterocohnia strobilifera Mez,Deuterocohnia strobilifera Mez,Deuterocohnia strobilifera,Deuterocohnia strobilifera var. strobilifera ,Deuterocohnia strobilifera
327999,Deuterocohnia divaricata Mez,Deuterocohnia meziana Kuntze ex Mez,Deuterocohnia meziana Kuntze ex Mez,Deuterocohnia meziana Kuntze ex Mez,Deuterocohnia meziana,Deuterocohnia meziana subsp. meziana ,Deuterocohnia meziana
328049,Deuterocohnia paraguariensis Hassl.,Deuterocohnia meziana Kuntze ex Mez,Deuterocohnia meziana Kuntze ex Mez,Deuterocohnia meziana Kuntze ex Mez,Deuterocohnia meziana,Deuterocohnia meziana subsp. meziana ,Deuterocohnia meziana
328433,Oxycedrus licia Garsault,Juniperus phoenicea L.,Juniperus phoenicea L.,Juniperus phoenicea L.,Juniperus phoenicea,Juniperus turbinata Guss.,Juniperus turbinata
328686,Dichromena capillaris Kunth,Rhynchospora tenuis Link,Rhynchospora tenuis Link,Rhynchospora tenuis Link,Rhynchospora tenuis,Rhynchospora tenuis subsp. tenuis ,Rhynchospora tenuis
328838,Orobanche platystigma Rchb.,Orobanche reticulata Wallr.,Orobanche reticulata Wallr.,Orobanche reticulata Wallr.,Orobanche reticulata,Orobanche reticulata subsp. reticulata ,Orobanche reticulata
328847,Orobanche peucedanophya St.-Lag.,Orobanche alsatica Kirschl.,Orobanche alsatica Kirschl.,Orobanche alsatica Kirschl.,Orobanche alsatica,Orobanche alsatica subsp. alsatica ,Orobanche alsatica
328859,Orobanche purpurascens J.F.Gmel.,Orobanche purpurea Jacq.,Orobanche purpurea Jacq.,Orobanche purpurea Jacq.,Orobanche purpurea,Orobanche purpurea subsp. purpurea ,Orobanche purpurea
328860,Orobanche punctata F.W.Schultz,Orobanche alba Stephan ex Willd.,Orobanche alba Stephan ex Willd.,Orobanche alba Stephan ex Willd.,Orobanche alba,Orobanche alba subsp. alba ,Orobanche alba
328862,Orobanche pulchra Gilli,Orobanche pulchella Beck,Orobanche pulchella Beck,Orobanche pulchella Beck,Orobanche pulchella,Orobanche pulchella (C.A.Mey.) Novopokr.,Orobanche pulchella
328863,Orobanche psilostemon Novopokr.,Orobanche alba Stephan ex Willd.,Orobanche alba Stephan ex Willd.,Orobanche alba Stephan ex Willd.,Orobanche alba,Orobanche alba subsp. alba ,Orobanche alba
328864,Orobanche psilandra K.Koch,Orobanche alba Stephan ex Willd.,Orobanche alba Stephan ex Willd.,Orobanche alba Stephan ex Willd.,Orobanche alba,Orobanche alba subsp. alba ,Orobanche alba
