,taxon_name_w_authors,202212_accepted_name_w_author,202306_taxon_name_w_authors,202306_chained_accepted_name_w_author,202306_chained_accepted_species,202306_direct_accepted_name_w_author,202306_direct_accepted_species,202306_chained_accepted_genus,202306_direct_accepted_genus
132073,Newtonia psilostachya (DC.) Brenan,Pseudopiptadenia psilostachya (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia psilostachya (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia psilostachya (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia psilostachya,Marlimorimia psilostachya (DC.) L.P.Queiroz & Marc.F.Simon,Marlimorimia psilostachya,Pseudopiptadenia,Marlimorimia
132292,Pithecellobium daulense Spruce ex Benth.,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
132597,Stryphnodendron piptadenioides E.M.O.Martins,Stryphnodendron coriaceum Benth.,Stryphnodendron coriaceum Benth.,"Gwilymia coriacea (Benth.) A.G.Lima, Paula-Souza & Scalon",Gwilymia coriacea,Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson,Pityrocarpa moniliformis,Gwilymia,Pityrocarpa
134631,Piptadenia nitida Benth.,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta,Marlimorimia contorta (DC.) L.P.Queiroz & P.G.Ribeiro,Marlimorimia contorta,Pseudopiptadenia,Marlimorimia
134632,Acacia psilostachya DC.,Pseudopiptadenia psilostachya (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia psilostachya (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia psilostachya (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia psilostachya,Marlimorimia psilostachya (DC.) L.P.Queiroz & Marc.F.Simon,Marlimorimia psilostachya,Pseudopiptadenia,Marlimorimia
134633,Piptadenia psilostachya (DC.) Benth.,Pseudopiptadenia psilostachya (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia psilostachya (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia psilostachya (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia psilostachya,Marlimorimia psilostachya (DC.) L.P.Queiroz & Marc.F.Simon,Marlimorimia psilostachya,Pseudopiptadenia,Marlimorimia
135830,Prosopis dulcis Gillies ex Hook.,Prosopis caldenia Burkart,Prosopis caldenia Burkart,Neltuma caldenia (Burkart) C.E.Hughes & G.P.Lewis,Neltuma caldenia,Neltuma argentina (Burkart) C.E.Hughes & G.P.Lewis,Neltuma argentina,Neltuma,Neltuma
137610,Pithecellobium triflorum (G.Don) Benth.,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
137668,Cathormion altissimum (Hook.f.) Hutch. & Dandy,Albizia altissima Hook.f.,Albizia altissima Hook.f.,Albizia altissima Hook.f.,Albizia altissima,Osodendron altissimum (Hook.f.) E.J.M.Koenen,Osodendron altissimum,Albizia,Osodendron
137762,Arthrosamanea altissima (Hook.f.) G.C.C.Gilbert & Boutique,Albizia altissima Hook.f.,Albizia altissima Hook.f.,Albizia altissima Hook.f.,Albizia altissima,Osodendron altissimum (Hook.f.) E.J.M.Koenen,Osodendron altissimum,Albizia,Osodendron
139697,Feuilleea schomburgkii (Benth.) Kuntze,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii,Robrichia schomburgkii (Benth.) A.R.M.Luz & E.R.Souza,Robrichia schomburgkii,Enterolobium,Robrichia
139698,Mimosa wilsonii Standl.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii,Robrichia schomburgkii (Benth.) A.R.M.Luz & E.R.Souza,Robrichia schomburgkii,Enterolobium,Robrichia
139699,Pithecellobium schomburgkii Benth.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii (Benth.) Benth.,Enterolobium schomburgkii,Robrichia schomburgkii (Benth.) A.R.M.Luz & E.R.Souza,Robrichia schomburgkii,Enterolobium,Robrichia
139859,Mimosa terminalis Vell.,Albizia polycephala (Benth.) Killip,Albizia polycephala (Benth.) Killip,Albizia polycephala (Benth.) Killip,Albizia polycephala,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala,Albizia,Pseudalbizzia
139870,Prosopis fruticosa Meyen,Prosopis flexuosa var. fruticosa (Meyen) F.A.Roig,Prosopis flexuosa var. fruticosa (Meyen) F.A.Roig,Prosopis flexuosa var. fruticosa (Meyen) F.A.Roig,Prosopis flexuosa,Neltuma flexuosa var. fruticosa (Meyen) C.E.Hughes & G.P.Lewis,Neltuma flexuosa,Prosopis,Neltuma
139871,Acacia flexuosa Lag.,Prosopis flexuosa DC.,Prosopis flexuosa DC.,Prosopis flexuosa DC.,Prosopis flexuosa,Neltuma flexuosa (DC.) C.E.Hughes & G.P.Lewis,Neltuma flexuosa,Prosopis,Neltuma
141633,Pithecellobium dinklagei (Harms) Harms,Albizia dinklagei (Harms) Harms,Albizia dinklagei (Harms) Harms,Albizia dinklagei (Harms) Harms,Albizia dinklagei,Osodendron dinklagei (Harms) E.J.M.Koenen,Osodendron dinklagei,Albizia,Osodendron
141723,Cathormion dinklagei (Harms) Hutch. & Dandy,Albizia dinklagei (Harms) Harms,Albizia dinklagei (Harms) Harms,Albizia dinklagei (Harms) Harms,Albizia dinklagei,Osodendron dinklagei (Harms) E.J.M.Koenen,Osodendron dinklagei,Albizia,Osodendron
141825,Newtonia contorta (DC.) Burkart,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta,Marlimorimia contorta (DC.) L.P.Queiroz & P.G.Ribeiro,Marlimorimia contorta,Pseudopiptadenia,Marlimorimia
143263,Acacia contorta DC.,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta,Marlimorimia contorta (DC.) L.P.Queiroz & P.G.Ribeiro,Marlimorimia contorta,Pseudopiptadenia,Marlimorimia
143264,Piptadenia contorta (DC.) Benth.,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta (DC.) G.P.Lewis & M.P.Lima,Pseudopiptadenia contorta,Marlimorimia contorta (DC.) L.P.Queiroz & P.G.Ribeiro,Marlimorimia contorta,Pseudopiptadenia,Marlimorimia
148299,Arthrosamanea multiflora (Kunth) Kleinhoonte,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
149796,Albizia thozetiana (F.Muell.) F.Muell. ex Benth.,Archidendropsis thozetiana (F.Muell.) I.C.Nielsen,Archidendropsis thozetiana (F.Muell.) I.C.Nielsen,Archidendropsis thozetiana (F.Muell.) I.C.Nielsen,Archidendropsis thozetiana,Heliodendron thozetianum (F.Muell.) Gill.K.Br. & Bayly,Heliodendron thozetianum,Archidendropsis,Heliodendron
152656,Caesalpinia chinensis Roxb.,Mezoneuron sinense Hemsl.,Mezoneuron sinense Hemsl.,Mezoneuron sinense Hemsl.,Mezoneuron sinense,Ticanto sinensis (Hemsl.) R.Clark & Gagnon,Ticanto sinensis,Mezoneuron,Ticanto
153589,Hesperalbizia occidentalis (Brandegee) Barneby & J.W.Grimes,Albizia occidentalis Brandegee,Albizia occidentalis Brandegee,Albizia occidentalis Brandegee,Albizia occidentalis,Hesperalbizia occidentalis (Brandegee) Barneby & J.W.Grimes,Hesperalbizia occidentalis,Albizia,Hesperalbizia
154640,Feuilleea terminalis Kuntze,Albizia polycephala (Benth.) Killip,Albizia polycephala (Benth.) Killip,Albizia polycephala (Benth.) Killip,Albizia polycephala,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala,Albizia,Pseudalbizzia
154648,Acacia multiflora Kunth,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
154649,Pithecellobium multiflorum (Kunth) Benth.,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
154650,Pithecolobium multiflorum (Kunth) Benth.,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
154651,Pithecolobium weberbaueri Harms,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
154652,Feuilleea multiflora (Kunth) Kuntze,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
154653,Senegalia multiflora (Kunth) Killip,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
154665,Arthrosamanea pistaciaefolia (Willd.) Britton & Killip,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
154666,Mimosa pistaciaefolia Willd.,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
154667,Feuilleea daulensis (Benth.) Kuntze,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
155073,Samanea dinklagei (Harms) Keay,Albizia dinklagei (Harms) Harms,Albizia dinklagei (Harms) Harms,Albizia dinklagei (Harms) Harms,Albizia dinklagei,Osodendron dinklagei (Harms) E.J.M.Koenen,Osodendron dinklagei,Albizia,Osodendron
155175,Samanea pistaciaefolia (Willd.) Dugand,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
155176,Cathormion pistaciaefolia (Willd.) Burkart,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
155178,Cathormion daulense (Spruce ex Benth.) Burkart,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
155179,Samanea guajacifolia Pittier,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia (Willd.) Barneby & J.W.Grimes,Albizia pistaciifolia,Pseudalbizzia pistaciifolia (Willd.) E.J.M.Koenen & Duno,Pseudalbizzia pistaciifolia,Albizia,Pseudalbizzia
155181,Cathormion multiflorum (Kunth) Burkart,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
155253,Samanea multiflora (Kunth) Pittier,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora (Kunth) Barneby & J.W.Grimes,Albizia multiflora,Pseudalbizzia multiflora (Kunth) E.J.M.Koenen & Duno,Pseudalbizzia multiflora,Albizia,Pseudalbizzia
156786,Caesalpinia sinensis (Hemsl.) J.E.Vidal,Mezoneuron sinense Hemsl.,Mezoneuron sinense Hemsl.,Mezoneuron sinense Hemsl.,Mezoneuron sinense,Ticanto sinensis (Hemsl.) R.Clark & Gagnon,Ticanto sinensis,Mezoneuron,Ticanto
156788,Caesalpinia tsoongii Merr.,Mezoneuron sinense Hemsl.,Mezoneuron sinense Hemsl.,Mezoneuron sinense Hemsl.,Mezoneuron sinense,Ticanto sinensis (Hemsl.) R.Clark & Gagnon,Ticanto sinensis,Mezoneuron,Ticanto
156789,Caesalpinia stenoptera Merr.,Mezoneuron sinense Hemsl.,Mezoneuron sinense Hemsl.,Mezoneuron sinense Hemsl.,Mezoneuron sinense,Ticanto sinensis (Hemsl.) R.Clark & Gagnon,Ticanto sinensis,Mezoneuron,Ticanto
169872,Psoralea pinnata var. latifolia Harv.,Psoralea arborea Sims,Psoralea arborea Sims,Psoralea arborea Sims,Psoralea arborea,Psoralea platyphylla C.H.Stirt.,Psoralea platyphylla,Psoralea,Psoralea
172030,Homalomena pygmaea f. longipes Alderw.,Homalomena batoeensis Engl.,Homalomena batoeensis Engl.,Homalomena batoeensis Engl.,Homalomena batoeensis,Homalomena humilis (Jack) Hook.f.,Homalomena humilis,Homalomena,Homalomena
172060,Homalomena subemarginata Alderw.,Homalomena ovata Engl.,Homalomena ovata Engl.,Homalomena ovata Engl.,Homalomena ovata,Homalomena subemarginata Alderw.,Homalomena subemarginata,Homalomena,Homalomena
173329,Hyphaene multiformis subsp. plagiosperma Dammer ex Becc.,Hyphaene compressa H.Wendl.,Hyphaene compressa H.Wendl.,Hyphaene compressa H.Wendl.,Hyphaene compressa,Hyphaene petersiana Klotzsch ex Mart.,Hyphaene petersiana,Hyphaene,Hyphaene
179590,Lantana alba Mill. ex Link,Lippia alba (Mill.) N.E.Br. ex Britton & P.Wilson,Lippia alba (Mill.) N.E.Br. ex Britton & P.Wilson,Lippia alba (Mill.) N.E.Br. ex Britton & P.Wilson,Lippia alba,Lantana rugosa Thunb.,Lantana rugosa,Lippia,Lantana
179598,Lantana antillana Raf.,Lantana camara L.,Lantana camara L.,Lantana camara L.,Lantana camara,Lantana horrida subsp. horrida ,Lantana horrida,Lantana,Lantana
179642,Lantana camara f. alba (Moldenke) Moldenke,Lantana camara subsp. aculeata (L.) R.W.Sanders,Lantana camara subsp. aculeata (L.) R.W.Sanders,Lantana camara subsp. aculeata (L.) R.W.Sanders,Lantana camara,Lantana nivea subsp. nivea ,Lantana nivea,Lantana,Lantana
179643,Lantana camara var. alba Moldenke,Lantana camara subsp. aculeata (L.) R.W.Sanders,Lantana camara subsp. aculeata (L.) R.W.Sanders,Lantana camara subsp. aculeata (L.) R.W.Sanders,Lantana camara,Lantana nivea subsp. nivea ,Lantana nivea,Lantana,Lantana
179646,Lantana camara f. macrantha (Loes.) Moldenke,Lantana camara L.,Lantana camara L.,Lantana camara L.,Lantana camara,Lantana horrida subsp. horrida ,Lantana horrida,Lantana,Lantana
179647,Lantana camara var. macrantha Loes.,Lantana camara L.,Lantana camara L.,Lantana camara L.,Lantana camara,Lantana horrida subsp. horrida ,Lantana horrida,Lantana,Lantana
179666,Lantana camara f. ternata (Moldenke) Moldenke,Lantana camara L.,Lantana camara L.,Lantana camara L.,Lantana camara,Lantana horrida subsp. horrida ,Lantana horrida,Lantana,Lantana
179764,Lantana hirsuta var. pubescens Moldenke,Lantana hirsuta M.Martens & Galeotti,Lantana hirsuta M.Martens & Galeotti,Lantana hirsuta M.Martens & Galeotti,Lantana hirsuta,Lantana camara subsp. camara ,Lantana camara,Lantana,Lantana
179989,Anthurium commutatum Schott,Anthurium cordatum Schott,Anthurium cordatum Schott,Anthurium augustinum K.Koch & Lauche,Anthurium augustinum,Anthurium cordatum (L.) Schott,Anthurium cordatum,Anthurium,Anthurium
180019,Anthurium concinnum Schott,Anthurium cordatum Schott,Anthurium cordatum Schott,Anthurium augustinum K.Koch & Lauche,Anthurium augustinum,Anthurium cordatum (L.) Schott,Anthurium cordatum,Anthurium,Anthurium
180637,Anthurium curvatum Sodiro,Anthurium sarmentosum Engl.,Anthurium sarmentosum Engl.,Anthurium sarmentosum Engl.,Anthurium sarmentosum,Anthurium curvatum Sodiro,Anthurium curvatum,Anthurium,Anthurium
181234,Leopoldinia major Wallace,Leopoldinia pulchra Mart.,Leopoldinia pulchra Mart.,Leopoldinia pulchra Mart.,Leopoldinia pulchra,Leopoldinia major Wallace,Leopoldinia major,Leopoldinia,Leopoldinia
181398,Anthurium fallax Schott,Anthurium cordatum Schott,Anthurium cordatum Schott,Anthurium augustinum K.Koch & Lauche,Anthurium augustinum,Anthurium cordatum (L.) Schott,Anthurium cordatum,Anthurium,Anthurium
182424,Anthurium guildingii Schott,Anthurium cordatum Schott,Anthurium cordatum Schott,Anthurium augustinum K.Koch & Lauche,Anthurium augustinum,Anthurium cordatum (L.) Schott,Anthurium cordatum,Anthurium,Anthurium
182520,Anthurium harlingianum Croat,Anthurium pedatoradiatum Schott,Anthurium pedatoradiatum Schott,Anthurium pedatoradiatum Schott,Anthurium pedatoradiatum,Anthurium harlingianum Croat,Anthurium harlingianum,Anthurium,Anthurium
183334,Anthurium isertianum Schott,Anthurium cordatum Schott,Anthurium cordatum Schott,Anthurium augustinum K.Koch & Lauche,Anthurium augustinum,Anthurium cordatum (L.) Schott,Anthurium cordatum,Anthurium,Anthurium
184987,Lippia affinis Briq.,Aloysia gratissima (Gillies & Hook.) Tronc.,Aloysia gratissima (Gillies & Hook.) Tronc.,Aloysia gratissima (Gillies & Hook.) Tronc.,Aloysia gratissima,Aloysia pulchra (Briq.) Moldenke,Aloysia pulchra,Aloysia,Aloysia
185020,Lippia asperifolia A.Rich. ex Marthe,Lippia alba (Mill.) N.E.Br. ex Britton & P.Wilson,Lippia alba (Mill.) N.E.Br. ex Britton & P.Wilson,Lippia alba (Mill.) N.E.Br. ex Britton & P.Wilson,Lippia alba,Lippia javanica (Burm.f.) Spreng.,Lippia javanica,Lippia,Lippia
185055,Lippia bromleyana var. hatschbachii Moldenke,Lippia bromleyana Moldenke,Lippia bromleyana Moldenke,Lippia bromleyana Moldenke,Lippia bromleyana,Lippia subracemosa Mansf.,Lippia subracemosa,Lippia,Lippia
185234,Lippia lasiocalycina var. sainthilairei Moldenke,Lippia lasiocalycina Cham.,Lippia lasiocalycina Cham.,Lippia lasiocalycina Cham.,Lippia lasiocalycina,Lippia subracemosa Mansf.,Lippia subracemosa,Lippia,Lippia
185282,Lippia micromera var. paludicola Moldenke,Lippia micromera Schauer,Lippia micromera Schauer,Lippia micromera Schauer,Lippia micromera,Lippia thymoides Mart. & Schauer,Lippia thymoides,Lippia,Lippia
185382,Lippia rodriguezii Moldenke,Lippia asperrima Cham.,Lippia asperrima Cham.,Lippia asperrima Cham.,Lippia asperrima,Lippia rodriguezii Moldenke,Lippia rodriguezii,Lippia,Lippia
185440,Lippia subracemosa var. harleyi Moldenke,Lippia subracemosa Mansf.,Lippia subracemosa Mansf.,Lippia subracemosa Mansf.,Lippia subracemosa,Lippia deltata I.N.Santana & T.R.S.Silva,Lippia deltata,Lippia,Lippia
185977,Anthurium oreodoxum var. cupreum Sodiro,Anthurium oreodoxum Sodiro,Anthurium oreodoxum Sodiro,Anthurium oreodoxum Sodiro,Anthurium oreodoxum,Anthurium oreodoxa Sodiro,Anthurium oreodoxa,Anthurium,Anthurium
185988,Anthurium oreodoxum var. stipitatum Sodiro,Anthurium oreodoxum Sodiro,Anthurium oreodoxum Sodiro,Anthurium oreodoxum Sodiro,Anthurium oreodoxum,Anthurium oreodoxa Sodiro,Anthurium oreodoxa,Anthurium,Anthurium
198181,Michelia parviflora Deless.,Magnolia compressa Maxim.,Magnolia compressa Maxim.,Magnolia compressa Maxim.,Magnolia compressa,Magnolia figo var. figo ,Magnolia figo,Magnolia,Magnolia
198186,Michelia platypetala Hand.-Mazz.,Magnolia cavaleriei var. platypetala (Hand.-Mazz.) Noot.,Magnolia cavaleriei var. platypetala (Hand.-Mazz.) Noot.,Magnolia cavaleriei var. platypetala (Hand.-Mazz.) Noot.,Magnolia cavaleriei,Magnolia maudiae var. platypetala (Hand.-Mazz.) Sima,Magnolia maudiae,Magnolia,Magnolia
201075,Monstera tacanaensis Matuda,Monstera deliciosa Liebm.,Monstera deliciosa Liebm.,Monstera deliciosa Liebm.,Monstera deliciosa,Monstera tacanaensis Matuda,Monstera tacanaensis,Monstera,Monstera
203935,Myrtus dichotoma Salisb.,Myrcia zuzygium (L.) A.R.Lourenço & E.Lucas,Myrcia zuzygium (L.) A.R.Lourenço & E.Lucas,Myrcia zuzygium (L.) A.R.Lourenço & E.Lucas,Myrcia zuzygium,Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas,Myrcia chytraculia,Myrcia,Myrcia
