,202207_202312,Percentages
original_names,1254030,100.0
total_disagreements,34626,2.761177962249707
species_disagreements,12645,1.0083490825578336
genus_disagreements,3743,0.2984777078698277
unresolved_via_chaining_despite_a_direct_resolution,0,0.0
