,taxon_name_w_authors,202204_accepted_name_w_author,202212_taxon_name_w_authors,202212_chained_accepted_name_w_author,202212_chained_accepted_species,202212_direct_accepted_name_w_author,202212_direct_accepted_species,202212_chained_accepted_genus,202212_direct_accepted_genus
163154,Desmodium virgatum (Thunb.) Poir.,Desmodium velutinum (Willd.) DC.,Desmodium velutinum (Willd.) DC.,Polhillides velutina (Willd.) H.Ohashi & K.Ohashi,Polhillides velutina,Lespedeza virgata (Thunb.) DC.,Lespedeza virgata,Polhillides,Lespedeza
163850,Acacia pruinosa A.Cunn. ex Benth.,Pararchidendron pruinosum (A.Cunn. ex Benth.) I.C.Nielsen,Pararchidendron pruinosum (A.Cunn. ex Benth.) I.C.Nielsen,Pararchidendron pruinosum (A.Cunn. ex Benth.) I.C.Nielsen,Pararchidendron pruinosum,Acacia pruinosa A.Cunn. ex Benth.,Acacia pruinosa,Pararchidendron,Acacia
163852,Racosperma pruinosum (A.Cunn. ex Benth.) Pedley,Pararchidendron pruinosum (A.Cunn. ex Benth.) I.C.Nielsen,Pararchidendron pruinosum (A.Cunn. ex Benth.) I.C.Nielsen,Pararchidendron pruinosum (A.Cunn. ex Benth.) I.C.Nielsen,Pararchidendron pruinosum,Acacia pruinosa A.Cunn. ex Benth.,Acacia pruinosa,Pararchidendron,Acacia
163853,Acacia spectabilis var. stuartii Benth.,Pararchidendron pruinosum (A.Cunn. ex Benth.) I.C.Nielsen,Pararchidendron pruinosum (A.Cunn. ex Benth.) I.C.Nielsen,Pararchidendron pruinosum (A.Cunn. ex Benth.) I.C.Nielsen,Pararchidendron pruinosum,Acacia pruinosa A.Cunn. ex Benth.,Acacia pruinosa,Pararchidendron,Acacia
166703,Mimosa edulis Poir.,Pithecellobium dulce (Roxb.) Benth.,Pithecellobium dulce (Roxb.) Benth.,Pithecellobium dulce (Roxb.) Benth.,Pithecellobium dulce,Vachellia farnesiana var. farnesiana ,Vachellia farnesiana,Pithecellobium,Vachellia
166717,Leucaena glauca Benth.,Leucaena leucocephala subsp. leucocephala (Lam.) de Wit,Leucaena leucocephala subsp. leucocephala (Lam.) de Wit,Leucaena leucocephala subsp. leucocephala (Lam.) de Wit,Leucaena leucocephala,Acaciella glauca (L.) L.Rico,Acaciella glauca,Leucaena,Acaciella
167204,Hedysarum latifolium Wall.,Desmodium velutinum (Willd.) DC.,Desmodium velutinum (Willd.) DC.,Polhillides velutina (Willd.) H.Ohashi & K.Ohashi,Polhillides velutina,Sohmaea laxiflora (DC.) H.Ohashi & K.Ohashi,Sohmaea laxiflora,Polhillides,Sohmaea
167695,Brachypterum microphyllum Miq.,Derris microphylla (Miq.) Backer,Derris microphylla (Miq.) Backer,Derris microphylla (Miq.) Backer,Derris microphylla,Brachypterum microphyllum Miq.,Brachypterum microphyllum,Derris,Brachypterum
168027,Bauhinia parvifolia (Teijsm. & Binn.) Teijsm. & Binn.,Bauhinia corymbosa Roxb.,Bauhinia corymbosa Roxb.,Bauhinia corymbosa Roxb.,Bauhinia corymbosa,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella corymbosa,Bauhinia,Cheniella
168035,Bauhinia mirabilis Merr.,Phanera yunnanensis (Franch.) Wunderlin,Phanera yunnanensis (Franch.) Wunderlin,Phanera yunnanensis (Franch.) Wunderlin,Phanera yunnanensis,Bauhinia diptera Blume ex Miq.,Bauhinia diptera,Phanera,Bauhinia
168036,Phanera diptera (Blume ex Miq.) Miq.,Phanera yunnanensis (Franch.) Wunderlin,Phanera yunnanensis (Franch.) Wunderlin,Phanera yunnanensis (Franch.) Wunderlin,Phanera yunnanensis,Bauhinia diptera Blume ex Miq.,Bauhinia diptera,Phanera,Bauhinia
168037,Bracteolanthus dipterus (Blume ex Miq.) de Wit,Phanera yunnanensis (Franch.) Wunderlin,Phanera yunnanensis (Franch.) Wunderlin,Phanera yunnanensis (Franch.) Wunderlin,Phanera yunnanensis,Bauhinia diptera Blume ex Miq.,Bauhinia diptera,Phanera,Bauhinia
168298,Codariocalyx conicus (Poir.) Hassk.,Codariocalyx gyroides Hassk.,Codariocalyx gyroides Hassk.,Codariocalyx gyroides Hassk.,Codariocalyx gyroides,Grona styracifolia (Osbeck) H.Ohashi & K.Ohashi,Grona styracifolia,Codariocalyx,Grona
171493,Peltophorum linnaei Benth.,Coulteria cubensis (Greenm.) Sotuyo & G.P.Lewis,Coulteria cubensis (Greenm.) Sotuyo & G.P.Lewis,Coulteria cubensis (Greenm.) Sotuyo & G.P.Lewis,Coulteria cubensis,Caesalpinia brasiliensis L.,Caesalpinia brasiliensis,Coulteria,Caesalpinia
171644,Hedysarum lineatum Michx.,Dendrolobium triangulare (Retz.) Schindl.,Dendrolobium triangulare (Retz.) Schindl.,Dendrolobium triangulare (Retz.) Schindl.,Dendrolobium triangulare,Desmodium lineatum DC.,Desmodium lineatum,Dendrolobium,Desmodium
173759,Tetragonolobus siliquosus Roth,Lotus maritimus L.,Lotus maritimus L.,Lotus maritimus L.,Lotus maritimus,Lathyrus inconspicuus var. inconspicuus ,Lathyrus inconspicuus,Lotus,Lathyrus
174824,Genista tricuspidata subsp. duriaei (Spach) Batt.,Genista tricuspidata Desf.,Genista tricuspidata Desf.,Genista tricuspidata Desf.,Genista tricuspidata,Retama raetam subsp. bovei (Spach) Talavera & P.E.Gibbs,Retama raetam,Genista,Retama
175127,Cytisus purgans (L.) Boiss.,"Cytisus oromediterraneus Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas","Cytisus oromediterraneus Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas","Cytisus oromediterraneus Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas",Cytisus oromediterraneus,Genista scorpius subsp. scorpius (L.) DC.,Genista scorpius,Cytisus,Genista
180144,Ixora roxburghii Kuntze,Pavetta indica L.,Pavetta indica L.,Pavetta indica L.,Pavetta indica,Ixora roxburghii Kuntze,Ixora roxburghii,Pavetta,Ixora
196586,Mapouria chionantha (DC.) Müll.Arg.,Psychotria guianensis (Aubl.) Rusby,Psychotria guianensis (Aubl.) Rusby,Palicourea guianensis Aubl.,Palicourea guianensis,Psychotria pedunculosa Rich.,Psychotria pedunculosa,Palicourea,Psychotria
196609,Mapouria guianensis Aubl.,Psychotria guianensis (Aubl.) Rusby,Psychotria guianensis (Aubl.) Rusby,Palicourea guianensis Aubl.,Palicourea guianensis,Psychotria guianensis (Aubl.) Clos,Psychotria guianensis,Palicourea,Psychotria
196625,Mapouria luschnathiana Müll.Arg.,Psychotria guianensis (Aubl.) Rusby,Psychotria guianensis (Aubl.) Rusby,Palicourea guianensis Aubl.,Palicourea guianensis,Psychotria pedunculosa Rich.,Psychotria pedunculosa,Palicourea,Psychotria
196626,Mapouria luschnathii Müll.Arg.,Psychotria guianensis (Aubl.) Rusby,Psychotria guianensis (Aubl.) Rusby,Palicourea guianensis Aubl.,Palicourea guianensis,Psychotria pedunculosa Rich.,Psychotria pedunculosa,Palicourea,Psychotria
196652,Mapouria opaca Bremek.,Psychotria guianensis (Aubl.) Rusby,Psychotria guianensis (Aubl.) Rusby,Palicourea guianensis Aubl.,Palicourea guianensis,Psychotria pedunculosa Rich.,Psychotria pedunculosa,Palicourea,Psychotria
208778,Myrtus moraviana Kuntze,Luma apiculata (DC.) Burret,Luma apiculata (DC.) Burret,Luma apiculata (DC.) Burret,Luma apiculata,Eugenia modesta DC.,Eugenia modesta,Luma,Eugenia
214658,Oldenlandia paniculata L.,Leptopetalum biflorum (L.) Neupane & N.Wikstr.,Leptopetalum biflorum (L.) Neupane & N.Wikstr.,Leptopetalum biflorum (L.) Neupane & N.Wikstr.,Leptopetalum biflorum,Oldenlandia paniculata L.,Oldenlandia paniculata,Leptopetalum,Oldenlandia
217088,Aralia japonica (T.Nees) Makino,Aralia elata var. elata ,Aralia elata var. elata ,Aralia elata var. elata ,Aralia elata,Panax japonicus (T.Nees) C.A.Mey.,Panax japonicus,Aralia,Panax
217264,Aralia longifolia (Blume) Reinw. ex de Vriese,Oreopanax capitatus (Jacq.) Decne. & Planch.,Oreopanax capitatus (Jacq.) Decne. & Planch.,Oreopanax capitatus (Jacq.) Decne. & Planch.,Oreopanax capitatus,Heptapleurum longifolium (Blume) Seem.,Heptapleurum longifolium,Oreopanax,Heptapleurum
221342,Palicourea chionantha DC.,Psychotria guianensis (Aubl.) Rusby,Psychotria guianensis (Aubl.) Rusby,Palicourea guianensis Aubl.,Palicourea guianensis,Psychotria pedunculosa Rich.,Psychotria pedunculosa,Palicourea,Psychotria
226025,Petesia carnosa Hook. & Arn.,Bikkia tetrandra (G.Forst.) A.Rich.,Bikkia tetrandra (G.Forst.) A.Rich.,Bikkia tetrandra (G.Forst.) A.Rich.,Bikkia tetrandra,Kadua romanzoffiensis Cham. & Schltdl.,Kadua romanzoffiensis,Bikkia,Kadua
