,taxon_name_w_authors,v11_accepted_name_w_author,v14_taxon_name_w_authors,v14_chained_accepted_name_w_author,v14_chained_accepted_species,v14_direct_accepted_name_w_author,v14_direct_accepted_species,v14_chained_accepted_genus,v14_direct_accepted_genus
408189,Pilosella erythriophylla subsp. rojowskii (Rehmann) Soják,Pilosella piloselloides subsp. piloselloides,Pilosella piloselloides subsp. piloselloides,Pilosella piloselloides subsp. piloselloides,Pilosella piloselloides,Pilosella bauhini (Schult.) Arv.-Touv.,Pilosella bauhini,Pilosella,Pilosella
408197,Pilosella duerkhemiensis (Zahn) Gottschl. & Meierott,Pilosella piloselloides subsp. piloselloides,Pilosella piloselloides subsp. piloselloides,Pilosella piloselloides subsp. piloselloides,Pilosella piloselloides,Pilosella duerkhemiensis (Zahn) Gottschl. & Meierott,Pilosella duerkhemiensis,Pilosella,Pilosella
408215,Hieracium florentinum subsp. duerkhemiense Zahn,Pilosella piloselloides subsp. piloselloides,Pilosella piloselloides subsp. piloselloides,Pilosella piloselloides subsp. piloselloides,Pilosella piloselloides,Pilosella duerkhemiensis (Zahn) Gottschl. & Meierott,Pilosella duerkhemiensis,Pilosella,Pilosella
408322,Hieracium pseudopilosella subsp. plantaginoides Nägeli & Peter,Pilosella pseudopilosella (Ten.) Soják,Pilosella pseudopilosella (Ten.) Soják,"Pilosella officinarum subsp. pseudopilosella (Ten.) Mateo, Egido & Gómiz",Pilosella officinarum,Pilosella periphanoides subsp. periphanoides,Pilosella periphanoides,Pilosella,Pilosella
408425,Pilosella ziziana subsp. leptophylla (Nägeli & Peter) Soják,Pilosella ziziana (Tausch) F.W.Schultz & Sch.Bip.,Pilosella ziziana (Tausch) F.W.Schultz & Sch.Bip.,Pilosella ziziana (Tausch) F.W.Schultz & Sch.Bip.,Pilosella ziziana,Pilosella densiflora (Tausch) Soják,Pilosella densiflora,Pilosella,Pilosella
408436,Lapsana rhagadiolus L.,Rhagadiolus edulis Gaertn.,Rhagadiolus edulis Gaertn.,Rhagadiolus edulis Gaertn.,Rhagadiolus edulis,Rhagadiolus stellatus (L.) Gaertn.,Rhagadiolus stellatus,Rhagadiolus,Rhagadiolus
408639,Hedypnois polymorpha subsp. cretica (L.) Arcang.,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides,Hedypnois cretica (L.) Dum.Cours.,Hedypnois cretica,Hedypnois,Hedypnois
408641,Hedypnois cretica (L.) Dum.Cours.,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides,Hedypnois cretica (L.) Dum.Cours.,Hedypnois cretica,Hedypnois,Hedypnois
408644,Hedypnois cretica var. gracilior Boiss.,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides,Hedypnois cretica (L.) Dum.Cours.,Hedypnois cretica,Hedypnois,Hedypnois
408645,Hedypnois polymorpha var. cretica (L.) Rouy,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides,Hedypnois cretica (L.) Dum.Cours.,Hedypnois cretica,Hedypnois,Hedypnois
408664,Hedypnois rhagadioloides subsp. cretica (L.) Hayek,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides,Hedypnois cretica (L.) Dum.Cours.,Hedypnois cretica,Hedypnois,Hedypnois
408667,Hyoseris cretica L.,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides,Hedypnois cretica (L.) Dum.Cours.,Hedypnois cretica,Hedypnois,Hedypnois
408675,Rhagadiolus creticus (L.) All.,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides,Hedypnois cretica (L.) Dum.Cours.,Hedypnois cretica,Hedypnois,Hedypnois
408695,Helminthia spinosa DC.,Helminthotheca echioides (L.) Holub,Helminthotheca echioides (L.) Holub,Helminthotheca echioides (L.) Holub,Helminthotheca echioides,Helminthotheca spinosa (DC.) Talavera & Tremetsb.,Helminthotheca spinosa,Helminthotheca,Helminthotheca
408700,Picris spinosa (DC.) Poir.,Helminthotheca echioides (L.) Holub,Helminthotheca echioides (L.) Holub,Helminthotheca echioides (L.) Holub,Helminthotheca echioides,Helminthotheca spinosa (DC.) Talavera & Tremetsb.,Helminthotheca spinosa,Helminthotheca,Helminthotheca
408858,Hypochaeris rosengurttii Cabrera,Hypochaeris lutea (Vell.) Britton,Hypochaeris lutea (Vell.) Britton,Hypochaeris lutea (Vell.) Britton,Hypochaeris lutea,Hypochaeris rosengurttii Cabrera,Hypochaeris rosengurttii,Hypochaeris,Hypochaeris
409082,Leontodon pavonii Boiss.,Leontodon hispidus subsp. hispidus,Leontodon hispidus subsp. hispidus,Leontodon hispidus subsp. hispidus,Leontodon hispidus,Hypochaeris radicata L.,Hypochaeris radicata,Leontodon,Hypochaeris
409098,Apargia livida Moench,Leontodon hyoseroides subsp. hyoseroides,Leontodon hyoseroides subsp. hyoseroides,Leontodon hyoseroides subsp. hyoseroides,Leontodon hyoseroides,Leontodon hispidus subsp. hastilis (L.) Gremli,Leontodon hispidus,Leontodon,Leontodon
409107,Leontodon proteiformis Vill.,Leontodon hyoseroides subsp. hyoseroides,Leontodon hyoseroides subsp. hyoseroides,Leontodon hyoseroides subsp. hyoseroides,Leontodon hyoseroides,Leontodon hispidus L.,Leontodon hispidus,Leontodon,Leontodon
409138,Crepis nudicaulis L.,Leontodon saxatilis subsp. saxatilis,Leontodon saxatilis subsp. saxatilis,Leontodon saxatilis subsp. saxatilis,Leontodon saxatilis,Leontodon crispus Vill.,Leontodon crispus,Leontodon,Leontodon
409155,Thrincia mauritanica Spreng.,Leontodon saxatilis subsp. saxatilis,Leontodon saxatilis subsp. saxatilis,Leontodon saxatilis subsp. saxatilis,Leontodon saxatilis,Leontodon maroccanus (Pers.) Ball,Leontodon maroccanus,Leontodon,Leontodon
409279,Scorzonera picridioides Boiss.,Scorzonera paradoxa Fisch. & C.A.Mey. ex DC.,Scorzonera paradoxa Fisch. & C.A.Mey. ex DC.,"Pseudopodospermum papposum (DC.) Zaika, Sukhor. & N.Kilian",Pseudopodospermum papposum,Pseudopodospermum picridioides (Boiss.) E.Hatami,Pseudopodospermum picridioides,Pseudopodospermum,Pseudopodospermum
409285,Scorzonera hieraciifolia Hayek,Scorzonera parviflora Jacq.,Scorzonera parviflora Jacq.,Scorzonera parviflora Jacq.,Scorzonera parviflora,Scorzonera hieraciifolia Hayek,Scorzonera hieraciifolia,Scorzonera,Scorzonera
409354,Arctotis lanata Thunb.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata,Arctotis acaulis var. acaulis,Arctotis acaulis,Haplocarpha,Arctotis
409355,Haplocarpha thunbergii Less.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata,Arctotis acaulis var. acaulis,Arctotis acaulis,Haplocarpha,Arctotis
409828,Arnica palmata Thunb.,Ligularia japonica (L.f.) Less. ex DC.,Ligularia japonica (L.f.) Less. ex DC.,Ligularia japonica (L.f.) Less. ex DC.,Ligularia japonica,Syneilesis palmata (Thunb.) Maxim.,Syneilesis palmata,Ligularia,Syneilesis
410036,Tephroseris tenuifolia (Gaudin) Holub,Tephroseris helenitis (L.) B.Nord.,Tephroseris helenitis (L.) B.Nord.,Tephroseris helenitis (L.) B.Nord.,Tephroseris helenitis,Tephroseris tenuifolia (Gaudin) Holub,Tephroseris tenuifolia,Tephroseris,Tephroseris
410070,Tephroseris microrrhiza Schur,Tephroseris integrifolia subsp. integrifolia,Tephroseris integrifolia subsp. integrifolia,Tephroseris integrifolia subsp. integrifolia,Tephroseris integrifolia,Tephroseris papposa subsp. papposa,Tephroseris papposa,Tephroseris,Tephroseris
410109,Senecio ovirensis subsp. gaudinii (Gremli) Cufod.,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia,Tephroseris tenuifolia (Gaudin) Holub,Tephroseris tenuifolia,Tephroseris,Tephroseris
410113,Tephroseris longifolia subsp. gaudinii (Gremli) Kerguélen,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia,Tephroseris tenuifolia (Gaudin) Holub,Tephroseris tenuifolia,Tephroseris,Tephroseris
410115,Senecio gaudinii Gremli,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia,Tephroseris tenuifolia (Gaudin) Holub,Tephroseris tenuifolia,Tephroseris,Tephroseris
410116,Tephroseris ovirensis subsp. gaudinii (Gremli) B.Nord.,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia,Tephroseris tenuifolia (Gaudin) Holub,Tephroseris tenuifolia,Tephroseris,Tephroseris
410129,Cineraria tenuifolia Gaudin,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia,Tephroseris tenuifolia (Gaudin) Holub,Tephroseris tenuifolia,Tephroseris,Tephroseris
410148,Tephroseris papposa subsp. kitaibelii (Jáv.) B.Nord.,Tephroseris papposa subsp. papposa,Tephroseris papposa subsp. papposa,Tephroseris papposa subsp. papposa,Tephroseris papposa,Tephroseris crassifolia Griseb. & Schenk,Tephroseris crassifolia,Tephroseris,Tephroseris
410460,Diplostephium foliosum Rusby,Gynoxys foliosa S.F.Blake,Gynoxys foliosa S.F.Blake,Gynoxys foliosa S.F.Blake,Gynoxys foliosa,Gynoxys megacephala Rusby,Gynoxys megacephala,Gynoxys,Gynoxys
410851,Senecio cliffordii N.D.Atwood & S.L.Welsh,Packera spellenbergii (T.M.Barkley) C.Jeffrey,Packera spellenbergii (T.M.Barkley) C.Jeffrey,Packera spellenbergii (T.M.Barkley) C.Jeffrey,Packera spellenbergii,Packera cliffordii (N.D.Atwood & S.L.Welsh) O'Kane,Packera cliffordii,Packera,Packera
411138,Senecio alboranicus Maire,Senecio gallicus Vill. ex Chaix,Senecio gallicus Vill. ex Chaix,Senecio gallicus Vill. ex Chaix,Senecio gallicus,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius,Senecio,Senecio
411164,Senecio hygrophilus Cuatrec.,Senecio humidanus C.Jeffrey,Senecio humidanus C.Jeffrey,Senecio humidanus C.Jeffrey,Senecio humidanus,Senecio burkartii Cabrera,Senecio burkartii,Senecio,Senecio
411192,Senecio humillimus var. vegetus Wedd.,Senecio humillimus Sch.Bip.,Senecio humillimus Sch.Bip.,Senecio humillimus Sch.Bip.,Senecio humillimus,Senecio vegetus (Wedd.) Cabrera,Senecio vegetus,Senecio,Senecio
411658,Culcitium discolor Raimondi,Senecio rhizomatus Rusby,Senecio rhizomatus Rusby,Senecio rhizomatus Rusby,Senecio rhizomatus,Senecio tephrosioides Turcz.,Senecio tephrosioides,Senecio,Senecio
411850,Monadenium lunulatum Chiov.,Kleinia pendula (Forssk.) DC.,Kleinia pendula (Forssk.) DC.,Kleinia pendula (Forssk.) DC.,Kleinia pendula,Kleinia lunulata (Chiov.) Thulin,Kleinia lunulata,Kleinia,Kleinia
412879,Senecio massagetovii Schischk.,Turanecio kubensis (Grossh.) Hamzaoğlu,Turanecio kubensis (Grossh.) Hamzaoğlu,Turanecio kubensis (Grossh.) Hamzaoğlu,Turanecio kubensis,"Turanecio massagetovii (Schischk.) Bozkurt, Uysal & Hamzaoğlu",Turanecio massagetovii,Turanecio,Turanecio
413249,Stoebe fasciculata Thunb.,Metalasia brevifolia (Lam.) Levyns,Metalasia brevifolia (Lam.) Levyns,Metalasia brevifolia (Lam.) Levyns,Metalasia brevifolia,Ifloga ambigua (L.) Druce,Ifloga ambigua,Metalasia,Ifloga
413305,Stoebe humilis Levyns,Stoebe cyathuloides Schltr.,Stoebe cyathuloides Schltr.,Stoebe cyathuloides Schltr.,Stoebe cyathuloides,Stoebe humilis Levyns,Stoebe humilis,Stoebe,Stoebe
413330,Helichrysum gunnii subsp. paralium N.T.Burb.,Ozothamnus cinereus (Labill.) Sweet,Ozothamnus cinereus (Labill.) Sweet,Ozothamnus cinereus (Labill.) Sweet,Ozothamnus cinereus,Ozothamnus turbinatus DC.,Ozothamnus turbinatus,Ozothamnus,Ozothamnus
413331,Ozothamnus turbinatus DC.,Ozothamnus cinereus (Labill.) Sweet,Ozothamnus cinereus (Labill.) Sweet,Ozothamnus cinereus (Labill.) Sweet,Ozothamnus cinereus,Ozothamnus turbinatus DC.,Ozothamnus turbinatus,Ozothamnus,Ozothamnus
413734,Helichrysum banksii A.Cunn. ex DC.,Xerochrysum bracteatum (Vent.) Tzvelev,Xerochrysum bracteatum (Vent.) Tzvelev,Xerochrysum bracteatum (Vent.) Tzvelev,Xerochrysum bracteatum,Xerochrysum banksii (A.Cunn. ex DC.) T.L.Collins & I.Telford,Xerochrysum banksii,Xerochrysum,Xerochrysum
414285,Gnaphalium petiolatum L.,Helichrysum petiolare Hilliard & B.L.Burtt,Helichrysum petiolare Hilliard & B.L.Burtt,Helichrysum petiolare Hilliard & B.L.Burtt,Helichrysum petiolare,Staehelina petiolata (L.) Hilliard & B.L.Burtt,Staehelina petiolata,Helichrysum,Staehelina
414521,Gnaphalion dysodum St.-Lag.,Pseudognaphalium cheiranthifolium (Lam.) Hilliard & B.L.Burtt,Pseudognaphalium cheiranthifolium (Lam.) Hilliard & B.L.Burtt,Pseudognaphalium cheiranthifolium (Lam.) Hilliard & B.L.Burtt,Pseudognaphalium cheiranthifolium,"Pseudognaphalium dysodes (Spreng.) S.E.Freire, N.Bayón & C.Monti",Pseudognaphalium dysodes,Pseudognaphalium,Pseudognaphalium
414794,Gnaphalium affine var. medium Speg.,Gamochaeta malvinensis (H.Koyama) T.R.Dudley,Gamochaeta malvinensis (H.Koyama) T.R.Dudley,Gamochaeta affinis Cabrera,Gamochaeta affinis,Gamochaeta spiciformis (Sch.Bip.) Cabrera,Gamochaeta spiciformis,Gamochaeta,Gamochaeta
414808,Gnaphalium columbianum Hieron.,Gamochaeta purpurea (L.) Cabrera,Gamochaeta purpurea (L.) Cabrera,Gamochaeta purpurea (L.) Cabrera,Gamochaeta purpurea,Gamochaeta columbiana (Hieron.) G.L.Nesom,Gamochaeta columbiana,Gamochaeta,Gamochaeta
414887,Gnaphalium simplex A.Rich.,Euchiton collinus Cass.,Euchiton collinus Cass.,Euchiton collinus Cass.,Euchiton collinus,"Pseudognaphalium lanatum (G.Forst.) Smissen, Breitw. & de Lange",Pseudognaphalium lanatum,Euchiton,Pseudognaphalium
415102,Evax cavanillesii Rouy,Filago pygmaea subsp. pygmaea,Filago pygmaea subsp. pygmaea,Filago pygmaea subsp. pygmaea,Filago pygmaea,Filago carpetana (Lange) Chrtek & Holub,Filago carpetana,Filago,Filago
415658,Chrysocoma patula P.J.Bergius,Chrysocoma ciliata L.,Chrysocoma ciliata L.,Chrysocoma ciliata L.,Chrysocoma ciliata,Chrysocoma coma-aurea L.,Chrysocoma coma-aurea,Chrysocoma,Chrysocoma
415937,Olearia hookeri var. microcephala Benth.,Olearia hookeri (F.Muell. ex Sond.) Benth.,Olearia hookeri (F.Muell. ex Sond.) Benth.,Olearia hookeri (F.Muell. ex Sond.) Benth.,Olearia hookeri,Shawia ramulosa (Labill.) Sch.Bip.,Shawia ramulosa,Olearia,Shawia
416212,Bellis velutina Pomel,Bellis pappulosa Boiss. ex DC.,Bellis pappulosa Boiss. ex DC.,Bellis sylvestris subsp. pappulosa (Boiss. ex DC.) H.J.Coste,Bellis sylvestris,Bellis rotundifolia (Desf.) Boiss. & Reut.,Bellis rotundifolia,Bellis,Bellis
416418,Dichrocephala paniculata Miq.,Dichrocephala integrifolia subsp. integrifolia,Dichrocephala integrifolia subsp. integrifolia,Dichrocephala integrifolia subsp. integrifolia,Dichrocephala integrifolia,Myriactis javanica (Blume) DC.,Myriactis javanica,Dichrocephala,Myriactis
417247,Aster serrulatus Harv.,Afroaster serrulatus (Harv.) J.C.Manning & Goldblatt,Afroaster serrulatus (Harv.) J.C.Manning & Goldblatt,Afroaster serrulatus (Harv.) J.C.Manning & Goldblatt,Afroaster serrulatus,Felicia hyssopifolia subsp. hyssopifolia,Felicia hyssopifolia,Afroaster,Felicia
417838,Solidago incana Torr. & A.Gray,Solidago mollis Bartl.,Solidago mollis Bartl.,Solidago mollis Bartl.,Solidago mollis,Solidago nemoralis subsp. nemoralis,Solidago nemoralis,Solidago,Solidago
417977,Solidago galetorum (Greene) Friesner,Euthamia caroliniana (L.) Greene ex Porter & Britton,Euthamia caroliniana (L.) Greene ex Porter & Britton,Euthamia caroliniana (L.) Greene ex Porter & Britton,Euthamia caroliniana,Euthamia galetorum Greene,Euthamia galetorum,Euthamia,Euthamia
419060,Erigeron ramosus Raf.,Erigeron divergens Torr. & A.Gray,Erigeron divergens Torr. & A.Gray,Erigeron divergens Torr. & A.Gray,Erigeron divergens,Erigeron divaricatus Michx.,Erigeron divaricatus,Erigeron,Erigeron
419546,Aster pyrenaicus Pourr.,Erigeron uniflorus subsp. uniflorus,Erigeron uniflorus subsp. uniflorus,Erigeron uniflorus subsp. uniflorus,Erigeron uniflorus,Erigeron glabratus subsp. occidentalis (Vierh.) A.Pujadas,Erigeron glabratus,Erigeron,Erigeron
419959,Chrysanthemum × maximoviczianum var. dissectum Y.Ling,Chrysanthemum naktongense Nakai,Chrysanthemum naktongense Nakai,Chrysanthemum naktongense Nakai,Chrysanthemum naktongense,Chrysanthemum zawadzkii subsp. zawadzkii,Chrysanthemum zawadzkii,Chrysanthemum,Chrysanthemum
419960,Chrysanthemum naktongense var. dissectum (Y.Ling) Y.Ling & Hand.-Mazz.,Chrysanthemum naktongense Nakai,Chrysanthemum naktongense Nakai,Chrysanthemum naktongense Nakai,Chrysanthemum naktongense,Chrysanthemum zawadzkii subsp. zawadzkii,Chrysanthemum zawadzkii,Chrysanthemum,Chrysanthemum
420092,Artemisia campestris subsp. inodora Nyman,Artemisia campestris subsp. campestris,Artemisia campestris subsp. campestris,Artemisia campestris subsp. campestris,Artemisia campestris,Artemisia marschalliana var. marschalliana,Artemisia marschalliana,Artemisia,Artemisia
420626,Artemisia aethiopica L.,Artemisia herba-alba Asso,Artemisia herba-alba Asso,Artemisia herba-alba Asso,Artemisia herba-alba,Artemisia aethiopica L.,Artemisia aethiopica,Artemisia,Artemisia
420700,Artemisia inculta Delile,Artemisia sieberi Besser,Artemisia sieberi Besser,Artemisia sieberi Besser,Artemisia sieberi,Artemisia inculta Delile,Artemisia inculta,Artemisia,Artemisia
421039,Pyrethrum myriophyllum C.A.Mey.,Tanacetum polycephalum subsp. argyrophyllum (K.Koch) Podlech,Tanacetum polycephalum subsp. argyrophyllum (K.Koch) Podlech,Tanacetum argyrophyllum (K.Koch) Tzvelev,Tanacetum argyrophyllum,Tanacetum polycephalum subsp. duderanum (Boiss.) Podlech,Tanacetum polycephalum,Tanacetum,Tanacetum
421321,Chamaemelum kochii Boiss.,Tripleurospermum melanolepis (Boiss. & Buhse) Pobed.,Tripleurospermum melanolepis (Boiss. & Buhse) Pobed.,Tripleurospermum melanolepis (Boiss. & Buhse) Pobed.,Tripleurospermum melanolepis,Tripleurospermum microcephalum (Boiss.) Bornm.,Tripleurospermum microcephalum,Tripleurospermum,Tripleurospermum
421533,Chrysanthemum tanacetum Vis.,Tanacetum vulgare subsp. vulgare,Tanacetum vulgare subsp. vulgare,Tanacetum vulgare subsp. vulgare,Tanacetum vulgare,Tanacetum balsamita var. balsamitoides (Sch.Bip.) P.D.Sell,Tanacetum balsamita,Tanacetum,Tanacetum
421685,Leucanthemum ageratifolium Pau,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare,Leucanthemum ageratifolium Pau,Leucanthemum ageratifolium,Leucanthemum,Leucanthemum
421693,Leucanthemum vulgare var. ageratifolium (Pau) Font Quer,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare,Leucanthemum ageratifolium Pau,Leucanthemum ageratifolium,Leucanthemum,Leucanthemum
421700,Leucanthemum vulgare subsp. eliasii (Sennen & Pau) Sennen & Pau,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare,"Leucanthemum eliasii (Sennen & Pau) Vogt, Konowalik & Oberpr.",Leucanthemum eliasii,Leucanthemum,Leucanthemum
421745,Santolina chamaecyparissus var. intricata (Jord. & Fourr.) Guinea,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana,Santolina intricata Jord. & Fourr.,Santolina intricata,Santolina,Santolina
421746,Santolina brevicaulis Jord.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana,Santolina intricata Jord. & Fourr.,Santolina intricata,Santolina,Santolina
421747,Santolina chamaecyparissus var. rigidula (Jord. & Fourr.) Guinea,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana,Santolina intricata Jord. & Fourr.,Santolina intricata,Santolina,Santolina
421748,Santolina intricata Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana,Santolina intricata Jord. & Fourr.,Santolina intricata,Santolina,Santolina
421749,Santolina valida Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana,Santolina intricata Jord. & Fourr.,Santolina intricata,Santolina,Santolina
421750,Santolina rigidula Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana,Santolina intricata Jord. & Fourr.,Santolina intricata,Santolina,Santolina
421896,Leucanthemum vulgare var. pallidum (Fiori) Briq. & Cavill.,Leucanthemum pallens (J.Gay ex Perreym.) DC.,Leucanthemum pallens (J.Gay ex Perreym.) DC.,Leucanthemum pallens (J.Gay ex Perreym.) DC.,Leucanthemum pallens,Leucanthemum ircutianum subsp. leucolepis (Briq. & Cavill.) Vogt & Greuter,Leucanthemum ircutianum,Leucanthemum,Leucanthemum
422316,Inula saxatilis Lam.,Dittrichia viscosa subsp. viscosa,Dittrichia viscosa subsp. viscosa,Dittrichia viscosa subsp. viscosa,Dittrichia viscosa,Chiliadenus glutinosus (L.) Fourr.,Chiliadenus glutinosus,Dittrichia,Chiliadenus
422449,Carpesium pedunculosum Wall. ex DC.,Carpesium cernuum L.,Carpesium cernuum L.,Carpesium cernuum L.,Carpesium cernuum,Carpesium pedunculosum Wall. ex DC.,Carpesium pedunculosum,Carpesium,Carpesium
422700,Polycephalos suaveolens Forssk.,Sphaeranthus senegalensis DC.,Sphaeranthus senegalensis DC.,Sphaeranthus senegalensis DC.,Sphaeranthus senegalensis,Sphaeranthus suaveolens (Forssk.) DC.,Sphaeranthus suaveolens,Sphaeranthus,Sphaeranthus
423287,Bidens antiguensis var. salvadorensis Roseman,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
423290,Bidens tereticaulis var. antiguensis (J.M.Coult.) O.E.Schulz,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
423292,Bidens tereticaulis var. sordida Greenm.,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
423295,Bidens squarrosa var. atrostriata Roseman,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
423296,Coreopsis trifoliata Bertol.,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
423297,Bidens squarrosa var. hondurensis Roseman,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
423299,Bidens squarrosa var. speciosa Roseman,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
423301,Bidens squarrosa var. tereticaulis (DC.) Roseman,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
423303,Coreopsis scandens Sessé & Moc.,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
423307,Bidens antiguensis J.M.Coult.,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
423308,Bidens coreopsidis var. procumbens Donn.Sm.,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
423309,Bidens antiguensis var. procumbens (Donn.Sm.) Roseman,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
423312,Bidens tereticaulis DC.,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
423313,Bidens tereticaulis var. indivisa B.L.Rob.,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
423314,Bidens squarrosa Kunth,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans G.Don,Bidens reptans,Bidens squarrosa Kunth,Bidens squarrosa,Bidens,Bidens
423438,Coreopsis nuecensoides E.B.Sm.,Coreopsis nuecensis A.Heller,Coreopsis nuecensis A.Heller,Coreopsis nuecensis A.Heller,Coreopsis nuecensis,Coreopsis nuecensoides E.B.Sm.,Coreopsis nuecensoides,Coreopsis,Coreopsis
