,taxon_name_w_authors,v11_accepted_name_w_author,v14_taxon_name_w_authors,v14_chained_accepted_name_w_author,v14_chained_accepted_species,v14_direct_accepted_name_w_author,v14_direct_accepted_species
308465,Cerastium arvense var. tenuipes Pau,Cerastium arvense L.,Cerastium arvense L.,Cerastium arvense L.,Cerastium arvense,Cerastium arvense subsp. arvense,Cerastium arvense
308466,Cerastium arvense var. ruderale Hartm.,Cerastium arvense L.,Cerastium arvense L.,Cerastium arvense L.,Cerastium arvense,Cerastium arvense subsp. arvense,Cerastium arvense
308589,Cerastium macrocarpum Schur,Cerastium fontanum subsp. lucorum (Schur) Soó,Cerastium fontanum subsp. lucorum (Schur) Soó,Cerastium fontanum subsp. lucorum (Schur) Soó,Cerastium fontanum,Cerastium fontanum subsp. fontanum,Cerastium fontanum
308590,Cerastium fontanum subsp. schurii Borza,Cerastium fontanum subsp. lucorum (Schur) Soó,Cerastium fontanum subsp. lucorum (Schur) Soó,Cerastium fontanum subsp. lucorum (Schur) Soó,Cerastium fontanum,Cerastium fontanum subsp. fontanum,Cerastium fontanum
308613,Cerastium montioides Naudin,Cerastium humifusum Cambess.,Cerastium humifusum Cambess.,Cerastium humifusum Cambess.,Cerastium humifusum,Cerastium montioides Naudin,Cerastium montioides
308649,Cerastium latifolium var. edmondstonii Edmondston,Cerastium nigrescens (Edmondston ex H.C.Watson) H.C.Watson,Cerastium nigrescens (Edmondston ex H.C.Watson) H.C.Watson,Cerastium nigrescens (Edmondston ex H.C.Watson) H.C.Watson,Cerastium nigrescens,Cerastium nigrescens var. nigrescens,Cerastium nigrescens
308682,Cerastium glutinosum var. gracillimum Willk.,Cerastium pumilum Curtis,Cerastium pumilum Curtis,Cerastium pumilum Curtis,Cerastium pumilum,Cerastium pumilum subsp. pumilum,Cerastium pumilum
308683,Cerastium glutinosum var. alpestre Willk.,Cerastium pumilum Curtis,Cerastium pumilum Curtis,Cerastium pumilum Curtis,Cerastium pumilum,Cerastium pumilum subsp. pumilum,Cerastium pumilum
308695,Cerastium grenieri F.W.Schultz,Cerastium pumilum var. glutinosum (Wahlenb.) Beck,Cerastium pumilum var. glutinosum (Wahlenb.) Beck,Cerastium pumilum var. glutinosum (Wahlenb.) Beck,Cerastium pumilum,Cerastium pumilum Curtis,Cerastium pumilum
309796,Cytisus supinus var. lasiosemius (Boiss.) Hayek,"Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long",Chamaecytisus frivaldszkyanus,Chamaecytisus lasiosemius (Boiss.) Pifkó,Chamaecytisus lasiosemius
309797,Chamaecytisus lasiosemius (Boiss.) Pifkó,"Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long",Chamaecytisus frivaldszkyanus,Chamaecytisus lasiosemius (Boiss.) Pifkó,Chamaecytisus lasiosemius
309798,Cytisus lasiosemius f. intermedius Hausskn. & Bornm.,"Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long",Chamaecytisus frivaldszkyanus,Chamaecytisus lasiosemius (Boiss.) Pifkó,Chamaecytisus lasiosemius
309800,Cytisus lasiosemius f. sericeus Hausskn. & Bornm.,"Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long",Chamaecytisus frivaldszkyanus,Chamaecytisus lasiosemius (Boiss.) Pifkó,Chamaecytisus lasiosemius
309801,Cytisus lasiosemius Boiss.,"Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long",Chamaecytisus frivaldszkyanus,Chamaecytisus lasiosemius (Boiss.) Pifkó,Chamaecytisus lasiosemius
311075,Cinnamomum purpureum H.G.Ye & F.G.Wang,Cinnamomum parthenoxylon (Jack) Meisn.,Cinnamomum parthenoxylon (Jack) Meisn.,Camphora parthenoxylon (Jack) Nees,Camphora parthenoxylon,"Camphora purpurea (H.G.Ye & F.G.Wang) Y.Yang, Bing Liu & Zhi Yang",Camphora purpurea
311221,Floribunda F.Ritter,Cipocereus F.Ritter,Cipocereus F.Ritter,Cipocereus F.Ritter,,Arrojadoa Britton & Rose,
311825,Cistanche carnosa Pax,Cistanche tubulosa (Schenk) Wight ex Hook.f.,Cistanche tubulosa (Schenk) Wight ex Hook.f.,Cistanche tubulosa (Schenk) Wight ex Hook.f.,Cistanche tubulosa,Cistanche senegalensis (Reut.) Beck,Cistanche senegalensis
311961,Cistus ladanifer subsp. europaeus Dans.,Cistus ladanifer L.,Cistus ladanifer L.,Cistus ladanifer L.,Cistus ladanifer,Cistus ladanifer subsp. ladanifer,Cistus ladanifer
311962,Cistus ladanifer var. genuinus Daveau,Cistus ladanifer L.,Cistus ladanifer L.,Cistus ladanifer L.,Cistus ladanifer,Cistus ladanifer subsp. ladanifer,Cistus ladanifer
312099,Citrus × nobilis subf. reticulata (Blanco) M.Hiroe,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium,Citrus reticulata Blanco,Citrus reticulata
312132,Citrus medica subf. pyriformis (Hassk.) M.Hiroe,Citrus medica L.,Citrus medica L.,Citrus medica L.,Citrus medica,Citrus × lumia Risso,Citrus × lumia
312139,Citrus grandis var. pyriformis (Hassk.) Karaya,Citrus medica L.,Citrus medica L.,Citrus medica L.,Citrus medica,Citrus × lumia Risso,Citrus × lumia
313648,Cleome noeana Boiss.,Cleome quinquenervia DC.,Cleome quinquenervia DC.,Cleome quinquenervia DC.,Cleome quinquenervia,Cleome fimbriata Vicary,Cleome fimbriata
313649,Cleome griffithiana Rech.f.,Cleome quinquenervia DC.,Cleome quinquenervia DC.,Cleome quinquenervia DC.,Cleome quinquenervia,Cleome fimbriata Vicary,Cleome fimbriata
313650,Cleome fimbriata Vicary,Cleome quinquenervia DC.,Cleome quinquenervia DC.,Cleome quinquenervia DC.,Cleome quinquenervia,Cleome fimbriata Vicary,Cleome fimbriata
313651,Cleome dolichostyla Jafri,Cleome quinquenervia DC.,Cleome quinquenervia DC.,Cleome quinquenervia DC.,Cleome quinquenervia,Cleome dolichostyla Jafri,Cleome dolichostyla
313653,Cleome noeana var. persepolitana Bornm.,Cleome quinquenervia DC.,Cleome quinquenervia DC.,Cleome quinquenervia DC.,Cleome quinquenervia,Cleome fimbriata Vicary,Cleome fimbriata
313660,Cleome rosea var. armata Chodat & Hassl.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome guaranitica (Chodat & Hassl.) Briq.,Cleome guaranitica
313663,Tarenaya bicolor (Gardner) Soares Neto & Roalson,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome bicolor Gardner,Cleome bicolor
313664,Cleome nummularia DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome parviflora subsp. psoraleifolia (DC.) Iltis,Cleome parviflora
313665,Cleome bicolor Gardner,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome bicolor Gardner,Cleome bicolor
313666,Cleome inermis Malme,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome inermis Malme,Cleome inermis
314455,Mammillaria dioica subsp. swinglei (Britton & Rose) Hoeve,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314456,Mammillaria marnieriana Backeb.,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314457,Chilita gueldemanniana (Backeb.) Buxb.,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314461,Ebnerella guirocobensis (R.T.Craig) Buxb.,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314463,Ebnerella swinglei (Britton & Rose) Buxb.,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314465,Mammillaria microcarpa f. gueldemanniana (Backeb.) Neutel.,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314466,Cochemiea swinglei (Britton & Rose) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314472,Chilita swinglei (Britton & Rose) Orcutt,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314473,Mammillaria microcarpa f. swinglei (Britton & Rose) Neutel.,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314474,Mammillaria gueldemanniana var. guirocobensis (R.T.Craig) Backeb.,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314476,Mammillaria milleri f. swinglei (Britton & Rose) Neutel.,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314480,Mammillaria milleri f. gueldemanniana (Backeb.) Neutel.,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314483,Neomammillaria swinglei Britton & Rose,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314485,Neomammillaria sheldonii Britton & Rose,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314486,Mammillaria inae R.T.Craig,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314487,Mammillaria swinglei (Britton & Rose) Boed.,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314488,Mammillaria swinglei var. diabloa P.C.Fisch.,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314489,Mammillaria alamensis R.T.Craig,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314490,Mammillaria gueldemanniana Backeb.,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314491,Mammillaria guirocobensis R.T.Craig,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314492,Mammillaria pseudoalamensis Backeb.,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii (Engelm.) Doweld,Cochemiea grahamii,Cochemiea sheldonii (Britton & Rose) Doweld,Cochemiea sheldonii
314776,Brassica mesopotamica (Spreng.) Bernh.,"Coincya tournefortii (Gouan) Alcaraz, T.E.Díaz, Rivas Mart. & Sánchez-Gómez","Coincya tournefortii (Gouan) Alcaraz, T.E.Díaz, Rivas Mart. & Sánchez-Gómez","Coincya tournefortii (Gouan) Alcaraz, T.E.Díaz, Rivas Mart. & Sánchez-Gómez",Coincya tournefortii,Mutarda arvensis (L.) D.A.German,Mutarda arvensis
315181,Colubrina texensis var. pedunculata M.C.Johnst.,Colubrina stricta Engelm.,Colubrina stricta Engelm.,Colubrina stricta Engelm.,Colubrina stricta,Colubrina villarrealii G.L.Nesom,Colubrina villarrealii
315793,Combretum leucanthum Van Heurck & Müll.Arg.,Combretum latifolium Blume,Combretum latifolium Blume,Combretum latifolium Blume,Combretum latifolium,Combretum albidum G.Don,Combretum albidum
315853,Calopyxis velutina Tul.,Combretum longicollum Jongkind,Combretum longicollum Jongkind,Combretum longicollum Jongkind,Combretum longicollum,Combretum calopyxis Jongkind & Callm.,Combretum calopyxis
315854,Calopyxis eriantha Tul.,Combretum longicollum Jongkind,Combretum longicollum Jongkind,Combretum longicollum Jongkind,Combretum longicollum,Combretum calopyxis Jongkind & Callm.,Combretum calopyxis
315866,Calopyxis humbertiana H.Perrier,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx,Combretum humbertianum (H.Perrier) Jongkind & Callm.,Combretum humbertianum
317316,Lithocardium macranthum (Cham.) Kuntze,Cordia macrantha Chodat,Cordia macrantha Chodat,Cordia alliodora (Ruiz & Pav.) Oken,Cordia alliodora,Varronia paucidentata (Fresen.) Friesen,Varronia paucidentata
317400,Cordia odorata Gürke,Cordia platythyrsa Baker,Cordia platythyrsa Baker,Cordia platythyrsa Baker,Cordia platythyrsa,Cordia millenii Baker,Cordia millenii
317799,Corydalis cava var. bicalcarata Neuman,Corydalis cava (L.) Schweigg. & Körte,Corydalis cava (L.) Schweigg. & Körte,Corydalis cava (L.) Schweigg. & Körte,Corydalis cava,Corydalis cava subsp. cava,Corydalis cava
318672,Uvedalia nana E.Mey. ex Benth.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum,Craterostigma nanum (Benth.) Engl.,Craterostigma nanum
318673,Craterostigma nanum (Benth.) Engl.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum,Craterostigma nanum (Benth.) Engl.,Craterostigma nanum
318674,Torenia nana Benth.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum,Craterostigma nanum (Benth.) Engl.,Craterostigma nanum
318906,"Crotalaria lamelliformis Sivaram., Yugandhar & L.J.Singh",Crotalaria albida B.Heyne ex Roth,Crotalaria albida B.Heyne ex Roth,Crotalaria albida B.Heyne ex Roth,Crotalaria albida,Crotalaria montana var. montana,Crotalaria montana
319196,Crotalaria leptoclona S.Schauer,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia
319205,Crotalaria rotundifolia var. brachytricha Sprague & L.Riley,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia
319210,Crotalaria rotundifolia var. linaria (Small) Fernald & B.G.Schub.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia,Crotalaria rotundifolia var. linaria (Small) Fernald & B.G.Schub.,Crotalaria rotundifolia
319211,Crotalaria rotundifolia var. vulgaris Windler,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia
319212,Crotalaria procumbens Moc. & Sessé ex DC.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia
319213,Crotalaria sagittalis var. ovalis Michx.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia
319214,Crotalaria maritima Chapm.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia
319215,Crotalaria maritima var. linaria (Small) H.Senn,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia,Crotalaria rotundifolia var. linaria (Small) Fernald & B.G.Schub.,Crotalaria rotundifolia
319216,Crotalaria hookeriana A.DC.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia
319217,Crotalaria linaria Small,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia,Crotalaria rotundifolia var. linaria (Small) Fernald & B.G.Schub.,Crotalaria rotundifolia
319244,Crotalaria assamica Benth.,Crotalaria sericea Burm.f.,Crotalaria sericea Burm.f.,Crotalaria sericea Burm.f.,Crotalaria sericea,Crotalaria sericea var. sericea,Crotalaria sericea
319421,Eritrichium hispidum var. leiocarpum Kuntze,Cryptantha hispida (Phil.) Reiche,Cryptantha hispida (Phil.) Reiche,Cryptantha hispida (Phil.) Reiche,Cryptantha hispida,Cryptantha fendleri (A.Gray) Greene,Cryptantha fendleri
319635,Luffa cylindrica var. multiflora (Spreng.) Domin,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
319751,Cucumis trigonus Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Cucumis trigonus Roxb.,Cucumis trigonus
319842,Luffa racemosa Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
319855,Luffa arabum Steud.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
319857,Luffa clavata Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
319859,Luffa cordata Meisn. ex M.Roem.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
319862,Luffa hederacea Wall. ex G.Don,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
319864,Luffa foetida Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
319866,Luffa jacquinii Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
319869,Luffa veitchii Naudin,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
319871,Luffa vittata Zipp. ex Span.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
319872,Luffa striata Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
319874,Luffa satpatia Buch.-Ham. ex G.Don,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
319876,Luffa parvala Buch.-Ham.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
319878,Luffa scabra Schumach. & Thonn.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
319880,Luffa luffa (L.) A.Lyons,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
320354,Tephrocactus pseudorauppianus Backeb.,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica,Cumulopuntia berteroi (Colla) F.Ritter,Cumulopuntia berteroi
320361,Tephrocactus campestris (Britton & Rose) Backeb.,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica,Cumulopuntia leucophaea (Phil.) Hoxey,Cumulopuntia leucophaea
320384,Opuntia campestris Britton & Rose,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica,Cumulopuntia leucophaea (Phil.) Hoxey,Cumulopuntia leucophaea
320473,Cupania anacardioides var. parvifolia F.M.Bailey,Cupaniopsis anacardioides (A.Rich.) Radlk.,Cupaniopsis anacardioides (A.Rich.) Radlk.,Cupaniopsis anacardioides (A.Rich.) Radlk.,Cupaniopsis anacardioides,Cupaniopsis parvifolia (F.M.Bailey) L.A.S.Johnson,Cupaniopsis parvifolia
320595,Cuphea ericoides var. paralarix Lourteig,Cuphea ericoides Cham. & Schltdl.,Cuphea ericoides Cham. & Schltdl.,Cuphea ericoides Cham. & Schltdl.,Cuphea ericoides,Cuphea paralarix (Lourteig) T.B.Cavalc. & S.A.Graham,Cuphea paralarix
321362,Cymbalaria acutiloba subsp. dodekanesi (Greuter) Speta,Cymbalaria acutiloba (Boiss. & Heldr.) Speta,Cymbalaria acutiloba (Boiss. & Heldr.) Speta,Cymbalaria acutiloba (Boiss. & Heldr.) Speta,Cymbalaria acutiloba,Cymbalaria acutiloba subsp. dodekanesi (Greuter) Speta,Cymbalaria acutiloba
321529,Cynoglossum teheranicum Riedl,Cynoglossum montanum L.,Cynoglossum montanum L.,Cynoglossum montanum L.,Cynoglossum montanum,Cynoglossum teheranicum Riedl,Cynoglossum teheranicum
322217,Sarothamnus striatus var. eriocarpus (Boiss. & Reut.) M.Laínz,Cytisus striatus (Hill) Rothm.,Cytisus striatus (Hill) Rothm.,Cytisus striatus (Hill) Rothm.,Cytisus striatus,Cytisus striatus subsp. striatus,Cytisus striatus
323531,Debregeasia spiculifera Merr.,Debregeasia squamata King ex Hook.f.,Debregeasia squamata King ex Hook.f.,Debregeasia squamata King ex Hook.f.,Debregeasia squamata,Debregeasia squamata var. squamata,Debregeasia squamata
323831,Delphinium consolida var. pallidus Iverus,Delphinium consolida L.,Delphinium consolida L.,Delphinium consolida L.,Delphinium consolida,Delphinium consolida subsp. consolida,Delphinium consolida
324352,Loranthus longiflorus var. amplexifolius (DC.) Thwaites,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata,Dendrophthoe falcata var. falcata,Dendrophthoe falcata
324353,Dendrophthoe koenigiana (C.Agardh ex Schult. & Schult.f.) Blume,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata,Dendrophthoe falcata var. falcata,Dendrophthoe falcata
324354,Lonicera zeylanica Gaertn.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata,Dendrophthoe falcata var. falcata,Dendrophthoe falcata
324355,Scurrula elegans G.Don,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata,Dendrophthoe falcata var. falcata,Dendrophthoe falcata
324356,Loranthus clavigerus Wall.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata,Dendrophthoe falcata var. falcata,Dendrophthoe falcata
