,taxon_name_w_authors,201807_accepted_name_w_author,202112_taxon_name_w_authors,202112_chained_accepted_name_w_author,202112_chained_accepted_species,202112_direct_accepted_name_w_author,202112_direct_accepted_species,202112_chained_accepted_genus,202112_direct_accepted_genus
count,17409,17409,17409,17409,16836,17409,17252,17409,17409
unique,17409,8400,8400,8353,7952,9665,9243,2572,2714
top,Werckleocereus Britton & Rose,Cestrum L.,Cestrum L.,Cestrum L.,Panicum acuminatum,Sasaella masamuneana (Makino) Hatus. & Muroi,Sasaella masamuneana,Panicum,Cyperus
freq,1,182,182,182,65,63,63,429,373
