,taxon_name_w_authors,202406_accepted_name_w_author,202412_taxon_name_w_authors,202412_chained_accepted_name_w_author,202412_chained_accepted_species,202412_direct_accepted_name_w_author,202412_direct_accepted_species,202412_chained_accepted_genus,202412_direct_accepted_genus
count,1112,1112,1112,1112,751,1112,765,1112,1112
unique,1112,451,451,449,326,598,345,284,383
top,Microchlaena Wall. ex Wight & Arn.,Thelypteris Schmidel,Thelypteris Schmidel,Thelypteris Schmidel,Cyclodium heterodon,Vandenboschia radicans (Sw.) Copel.,Vandenboschia radicans,Grammitis,Phlegmariurus
freq,1,41,41,41,20,16,16,78,54
