,taxon_name_w_authors,202112_accepted_name_w_author,202212_taxon_name_w_authors,202212_chained_accepted_name_w_author,202212_chained_accepted_species,202212_direct_accepted_name_w_author,202212_direct_accepted_species,202212_chained_accepted_genus,202212_direct_accepted_genus
count,2145,2145,2145,2145,2067,2145,2074,2145,2145
unique,2145,1263,1263,1252,1184,1363,1294,426,410
top,Gynapteina Spach,Geophila repens (L.) I.M.Johnst.,Geophila repens (L.) I.M.Johnst.,Geophila repens (L.) I.M.Johnst.,Geophila repens,Geophila herbacea (Jacq.) K.Schum.,Geophila herbacea,Astragalus,Astragalus
freq,1,24,24,24,24,24,24,176,187
