,201905_202112,Percentages
original_names,1046233,100.0
total_disagreements,42113,4.025202798994106
species_disagreements,19092,1.8248325181866754
genus_disagreements,6233,0.5957563946080844
unresolved_via_chaining_despite_a_direct_resolution,0,0.0
