,201807_202412,Percentages
original_names,1051028,100.0
total_disagreements,63676,6.05844944187976
species_disagreements,18911,1.7992860323416693
genus_disagreements,2741,0.2607922909760729
unresolved_via_chaining_despite_a_direct_resolution,0,0.0
