,taxon_name_w_authors,201807_accepted_name_w_author,202412_taxon_name_w_authors,202412_chained_accepted_name_w_author,202412_chained_accepted_species,202412_direct_accepted_name_w_author,202412_direct_accepted_species,202412_chained_accepted_genus,202412_direct_accepted_genus
count,3000,3000,3000,3000,2499,3000,3000,2499,3000
unique,3000,1440,1440,1435,1404,1735,1697,966,1005
top,Unisema Raf.,Cestrum L.,Cestrum L.,Cestrum L.,Helictotrichon pubescens,Avenula pubescens (Huds.) Dumort.,Avenula pubescens,Helictotrichon,Cestrum
freq,1,188,188,188,67,68,68,85,175
