,taxon_name_w_authors,v10_accepted_name_w_author,v11_taxon_name_w_authors,v11_chained_accepted_name_w_author,v11_chained_accepted_species,v11_direct_accepted_name_w_author,v11_direct_accepted_species
374902,Filipendula palmata var. nuda (Grubov) Popov,Filipendula digitata (Willd.) Bergmans,Filipendula digitata (Willd.) Bergmans,Filipendula digitata (Willd.) Bergmans,Filipendula digitata,Filipendula glaberrima Nakai,Filipendula glaberrima
374909,Filipendula nuda Grubov,Filipendula digitata (Willd.) Bergmans,Filipendula digitata (Willd.) Bergmans,Filipendula digitata (Willd.) Bergmans,Filipendula digitata,Filipendula glaberrima Nakai,Filipendula glaberrima
377548,Prunus avium subsp. duracina (L.) Schübl. & G.Martens,Prunus cerasus L.,Prunus cerasus L.,Prunus cerasus L.,Prunus cerasus,Prunus avium (L.) L.,Prunus avium
377643,Cerasus avium subsp. duracina (L.) Janch.,Prunus cerasus L.,Prunus cerasus L.,Prunus cerasus L.,Prunus cerasus,Prunus avium (L.) L.,Prunus avium
380390,Rosa pouzinii var. almeriensis (Rouy) C.Vicioso,Rosa pouzinii Tratt.,Rosa pouzinii Tratt.,Rosa pouzinii Tratt.,Rosa pouzinii,Rosa × almeriensis Rouy,Rosa × almeriensis
380449,Rosa sepium var. almeriensis (Rouy) Nyman,Rosa pouzinii Tratt.,Rosa pouzinii Tratt.,Rosa pouzinii Tratt.,Rosa pouzinii,Rosa × almeriensis Rouy,Rosa × almeriensis
381113,Rosa tomentosa var. farinulenta (Crép.) Nyman,Rosa tomentosa Sm.,Rosa tomentosa Sm.,Rosa tomentosa Sm.,Rosa tomentosa,Rosa × scabriuscula Winch ex Sm.,Rosa × scabriuscula
388565,Ruellia diffusa Nees,Strobilanthes pavala (Roxb.) J.R.I.Wood,Strobilanthes pavala (Roxb.) J.R.I.Wood,Strobilanthes pavala (Roxb.) J.R.I.Wood,Strobilanthes pavala,Strobilanthes crossandra (Steud.) J.R.I.Wood,Strobilanthes crossandra
389167,Robinia pyramidata Mill.,Cenostigma gaumeri (Greenm.) Gagnon & G.P.Lewis,Cenostigma gaumeri (Greenm.) Gagnon & G.P.Lewis,Cenostigma gaumeri (Greenm.) Gagnon & G.P.Lewis,Cenostigma gaumeri,Erythrostemon yucatanensis var. yucatanensis,Erythrostemon yucatanensis
391550,Minuartia arctica var. hondoensis Ohwi,Cherleria arctica (Steven ex Ser.) A.J.Moore & Dillenb.,Cherleria arctica (Steven ex Ser.) A.J.Moore & Dillenb.,Cherleria arctica (Steven ex Ser.) A.J.Moore & Dillenb.,Cherleria arctica,Minuartia hondoensis (Ohwi) Ohwi,Minuartia hondoensis
392019,Alyssum caliacrae subsp. racemosum Nyár.,Odontarrhena caliacrae (Nyár.) D.A.German,Odontarrhena caliacrae (Nyár.) D.A.German,Odontarrhena caliacrae (Nyár.) D.A.German,Odontarrhena caliacrae,"Odontarrhena sibirica (Willd.) Španiel, Al-Shehbaz, D.A.German & Marhold",Odontarrhena sibirica
392613,Memecylon elegans var. dichotomum C.B.Clarke,Memecylon elegans Kurz,Memecylon elegans Kurz,Memecylon elegans Kurz,Memecylon elegans,Memecylon dichotomum (C.B.Clarke) C.B.Clarke ex King,Memecylon dichotomum
392716,Memecylon ankarense H.Perrier,Memecylon perrieri Danguy,Memecylon perrieri Danguy,Memecylon buxifolium Blume,Memecylon buxifolium,Memecylon ankarense H.Perrier,Memecylon ankarense
393572,Miconia cerasiflora var. setulifera Urb.,Miconia cerasiflora Urb.,Miconia cerasiflora Urb.,Miconia cerasiflora Urb.,Miconia cerasiflora,Miconia obtusa (Griseb.) Triana,Miconia obtusa
394639,Cassebeeria kurzii Kuntze,Sonerila trianae N.P.Balakr.,Sonerila trianae N.P.Balakr.,Sonerila clarkei Cogn.,Sonerila clarkei,Sonerila amabilis Kurz,Sonerila amabilis
395349,Microlicia francavillana Cogn.,Microlicia castrata Naudin,Microlicia castrata Naudin,Microlicia acuminata Naudin,Microlicia acuminata,Microlicia insignis Schltdl.,Microlicia insignis
395370,Microlicia euphorbioides var. brevifolia Cogn.,Microlicia euphorbioides Mart.,Microlicia euphorbioides Mart.,Microlicia euphorbioides Mart.,Microlicia euphorbioides,Microlicia helvola (Spreng.) Triana,Microlicia helvola
395375,Microlicia euphorbioides var. macrocarpa Cogn.,Microlicia euphorbioides Mart.,Microlicia euphorbioides Mart.,Microlicia euphorbioides Mart.,Microlicia euphorbioides,Microlicia helvola (Spreng.) Triana,Microlicia helvola
399763,Carduus crispus var. fissurae (Nyár.) Soó,Carduus crispus subsp. crispus,Carduus crispus subsp. crispus,Carduus crispus subsp. crispus,Carduus crispus,Carduus fissurae Nyár.,Carduus fissurae
399776,Carduus defloratus var. ceretanus (Sennen) Arènes,Carduus chrysacanthus Ten.,Carduus chrysacanthus Ten.,Carduus chrysacanthus Ten.,Carduus chrysacanthus,Carduus nigrescens subsp. vivariensis (Jord.) Bonnier & Layens,Carduus nigrescens
399777,Carduus ceretanus Sennen,Carduus chrysacanthus Ten.,Carduus chrysacanthus Ten.,Carduus chrysacanthus Ten.,Carduus chrysacanthus,Carduus nigrescens subsp. vivariensis (Jord.) Bonnier & Layens,Carduus nigrescens
400199,Cirsium munitum Fisch.,Cirsium pugnax Sommier & Levier,Cirsium pugnax Sommier & Levier,"Lophiolepis horrida (Adams) Bureš, Del Guacchio, Iamonico & P.Caputo",Lophiolepis horrida,"Lophiolepis kosmelii (Adams) Bureš, Del Guacchio, Iamonico & P.Caputo",Lophiolepis kosmelii
400200,Cnicus munitus M.Bieb.,Cirsium pugnax Sommier & Levier,Cirsium pugnax Sommier & Levier,"Lophiolepis horrida (Adams) Bureš, Del Guacchio, Iamonico & P.Caputo",Lophiolepis horrida,"Lophiolepis kosmelii (Adams) Bureš, Del Guacchio, Iamonico & P.Caputo",Lophiolepis kosmelii
400202,Epitrachys munita K.Koch,Cirsium pugnax Sommier & Levier,Cirsium pugnax Sommier & Levier,"Lophiolepis horrida (Adams) Bureš, Del Guacchio, Iamonico & P.Caputo",Lophiolepis horrida,"Lophiolepis kosmelii (Adams) Bureš, Del Guacchio, Iamonico & P.Caputo",Lophiolepis kosmelii
401402,Centaurea triumfettii subsp. lingulata (Lag.) Vicioso,Centaurea graminifolia (Lam.) Muñoz Rodr. & Devesa,Centaurea graminifolia (Lam.) Muñoz Rodr. & Devesa,Centaurea graminifolia (Lam.) Muñoz Rodr. & Devesa,Centaurea graminifolia,Centaurea lingulata Lag.,Centaurea lingulata
401405,Centaurea seusana var. lingulata (Lag.) Willk.,Centaurea graminifolia (Lam.) Muñoz Rodr. & Devesa,Centaurea graminifolia (Lam.) Muñoz Rodr. & Devesa,Centaurea graminifolia (Lam.) Muñoz Rodr. & Devesa,Centaurea graminifolia,Centaurea lingulata Lag.,Centaurea lingulata
401960,Centaurea paniculata var. castellana (Boiss. & Reut.) Gugler,Centaurea aristata Hoffmanns. & Link,Centaurea aristata Hoffmanns. & Link,Centaurea aristata Hoffmanns. & Link,Centaurea aristata,Centaurea castellana Boiss. & Reut.,Centaurea castellana
402165,Vernonia bolleana Sch.Bip.,Bolanosa coulteri A.Gray,Bolanosa coulteri A.Gray,Bolanosa coulteri A.Gray,Bolanosa coulteri,Vernonia bolleana Sch.Bip.,Vernonia bolleana
402844,Centaurea gallica var. micrantha (Hoffmanns. & Link) Gugler,Centaurea langei subsp. langei,Centaurea langei subsp. langei,Centaurea langei subsp. langei,Centaurea langei,Centaurea micrantha Hoffmanns. & Link,Centaurea micrantha
402848,Centaurea limbata var. melanosticta Lange,Centaurea langei subsp. langei,Centaurea langei subsp. langei,Centaurea langei subsp. langei,Centaurea langei,Centaurea melanosticta (Lange) Franco,Centaurea melanosticta
402850,Centaurea castellana subsp. micrantha (Hoffmanns. & Link) Nyman,Centaurea langei subsp. langei,Centaurea langei subsp. langei,Centaurea langei subsp. langei,Centaurea langei,Centaurea micrantha Hoffmanns. & Link,Centaurea micrantha
402852,Centaurea paniculata var. melanosticta (Lange) Cout.,Centaurea langei subsp. langei,Centaurea langei subsp. langei,Centaurea langei subsp. langei,Centaurea langei,Centaurea melanosticta (Lange) Franco,Centaurea melanosticta
402853,Centaurea paniculata proles melanosticta (Lange) Merino,Centaurea langei subsp. langei,Centaurea langei subsp. langei,Centaurea langei subsp. langei,Centaurea langei,Centaurea melanosticta (Lange) Franco,Centaurea melanosticta
402854,Centaurea paniculata subsp. micrantha (Hoffmanns. & Link) Cout.,Centaurea langei subsp. langei,Centaurea langei subsp. langei,Centaurea langei subsp. langei,Centaurea langei,Centaurea micrantha Hoffmanns. & Link,Centaurea micrantha
403072,Centaurea nissana subsp. rivularis (Brot.) Malag.,Centaurea nissana Petrovič,Centaurea nissana Petrovič,Centaurea nissana Petrovič,Centaurea nissana,Centaurea nigra subsp. rivularis (Brot.) Cout.,Centaurea nigra
406362,Taraxacum kamtchaticum Dahlst.,Taraxacum alaskanum Rydb.,Taraxacum alaskanum Rydb.,Taraxacum alaskanum Rydb.,Taraxacum alaskanum,Taraxacum kamtchaticum Dahlst.,Taraxacum kamtchaticum
407083,Agathyrsus acuminatus (Willd.) Sweet,Lactuca canadensis L.,Lactuca canadensis L.,Lactuca canadensis L.,Lactuca canadensis,Lactuca floridana (L.) Gaertn.,Lactuca floridana
408334,Hieracium cordatum subsp. adenocerinthe (Arv.-Touv. & Gaut.) Zahn,Hieracium legrandianum Arv.-Touv.,Hieracium legrandianum Arv.-Touv.,Hieracium legrandianum Arv.-Touv.,Hieracium legrandianum,Hieracium gouanii Arv.-Touv.,Hieracium gouanii
408637,Hieracium erigerontinum Arv.-Touv.,Hieracium dentatum subsp. subcrispum (Arv.-Touv. ex Zahn) Gottschl.,Hieracium dentatum subsp. subcrispum (Arv.-Touv. ex Zahn) Gottschl.,Hieracium dentatum subsp. subcrispum (Arv.-Touv. ex Zahn) Gottschl.,Hieracium dentatum,Hieracium glaucopsis subsp. glaucopsis,Hieracium glaucopsis
413179,Hieracium taraxaci L.,Scorzoneroides hispidula (Delile) Greuter & Talavera,Scorzoneroides hispidula (Delile) Greuter & Talavera,Scorzoneroides hispidula (Delile) Greuter & Talavera,Scorzoneroides hispidula,Scorzoneroides autumnalis subsp. borealis (Ball) Greuter,Scorzoneroides autumnalis
413838,Doronicum plantagineum proles willdenowii Rouy,Doronicum plantagineum subsp. plantagineum,Doronicum plantagineum subsp. plantagineum,Doronicum plantagineum subsp. plantagineum,Doronicum plantagineum,Doronicum × willdenowii (Rouy) A.W.Hill,Doronicum × willdenowii
413924,Cacalia syneilesis (Franch. & Sav.) Matsum.,Japonicalia delphiniifolia (Siebold & Zucc.) C.Ren & Q.E.Yang,Japonicalia delphiniifolia (Siebold & Zucc.) C.Ren & Q.E.Yang,Japonicalia delphiniifolia (Siebold & Zucc.) C.Ren & Q.E.Yang,Japonicalia delphiniifolia,Syneilesis palmata (Lam.) Maxim.,Syneilesis palmata
413933,Senecio syneilesis Franch. & Sav.,Japonicalia delphiniifolia (Siebold & Zucc.) C.Ren & Q.E.Yang,Japonicalia delphiniifolia (Siebold & Zucc.) C.Ren & Q.E.Yang,Japonicalia delphiniifolia (Siebold & Zucc.) C.Ren & Q.E.Yang,Japonicalia delphiniifolia,Syneilesis palmata (Lam.) Maxim.,Syneilesis palmata
413991,Hasteola tschonoskii (Koidz.) Pojark.,Parasenecio komarovianus (Pojark.) Y.L.Chen,Parasenecio komarovianus (Pojark.) Y.L.Chen,Parasenecio komarovianus (Pojark.) Y.L.Chen,Parasenecio komarovianus,Parasenecio hastatus var. hastatus,Parasenecio hastatus
415194,Senecio adenophyllus var. angustipinnatus Cuatrec.,Senecio adenophyllus Meyen & Walp.,Senecio adenophyllus Meyen & Walp.,Senecio adenophyllus Meyen & Walp.,Senecio adenophyllus,Senecio reicheanus Cabrera,Senecio reicheanus
415195,Senecio adenophyllus var. stipulatus Domke,Senecio adenophyllus Meyen & Walp.,Senecio adenophyllus Meyen & Walp.,Senecio adenophyllus Meyen & Walp.,Senecio adenophyllus,Senecio reicheanus Cabrera,Senecio reicheanus
415563,Senecio pygmaeus DC.,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius,Senecio pygmaeus DC.,Senecio pygmaeus
415568,Senecio vernus Biv.,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius,Senecio vernus Biv.,Senecio vernus
415569,Senecio siculus F.Dietr.,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius,Senecio vernus Biv.,Senecio vernus
415574,Senecio marmorae Moris,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius,Senecio marmorae Moris,Senecio marmorae
415575,Senecio pinguiculus Pomel,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius,Senecio pinguiculus Pomel,Senecio pinguiculus
415576,Senecio pusillus Guss. ex DC.,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius,Senecio pygmaeus DC.,Senecio pygmaeus
415579,Senecio caroli-malyi Horvatić,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius,Senecio caroli-malyi Horvatić,Senecio caroli-malyi
415580,Senecio crassifolius Willd.,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius,Senecio crassifolius Willd.,Senecio crassifolius
415582,Senecio leucanthemifolius subsp. crassifolius (Willd.) Ball,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius subsp. leucanthemifolius,Senecio leucanthemifolius,Senecio crassifolius Willd.,Senecio crassifolius
415639,Senecio pelolepis I.M.Johnst.,Senecio micropifolius DC.,Senecio micropifolius DC.,Senecio micropifolius DC.,Senecio micropifolius,Senecio pelolepis I.M.Johnst.,Senecio pelolepis
416819,Werneria lehmannii Klatt,Werneria glandulosa Wedd.,Werneria glandulosa Wedd.,Rockhausenia glandulosa (Wedd.) D.J.N.Hind,Rockhausenia glandulosa,Hypochaeris sessiliflora Kunth,Hypochaeris sessiliflora
417224,Adenostyles viridis subsp. australis (Ten.) Nyman,Adenostyles alliariae subsp. alliariae,Adenostyles alliariae subsp. alliariae,Adenostyles alliariae subsp. alliariae,Adenostyles alliariae,Adenostyles australis (Ten.) Iamonico & Pignatti,Adenostyles australis
417885,Cassinia rubra Buchanan,Ozothamnus lepidophyllus Steetz,Ozothamnus lepidophyllus Steetz,Ozothamnus lepidophyllus Steetz,Ozothamnus lepidophyllus,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus
418684,Gnaphalium adscendens Thunb.,Helichrysum cephaloideum DC.,Helichrysum cephaloideum DC.,Helichrysum cephaloideum DC.,Helichrysum cephaloideum,Helichrysum arenarium subsp. arenarium,Helichrysum arenarium
419612,Evax pygmaea subsp. carpetana (Lange) Masclans,Filago pygmaea subsp. pygmaea,Filago pygmaea subsp. pygmaea,Filago pygmaea subsp. pygmaea,Filago pygmaea,Filago carpetana (Lange) Chrtek & Holub,Filago carpetana
421428,Olearia arguta var. lanata Benth.,Camptacra gracilis (Benth.) Lander,Camptacra gracilis (Benth.) Lander,Camptacra gracilis (Benth.) Lander,Camptacra gracilis,Olearia arguta var. lanata Benth.,Olearia arguta
421431,Aster argutus R.Br. ex Benth.,Camptacra gracilis (Benth.) Lander,Camptacra gracilis (Benth.) Lander,Camptacra gracilis (Benth.) Lander,Camptacra gracilis,Olearia arguta var. arguta,Olearia arguta
421432,Olearia arguta Benth.,Camptacra gracilis (Benth.) Lander,Camptacra gracilis (Benth.) Lander,Camptacra gracilis (Benth.) Lander,Camptacra gracilis,Olearia arguta Benth.,Olearia arguta
421543,Brachyscome scapiformis var. glabra DC.,Vittadinia spathulata F.Muell. ex Sond.,Vittadinia spathulata F.Muell. ex Sond.,Vittadinia spathulata F.Muell. ex Sond.,Vittadinia spathulata,Brachyscome spathulata Gaudich.,Brachyscome spathulata
422855,Haplopappus integrifolius subsp. scaberulus (Greene) H.M.Hall,Pyrrocoma liatriformis Greene,Pyrrocoma liatriformis Greene,Pyrrocoma liatriformis Greene,Pyrrocoma liatriformis,Pyrrocoma scaberula Greene,Pyrrocoma scaberula
424090,Erigeron angustifolius (A.Gray) Rydb.,Erigeron peregrinus subsp. peregrinus,Erigeron peregrinus subsp. peregrinus,Erigeron peregrinus subsp. peregrinus,Erigeron peregrinus,Erigeron glacialis var. glacialis,Erigeron glacialis
424648,Chrysanthemum neo-oreastrum C.C.Chang,Chrysanthemum hypargyreum Diels,Chrysanthemum hypargyreum Diels,Chrysanthemum hypargyreum Diels,Chrysanthemum hypargyreum,Chrysanthemum neo-oreastrum C.C.Chang,Chrysanthemum neo-oreastrum
424922,Absinthium divaricatum Fisch. ex Besser,Artemisia divaricata (Pamp.) Pamp.,Artemisia divaricata (Pamp.) Pamp.,Artemisia divaricata (Pamp.) Pamp.,Artemisia divaricata,Artemisia anethifolia Weber ex Stechm.,Artemisia anethifolia
424939,Artemisia spicata subsp. villarsii (Godr.) Arcang.,Artemisia genipi subsp. genipi,Artemisia genipi subsp. genipi,Artemisia genipi subsp. genipi,Artemisia genipi,Artemisia umbelliformis subsp. eriantha (Ten.) Vallès-Xirau & Oliva Brañas,Artemisia umbelliformis
426427,"Chrysanthemum alpicola (Gremli) H.Hess, Landolt & Hirzel",Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare,Leucanthemum gaudinii Dalla Torre,Leucanthemum gaudinii
426442,Leucanthemum praecox var. alpicola (Gremli) Villard,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare,Leucanthemum gaudinii Dalla Torre,Leucanthemum gaudinii
426554,Chrysanthemum leucanthemum subsp. cuneifolium (Legrand ex H.J.Coste) P.Fourn.,Leucanthemum adustum subsp. adustum,Leucanthemum adustum subsp. adustum,Leucanthemum adustum subsp. adustum,Leucanthemum adustum,Leucanthemum cuneifolium Legrand ex H.J.Coste,Leucanthemum cuneifolium
429241,Acanthoxanthium ambrosioides (Hook. & Arn.) D.Löve,Xanthium spinosum subsp. spinosum,Xanthium spinosum subsp. spinosum,Xanthium spinosum subsp. spinosum,Xanthium spinosum,Xanthium ambrosioides Hook. & Arn.,Xanthium ambrosioides
431997,Unxia anemonifolia Kunth,Villanova oppositifolia Lag.,Villanova oppositifolia Lag.,Villanova oppositifolia Lag.,Villanova oppositifolia,Villanova anemonifolia (Kunth) Less.,Villanova anemonifolia
432029,Perityle fitchii Torr. ex A.Gray,Perityle emoryi Torr.,Perityle emoryi Torr.,Perityle emoryi Torr.,Perityle emoryi,Perityle rotundifolia (Benth.) Brandegee,Perityle rotundifolia
433452,Eupatorium punduanum Wall. ex DC.,Eupatorium cannabinum subsp. cannabinum,Eupatorium cannabinum subsp. cannabinum,Eupatorium cannabinum subsp. cannabinum,Eupatorium cannabinum,Eupatorium punduanum Wall. ex DC.,Eupatorium punduanum
436833,Lycopodium alopecuroides var. pseudoreflexum Christ,Lycopodiella alopecuroides (L.) Cranfill,Lycopodiella alopecuroides (L.) Cranfill,Lycopodiella alopecuroides (L.) Cranfill,Lycopodiella alopecuroides,Lycopodiella longipes (Hook. & Grev.) Holub,Lycopodiella longipes
438983,Botrychium lunaria var. rhombeum Ångstr.,Botrychium lunaria (L.) Sw.,Botrychium lunaria (L.) Sw.,Botrychium lunaria (L.) Sw.,Botrychium lunaria,Botrychium matricariifolium (Retz.) A.Braun ex W.D.J.Koch,Botrychium matricariifolium
439494,Dicranopteris lessonii (A.Rich.) Ching,Dicranopteris curranii Copel.,Dicranopteris curranii Copel.,Dicranopteris curranii Copel.,Dicranopteris curranii,Dicranopteris linearis var. linearis,Dicranopteris linearis
441070,Hymenophyllum buchtienii Rosenst.,Hymenophyllum tegularis (Desv.) Proctor & Lourteig,Hymenophyllum tegularis (Desv.) Proctor & Lourteig,Hymenophyllum undulatum (Sw.) Sw.,Hymenophyllum undulatum,Hymenophyllum elegantulum Bosch,Hymenophyllum elegantulum
441071,Hymenophyllum elegantulum Bosch,Hymenophyllum tegularis (Desv.) Proctor & Lourteig,Hymenophyllum tegularis (Desv.) Proctor & Lourteig,Hymenophyllum undulatum (Sw.) Sw.,Hymenophyllum undulatum,Hymenophyllum elegantulum Bosch,Hymenophyllum elegantulum
441317,Cyathea boryana Domin,Cyathea andina Domin,Cyathea andina Domin,Cyathea andina Domin,Cyathea andina,Cyathea boryana Domin,Cyathea boryana
441693,Dryopteris disjuncta f. glandulosa (R.M.Tryon) Cody,Gymnocarpium disjunctum (Rupr.) Ching,Gymnocarpium disjunctum (Rupr.) Ching,Gymnocarpium disjunctum (Rupr.) Ching,Gymnocarpium disjunctum,Thelypteris maxoniana A.R.Sm.,Thelypteris maxoniana
441752,Cyathea conspersa Christ,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva,Cyathea onusta Christ,Cyathea onusta
441754,Cyathea furfuracea Christ,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva,Cyathea onusta Christ,Cyathea onusta
441756,Cyathea mollis Rosenst.,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva,Cyathea onusta Christ,Cyathea onusta
441758,Cyathea onusta Christ,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva,Cyathea onusta Christ,Cyathea onusta
441759,Cyathea papyracea Christ,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva,Cyathea onusta Christ,Cyathea onusta
441760,Cyathea underwoodii Christ,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva (M.Martens & Galeotti) Fée,Cyathea fulva,Cyathea onusta Christ,Cyathea onusta
441764,Cyathea attenuata Fée,Cyathea gardneri (Hook.) Lellinger,Cyathea gardneri (Hook.) Lellinger,Cyathea mexiae Copel.,Cyathea mexiae,Sphaeropteris gardneri (Hook.) R.M.Tryon,Sphaeropteris gardneri
441765,Cyathea incurvata Kunze,Cyathea gardneri (Hook.) Lellinger,Cyathea gardneri (Hook.) Lellinger,Cyathea mexiae Copel.,Cyathea mexiae,Sphaeropteris gardneri (Hook.) R.M.Tryon,Sphaeropteris gardneri
441766,Cyathea mamillata Fée,Cyathea gardneri (Hook.) Lellinger,Cyathea gardneri (Hook.) Lellinger,Cyathea mexiae Copel.,Cyathea mexiae,Sphaeropteris gardneri (Hook.) R.M.Tryon,Sphaeropteris gardneri
441767,Cyathea superfusa Kuntze,Cyathea gardneri (Hook.) Lellinger,Cyathea gardneri (Hook.) Lellinger,Cyathea mexiae Copel.,Cyathea mexiae,Sphaeropteris gardneri (Hook.) R.M.Tryon,Sphaeropteris gardneri
441768,Cyathea taunaysiana Glaz. & Fée,Cyathea gardneri (Hook.) Lellinger,Cyathea gardneri (Hook.) Lellinger,Cyathea mexiae Copel.,Cyathea mexiae,Sphaeropteris gardneri (Hook.) R.M.Tryon,Sphaeropteris gardneri
441769,Sphaeropteris gardneri (Hook.) R.M.Tryon,Cyathea gardneri (Hook.) Lellinger,Cyathea gardneri (Hook.) Lellinger,Cyathea mexiae Copel.,Cyathea mexiae,Sphaeropteris gardneri (Hook.) R.M.Tryon,Sphaeropteris gardneri
441939,Asplenium symmetricum Colenso,Asplenium richardii Hook.f.,Asplenium richardii Hook.f.,Asplenium richardii Hook.f.,Asplenium richardii,Asplenium hookerianum Colenso,Asplenium hookerianum
442135,Cyathea asperata Sodiro,Cyathea pallescens Domin,Cyathea pallescens Domin,Cyathea pallescens Domin,Cyathea pallescens,Cyathea brachypoda Sodiro,Cyathea brachypoda
442137,Cyathea brachypoda Sodiro,Cyathea pallescens Domin,Cyathea pallescens Domin,Cyathea pallescens Domin,Cyathea pallescens,Cyathea brachypoda Sodiro,Cyathea brachypoda
442140,Cyathea muriculata Sodiro,Cyathea pallescens Domin,Cyathea pallescens Domin,Cyathea pallescens Domin,Cyathea pallescens,Cyathea brachypoda Sodiro,Cyathea brachypoda
442143,Cyathea tungurahuae Sodiro,Cyathea pallescens Domin,Cyathea pallescens Domin,Cyathea pallescens Domin,Cyathea pallescens,Cyathea tungurahuae Sodiro,Cyathea tungurahuae
442265,Cyathea furfuracea Baker,Cyathea tenera (J.Sm.) T.Moore,Cyathea tenera (J.Sm.) T.Moore,Cyathea tenera (J.Sm.) T.Moore,Cyathea tenera,Cyathea furfuracea Baker,Cyathea furfuracea
442348,Amphidesmium parkeri var. majus Fée,Metaxya rostrata (Kunth) C.Presl,Metaxya rostrata (Kunth) C.Presl,Metaxya rostrata (Kunth) C.Presl,Metaxya rostrata,Metaxya parkeri (Hook. & Grev.) J.Sm.,Metaxya parkeri
442350,Amphidesmium parkeri Schott,Metaxya rostrata (Kunth) C.Presl,Metaxya rostrata (Kunth) C.Presl,Metaxya rostrata (Kunth) C.Presl,Metaxya rostrata,Metaxya parkeri (Hook. & Grev.) J.Sm.,Metaxya parkeri
442353,Polypodium parkeri Hook. & Grev.,Metaxya rostrata (Kunth) C.Presl,Metaxya rostrata (Kunth) C.Presl,Metaxya rostrata (Kunth) C.Presl,Metaxya rostrata,Metaxya parkeri (Hook. & Grev.) J.Sm.,Metaxya parkeri
443201,Polypodium adianthifolium Poir.,"Asplenium obovatum subsp. billotii (F.W.Schultz) O.Bolòs, Vigo, Masalles & Ninot","Asplenium obovatum subsp. billotii (F.W.Schultz) O.Bolòs, Vigo, Masalles & Ninot","Asplenium obovatum subsp. billotii (F.W.Schultz) O.Bolòs, Vigo, Masalles & Ninot",Asplenium obovatum,Asplenium cuneatum Lam.,Asplenium cuneatum
443226,Asplenium veitchianum T.Moore,Asplenium tenerum var. pallidum (Blume) Veldkamp & Wardani,Asplenium tenerum var. pallidum (Blume) Veldkamp & Wardani,Asplenium tenerum var. pallidum (Blume) Veldkamp & Wardani,Asplenium tenerum,Asplenium thunbergii Kunze,Asplenium thunbergii
444860,Davallia immersa var. amplissima Christ,Leucostegia truncata (D.Don) Fraser-Jenk.,Leucostegia truncata (D.Don) Fraser-Jenk.,Leucostegia immersa C.Presl,Leucostegia immersa,Leucostegia amplissima (Christ) C.W.Chen,Leucostegia amplissima
