,201905_202312,Percentages
original_names,1046233,100.0
total_disagreements,56982,5.44639673954081
species_disagreements,19106,1.8261706522352095
genus_disagreements,3385,0.32354169673485733
unresolved_via_chaining_despite_a_direct_resolution,0,0.0
