,taxon_name_w_authors,201905_accepted_name_w_author,202406_taxon_name_w_authors,202406_chained_accepted_name_w_author,202406_chained_accepted_species,202406_direct_accepted_name_w_author,202406_direct_accepted_species,202406_chained_accepted_genus,202406_direct_accepted_genus
count,19915,19915,19915,19915,19065,19915,19629,19915,19915
unique,19915,9312,9312,9216,8853,11320,10795,2979,3146
top,Xenostegia D.F.Austin & Staples,Cestrum L.,Cestrum L.,Cestrum L.,Dichanthelium acuminatum,Crocus duplex Weston,Crocus duplex,Carex,Carex
freq,1,184,184,184,119,77,77,320,320
