,taxon_name_w_authors,v11_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species,v13_direct_accepted_name_w_author,v13_direct_accepted_species
236385,Schinus andina var. subtridentata (Kuntze) F.A.Barkley,Schinus microphylla I.M.Johnst.,Schinus microphylla I.M.Johnst.,Schinus microphylla I.M.Johnst.,Schinus microphylla,Schinus subtridentata (Kuntze) Silva-Luz,Schinus subtridentata
236387,Schinus huigan var. subtridentata Kuntze,Schinus microphylla I.M.Johnst.,Schinus microphylla I.M.Johnst.,Schinus microphylla I.M.Johnst.,Schinus microphylla,Schinus subtridentata (Kuntze) Silva-Luz,Schinus subtridentata
236829,Stellaria rotundifolia Poir.,Stellaria debilis d'Urv.,Stellaria debilis d'Urv.,Stellaria debilis d'Urv.,Stellaria debilis,Drymaria cordata (L.) Willd. ex Schult.,Drymaria cordata
236830,Alsine rotundifolia (Poir.) Macloskie,Stellaria debilis d'Urv.,Stellaria debilis d'Urv.,Stellaria debilis d'Urv.,Stellaria debilis,Drymaria cordata (L.) Willd. ex Schult.,Drymaria cordata
236832,Drymaria rotundifolia (Poir.) Har.,Stellaria debilis d'Urv.,Stellaria debilis d'Urv.,Stellaria debilis d'Urv.,Stellaria debilis,Drymaria cordata (L.) Willd. ex Schult.,Drymaria cordata
237563,Sedum triangulosepalum T.S.Liu & N.J.Chung,Sedum microsepalum Hayata,Sedum microsepalum Hayata,Sedum microsepalum Hayata,Sedum microsepalum,Sedum triangulisepalum T.S.Liu & N.J.Chung ex T.C.Hsu & S.W.Chung,Sedum triangulisepalum
238352,Sagina filicaulis Jord.,Sagina apetala Ard.,Sagina apetala Ard.,Sagina apetala Ard.,Sagina apetala,Sagina filicaulis Jord.,Sagina filicaulis
238356,Sagina apetala var. melanopotamica Speg.,Sagina apetala Ard.,Sagina apetala Ard.,Sagina apetala Ard.,Sagina apetala,Sagina procumbens subsp. procumbens,Sagina procumbens
238357,Sagina apetala var. paludosa Speg.,Sagina apetala Ard.,Sagina apetala Ard.,Sagina apetala Ard.,Sagina apetala,Sagina procumbens subsp. procumbens,Sagina procumbens
238469,Spergularia nobreana Samp.,Sagina hawaiensis Pax,Sagina hawaiensis Pax,Sagina hawaiensis Pax,Sagina hawaiensis,Spergularia media subsp. media,Spergularia media
238479,Melandrium nyalamense L.H.Zhou,Silene cashmeriana (Royle ex Benth.) Majumdar,Silene cashmeriana (Royle ex Benth.) Majumdar,Silene cashmeriana (Royle ex Benth.) Majumdar,Silene cashmeriana,Silene nyalamensis (L.H.Zhou) Lidén,Silene nyalamensis
239996,Silene sericea var. apetala (Willd.) Knoche,Silene nocturna L.,Silene nocturna L.,Silene nocturna L.,Silene nocturna,Silene apetala Willd.,Silene apetala
240334,Sedum uniflorum Hook. & Arn.,Sedum sasakii Hayata,Sedum sasakii Hayata,Sedum sasakii Hayata,Sedum sasakii,Sedum ryukyuense Takuro Ito,Sedum ryukyuense
240820,Swartzia acutifolia var. parvipetala R.S.Cowan,Swartzia acutifolia Vogel,Swartzia acutifolia Vogel,Swartzia acutifolia Vogel,Swartzia acutifolia,Swartzia parvipetala (R.S.Cowan) Mansano,Swartzia parvipetala
241177,Leucadendron salignum R.Br.,Leucadendron salignum P.J.Bergius,Leucadendron salignum P.J.Bergius,Leucadendron salignum P.J.Bergius,Leucadendron salignum,Leucadendron xanthoconus (Kuntze) K.Schum.,Leucadendron xanthoconus
241473,Lasiodiscus chevalieri Hutch.,Lasiodiscus mildbraedii Engl.,Lasiodiscus mildbraedii Engl.,Lasiodiscus mildbraedii Engl.,Lasiodiscus mildbraedii,Lasiodiscus chevalieri Hutch.,Lasiodiscus chevalieri
241891,Statice reticulata Gouan,Limonium virgatum (Willd.) Fourr.,Limonium virgatum (Willd.) Fourr.,Limonium virgatum (Willd.) Fourr.,Limonium virgatum,Limonium binervosum (G.E.Sm.) C.E.Salmon,Limonium binervosum
242284,Statice ciliata (Lange) Rothm.,Limonium durieui (Girard) Kuntze,Limonium durieui (Girard) Kuntze,Limonium durieui (Girard) Kuntze,Limonium durieui,Armeria ciliata (Lange) Nieto Fel.,Armeria ciliata
242368,Statice dodartii Girard,Limonium binervosum (G.E.Sm.) C.E.Salmon,Limonium binervosum (G.E.Sm.) C.E.Salmon,Limonium binervosum (G.E.Sm.) C.E.Salmon,Limonium binervosum,Limonium dodartii (Girard) Kuntze,Limonium dodartii
242614,Solanum ridleyanum Wernham,Lycianthes moszkowskii (Bitter) Bitter,Lycianthes moszkowskii (Bitter) Bitter,Lycianthes moszkowskii (Bitter) Bitter,Lycianthes moszkowskii,Lycianthes impar (Warb.) Bitter,Lycianthes impar
243436,Lamourouxia linearis Benth.,Lamourouxia tenuifolia M.Martens & Galeotti,Lamourouxia tenuifolia M.Martens & Galeotti,Lamourouxia tenuifolia M.Martens & Galeotti,Lamourouxia tenuifolia,Lamourouxia dasyantha (Cham. & Schltdl.) W.R.Ernst,Lamourouxia dasyantha
243486,Linaria glutinosa proles ficalhoana (Rouy) Samp.,Linaria bipunctata subsp. glutinosa (Hoffmanns. & Link) D.A.Sutton,Linaria bipunctata subsp. glutinosa (Hoffmanns. & Link) D.A.Sutton,Linaria bipunctata subsp. glutinosa (Hoffmanns. & Link) D.A.Sutton,Linaria bipunctata,Linaria ficalhoana Rouy,Linaria ficalhoana
243495,Linaria tournefortii f. glabrescens Lange,Linaria amethystea subsp. broussonetii (Poir.) Malato-Beliz,Linaria amethystea subsp. broussonetii (Poir.) Malato-Beliz,Linaria amethystea subsp. broussonetii (Poir.) Malato-Beliz,Linaria amethystea,Linaria saxatilis (L.) Chaz.,Linaria saxatilis
243497,Linaria tournefortii f. minor Lange,Linaria amethystea subsp. broussonetii (Poir.) Malato-Beliz,Linaria amethystea subsp. broussonetii (Poir.) Malato-Beliz,Linaria amethystea subsp. broussonetii (Poir.) Malato-Beliz,Linaria amethystea,Linaria saxatilis (L.) Chaz.,Linaria saxatilis
243498,Linaria tournefortii f. inquinans Lange,Linaria amethystea subsp. broussonetii (Poir.) Malato-Beliz,Linaria amethystea subsp. broussonetii (Poir.) Malato-Beliz,Linaria amethystea subsp. broussonetii (Poir.) Malato-Beliz,Linaria amethystea,Linaria saxatilis (L.) Chaz.,Linaria saxatilis
243594,Luvunga eleutherandra Dalzell,Luvunga sarmentosa (Blume) Kurz,Luvunga sarmentosa (Blume) Kurz,Luvunga sarmentosa (Blume) Kurz,Luvunga sarmentosa,Luvunga eleutherandra Dalzell,Luvunga eleutherandra
243761,Ilysanthes oblongifolia Baker,Lindernia rotundifolia (L.) Alston,Lindernia rotundifolia (L.) Alston,Lindernia rotundifolia (L.) Alston,Lindernia rotundifolia,Lindernia oblongifolia (Baker) Eb.Fisch.,Lindernia oblongifolia
244097,Linaria caesia proles transtagana (Spreng.) Samp.,Linaria polygalifolia subsp. lamarckii (Rouy) D.A.Sutton,Linaria polygalifolia subsp. lamarckii (Rouy) D.A.Sutton,Linaria polygalifolia subsp. lamarckii (Rouy) D.A.Sutton,Linaria polygalifolia,Linaria pedunculata (L.) Chaz.,Linaria pedunculata
245269,Maesa philippinensis Gand.,Maesa ramentacea (Roxb.) A.DC.,Maesa ramentacea (Roxb.) A.DC.,Maesa ramentacea (Roxb.) A.DC.,Maesa ramentacea,Maesa leptobotrya Hance,Maesa leptobotrya
245271,Maesa membranifolia Mez,Maesa ramentacea (Roxb.) A.DC.,Maesa ramentacea (Roxb.) A.DC.,Maesa ramentacea (Roxb.) A.DC.,Maesa ramentacea,Maesa membranifolia Mez,Maesa membranifolia
245671,Malva spicata L.,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum,Melochia spicata (L.) Fryxell,Melochia spicata
245889,Malvastrum orbiculatum Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii,Malacothamnus orbiculatus (Greene) Greene,Malacothamnus orbiculatus
246745,Melampyrum nemorosum subsp. velebiticum (Borbás) P.Fourn.,Melampyrum subalpinum (Jur.) A.Kern.,Melampyrum subalpinum (Jur.) A.Kern.,Melampyrum subalpinum (Jur.) A.Kern.,Melampyrum subalpinum,Melampyrum velebiticum Borbás,Melampyrum velebiticum
246810,Melampyrum intermedium E.P.Perrier & Songeon,Melampyrum velebiticum Borbás,Melampyrum velebiticum Borbás,Melampyrum velebiticum Borbás,Melampyrum velebiticum,Melampyrum sylvaticum L.,Melampyrum sylvaticum
247515,Polygala stipulacea Burm.f.,Muraltia heisteria (L.) DC.,Muraltia heisteria (L.) DC.,Muraltia heisteria (L.) DC.,Muraltia heisteria,Muraltia stipulacea (Burm.f.) Burch. ex DC.,Muraltia stipulacea
248725,Talisia glabra DC.,Talisia mollis Cambess.,Talisia mollis Cambess.,Talisia mollis Cambess.,Talisia mollis,Talisia guianensis Aubl.,Talisia guianensis
248726,Talisia rosea Vahl,Talisia mollis Cambess.,Talisia mollis Cambess.,Talisia mollis Cambess.,Talisia mollis,Talisia guianensis Aubl.,Talisia guianensis
249031,Trichilia djalonis A.Chev.,Trichilia monadelpha (Thonn.) J.J.de Wilde,Trichilia monadelpha (Thonn.) J.J.de Wilde,Trichilia monadelpha (Thonn.) J.J.de Wilde,Trichilia monadelpha,Trichilia djalonis A.Chev.,Trichilia djalonis
250534,Cacao sylvestris Aubl.,Theobroma subincanum Mart.,Theobroma subincanum Mart.,Theobroma guianense (Aubl.) J.F.Gmel.,Theobroma guianense,Theobroma sylvestre (Aubl.) Mart.,Theobroma sylvestre
251331,Ranunculus paludosus var. cinerascens (Freyn) Emb. & Maire,Ranunculus flabellatus Desf.,Ranunculus flabellatus Desf.,Ranunculus flabellatus Desf.,Ranunculus flabellatus,Ranunculus paludosus Poir.,Ranunculus paludosus
251403,Ranunculus foeniculaceus proles circinatoides (Arv.-Touv.) Rouy & Foucaud,Ranunculus circinatus Sibth.,Ranunculus circinatus Sibth.,Ranunculus circinatus Sibth.,Ranunculus circinatus,Ranunculus aquatilis L.,Ranunculus aquatilis
251575,Ranunculus hollianus Rchb.,Ranunculus gregarius Brot.,Ranunculus gregarius Brot.,Ranunculus gregarius Brot.,Ranunculus gregarius,Ranunculus ollissiponensis subsp. ollissiponensis,Ranunculus ollissiponensis
251576,Ranunculus henriquesii Freyn,Ranunculus gregarius Brot.,Ranunculus gregarius Brot.,Ranunculus gregarius Brot.,Ranunculus gregarius,Ranunculus henriquesii Freyn,Ranunculus henriquesii
251577,Ranunculus malessanus Degen & Hervier,Ranunculus gregarius Brot.,Ranunculus gregarius Brot.,Ranunculus gregarius Brot.,Ranunculus gregarius,Ranunculus malessanus Degen & Hervier,Ranunculus malessanus
251626,Ranunculus bauhini Tausch,Ranunculus aquatilis L.,Ranunculus aquatilis L.,Ranunculus aquatilis L.,Ranunculus aquatilis,Ranunculus rionii Lagger,Ranunculus rionii
251797,Melittis japonica Thunb.,Rehmannia glutinosa (Gaertn.) DC.,Rehmannia glutinosa (Gaertn.) DC.,Rehmannia glutinosa (Gaertn.) DC.,Rehmannia glutinosa,Rehmannia japonica (Thunb.) Makino,Rehmannia japonica
252514,Ranunculus alpicola Timb.-Lagr.,Ranunculus montanus Willd.,Ranunculus montanus Willd.,Ranunculus montanus Willd.,Ranunculus montanus,Ranunculus gouanii Willd.,Ranunculus gouanii
252808,Ranunculus hirtus Banks & Sol. ex DC.,Ranunculus plebeius R.Br. ex DC.,Ranunculus plebeius R.Br. ex DC.,Ranunculus plebeius R.Br. ex DC.,Ranunculus plebeius,Ranunculus reflexus Garn.-Jones,Ranunculus reflexus
253304,Conohoria rinorea A.St.-Hil.,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata,Rinorea guianensis Aubl.,Rinorea guianensis
253305,Alsodeia rinorea Spreng.,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata,Rinorea guianensis Aubl.,Rinorea guianensis
255424,Loranthus redingii De Wild.,Phragmanthera batangae (Engl.) Balle,Phragmanthera batangae (Engl.) Balle,Phragmanthera batangae (Engl.) Balle,Phragmanthera batangae,Phragmanthera zygiarum (Hiern) Polhill & Wiens,Phragmanthera zygiarum
255681,Pultenaea mucronata G.Lodd.,Pultenaea polifolia A.Cunn.,Pultenaea polifolia A.Cunn.,Pultenaea polifolia A.Cunn.,Pultenaea polifolia,Pultenaea mucronata G.Lodd.,Pultenaea mucronata
255883,Phaseolus polystachios subsp. smilacifolius (Pollard) Freytag,"Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.",Phaseolus polystachios,Phaseolus smilacifolius Pollard,Phaseolus smilacifolius
255890,Phaseolus smilacifolius Pollard,"Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.",Phaseolus polystachios,Phaseolus smilacifolius Pollard,Phaseolus smilacifolius
257302,Paullinia grandiflora Cambess.,Paullinia pinnata L.,Paullinia pinnata L.,Paullinia pinnata L.,Paullinia pinnata,Serjania erecta Radlk.,Serjania erecta
258855,Telotia nodiflora Pierre,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida,Pycnarrhena nodiflora (Pierre) I.M.Turner,Pycnarrhena nodiflora
258856,Drypetes ellisii S.P.Mathew & Chakrab.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida,Pycnarrhena calocarpa (Kurz) Diels,Pycnarrhena calocarpa
258858,Antitaxis calocarpa Kurz,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida,Pycnarrhena calocarpa (Kurz) Diels,Pycnarrhena calocarpa
258860,Pycnarrhena calocarpa (Kurz) Diels,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida,Pycnarrhena calocarpa (Kurz) Diels,Pycnarrhena calocarpa
260625,Polygala densifolia var. minor A.St.-Hil. & Moq.,Polygala rostrata Chodat,Polygala rostrata Chodat,Senega rostrata (Chodat) J.F.B.Pastore,Senega rostrata,Senega exasperata (Chodat) J.F.B.Pastore,Senega exasperata
260646,Polygala oxysepala S.F.Blake,Polygala salviniana A.W.Benn.,Polygala salviniana A.W.Benn.,Senega salviniana (A.W.Benn.) J.F.B.Pastore & J.R.Abbott,Senega salviniana,Senega mexicana (Moc. ex Cav.) J.F.B.Pastore & J.R.Abbott,Senega mexicana
260867,Peperomia galioides var. nigropunctulata C.DC.,Peperomia loxensis Kunth,Peperomia loxensis Kunth,Peperomia loxensis Kunth,Peperomia loxensis,Peperomia galioides Kunth,Peperomia galioides
262129,Piper punctatissimum C.DC.,Piper hayneanum C.DC.,Piper hayneanum C.DC.,Piper hayneanum C.DC.,Piper hayneanum,Piper anisum (Spreng.) Angely,Piper anisum
262132,Ottonia consanguinea C.Presl,Piper hayneanum C.DC.,Piper hayneanum C.DC.,Piper hayneanum C.DC.,Piper hayneanum,Piper anisum (Spreng.) Angely,Piper anisum
262748,Piper cajambrense var. caquetanum Trel. & Yunck.,Piper cajambrense Trel. & Yunck.,Piper cajambrense Trel. & Yunck.,Piper cajambrense Trel. & Yunck.,Piper cajambrense,Piper oteguanum W.Trujillo-C. & M.A.Jaram.,Piper oteguanum
264484,Polygala leptolopha var. flexuosa Chodat,Polygala adenophylla A.St.-Hil. & Moq.,Polygala adenophylla A.St.-Hil. & Moq.,Senega adenophylla (A.St.-Hil. & Moq.) J.F.B.Pastore,Senega adenophylla,Senega distans (A.St.-Hil. & Moq.) J.F.B.Pastore,Senega distans
264672,Polygala aquilonia (Fernald & B.G.Schub.) Sorrie & Weakley,Polygala cruciata L.,Polygala cruciata L.,Senega cruciata (L.) J.F.B.Pastore & J.R.Abbott,Senega cruciata,Senega aquilonia (Fernald & B.G.Schub.) J.F.B.Pastore & J.R.Abbott,Senega aquilonia
264677,Polygala cruciata var. aquilonia Fernald & B.G.Schub.,Polygala cruciata L.,Polygala cruciata L.,Senega cruciata (L.) J.F.B.Pastore & J.R.Abbott,Senega cruciata,Senega aquilonia (Fernald & B.G.Schub.) J.F.B.Pastore & J.R.Abbott,Senega aquilonia
264678,Polygala fastigiata Nutt.,Polygala cruciata L.,Polygala cruciata L.,Senega cruciata (L.) J.F.B.Pastore & J.R.Abbott,Senega cruciata,Senega mariana (Mill.) J.F.B.Pastore & J.R.Abbott,Senega mariana
264681,Polygala cruciata subsp. aquilonia (Fernald & B.G.Schub.) A.Haines,Polygala cruciata L.,Polygala cruciata L.,Senega cruciata (L.) J.F.B.Pastore & J.R.Abbott,Senega cruciata,Senega aquilonia (Fernald & B.G.Schub.) J.F.B.Pastore & J.R.Abbott,Senega aquilonia
264732,Polygala berlandieri var. bogotensis Chodat,Polygala berlandieri S.Watson,Polygala berlandieri S.Watson,Senega berlandieri (S.Watson) J.F.B.Pastore & J.R.Abbott,Senega berlandieri,Senega quitensis (Turcz.) J.F.B.Pastore,Senega quitensis
264743,Polygala appressa subsp. cumbrensis Wurdack,Polygala appressa Benth.,Polygala appressa Benth.,Senega appressa (Benth.) J.F.B.Pastore,Senega appressa,Senega cumbrensis (Wurdack) J.F.B.Pastore,Senega cumbrensis
264757,Polygala neaei var. pearcei A.W.Benn.,Polygala aspalatha L.,Polygala aspalatha L.,Senega aspalatha (L.) J.F.B.Pastore & Agust.Martinez,Senega aspalatha,Senega jujuyensis (Grondona) J.F.B.Pastore & Agust.Martinez,Senega jujuyensis
264802,Polygala subsecunda S.F.Blake,Polygala brevialata Chodat,Polygala brevialata Chodat,Senega gracilis (Kunth) J.F.B.Pastore,Senega gracilis,Senega boliviensis (A.W.Benn.) J.F.B.Pastore,Senega boliviensis
265931,Piper regelii C.DC.,Piper nematanthera C.DC.,Piper nematanthera C.DC.,Piper nematanthera C.DC.,Piper nematanthera,Piper hoffmannseggianum Schult.,Piper hoffmannseggianum
266338,Polygala hemipterocarpa var. bracteata Chodat,Polygala hemipterocarpa A.Gray,Polygala hemipterocarpa A.Gray,Senega hemipterocarpa (A.Gray) J.F.B.Pastore & J.R.Abbott,Senega hemipterocarpa,Senega alba (Nutt.) J.F.B.Pastore & J.R.Abbott,Senega alba
266505,Plantago subulata var. depauperata (Godr.) O.Bolòs & Vigo,Plantago subulata L.,Plantago subulata L.,Plantago subulata L.,Plantago subulata,Plantago alpina L.,Plantago alpina
266551,Plantago carinata var. depauperata Godr.,Plantago subulata L.,Plantago subulata L.,Plantago subulata L.,Plantago subulata,Plantago alpina L.,Plantago alpina
266620,Coffea angustifolia Roxb.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum,Pittosporum timorense Blume,Pittosporum timorense
266622,Coffea arabica var. angustifolia (Roxb.) Miq. ex A.Froehner,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum,Pittosporum timorense Blume,Pittosporum timorense
266623,Pittosporum monticola Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum,Pittosporum monticola Miq.,Pittosporum monticola
266624,Pittosporum microcalyx Koord. & Valeton,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum,Pittosporum fissicalyx Miq.,Pittosporum fissicalyx
266625,Pittosporum subverticillatum Elmer,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum,Pittosporum megacarpum Merr.,Pittosporum megacarpum
266626,Pittosporum obscurinerve Merr.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum,Pittosporum obscurinerve Merr.,Pittosporum obscurinerve
266628,Pittosporum pulgarense Elmer,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum,Pittosporum pulgarense Elmer,Pittosporum pulgarense
266629,Pittosporum odoratum Merr.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum,Pittosporum odoratum Merr.,Pittosporum odoratum
266631,Pittosporum glaberrimum Merr.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum,Pittosporum glaberrimum Merr.,Pittosporum glaberrimum
266632,Pittosporum littorale Merr.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum,Pittosporum comptum K.Schum. & Lauterb.,Pittosporum comptum
266633,Pittosporum megacarpum Merr.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum,Pittosporum megacarpum Merr.,Pittosporum megacarpum
266634,Pittosporum fissicalyx Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum,Pittosporum fissicalyx Miq.,Pittosporum fissicalyx
266635,Pittosporum euphlebium Merr.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum (Lam.) Miq.,Pittosporum moluccanum,Pittosporum euphlebium Merr.,Pittosporum euphlebium
266838,Plantago subulata var. capitellata (Ramond ex DC.) Decne.,Plantago alpina L.,Plantago alpina L.,Plantago alpina L.,Plantago alpina,Plantago subulata L.,Plantago subulata
267129,Polygala vulgaris var. multicaulis (Tausch) Opiz,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala multicaulis Tausch,Polygala multicaulis
267130,Polygala vulgaris f. multicaulis (Tausch) Paol.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala multicaulis Tausch,Polygala multicaulis
267131,Polygala vulgaris subsp. multicaulis (Tausch) Gand.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala multicaulis Tausch,Polygala multicaulis
267179,Polygala timoutou var. nana A.W.Benn.,Polygala timoutou Aubl.,Polygala timoutou Aubl.,Senega timoutou (Aubl.) J.F.B.Pastore,Senega timoutou,Senega hygrophila (Kunth) J.F.B.Pastore,Senega hygrophila
267215,Polygala verticillata var. ambigua (Nutt.) Alph.Wood,Polygala verticillata L.,Polygala verticillata L.,Senega verticillata (L.) J.F.B.Pastore & J.R.Abbott,Senega verticillata,Senega ambigua (Nutt.) J.F.B.Pastore & J.R.Abbott,Senega ambigua
267220,Polygala ambigua Nutt.,Polygala verticillata L.,Polygala verticillata L.,Senega verticillata (L.) J.F.B.Pastore & J.R.Abbott,Senega verticillata,Senega ambigua (Nutt.) J.F.B.Pastore & J.R.Abbott,Senega ambigua
267401,Polygonum glandulosum Subba Rao,Persicaria lapathifolia (L.) Delarbre,Persicaria lapathifolia (L.) Delarbre,Persicaria lapathifolia (L.) Delarbre,Persicaria lapathifolia,Persicaria hydropiper (L.) Delarbre,Persicaria hydropiper
267713,Polygala filiformis A.St.-Hil. & Moq.,Polygala mandonii Chodat,Polygala mandonii Chodat,Senega mandonii (Chodat) J.F.B.Pastore,Senega mandonii,Senega gracilis (Kunth) J.F.B.Pastore,Senega gracilis
267747,Polygala pseudosericea Chodat,Polygala monosperma A.W.Benn.,Polygala monosperma A.W.Benn.,Senega monosperma (A.W.Benn.) J.F.B.Pastore,Senega monosperma,Senega pseudosericea (Chodat) J.F.B.Pastore,Senega pseudosericea
267831,Polygala berteroana DC.,Polygala hygrophila Kunth,Polygala hygrophila Kunth,Senega hygrophila (Kunth) J.F.B.Pastore,Senega hygrophila,Senega berteroana (DC.) J.F.B.Pastore,Senega berteroana
271913,Aillya umbellata (de Vriese) de Vriese,Scaevola pulchella Carolin,Scaevola pulchella Carolin,Scaevola pulchella Carolin,Scaevola pulchella,Goodenia pulchella Benth.,Goodenia pulchella
272788,Sloanea acutiflora Uittien,Sloanea latifolia (Rich.) K.Schum.,Sloanea latifolia (Rich.) K.Schum.,Sloanea latifolia (Rich.) K.Schum.,Sloanea latifolia,Sloanea acutiflora Uittien,Sloanea acutiflora
273968,Stauracanthus genistoides f. spartioides (Webb) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex minor Roth,Ulex minor
273970,Stauracanthus aphyllus f. spartioides (Webb) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex minor Roth,Ulex minor
273972,Ulex genistoides f. spartioides (Webb) C.Vicioso,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex minor Roth,Ulex minor
273973,Ulex genistoides var. spartioides (Webb) C.Vicioso,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex minor Roth,Ulex minor
274814,Campanula porosa L.f.,Samolus valerandi L.,Samolus valerandi L.,Samolus valerandi L.,Samolus valerandi,Samolus porosus (L.f.) Thunb.,Samolus porosus
275452,Sida rohlenae var. mutica (Benth.) Fryxell,Sida rohlenae subsp. occidentalis R.M.Barker,Sida rohlenae subsp. occidentalis R.M.Barker,Sida rohlenae subsp. occidentalis R.M.Barker,Sida rohlenae,Sida magnifica Domin,Sida magnifica
275616,Lauradia glandulosa var. congesta Eichler,Sauvagesia glandulosa (A.St.-Hil.) Sastre,Sauvagesia glandulosa (A.St.-Hil.) Sastre,Sauvagesia glandulosa (A.St.-Hil.) Sastre,Sauvagesia glandulosa,Sauvagesia congesta (Eichler) Queiroz-Lima & D.B.O.S.Cardoso,Sauvagesia congesta
275617,Lauradia glandulosa var. rubra A.St.-Hil.,Sauvagesia glandulosa (A.St.-Hil.) Sastre,Sauvagesia glandulosa (A.St.-Hil.) Sastre,Sauvagesia glandulosa (A.St.-Hil.) Sastre,Sauvagesia glandulosa,Sauvagesia rubra (A.St.-Hil.) Queiroz-Lima & D.B.O.S.Cardoso,Sauvagesia rubra
