,202112_202406,Percentages
original_names,1246738,100.0
total_disagreements,43802,3.513328381745002
species_disagreements,14080,1.1293471443077856
genus_disagreements,3488,0.27977008802170145
unresolved_via_chaining_despite_a_direct_resolution,0,0.0
