,201807_202306,Percentages
original_names,1051028,100.0
total_disagreements,52503,4.995394984719722
species_disagreements,17994,1.712038118870287
genus_disagreements,3539,0.3367179561343751
unresolved_via_chaining_despite_a_direct_resolution,0,0.0
