,taxon_name_w_authors,202312_accepted_name_w_author,202412_taxon_name_w_authors,202412_chained_accepted_name_w_author,202412_chained_accepted_species,202412_direct_accepted_name_w_author,202412_direct_accepted_species,202412_chained_accepted_genus,202412_direct_accepted_genus
count,1419,1419,1419,1419,952,1419,966,1419,1419
unique,1419,659,659,655,467,822,499,455,565
top,Sapium ,Grammitis Sw.,Grammitis Sw.,Grammitis Sw.,Cyclodium heterodon,Vandenboschia radicans (Sw.) Copel.,Vandenboschia radicans,Grammitis,Phlegmariurus
freq,1,41,41,41,20,16,16,78,54
