,202204_202406,Percentages
original_names,1252629,100.0
total_disagreements,44026,3.514687908391072
species_disagreements,14121,1.1273090436194595
genus_disagreements,3491,0.2786938510923825
unresolved_via_chaining_despite_a_direct_resolution,0,0.0
