,taxon_name_w_authors,201905_accepted_name_w_author,202207_taxon_name_w_authors,202207_chained_accepted_name_w_author,202207_chained_accepted_species,202207_direct_accepted_name_w_author,202207_direct_accepted_species,202207_chained_accepted_genus,202207_direct_accepted_genus
1564,Eupatorium cuspidatum Willd. ex Less.,Vernonieae discolor (Kunth) Aristeg.,Vernonieae discolor (Kunth) Aristeg.,Vernonieae discolor (Kunth) Aristeg.,Vernonieae discolor,Piptocoma discolor (Kunth) Pruski,Piptocoma discolor,Vernonieae,Piptocoma
1649,Lactuca virgata Tausch,Lactuca saligna L.,Lactuca saligna L.,Lactuca saligna L.,Lactuca saligna,Launaea intybacea (Jacq.) Beauverd,Launaea intybacea,Lactuca,Launaea
1699,Lucilia affinis Wedd.,Belloa kunthiana (DC.) Anderb. & S.E.Freire,Belloa kunthiana (DC.) Anderb. & S.E.Freire,Belloa kunthiana (DC.) Anderb. & S.E.Freire,Belloa kunthiana,Lucilia kunthiana (DC.) Zardini,Lucilia kunthiana,Belloa,Lucilia
1750,Erechtites atkinsoniae F.Muell.,Senecio bipinnatisectus Belcher,Senecio bipinnatisectus Belcher,Senecio bipinnatisectus Belcher,Senecio bipinnatisectus,Erechtites atkinsoniae F.Muell.,Erechtites atkinsoniae,Senecio,Erechtites
1799,Gnaphalium heteroides Klatt,Gamochaeta stagnalis (I.M.Johnst.) Anderb.,Gamochaeta stagnalis (I.M.Johnst.) Anderb.,Gamochaeta stagnalis (I.M.Johnst.) Anderb.,Gamochaeta stagnalis,Gnaphalium palustre Nutt.,Gnaphalium palustre,Gamochaeta,Gnaphalium
1897,Lactuca prolixa S.Moore,Ixeridium laevigatum (Blume) Pak & Kawano,Ixeridium laevigatum (Blume) Pak & Kawano,Ixeridium laevigatum (Blume) Pak & Kawano,Ixeridium laevigatum,Ixeris prolixa (S.Moore) Stebbins,Ixeris prolixa,Ixeridium,Ixeris
2174,Senecio hypoleucus Muschl.,Dendrosenecio adnivalis subsp. friesiorum (Mildbr.) E.B.Knox,Dendrosenecio adnivalis subsp. friesiorum (Mildbr.) E.B.Knox,Dendrosenecio adnivalis subsp. friesiorum (Mildbr.) E.B.Knox,Dendrosenecio adnivalis,Senecio hypoleucus Muschl.,Senecio hypoleucus,Dendrosenecio,Senecio
2247,Amberboa carthamoides DC.,Centaurea albonitens Turrill,Centaurea albonitens Turrill,Centaurea albonitens Turrill,Centaurea albonitens,Leuzea carthamoides subsp. carthamoides ,Leuzea carthamoides,Centaurea,Leuzea
2298,Hieracium semiglabratum Comm. ex Fr.,Hieracium commersonii Monnier,Hieracium commersonii Monnier,Hieracium commersonii Monnier,Hieracium commersonii,Pilosella semiglabrata Sch.Bip. & F.W.Schultz,Pilosella semiglabrata,Hieracium,Pilosella
2324,Dichrocephala paniculata Miq.,Myriactis wightii DC.,Myriactis wightii DC.,Myriactis wightii DC.,Myriactis wightii,Dichrocephala integrifolia subsp. integrifolia (L.f.) Kuntze,Dichrocephala integrifolia,Myriactis,Dichrocephala
2441,Zollikoferiastrum polycladum (Boiss.) Kamelin,Lactuca polyclada Boiss.,Lactuca polyclada Boiss.,Lactuca polyclada Boiss.,Lactuca polyclada,"Melanoseris polyclada (Boiss.) Akhani, N.Kilian & Sennikov",Melanoseris polyclada,Lactuca,Melanoseris
2556,Erigeron myosotis J.Rémy,Inula ciliaris (Miq.) Maxim.,Inula ciliaris (Miq.) Maxim.,Inula ciliaris (Miq.) Maxim.,Inula ciliaris,Erigeron myosotis Pers.,Erigeron myosotis,Inula,Erigeron
2728,Pyrethrum trichophyllum Sosn.,Tanacetum tricholobum (Sosn. ex Manden.) Chandjian,Tanacetum tricholobum (Sosn. ex Manden.) Chandjian,Tanacetum tricholobum (Sosn. ex Manden.) Chandjian,Tanacetum tricholobum,Pseudohandelia umbellifera (Boiss.) Tzvelev,Pseudohandelia umbellifera,Tanacetum,Pseudohandelia
2738,Lucilia burkartii (Cabrera) S.E.Freire,Luciliocline burkartii (Cabrera) Anderb. & S.E.Freire,Luciliocline burkartii (Cabrera) Anderb. & S.E.Freire,Luciliocline burkartii (Cabrera) Anderb. & S.E.Freire,Luciliocline burkartii,"Mniodes burkartii (Cabrera) S.E.Freire, Chemisquy, Anderb. & Urtubey",Mniodes burkartii,Luciliocline,Mniodes
2740,Cacalia thunbergii Nakai,Senecio syneilesis Franch. & Sav.,Senecio syneilesis Franch. & Sav.,Japonicalia delphiniifolia (Siebold & Zucc.) C.Ren & Q.E.Yang,Japonicalia delphiniifolia,Syneilesis palmata Maxim.,Syneilesis palmata,Japonicalia,Syneilesis
2816,Matricaria tempskyana (Freyn & Sint.) Rauschert,Tripleurospermum tempskyanum (Freyn & Sint.) Hayek,Tripleurospermum tempskyanum (Freyn & Sint.) Hayek,Tripleurospermum tempskyanum (Freyn & Sint.) Hayek,Tripleurospermum tempskyanum,Anthemis cretica subsp. iberica (M.Bieb.) Grierson,Anthemis cretica,Tripleurospermum,Anthemis
2825,Anthemis diffusa Salzm. ex DC.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda,Anthemis arvensis subsp. arvensis L.,Anthemis arvensis,Cota,Anthemis
3263,Vernonia macahensis Glaz. ex G.M.Barroso,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus,Lepidaploa macahensis (Glaz. ex G.M.Barroso) H.Rob.,Lepidaploa macahensis,Lessingianthus,Lepidaploa
3301,Microrhynchus patens DC.,Launaea procumbens (Roxb.) Ramayya & Rajagopal,Launaea procumbens (Roxb.) Ramayya & Rajagopal,Launaea procumbens (Roxb.) Amin,Launaea procumbens,Lactuca indica L.,Lactuca indica,Launaea,Lactuca
3376,Monticalia masonhalei (Ruíz-Terán & López-Fig.) C.Jeffrey,Pentacalia mason-halei (Ruíz-Terán & López-Fig.) Cuatrec.,Pentacalia mason-halei (Ruíz-Terán & López-Fig.) Cuatrec.,Pentacalia mason-halei (Ruíz-Terán & López-Fig.) Cuatrec.,Pentacalia mason-halei,Monticalia masonhalei (Ruíz-Terán & López-Fig.) C.Jeffrey,Monticalia masonhalei,Pentacalia,Monticalia
3576,Felicia karooica Compton,Felicia lasiocarpa DC.,Felicia lasiocarpa DC.,Felicia lasiocarpa DC.,Felicia lasiocarpa,Mairia lasiocarpa DC.,Mairia lasiocarpa,Felicia,Mairia
3636,Erechtites hispidula (A.Rich.) DC.,Senecio hispidulus A.Rich.,Senecio hispidulus A.Rich.,Senecio hispidulus A.Rich.,Senecio hispidulus,Erechtites hispidula (A.Rich.) DC.,Erechtites hispidula,Senecio,Erechtites
3642,Gnaphalium helianthemifolium Burm.f.,Plecostachys serpyllifolia (P.J.Bergius) Hilliard & B.L.Burtt,Plecostachys serpyllifolia (P.J.Bergius) Hilliard & B.L.Burtt,Plecostachys serpyllifolia (P.J.Bergius) Hilliard & B.L.Burtt,Plecostachys serpyllifolia,Helichrysum helianthemifolium D.Don ex G.Don,Helichrysum helianthemifolium,Plecostachys,Helichrysum
3651,Euryops athanasiae (L.f.) Harv.,Euryops speciosissimus DC.,Euryops speciosissimus DC.,Euryops speciosissimus DC.,Euryops speciosissimus,Othonna daucifolia J.C.Manning & Goldblatt,Othonna daucifolia,Euryops,Othonna
3711,Erigeron tenuifolius Sch.Bip.,Galatella linosyris (L.) Rchb.f.,Galatella linosyris (L.) Rchb.f.,Galatella linosyris (L.) Rchb.f.,Galatella linosyris,Chrysocoma ciliata L.,Chrysocoma ciliata,Galatella,Chrysocoma
3937,Artemisia corymbosa Fisch. ex Besser,Artemisia sieberi Besser,Artemisia sieberi Besser,Seriphidium sieberi (Besser) K.Bremer & Humphries ex Y.R.Ling,Seriphidium sieberi,Artemisia glomerata Ledeb.,Artemisia glomerata,Seriphidium,Artemisia
3989,Blumea microphylla Chiov.,Pluchea somaliensis (Thell.) Thulin,Pluchea somaliensis (Thell.) Thulin,Pluchea somaliensis (Thell.) Thulin,Pluchea somaliensis,Pseudoconyza viscosa (Mill.) D'Arcy,Pseudoconyza viscosa,Pluchea,Pseudoconyza
4029,Mulgedium leucophaeum DC.,Lactuca biennis (Moench) Fernald,Lactuca biennis (Moench) Fernald,Lactuca biennis (Moench) Fernald,Lactuca biennis,Cicerbita alpina Wallr.,Cicerbita alpina,Lactuca,Cicerbita
4086,Gochnatia discoidea (Less.) Cabrera,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus,Richterago discoidea (Less.) Kuntze,Richterago discoidea,Bahianthus,Richterago
4355,Aster iinumae Kitam.,Aster iinumae Kitam. ex Hara,Aster iinumae Kitam. ex Hara,Machaeranthera tanacetifolia (Kunth) Nees,Machaeranthera tanacetifolia,Aster pinnatifidus (Matsumura) Makino,Aster pinnatifidus,Machaeranthera,Aster
4485,Gnaphalium acilepis DC.,Gnaphalium vestitum Thunb.,Gnaphalium vestitum Thunb.,Trichogyne repens (L.) Anderb.,Trichogyne repens,Syncarpha vestita (L.) B.Nord.,Syncarpha vestita,Trichogyne,Syncarpha
4664,Vernonia ruwenzoriensis S.Moore,"Baccharoides calvoana subsp. ruwenzoriensis (C.Jeffrey) Isawumi, El-Ghazaly & B.Nord.","Baccharoides calvoana subsp. ruwenzoriensis (C.Jeffrey) Isawumi, El-Ghazaly & B.Nord.","Baccharoides calvoana subsp. ruwenzoriensis (C.Jeffrey) Isawumi, El-Ghazaly & B.Nord.",Baccharoides calvoana,Vernonia ruwenzoriensis S.Moore,Vernonia ruwenzoriensis,Baccharoides,Vernonia
4730,Gnaphaliothamnus durangensis G.L.Nesom,Chionolaena durangensis (G.L.Nesom) G.L.Nesom,Chionolaena durangensis (G.L.Nesom) G.L.Nesom,Chionolaena durangensis (G.L.Nesom) G.L.Nesom,Chionolaena durangensis,Gnaphaliothamnus durangensis G.L.Nesom,Gnaphaliothamnus durangensis,Chionolaena,Gnaphaliothamnus
4807,Vernonia platylepis Drake,Gymnanthemum platylepis (Drake) H.Rob.,Gymnanthemum platylepis (Drake) H.Rob.,Gymnanthemum platylepis (Drake) H.Rob.,Gymnanthemum platylepis,Vernonia platylepis Drake,Vernonia platylepis,Gymnanthemum,Vernonia
4909,Calais parryi A.Gray,Microseris heterocarpa (Nutt.) K.L.Chambers,Microseris heterocarpa (Nutt.) K.L.Chambers,Microseris heterocarpa (Nutt.) K.L.Chambers,Microseris heterocarpa,Malacothrix clevelandii A.Gray,Malacothrix clevelandii,Microseris,Malacothrix
5015,Sonchus calyculatus Roxb. ex DC.,Launaea intybacea (Jacq.) Beauverd,Launaea intybacea (Jacq.) Beauverd,Launaea intybacea (Jacq.) Beauverd,Launaea intybacea,Lactuca indica L.,Lactuca indica,Launaea,Lactuca
5055,Artemisia ambigua Thunb.,Seriphium plumosum L.,Seriphium plumosum L.,Seriphium plumosum L.,Seriphium plumosum,Artemisia campestris subsp. borealis H.M.Hall & Clem.,Artemisia campestris,Seriphium,Artemisia
5156,Pseudognaphalium melanosphaeroides (Sch.Bip. ex Wedd.) Anderb.,Gnaphalium melanosphaeroides Sch.Bip. ex Wedd.,Gnaphalium melanosphaeroides Sch.Bip. ex Wedd.,Gnaphalium melanosphaeroides Sch.Bip. ex Wedd.,Gnaphalium melanosphaeroides,Pseudognaphalium melanosphaeroides (Sch.Bip. ex Wedd.) Anderb.,Pseudognaphalium melanosphaeroides,Gnaphalium,Pseudognaphalium
5257,Lactuca leucophaea A.Gray,Lactuca biennis (Moench) Fernald,Lactuca biennis (Moench) Fernald,Lactuca biennis (Moench) Fernald,Lactuca biennis,Cicerbita alpina Wallr.,Cicerbita alpina,Lactuca,Cicerbita
5303,Gnaphaliothamnus concinnus (A.Gray) G.L.Nesom,Chionolaena concinna (A.Gray) Anderb. & S.E.Freire,Chionolaena concinna (A.Gray) Anderb. & S.E.Freire,Chionolaena concinna (A.Gray) Anderb. & S.E.Freire,Chionolaena concinna,Gnaphaliothamnus concinnus (A.Gray) G.L.Nesom,Gnaphaliothamnus concinnus,Chionolaena,Gnaphaliothamnus
5321,Gymnolomia latibracteata Hemsl.,Viguiera latibracteata (Hemsl.) S.F.Blake,Viguiera latibracteata (Hemsl.) S.F.Blake,Viguiera latibracteata (Hemsl.) S.F.Blake,Viguiera latibracteata,Aldama latibracteata (Hemsl.) E.E.Schill. & Panero,Aldama latibracteata,Viguiera,Aldama
5391,Anastraphia pauciflosculosa C.Wright ex Hitchc.,Gochnatia paucifloscula (C.Wright ex Hitchc.) Jervis ex Cabrera,Gochnatia paucifloscula (C.Wright ex Hitchc.) Jervis ex Cabrera,Gochnatia paucifloscula (C.Wright ex Hitchc.) Jervis ex Cabrera,Gochnatia paucifloscula,Anastraphia pauciflosculosa C.Wright ex Hitchc.,Anastraphia pauciflosculosa,Gochnatia,Anastraphia
5395,Gnaphalium gallicum Wohll.,Filago arvensis L.,Filago arvensis L.,Filago arvensis L.,Filago arvensis,Logfia minima Dumort.,Logfia minima,Filago,Logfia
5571,Cassinia vauvilliersii Hook.f.,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus (G.Forst.) Breitw. & J.M.Ward,Ozothamnus leptophyllus,Cassinia vauvilliersii Hook.f.,Cassinia vauvilliersii,Ozothamnus,Cassinia
5666,Saussurea decurrens Hemsl.,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia (Klatt) Raab-Straube,Himalaiella chenopodiifolia,Saussurea hemsleyi Lipsch.,Saussurea hemsleyi,Himalaiella,Saussurea
5697,Erigeron falcatus D.Don,Conyza leucantha (D.Don) Ludlow & P.H.Raven,Conyza leucantha (D.Don) Ludlow & P.H.Raven,Eschenbachia leucantha (D.Don) Brouillet,Eschenbachia leucantha,Blumea flava DC.,Blumea flava,Eschenbachia,Blumea
5713,Clomenocoma laciniata Rydb.,Adenophyllum cooperi (A.Gray) Strother,Adenophyllum cooperi (A.Gray) Strother,Adenophyllum cooperi (A.Gray) Strother,Adenophyllum cooperi,Comaclinium montanum (Benth.) Strother,Comaclinium montanum,Adenophyllum,Comaclinium
5751,Neurolaena tenuifolia Sch.Bip. ex Klatt,Bartlettina karwinskiana (DC.) R.M.King & H.Rob.,Bartlettina karwinskiana (DC.) R.M.King & H.Rob.,Bartlettina karwinskiana (DC.) R.M.King & H.Rob.,Bartlettina karwinskiana,Jaumea carnosa A.Gray,Jaumea carnosa,Bartlettina,Jaumea
5820,Neja pinifolia (Poir.) G.L.Nesom,Hysterionica pinifolia (Poir.) Baker,Hysterionica pinifolia (Poir.) Baker,Hysterionica pinifolia (Poir.) Baker,Hysterionica pinifolia,Neja pinifolia (Poir.) G.L.Nesom,Neja pinifolia,Hysterionica,Neja
6002,Chuquiraga johnstonii Tovar,Barnadesia dombeyana Less.,Barnadesia dombeyana Less.,Barnadesia dombeyana Less.,Barnadesia dombeyana,Chuquiraga johnstonii Tovar,Chuquiraga johnstonii,Barnadesia,Chuquiraga
6064,Cineraria heuffelii Hoppe ex Nyman,Senecio lugens Richardson,Senecio lugens Richardson,Senecio lugens Richardson,Senecio lugens,Tephroseris integrifolia subsp. integrifolia (L.) Holub,Tephroseris integrifolia,Senecio,Tephroseris
6122,Lactuca klossii S.Moore,Crepis lignea (Vaniot) Babc.,Crepis lignea (Vaniot) Babc.,Crepis lignea (Vaniot) Babc.,Crepis lignea,Lactuca klossii S.Moore,Lactuca klossii,Crepis,Lactuca
6190,Serratula inermis Poir.,Serratula tinctoria L.,Serratula tinctoria L.,Serratula tinctoria L.,Serratula tinctoria,Leuzea centauroides (L.) Holub,Leuzea centauroides,Serratula,Leuzea
6335,Eupatorium adamantium Gardner,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii (H.Rob.) M.D.Moraes,Dimerostemma reitzii,Koanophyllon adamantium (Gardner) R.M.King & H.Rob.,Koanophyllon adamantium,Dimerostemma,Koanophyllon
6477,Viguiera brevifolia Greenm.,Viguiera dentata (Cav.) Spreng.,Viguiera dentata (Cav.) Spreng.,Viguiera dentata (Cav.) Spreng.,Viguiera dentata,Calanticaria brevifolia (Greenm.) E.E.Schill. & Panero,Calanticaria brevifolia,Viguiera,Calanticaria
6585,Conyza ivifolia Burm.f.,Erigeron bonariensis L.,Erigeron bonariensis L.,Erigeron bonariensis L.,Erigeron bonariensis,Cyanthillium cinereum (L.) H.Rob.,Cyanthillium cinereum,Erigeron,Cyanthillium
6593,Vernonia divulgata S.Moore,Vernonella praecox (Welw. ex O.Hoffm.) H.Rob. & Skvarla,Vernonella praecox (Welw. ex O.Hoffm.) H.Rob. & Skvarla,Vernonella praecox (Welw. ex O.Hoffm.) H.Rob. & Skvarla,Vernonella praecox,Vernonia divulgata S.Moore,Vernonia divulgata,Vernonella,Vernonia
6684,Baeria curta A.Gray,Lasthenia californica DC. ex Lindl.,Lasthenia californica DC. ex Lindl.,Lasthenia californica DC. ex Lindl.,Lasthenia californica,Chaenactis glabriuscula DC.,Chaenactis glabriuscula,Lasthenia,Chaenactis
6693,Blumea hymenophylla DC.,Blumea lacera (Burm.f.) DC.,Blumea lacera (Burm.f.) DC.,Blumea lacera (Burm.f.) DC.,Blumea lacera,Pluchea paniculata (Willd.) Karthik. & Moorthy,Pluchea paniculata,Blumea,Pluchea
7114,Hieracium tubulosum (Tausch) Tausch,Hieracium alpinum subsp. tubulosum (Tausch) Zahn,Hieracium alpinum subsp. tubulosum (Tausch) Zahn,Hieracium alpinum subsp. tubulosum (Tausch) Zahn,Hieracium alpinum,Schlagintweitia intybacea (All.) Griseb.,Schlagintweitia intybacea,Hieracium,Schlagintweitia
7117,Gnaphalium standleyi Steyerm.,Pseudognaphalium standleyi (Steyerm.) G.L.Nesom,Pseudognaphalium standleyi (Steyerm.) G.L.Nesom,Pseudognaphalium standleyi (Steyerm.) G.L.Nesom,Pseudognaphalium standleyi,Gamochaeta standleyi (Steyerm.) G.L.Nesom,Gamochaeta standleyi,Pseudognaphalium,Gamochaeta
7323,Coreopsis fruticosa Vest,Bidens australis Spreng.,Bidens australis Spreng.,Bidens micrantha subsp. micrantha Gaudich.,Bidens micrantha,Lasianthaea fruticosa (L.) K.M.Becker,Lasianthaea fruticosa,Bidens,Lasianthaea
7380,Anastraphia bahamensis Urb.,Gochnatia paucifloscula (C.Wright ex Hitchc.) Jervis ex Cabrera,Gochnatia paucifloscula (C.Wright ex Hitchc.) Jervis ex Cabrera,Gochnatia paucifloscula (C.Wright ex Hitchc.) Jervis ex Cabrera,Gochnatia paucifloscula,Anastraphia pauciflosculosa C.Wright ex Hitchc.,Anastraphia pauciflosculosa,Gochnatia,Anastraphia
7529,Diplopappus dubius Cass.,Bellis annua L.,Bellis annua L.,Bellis annua L.,Bellis annua,Erigeron annuus (L.) Pers.,Erigeron annuus,Bellis,Erigeron
7538,Helianthus canescens (A.Gray) S.Watson,Helianthus petiolaris var. canescens A.Gray,Helianthus petiolaris var. canescens A.Gray,Helianthus petiolaris var. canescens A.Gray,Helianthus petiolaris,Aldama incana (Pers.) E.E.Schill. & Panero,Aldama incana,Helianthus,Aldama
7624,Elytropappus cernuus (Thunb.) Fourc.,Dicerothamnus rhinocerotis (L.f.) Koek.,Dicerothamnus rhinocerotis (L.f.) Koek.,Dicerothamnus rhinocerotis (L.f.) Koek.,Dicerothamnus rhinocerotis,Elytropappus rhinocerotis Less.,Elytropappus rhinocerotis,Dicerothamnus,Elytropappus
7657,Anthemis cota Sm.,Chamaemelum mixta All.,Chamaemelum mixta All.,Chamaemelum mixta All.,Chamaemelum mixta,Cladanthus mixtus (L.) Chevall.,Cladanthus mixtus,Chamaemelum,Cladanthus
7701,Kaulfussia strigosa A.Spreng.,Felicia ovata (Thunb.) Compton,Felicia ovata (Thunb.) Compton,Felicia ovata (Thunb.) Compton,Felicia ovata,Amellus strigosus Less.,Amellus strigosus,Felicia,Amellus
7792,Brephocton cuneatum Raf.,Baccharis conferta Kunth,Baccharis conferta Kunth,Baccharis conferta Kunth,Baccharis conferta,Rochonia cuneata DC.,Rochonia cuneata,Baccharis,Rochonia
8139,Lucilia violacea Wedd.,Belloa kunthiana (DC.) Anderb. & S.E.Freire,Belloa kunthiana (DC.) Anderb. & S.E.Freire,Belloa kunthiana (DC.) Anderb. & S.E.Freire,Belloa kunthiana,Lucilia kunthiana (DC.) Zardini,Lucilia kunthiana,Belloa,Lucilia
8335,Dendranthema arcticum (L.) Tzvelev,Arctanthemum arcticum (L.) Tzvelev,Arctanthemum arcticum (L.) Tzvelev,Arctanthemum arcticum (L.) Tzvelev,Arctanthemum arcticum,Chrysanthemum arcticum subsp. arcticum L.,Chrysanthemum arcticum,Arctanthemum,Chrysanthemum
