,202112_202312,Percentages
original_names,1246738,100.0
total_disagreements,34390,2.7583983162460757
species_disagreements,12591,1.0099154754246682
genus_disagreements,3739,0.29990262589252914
unresolved_via_chaining_despite_a_direct_resolution,0,0.0
