,taxon_name_w_authors,201905_accepted_name_w_author,202212_taxon_name_w_authors,202212_chained_accepted_name_w_author,202212_chained_accepted_species,202212_direct_accepted_name_w_author,202212_direct_accepted_species,202212_chained_accepted_genus,202212_direct_accepted_genus
count,19430,19430,19430,19430,18661,19430,19156,19430,19430
unique,19430,9501,9501,9448,8968,11049,10508,2819,2992
top,Xylanche Beck,Cestrum L.,Cestrum L.,Cestrum L.,Panicum acuminatum,Sasaella masamuneana (Makino) Hatus. & Muroi,Sasaella masamuneana,Panicum,Cyperus
freq,1,183,183,183,65,61,61,430,374
