,taxon_name_w_authors,v11_accepted_name_w_author,v12_taxon_name_w_authors,v12_chained_accepted_name_w_author,v12_chained_accepted_species,v12_direct_accepted_name_w_author,v12_direct_accepted_species,v12_chained_accepted_genus,v12_direct_accepted_genus
22724,Macrophloga Becc.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,,Chrysalidocarpus H.Wendl.,,Dypsis,Chrysalidocarpus
22949,Hemiperis micrantha Frapp. ex Cordem.,Cynorkis falcata (Frapp. ex Cordem.) Schltr.,Cynorkis falcata (Frapp. ex Cordem.) Schltr.,Cynorkis falcata (Frapp. ex Cordem.) Schltr.,Cynorkis falcata,Cynorkis micrantha (Frapp. ex Cordem.) Schltr.,Cynorkis micrantha,Cynorkis,Cynorkis
28371,Chrysalidocarpus H.Wendl.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,,Chrysalidocarpus H.Wendl.,,Dypsis,Chrysalidocarpus
28376,Phlogella Baill.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,,Chrysalidocarpus H.Wendl.,,Dypsis,Chrysalidocarpus
28379,Antongilia Jum.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,,Vonitra Becc.,,Dypsis,Vonitra
28380,Vonitra Becc.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,,Vonitra Becc.,,Dypsis,Vonitra
30591,Eucalyptus subcaerulea K.D.Hill,Eucalyptus agglomerata Maiden,Eucalyptus agglomerata Maiden,Eucalyptus agglomerata Maiden,Eucalyptus agglomerata,Eucalyptus subcaerulea K.D.Hill,Eucalyptus subcaerulea,Eucalyptus,Eucalyptus
30877,Eucalyptus leptophylla var. floribunda Blakely,Eucalyptus leptophylla F.Muell. ex Miq.,Eucalyptus leptophylla F.Muell. ex Miq.,Eucalyptus leptophylla F.Muell. ex Miq.,Eucalyptus leptophylla,Eucalyptus efflorescens L.A.S.Johnson & K.D.Hill ex D.Nicolle & M.E.French,Eucalyptus efflorescens,Eucalyptus,Eucalyptus
30997,Eucalyptus fergusonii R.T.Baker,Eucalyptus paniculata Sm.,Eucalyptus paniculata Sm.,Eucalyptus paniculata Sm.,Eucalyptus paniculata,Eucalyptus fergusonii R.T.Baker,Eucalyptus fergusonii,Eucalyptus,Eucalyptus
30998,Eucalyptus fergusonii subsp. dorsiventralis L.A.S.Johnson & K.D.Hill,Eucalyptus paniculata Sm.,Eucalyptus paniculata Sm.,Eucalyptus paniculata Sm.,Eucalyptus paniculata,Eucalyptus fergusonii subsp. dorsiventralis L.A.S.Johnson & K.D.Hill,Eucalyptus fergusonii,Eucalyptus,Eucalyptus
31127,Eucalyptus spectatrix L.A.S.Johnson & Blaxell,Eucalyptus stricta Sieber ex Spreng.,Eucalyptus stricta Sieber ex Spreng.,Eucalyptus stricta Sieber ex Spreng.,Eucalyptus stricta,Eucalyptus spectatrix L.A.S.Johnson & Blaxell,Eucalyptus spectatrix,Eucalyptus,Eucalyptus
31186,Eucalyptus aenea K.D.Hill,Eucalyptus viridis R.T.Baker,Eucalyptus viridis R.T.Baker,Eucalyptus viridis R.T.Baker,Eucalyptus viridis,Eucalyptus aenea K.D.Hill,Eucalyptus aenea,Eucalyptus,Eucalyptus
31896,Eugenia pisonis O.Berg,Eugenia moschata (Aubl.) Nied. ex T.Durand & B.D.Jacks.,Eugenia moschata (Aubl.) Nied. ex T.Durand & B.D.Jacks.,Eugenia moschata (Aubl.) Nied. ex T.Durand & B.D.Jacks.,Eugenia moschata,Eugenia pisonis O.Berg,Eugenia pisonis,Eugenia,Eugenia
32208,Eugenia doniana O.Berg,Eugenia stictopetala DC.,Eugenia stictopetala DC.,Eugenia stictopetala DC.,Eugenia stictopetala,Myrcia doniana O.Berg,Myrcia doniana,Eugenia,Myrcia
34532,Euphorbia latimammillaris Croizat,Euphorbia mammillaris L.,Euphorbia mammillaris L.,Euphorbia mammillaris L.,Euphorbia mammillaris,Euphorbia pseudoglobosa subsp. nesemannii (R.A.Dyer) Bruyns,Euphorbia pseudoglobosa,Euphorbia,Euphorbia
34556,Euphorbia currorii N.E.Br.,Euphorbia matabelensis Pax,Euphorbia matabelensis Pax,Euphorbia matabelensis Pax,Euphorbia matabelensis,Euphorbia currorii N.E.Br.,Euphorbia currorii,Euphorbia,Euphorbia
34738,Euphorbia cucumerina Willd.,Euphorbia obesa Hook.f.,Euphorbia obesa Hook.f.,Euphorbia obesa Hook.f.,Euphorbia obesa,Euphorbia polygona Haw.,Euphorbia polygona,Euphorbia,Euphorbia
36209,Faramea tenuifolia Rusby,Faramea occidentalis (L.) A.Rich.,Faramea occidentalis (L.) A.Rich.,Faramea occidentalis (L.) A.Rich.,Faramea occidentalis,Faramea tenuifolia Rusby,Faramea tenuifolia,Faramea,Faramea
37853,Gastrodia foetida Koidz.,Gastrodia nipponica (Honda) Tuyama,Gastrodia nipponica (Honda) Tuyama,Gastrodia nipponica (Honda) Tuyama,Gastrodia nipponica,Gastrodia foetida Koidz.,Gastrodia foetida,Gastrodia,Gastrodia
41435,Homalomena tonkinensis Engl.,Homalomena cochinchinensis Engl.,Homalomena cochinchinensis Engl.,Homalomena occulta (Lour.) Schott,Homalomena occulta,Homalomena tonkinensis Engl.,Homalomena tonkinensis,Homalomena,Homalomena
44253,Lantana sellowiana f. planifolia Cham.,Lantana montevidensis (Spreng.) Briq.,Lantana montevidensis (Spreng.) Briq.,Lantana montevidensis (Spreng.) Briq.,Lantana montevidensis,Lantana planifolia (Cham.) Briq.,Lantana planifolia,Lantana,Lantana
45015,Lepanthes doloma Luer & R.Vásquez,Lepanthes intonsa Luer,Lepanthes intonsa Luer,Lepanthes intonsa Luer,Lepanthes intonsa,Lepanthes doloma Luer & R.Vásquez,Lepanthes doloma,Lepanthes,Lepanthes
48223,Cameraria guianensis Aubl.,Malouetia tamaquarina var. tamaquarina,Malouetia tamaquarina var. tamaquarina,Malouetia tamaquarina var. tamaquarina,Malouetia tamaquarina,Malouetia guianensis (Aubl.) Miers,Malouetia guianensis,Malouetia,Malouetia
48230,Malouetia guianensis (Aubl.) Miers,Malouetia tamaquarina var. tamaquarina,Malouetia tamaquarina var. tamaquarina,Malouetia tamaquarina var. tamaquarina,Malouetia tamaquarina,Malouetia guianensis (Aubl.) Miers,Malouetia guianensis,Malouetia,Malouetia
52611,Sideroxylon rugosum var. parviflorum Miq.,Micropholis rugosa (Sw.) Pierre,Micropholis rugosa (Sw.) Pierre,Micropholis rugosa (Sw.) Pierre,Micropholis rugosa,Micropholis melinoniana Pierre,Micropholis melinoniana,Micropholis,Micropholis
53445,Nothomyrcia Kausel,Myrceugenia O.Berg,Myrceugenia O.Berg,Myrceugenia O.Berg,,Nothomyrcia Kausel,,Myrceugenia,Nothomyrcia
56223,Angraecum pescatorianum Lindl.,Oeoniella polystachys (Thouars) Schltr.,Oeoniella polystachys (Thouars) Schltr.,Oeoniella polystachys (Thouars) Schltr.,Oeoniella polystachys,Listrostachys pertusa (Lindl.) Rchb.f.,Listrostachys pertusa,Oeoniella,Listrostachys
60555,Eria matthewsii Rchb.f.,Phreatia inversa Schltr.,Phreatia inversa Schltr.,Phreatia inversa Schltr.,Phreatia inversa,Phreatia matthewsii Rchb.f.,Phreatia matthewsii,Phreatia,Phreatia
62336,"Platanthera lesbiaca Devillers-Tersch., Devillers, Dedroog, Baeten & Flausch",Platanthera chlorantha (Custer) Rchb.,Platanthera chlorantha (Custer) Rchb.,Platanthera chlorantha (Custer) Rchb.,Platanthera chlorantha,Platanthera holmboei H.Lindb.,Platanthera holmboei,Platanthera,Platanthera
66873,Uragoga pobeguinii De Wild.,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis,Psychotria mildbraedii (K.Krause) O.Lachenaud,Psychotria mildbraedii,Psychotria,Psychotria
66881,Uragoga multinervata De Wild.,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis,Psychotria mildbraedii (K.Krause) O.Lachenaud,Psychotria mildbraedii,Psychotria,Psychotria
66885,Uragoga gumola De Wild.,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis,Psychotria mildbraedii (K.Krause) O.Lachenaud,Psychotria mildbraedii,Psychotria,Psychotria
66889,Uragoga densifolia De Wild.,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis,Psychotria mildbraedii (K.Krause) O.Lachenaud,Psychotria mildbraedii,Psychotria,Psychotria
66896,Uragoga seretii De Wild.,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis var. peduncularis,Psychotria peduncularis,Psychotria mildbraedii (K.Krause) O.Lachenaud,Psychotria mildbraedii,Psychotria,Psychotria
69016,Quercus pubescens var. appenina (Lam.) Wenz.,Quercus pubescens subsp. pubescens,Quercus pubescens subsp. pubescens,Quercus pubescens subsp. pubescens,Quercus pubescens,Quercus robur subsp. robur,Quercus robur,Quercus,Quercus
69235,Quercus appenina Lam.,Quercus pubescens subsp. pubescens,Quercus pubescens subsp. pubescens,Quercus pubescens subsp. pubescens,Quercus pubescens,Quercus robur subsp. robur,Quercus robur,Quercus,Quercus
71676,Salvia campanulata var. hirtella E.Peter,Salvia campanulata Wall. ex Benth.,Salvia campanulata Wall. ex Benth.,Salvia campanulata Wall. ex Benth.,Salvia campanulata,Salvia clementiae Pendry & Y.K.Wei,Salvia clementiae,Salvia,Salvia
76151,Stelis sotoana Solano,Stelis purpurascens A.Rich. & Galeotti,Stelis purpurascens A.Rich. & Galeotti,Stelis purpurascens A.Rich. & Galeotti,Stelis purpurascens,Stelis sotoana Solano,Stelis sotoana,Stelis,Stelis
76156,Stelis chiapensis Solano,Stelis purpurascens A.Rich. & Galeotti,Stelis purpurascens A.Rich. & Galeotti,Stelis purpurascens A.Rich. & Galeotti,Stelis purpurascens,Stelis chiapensis Solano,Stelis chiapensis,Stelis,Stelis
77548,Eugenia egensis var. tenuiramis (Miq.) O.Berg,Syzygium zeylanicum (L.) DC.,Syzygium zeylanicum (L.) DC.,Syzygium zeylanicum (L.) DC.,Syzygium zeylanicum,Eugenia egensis DC.,Eugenia egensis,Syzygium,Eugenia
77553,Eugenia tenuiramis Miq.,Syzygium zeylanicum (L.) DC.,Syzygium zeylanicum (L.) DC.,Syzygium zeylanicum (L.) DC.,Syzygium zeylanicum,Eugenia egensis DC.,Eugenia egensis,Syzygium,Eugenia
77937,Sarcochilus aphyllus Makino,Taeniophyllum glandulosum Blume,Taeniophyllum glandulosum Blume,Taeniophyllum glandulosum Blume,Taeniophyllum glandulosum,Taeniophyllum aphyllum Makino,Taeniophyllum aphyllum,Taeniophyllum,Taeniophyllum
77942,Cryptorchis aphylla Makino,Taeniophyllum glandulosum Blume,Taeniophyllum glandulosum Blume,Taeniophyllum glandulosum Blume,Taeniophyllum glandulosum,Taeniophyllum aphyllum Makino,Taeniophyllum aphyllum,Taeniophyllum,Taeniophyllum
78617,Teucrium cubense subsp. depressum (Small) E.M.McClint. & Epling,Teucrium cubense Jacq.,Teucrium cubense Jacq.,Teucrium cubense Jacq.,Teucrium cubense,Teucrium depressum Small,Teucrium depressum,Teucrium,Teucrium
79330,Thymus euboeus Halácsy,Thymus dolopicus Formánek,Thymus dolopicus Formánek,Thymus dolopicus Formánek,Thymus dolopicus,Thymus leucotrichus subsp. leucotrichus,Thymus leucotrichus,Thymus,Thymus
83465,Restrepia liebmanniana Kraenzl.,Acianthera strupifolia (Lindl.) Pridgeon & M.W.Chase,Acianthera strupifolia (Lindl.) Pridgeon & M.W.Chase,Acianthera strupifolia (Lindl.) Pridgeon & M.W.Chase,Acianthera strupifolia,Andreettaea marginata (Rich.) A.Doucette,Andreettaea marginata,Acianthera,Andreettaea
84073,Zedoaria Raf.,Amomum Roxb.,Amomum Roxb.,Amomum Roxb.,,Curcuma L.,,Amomum,Curcuma
84237,Pleurothallis guentheri Schltr.,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata,Anathallis citrina (Schltr.) Pridgeon & M.W.Chase,Anathallis citrina,Anathallis,Anathallis
84238,Pleurothallis citrina Schltr.,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata,Anathallis citrina (Schltr.) Pridgeon & M.W.Chase,Anathallis citrina,Anathallis,Anathallis
84239,Pleurothallis brachyantha Schltr.,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata,Anathallis citrina (Schltr.) Pridgeon & M.W.Chase,Anathallis citrina,Anathallis,Anathallis
84240,Pleurothallis angustilabia Hoehne & Schltr.,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata,Anathallis citrina (Schltr.) Pridgeon & M.W.Chase,Anathallis citrina,Anathallis,Anathallis
84242,Pleurothallis stenoglossa Pabst,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Anathallis obovata,Anathallis citrina (Schltr.) Pridgeon & M.W.Chase,Anathallis citrina,Anathallis,Anathallis
91801,Cyperus planifolius var. pickelii Gross ex Kük.,Cyperus planifolius Rich.,Cyperus planifolius Rich.,Cyperus planifolius Rich.,Cyperus planifolius,"Cyperus potiguar A.R.O.Ribeiro, M.Alves & R.C.Oliveira",Cyperus potiguar,Cyperus,Cyperus
97312,Musa paramjitiana L.J.Singh,"Musa balbisiana var. andamanica D.B.Singh, Sreek., T.V.R.S.Sharma & A.K.Bandyop.","Musa balbisiana var. andamanica D.B.Singh, Sreek., T.V.R.S.Sharma & A.K.Bandyop.",Musa balbisiana var. balbisiana,Musa balbisiana,Musa paramjitiana L.J.Singh,Musa paramjitiana,Musa,Musa
98005,Paepalanthus elongatus var. glabrescens Moldenke,Paepalanthus elongatus (Bong.) Körn.,Paepalanthus elongatus (Bong.) Körn.,Paepalanthus elongatus (Bong.) Körn.,Paepalanthus elongatus,Paepalanthus politus Trovó,Paepalanthus politus,Paepalanthus,Paepalanthus
98140,Paepalanthus pulchellus var. puberulentus Moldenke,Paepalanthus pulchellus Herzog,Paepalanthus pulchellus Herzog,Paepalanthus pulchellus Herzog,Paepalanthus pulchellus,Paepalanthus lundii Körn.,Paepalanthus lundii,Paepalanthus,Paepalanthus
109230,Allium rotundum var. multiflorum Nyman,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium polyanthum Schult. & Schult.f.,Allium polyanthum,Allium,Allium
109231,Allium firmotunicatum var. album Grossh.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium leucanthum K.Koch,Allium leucanthum,Allium,Allium
109241,Allium polyanthum Schult. & Schult.f.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium polyanthum Schult. & Schult.f.,Allium polyanthum,Allium,Allium
109248,Allium porrum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium porrum L.,Allium porrum,Allium,Allium
109249,Allium porrum var. breve Alef.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium porrum L.,Allium porrum,Allium,Allium
109251,Allium porrum var. latum Alef.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium porrum L.,Allium porrum,Allium,Allium
109253,Allium porrum var. viviparum Alef.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium porrum L.,Allium porrum,Allium,Allium
109254,Porrum commune Rchb.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium porrum L.,Allium porrum,Allium,Allium
109255,Allium leucanthum K.Koch,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium leucanthum K.Koch,Allium leucanthum,Allium,Allium
109256,Porrum sativum Mill.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium porrum L.,Allium porrum,Allium,Allium
109257,Allium leucanthum var. tridentatum Ogan.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium leucanthum K.Koch,Allium leucanthum,Allium,Allium
109259,Allium multiflorum DC.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium polyanthum Schult. & Schult.f.,Allium polyanthum,Allium,Allium
109267,Allium laetum Salisb.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium porrum L.,Allium porrum,Allium,Allium
109276,Allium ampeloprasum subsp. leucanthum (K.Koch) K.Richt.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium leucanthum K.Koch,Allium leucanthum,Allium,Allium
109277,Allium ampeloprasum var. leucanthum (K.Koch) Ledeb.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium leucanthum K.Koch,Allium leucanthum,Allium,Allium
109279,Allium ampeloprasum subsp. porrum (L.) Hayek,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium porrum L.,Allium porrum,Allium,Allium
109280,Allium ampeloprasum var. porrum (L.) J.Gay,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,Allium porrum L.,Allium porrum,Allium,Allium
114207,Gagea amblyopetala var. montana Pascher,Gagea amblyopetala Boiss. & Heldr.,Gagea amblyopetala Boiss. & Heldr.,Gagea amblyopetala Boiss. & Heldr.,Gagea amblyopetala,Gagea heldreichii (A.Terracc.) Lojac.,Gagea heldreichii,Gagea,Gagea
115888,Allium alaschanicum Y.Z.Zhao,Allium flavovirens Regel,Allium flavovirens Regel,Allium leucocephalum Turcz. ex Ledeb.,Allium leucocephalum,Allium alaschanicum Y.Z.Zhao,Allium alaschanicum,Allium,Allium
