,taxon_name_w_authors,v11_accepted_name_w_author,v12_taxon_name_w_authors,v12_chained_accepted_name_w_author,v12_chained_accepted_species,v12_direct_accepted_name_w_author,v12_direct_accepted_species,v12_chained_accepted_genus,v12_direct_accepted_genus
83465,Restrepia liebmanniana Kraenzl.,Acianthera strupifolia (Lindl.) Pridgeon & M.W.Chase,Acianthera strupifolia (Lindl.) Pridgeon & M.W.Chase,Acianthera strupifolia (Lindl.) Pridgeon & M.W.Chase,Acianthera strupifolia,Andreettaea marginata (Rich.) A.Doucette,Andreettaea marginata,Acianthera,Andreettaea
84073,Zedoaria Raf.,Amomum Roxb.,Amomum Roxb.,Amomum Roxb.,,Curcuma L.,,Amomum,Curcuma
123587,Polemonium campanuloides L.f.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis,Prismatocarpus campanuloides (L.f.) Sond.,Prismatocarpus campanuloides,Retzia,Prismatocarpus
123588,Retzia campanuloides (L.f.) Spreng.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis,Prismatocarpus campanuloides (L.f.) Sond.,Prismatocarpus campanuloides,Retzia,Prismatocarpus
123589,Polemonium roelloides L.f.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis,Prismatocarpus pedunculatus (P.J.Bergius) A.DC.,Prismatocarpus pedunculatus,Retzia,Prismatocarpus
123591,Retzia roelloides (L.f.) Spreng.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis,Prismatocarpus pedunculatus (P.J.Bergius) A.DC.,Prismatocarpus pedunculatus,Retzia,Prismatocarpus
170314,Triticum glaucum Honck.,Thinopyrum intermedium subsp. intermedium,Thinopyrum intermedium subsp. intermedium,Thinopyrum intermedium subsp. intermedium,Thinopyrum intermedium,Triticum turgidum subsp. polonicum (L.) Thell.,Triticum turgidum,Thinopyrum,Triticum
179424,Rhodostegiella (Pobed.) C.Y.Wu & D.Z.Li,Vincetoxicum Wolf,Vincetoxicum Wolf,Vincetoxicum Wolf,,Cynanchum L.,,Vincetoxicum,Cynanchum
195165,Lobivia acanthoplegma var. oligotricha (Cárdenas) Gertel & R.Wahl,Lobivia cinnabarina (Hook.) Britton & Rose,Lobivia cinnabarina (Hook.) Britton & Rose,Lobivia cinnabarina (Hook.) Britton & Rose,Lobivia cinnabarina,Echinopsis oligotricha (Cárdenas) M.Lowry,Echinopsis oligotricha,Lobivia,Echinopsis
202864,Pogonospermum Hochst.,Monechma Hochst.,Monechma Hochst.,Meiosperma Raf.,,Pogonospermum Hochst.,,Meiosperma,Pogonospermum
206083,Eriochiton (R.H.Anderson) A.J.Scott,Maireana Moq.,Maireana Moq.,Maireana Moq.,,Eriochiton (R.H.Anderson) A.J.Scott,,Maireana,Eriochiton
209742,Ocotea minarum var. canescens (Meisn.) Mez,Ocotea minarum (Nees & Mart.) Mez,Ocotea minarum (Nees & Mart.) Mez,Ocotea minarum (Nees & Mart.) Mez,Ocotea minarum,Nectandra psammophila Nees & Mart.,Nectandra psammophila,Ocotea,Nectandra
221260,Phellopterus jonesii (J.M.Coult. & Rose) Rydb.,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus,Cymopterus coulteri (M.E.Jones) Mathias,Cymopterus coulteri,Rhysopterus,Cymopterus
221264,Rhysopterus jonesii J.M.Coult. & Rose,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus,Cymopterus coulteri (M.E.Jones) Mathias,Cymopterus coulteri,Rhysopterus,Cymopterus
228719,Bonarota Adans.,Veronica L.,Veronica L.,Veronica L.,,Paederota L.,,Veronica,Paederota
239394,Spergularia nobreana Samp.,Sagina hawaiensis Pax,Sagina hawaiensis Pax,Sagina hawaiensis Pax,Sagina hawaiensis,Spergularia media subsp. media,Spergularia media,Sagina,Spergularia
243222,Statice ciliata (Lange) Rothm.,Limonium durieui (Girard) Kuntze,Limonium durieui (Girard) Kuntze,Limonium durieui (Girard) Kuntze,Limonium durieui,Armeria ciliata (Lange) Nieto Fel.,Armeria ciliata,Limonium,Armeria
272927,Aillya umbellata (de Vriese) de Vriese,Scaevola pulchella Carolin,Scaevola pulchella Carolin,Scaevola pulchella Carolin,Scaevola pulchella,Goodenia pulchella Benth.,Goodenia pulchella,Scaevola,Goodenia
274982,Stauracanthus genistoides f. spartioides (Webb) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex minor Roth,Ulex minor,Stauracanthus,Ulex
274984,Stauracanthus aphyllus f. spartioides (Webb) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex minor Roth,Ulex minor,Stauracanthus,Ulex
274986,Ulex genistoides f. spartioides (Webb) C.Vicioso,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex minor Roth,Ulex minor,Stauracanthus,Ulex
274987,Ulex genistoides var. spartioides (Webb) C.Vicioso,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex minor Roth,Ulex minor,Stauracanthus,Ulex
288933,Aniba megacarpa Hemsl.,Aniba canelilla (Kunth) Mez,Aniba canelilla (Kunth) Mez,Aniba canelilla (Kunth) Mez,Aniba canelilla,Licaria cannella subsp. cannella,Licaria cannella,Aniba,Licaria
320398,Lithocardium macranthum (Cham.) Kuntze,Cordia macrantha Chodat,Cordia macrantha Chodat,Cordia macrantha Chodat,Cordia macrantha,Varronia paucidentata (Fresen.) Friesen,Varronia paucidentata,Cordia,Varronia
322750,Luffa cylindrica var. multiflora (Spreng.) Domin,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
322958,Luffa racemosa Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
322971,Luffa arabum Steud.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
322973,Luffa clavata Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
322975,Luffa cordata Meisn. ex M.Roem.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
322978,Luffa hederacea Wall. ex G.Don,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
322980,Luffa foetida Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
322982,Luffa jacquinii Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
322985,Luffa veitchii Naudin,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
322987,Luffa vittata Zipp. ex Span.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
322988,Luffa striata Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
322990,Luffa satpatia Buch.-Ham. ex G.Don,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
322992,Luffa parvala Buch.-Ham.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
322994,Luffa scabra Schumach. & Thonn.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
322996,Luffa luffa (L.) A.Lyons,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
328295,Annona laevigata Mart.,Desmos chinensis Lour.,Desmos chinensis Lour.,Desmos chinensis Lour.,Desmos chinensis,Xylopia laevigata (Mart.) R.E.Fr.,Xylopia laevigata,Desmos,Xylopia
338633,Brassica purpurascens Banks & Sol.,Erucaria hispanica (L.) Druce,Erucaria hispanica (L.) Druce,Erucaria hispanica (L.) Druce,Erucaria hispanica,Chorispora purpurascens (Banks & Sol.) Eig,Chorispora purpurascens,Erucaria,Chorispora
356448,Cubelium Raf. ex Britton & A.Br.,Hybanthus Jacq.,Hybanthus Jacq.,Hybanthus Jacq.,,Cubelium Raf. ex Britton & A.Br.,,Hybanthus,Cubelium
391175,Lobivia chrysacantha (Backeb.) H.P.Kelsey & Dayton,Echinopsis jajoana (Backeb.) Blossf.,Echinopsis jajoana (Backeb.) Blossf.,Echinopsis jajoana (Backeb.) Blossf.,Echinopsis jajoana,Rebutia minuscula var. minuscula,Rebutia minuscula,Echinopsis,Rebutia
396079,Monochaetum canescens (Bonpl.) J.F.Macbr.,Monochaetum bonplandii (Kunth) Naudin,Monochaetum bonplandii (Kunth) Naudin,Monochaetum bonplandii (Kunth) Naudin,Monochaetum bonplandii,Brachyotum ledifolium (Desr.) Triana,Brachyotum ledifolium,Monochaetum,Brachyotum
396910,Bamlera K.Schum. & Lauterb.,Astronidium A.Gray,Astronidium A.Gray,Astronidium A.Gray,,Bamlera K.Schum. & Lauterb.,,Astronidium,Bamlera
401599,Arctium intermedium Lange,Cousinia chlorocephala C.A.Mey. ex DC.,Cousinia chlorocephala C.A.Mey. ex DC.,Cousinia chlorocephala C.A.Mey. ex DC.,Cousinia chlorocephala,Arctium nemorosum Lej.,Arctium nemorosum,Cousinia,Arctium
405950,Vernonia andohii C.D.Adams,Brenandendron donianum (DC.) H.Rob.,Brenandendron donianum (DC.) H.Rob.,Brenandendron donianum (DC.) H.Rob.,Brenandendron donianum,Vernonia andohii C.D.Adams,Vernonia andohii,Brenandendron,Vernonia
407975,Chondrilla sonchifolia (Willd.) Poir.,Lactuca indica L.,Lactuca indica L.,Lactuca indica L.,Lactuca indica,Launaea intybacea (Jacq.) Beauverd,Launaea intybacea,Lactuca,Launaea
419399,Gnaphalium petiolatum L.,Helichrysum petiolare Hilliard & B.L.Burtt,Helichrysum petiolare Hilliard & B.L.Burtt,Helichrysum petiolare Hilliard & B.L.Burtt,Helichrysum petiolare,Staehelina petiolata (L.) Hilliard & B.L.Burtt,Staehelina petiolata,Helichrysum,Staehelina
436274,Phonus Hill,Carthamus L.,Carthamus L.,Carthamus L.,,Phonus Hill,,Carthamus,Phonus
436280,Femeniasia Susanna,Carthamus L.,Carthamus L.,Carthamus L.,,Femeniasia Susanna,,Carthamus,Femeniasia
436281,Heracantha Hoffmanns. & Link,Carthamus L.,Carthamus L.,Carthamus L.,,Phonus Hill,,Carthamus,Phonus
436313,Centaurium Haller,Centaurea L.,Centaurea L.,Centaurea L.,,Rhaponticum Ludwig,,Centaurea,Rhaponticum
452344,Alsophila fragilis Zoll. & Moritzi,Thelypteris lineata (Blume) K.Iwats.,Thelypteris lineata (Blume) K.Iwats.,Thelypteris lineata (Blume) K.Iwats.,Thelypteris lineata,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata,Thelypteris,Arachniodes
452349,Meniscium fragile Kunze,Thelypteris lineata (Blume) K.Iwats.,Thelypteris lineata (Blume) K.Iwats.,Thelypteris lineata (Blume) K.Iwats.,Thelypteris lineata,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata,Thelypteris,Arachniodes
459959,Ulex parviflorus subsp. willkommii (Webb) Borja & al.,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex,Stauracanthus
459962,Ulex parviflorus var. willkommii (Webb) C.Vicioso,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex,Stauracanthus
459964,Ulex scaber var. willkommii (Webb) Samp.,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex,Stauracanthus
459968,Ulex willkommii Webb,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex,Stauracanthus
464504,Scorzonera tuberosa var. sericeolanata Bunge,"Gelasia tuberosa (Pall.) Zaika, Sukhor. & N.Kilian","Gelasia tuberosa (Pall.) Zaika, Sukhor. & N.Kilian","Gelasia tuberosa (Pall.) Zaika, Sukhor. & N.Kilian",Gelasia tuberosa,Scorzonera sericeolanata (Bunge) Krasch. & Lipsch.,Scorzonera sericeolanata,Gelasia,Scorzonera
469420,Moronobea grandiflora Choisy,Platonia insignis var. insignis,Platonia insignis var. insignis,Platonia insignis var. insignis,Platonia insignis,Moronobea coccinea Aubl.,Moronobea coccinea,Platonia,Moronobea
469422,Moronobea montana Schltdl.,Platonia insignis var. insignis,Platonia insignis var. insignis,Platonia insignis var. insignis,Platonia insignis,Moronobea coccinea Aubl.,Moronobea coccinea,Platonia,Moronobea
501233,Mimosa terminalis Vell.,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala,"Hydrochorea pedicellaris (DC.) M.V.B.Soares, Iganci & M.P.Morim",Hydrochorea pedicellaris,Pseudalbizzia,Hydrochorea
517578,Citharexylum flexuosum var. subglabrum Moldenke,Citharexylum flexuosum (Ruiz & Pav.) D.Don,Citharexylum flexuosum (Ruiz & Pav.) D.Don,Citharexylum flexuosum (Ruiz & Pav.) D.Don,Citharexylum flexuosum,Lycium americanum Jacq.,Lycium americanum,Citharexylum,Lycium
542143,Leidesia capensis (L.f.) Müll.Arg.,Leidesia procumbens (L.) Prain,Leidesia procumbens (L.) Prain,Leidesia procumbens (L.) Prain,Leidesia procumbens,Didymodoxa capensis (L.f.) Friis & Wilmot-Dear,Didymodoxa capensis,Leidesia,Didymodoxa
542149,Mercurialis capensis (L.f.) Spreng. ex Sond.,Leidesia procumbens (L.) Prain,Leidesia procumbens (L.) Prain,Leidesia procumbens (L.) Prain,Leidesia procumbens,Didymodoxa capensis (L.f.) Friis & Wilmot-Dear,Didymodoxa capensis,Leidesia,Didymodoxa
542931,Andrachne cavaleriei H.Lév.,Leptopus chinensis (Bunge) Pojark.,Leptopus chinensis (Bunge) Pojark.,Leptopus chinensis (Bunge) Pojark.,Leptopus chinensis,Lysimachia capillipes var. cavaleriei (H.Lév.) Hand.-Mazz.,Lysimachia capillipes,Leptopus,Lysimachia
549177,Lucuma Molina,Pouteria Aubl.,Pouteria Aubl.,Pouteria Aubl.,,Lucuma Molina,,Pouteria,Lucuma
559851,Englerella Pierre,Pouteria Aubl.,Pouteria Aubl.,Pouteria Aubl.,,Englerella Pierre,,Pouteria,Englerella
559854,Neolabatia Aubrév.,Pouteria Aubl.,Pouteria Aubl.,Pouteria Aubl.,,Labatia Sw.,,Pouteria,Labatia
559855,Eglerodendron Aubrév. & Pellegr.,Pouteria Aubl.,Pouteria Aubl.,Pouteria Aubl.,,Labatia Sw.,,Pouteria,Labatia
559858,Nemaluma Baill.,Pouteria Aubl.,Pouteria Aubl.,Pouteria Aubl.,,Nemaluma Baill.,,Pouteria,Nemaluma
559860,Labatia Sw.,Pouteria Aubl.,Pouteria Aubl.,Pouteria Aubl.,,Labatia Sw.,,Pouteria,Labatia
559869,Gayella Pierre,Pouteria Aubl.,Pouteria Aubl.,Pouteria Aubl.,,Gayella Pierre,,Pouteria,Gayella
559870,Radlkoferella Pierre,Pouteria Aubl.,Pouteria Aubl.,Pouteria Aubl.,,Lucuma Molina,,Pouteria,Lucuma
559871,Peteniodendron Lundell,Pouteria Aubl.,Pouteria Aubl.,Pouteria Aubl.,,Peteniodendron Lundell,,Pouteria,Peteniodendron
559872,Syzygiopsis Ducke,Pouteria Aubl.,Pouteria Aubl.,Pouteria Aubl.,,Micropholis (Griseb.) Pierre,,Pouteria,Micropholis
559873,Richardella Pierre,Pouteria Aubl.,Pouteria Aubl.,Pouteria Aubl.,,Lucuma Molina,,Pouteria,Lucuma
559874,Pseudolabatia Aubrév. & Pellegr.,Pouteria Aubl.,Pouteria Aubl.,Pouteria Aubl.,,Labatia Sw.,,Pouteria,Labatia
564981,Sarcanthus ornithorrhynchus Rchb.f.,Robiquetia rosea (Lindl.) Garay,Robiquetia rosea (Lindl.) Garay,Robiquetia rosea (Lindl.) Garay,Robiquetia rosea,Cleisostoma discolor Lindl.,Cleisostoma discolor,Robiquetia,Cleisostoma
564990,Cleisostoma ornithorrhynchum (Rchb.f.) Garay,Robiquetia rosea (Lindl.) Garay,Robiquetia rosea (Lindl.) Garay,Robiquetia rosea (Lindl.) Garay,Robiquetia rosea,Cleisostoma discolor Lindl.,Cleisostoma discolor,Robiquetia,Cleisostoma
583568,Acinax Raf.,Costus L.,Costus L.,Costus L.,,Amomum Roxb.,,Costus,Amomum
599708,Pentlandia Herb.,Urceolina Rchb.,Urceolina Rchb.,Urceolina Rchb.,,Stenomesson Herb.,,Urceolina,Stenomesson
655162,Avena alpina Honck.,Deschampsia cespitosa subsp. cespitosa,Deschampsia cespitosa subsp. cespitosa,Deschampsia cespitosa subsp. cespitosa,Deschampsia cespitosa,Helictochloa versicolor subsp. versicolor,Helictochloa versicolor,Deschampsia,Helictochloa
681593,Lobivia pentlandii var. forbesii (A.Dietr.) Y.Itô ex Backeb.,Lobivia pentlandii (Hook.) Britton & Rose,Lobivia pentlandii (Hook.) Britton & Rose,Lobivia pentlandii (Hook.) Britton & Rose,Lobivia pentlandii,Acanthocalycium rhodotrichum subsp. rhodotrichum,Acanthocalycium rhodotrichum,Lobivia,Acanthocalycium
697039,Onosma incanescens DC.,Onosma rostellata Lehm.,Onosma rostellata Lehm.,Onosma rostellata Lehm.,Onosma rostellata,Maharanga incanescens (DC.) L.Cecchi & Hilger,Maharanga incanescens,Onosma,Maharanga
719946,Stenandriopsis S.Moore,Stenandrium Nees,Stenandrium Nees,Stenandrium Nees,,Stenandriopsis S.Moore,,Stenandrium,Stenandriopsis
721348,Anacampseros caerulescens Timb.-Lagr.,Sedum caeruleum L.,Sedum caeruleum L.,Sedum caeruleum L.,Sedum caeruleum,Hylotelephium maximum subsp. maximum,Hylotelephium maximum,Sedum,Hylotelephium
723638,Sempervivella Stapf,Sempervivum L.,Sempervivum L.,Sempervivum L.,,Sedum L.,,Sempervivum,Sedum
724365,Cathartocarpus Pers.,Senna Mill.,Senna Mill.,Senna Mill.,,Cassia L.,,Senna,Cassia
736056,Cinnamomum tomentosum D.Don,Phoebe cathia (D.Don) Kosterm.,Phoebe cathia (D.Don) Kosterm.,Phoebe cathia (D.Don) Kosterm.,Phoebe cathia,Machilus tomentosus (D.Don) M.Gangop.,Machilus tomentosus,Phoebe,Machilus
737050,Pterocarpus cultratus Vell.,Pterocarpus rohrii Vahl,Pterocarpus rohrii Vahl,Pterocarpus rohrii Vahl,Pterocarpus rohrii,Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima,Lonchocarpus cultratus,Pterocarpus,Lonchocarpus
745257,Papaver heterophyllum var. crassifolium (Benth.) Jeps.,Papaver heterophyllum (Benth.) Greene,Papaver heterophyllum (Benth.) Greene,Papaver heterophyllum (Benth.) Greene,Papaver heterophyllum,Stylophorum diphyllum (Michx.) Nutt.,Stylophorum diphyllum,Papaver,Stylophorum
754020,Acacia virchowiana Vatke & Hildebrandt,Senegalia senegal (L.) Britton,Senegalia senegal (L.) Britton,Senegalia senegal (L.) Britton,Senegalia senegal,Vachellia oerfota var. oerfota,Vachellia oerfota,Senegalia,Vachellia
754859,Richetia F.Heim,Shorea Roxb. ex C.F.Gaertn.,Shorea Roxb. ex C.F.Gaertn.,Shorea Roxb. ex C.F.Gaertn.,,Richetia F.Heim,,Shorea,Richetia
754869,Asterocephalus tomentosus Spreng.,Succisa pratensis Moench,Succisa pratensis Moench,Succisa pratensis Moench,Succisa pratensis,Scabiosa turolensis subsp. turolensis,Scabiosa turolensis,Succisa,Scabiosa
768452,Aniba ovalifolia Mez,Aniba hypoglauca Sandwith,Aniba hypoglauca Sandwith,Aniba hypoglauca Sandwith,Aniba hypoglauca,Ocotea cujumary Mart.,Ocotea cujumary,Aniba,Ocotea
780923,Derris robusta var. assamica Thoth.,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Brachypterum robustum,Robinia pseudoacacia L.,Robinia pseudoacacia,Brachypterum,Robinia
781034,Mutarda Bernh.,Brassica L.,Brassica L.,Brassica L.,,Mutarda Bernh.,,Brassica,Mutarda
790902,Cebatha Forssk.,Cocculus DC.,Cocculus DC.,Cocculus DC.,,Cebatha Forssk.,,Cocculus,Cebatha
791398,Halimium lepidotum proles multiflorum (Ziz) Samp.,Cistus halimifolius L.,Cistus halimifolius L.,Cistus halimifolius L.,Cistus halimifolius,Helianthemum nummularium subsp. nummularium,Helianthemum nummularium,Cistus,Helianthemum
792754,Bricchettia Pax,Cocculus DC.,Cocculus DC.,Cocculus DC.,,Cebatha Forssk.,,Cocculus,Cebatha
792779,Cocculidium Spach,Cocculus DC.,Cocculus DC.,Cocculus DC.,,Nephroia Lour.,,Cocculus,Nephroia
