,taxon_name_w_authors,202212_accepted_name_w_author,202406_taxon_name_w_authors,202406_chained_accepted_name_w_author,202406_chained_accepted_species,202406_direct_accepted_name_w_author,202406_direct_accepted_species,202406_chained_accepted_genus,202406_direct_accepted_genus
557,Gnaphalium rosmarinifolium Sieber ex Spreng.,Ozothamnus rosmarinifolius (Labill.) Sweet,Ozothamnus rosmarinifolius (Labill.) Sweet,Ozothamnus rosmarinifolius (Labill.) Sweet,Ozothamnus rosmarinifolius,Ozothamnus diosmifolius DC.,Ozothamnus diosmifolius,Ozothamnus,Ozothamnus
565,Verbesina scabra Benth.,Verbesina encelioides (Cav.) A.Gray,Verbesina encelioides (Cav.) A.Gray,Verbesina encelioides (Cav.) A.Gray,Verbesina encelioides,Verbesina tetraptera A.Gray,Verbesina tetraptera,Verbesina,Verbesina
584,Baccharis reticulata (Ruiz & Pav.) Pers.,Baccharis venosa Pers.,Baccharis venosa Pers.,Baccharis venosa Pers.,Baccharis venosa,Baccharis reticulata (Ruiz & Pav.) Pers.,Baccharis reticulata,Baccharis,Baccharis
614,Centaurea holophylla Soczava & Lipatova,Psephellus holophyllus (Soczava & Lipatova) Greuter,Psephellus holophyllus (Soczava & Lipatova) Greuter,Psephellus holophyllus (Soczava & Lipatova) Greuter,Psephellus holophyllus,Centaurea holophylla Soczava & Lipatova,Centaurea holophylla,Psephellus,Centaurea
646,Cacalia saligna Kuntze,Acilepis saligna (DC.) H.Rob.,Acilepis saligna (DC.) H.Rob.,Acilepis saligna (DC.) H.Rob.,Acilepis saligna,Vernonia saligna DC.,Vernonia saligna,Acilepis,Vernonia
663,Baccharis mirabilis Heering,Baccharis salicifolia (Ruiz & Pav.) Pers.,Baccharis salicifolia (Ruiz & Pav.) Pers.,Baccharis salicifolia (Ruiz & Pav.) Pers.,Baccharis salicifolia,Baccharis scandens Pers.,Baccharis scandens,Baccharis,Baccharis
670,Taraxacum platyceras Dahlst.,Taraxacum ceratophorum (Ledeb.) DC.,Taraxacum ceratophorum (Ledeb.) DC.,Taraxacum ceratophorum (Ledeb.) DC.,Taraxacum ceratophorum,Taraxacum platyceras Dahlst.,Taraxacum platyceras,Taraxacum,Taraxacum
684,Artemisia eschscholtziana Besser,Artemisia australis Less.,Artemisia australis Less.,Artemisia australis Less.,Artemisia australis,Artemisia biennis Willd.,Artemisia biennis,Artemisia,Artemisia
723,Arnica amplexicaulis Wall. ex DC.,Ligularia amplexicaulis DC.,Ligularia amplexicaulis DC.,Ligularia amplexicaulis DC.,Ligularia amplexicaulis,Pentacalia amplexicaulis (Kunth) Cuatrec.,Pentacalia amplexicaulis,Ligularia,Pentacalia
736,Serratula coriacea Fisch. & C.A.Mey. ex DC.,Klasea coriacea (DC.) Holub,Klasea coriacea (DC.) Holub,Klasea coriacea (DC.) Holub,Klasea coriacea,Serratula coriacea Fisch. & C.A.Mey. ex DC.,Serratula coriacea,Klasea,Serratula
747,Aster lusitanicus Brot.,Galatella aragonensis Nees,Galatella aragonensis Nees,Galatella aragonensis Nees,Galatella aragonensis,Aster willkommii Sch.Bip.,Aster willkommii,Galatella,Aster
750,Hieracium sachokianum Kem.-Nath.,Pilosella cymosiformis (Froel.) Gottschl.,Pilosella cymosiformis (Froel.) Gottschl.,Pilosella cymosiformis (Froel.) Gottschl.,Pilosella cymosiformis,Pilosella visianii F.W.Schultz & Sch.Bip.,Pilosella visianii,Pilosella,Pilosella
780,Aster patulus Lam.,"Symphyotrichum × tardiflorum (L.) Greuter, M.V.Agab. & Wagenitz","Symphyotrichum × tardiflorum (L.) Greuter, M.V.Agab. & Wagenitz","Symphyotrichum × tardiflorum (L.) Greuter, M.V.Agab. & Wagenitz",Symphyotrichum tardiflorum,Symphyotrichum patulum (Lam.) Karlsson,Symphyotrichum patulum,Symphyotrichum,Symphyotrichum
782,Lactuca alpina (L.) A.Gray,Cicerbita alpina Wallr.,Cicerbita alpina Wallr.,Cicerbita alpina Wallr.,Cicerbita alpina,Lactuca alpina (L.) A.Gray,Lactuca alpina,Cicerbita,Lactuca
784,Gazania pavonia (Andrews) R.Br.,Gazania rigida (Burm.f.) Roessler,Gazania rigida (Burm.f.) Roessler,Gazania rigida (Burm.f.) Roessler,Gazania rigida,Gazania rigens (L.) Gaertn.,Gazania rigens,Gazania,Gazania
823,Chromolaena barranquillensis (Hieron.) R.M.King & H.Rob.,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata,Chromolaena barranquillensis (Hieron.) R.M.King & H.Rob.,Chromolaena barranquillensis,Chromolaena,Chromolaena
843,Crepis hypochaeridea subsp. rhodesica Babc.,Crepis hypochoeridea Thell.,Crepis hypochoeridea Thell.,Crepis hypochoeridea Thell.,Crepis hypochoeridea,Crepis hypochaeridea (DC.) Thell.,Crepis hypochaeridea,Crepis,Crepis
847,Cineraria cacaliformis Lam.,Ligularia sibirica subsp. sibirica ,Ligularia sibirica subsp. sibirica ,Ligularia sibirica subsp. sibirica ,Ligularia sibirica,Ligularia cacaliiformis (Lam.) Nakai,Ligularia cacaliiformis,Ligularia,Ligularia
853,Anaphalis araneosa DC.,Anaphalis busua DC.,Anaphalis busua DC.,Anaphalis busua DC.,Anaphalis busua,Anaphalis araneosa DC.,Anaphalis araneosa,Anaphalis,Anaphalis
872,Aster conyzoides Willd.,Sericocarpus asteroides (L.) Nees,Sericocarpus asteroides (L.) Nees,"Sericocarpus asteroides (L.) Britton, Sterns & Poggenb.",Sericocarpus asteroides,Sericocarpus conyzoides Nees,Sericocarpus conyzoides,Sericocarpus,Sericocarpus
899,Jurinea pollichii Koch ex Nyman,Jurinea cyanoides (L.) Rchb.,Jurinea cyanoides (L.) Rchb.,Jurinea cyanoides (L.) Rchb.,Jurinea cyanoides,Jurinea pollichii Koch ex Nyman,Jurinea pollichii,Jurinea,Jurinea
921,Oligogyne synedrelloides Hook. & Arn.,Calyptocarpus brasiliensis (Nees & Mart.) B.L.Turner,Calyptocarpus brasiliensis (Nees & Mart.) B.L.Turner,Calyptocarpus brasiliensis (Nees & Mart.) B.L.Turner,Calyptocarpus brasiliensis,Calyptocarpus biaristatus (DC.) H.Rob.,Calyptocarpus biaristatus,Calyptocarpus,Calyptocarpus
964,Trichocline beckeri B.L.Rob.,Chaptalia hieracioides (Kunth) X.D.Xu & W.Zheng,Chaptalia hieracioides (Kunth) X.D.Xu & W.Zheng,Chaptalia hieracioides (Kunth) X.D.Xu & W.Zheng,Chaptalia hieracioides,Trichocline hieracioides (Kunth) Ferreyra,Trichocline hieracioides,Chaptalia,Trichocline
979,Erigeron diversifolius Rich. ex Rchb.,Erigeron annuus (L.) Pers.,Erigeron annuus (L.) Pers.,Erigeron annuus (L.) Desf.,Erigeron annuus,Bellis annua L.,Bellis annua,Erigeron,Bellis
988,Verbesina olivacea Klatt,Verbesina persicifolia DC.,Verbesina persicifolia DC.,Verbesina persicifolia DC.,Verbesina persicifolia,Verbesina olivacea Klatt,Verbesina olivacea,Verbesina,Verbesina
989,Psiadia dodonaeifolia Steetz,Psiadia punctulata Vatke,Psiadia punctulata Vatke,Psiadia punctulata Vatke,Psiadia punctulata,Psiadia dodonaeifolia Steetz,Psiadia dodonaeifolia,Psiadia,Psiadia
998,Dipterotheca kotschyi Sch.Bip. ex Hochst.,Aspilia kotschyi (Sch.Bip. ex Hochst.) Oliv.,Aspilia kotschyi (Sch.Bip. ex Hochst.) Oliv.,Aspilia kotschyi (Sch.Bip. ex Hochst.) Oliv.,Aspilia kotschyi,Aspilia kotschyana Benth. & Hook.f. ex B.D.Jacks.,Aspilia kotschyana,Aspilia,Aspilia
1000,Theodorea crepidifolia (Turcz.) Soják,Saussurea runcinata DC.,Saussurea runcinata DC.,Saussurea runcinata DC.,Saussurea runcinata,Saussurea alata DC.,Saussurea alata,Saussurea,Saussurea
1005,Calendula glabrata Thunb.,Osteospermum oppositifolium (Ait.) Norl.,Osteospermum oppositifolium (Ait.) Norl.,Osteospermum oppositifolium (Ait.) Norl.,Osteospermum oppositifolium,Tripteris oppositifolia (Aiton) B.Nord.,Tripteris oppositifolia,Osteospermum,Tripteris
1009,Gnaphalium spadiceum Lam.,Helichrysum cylindriflorum (L.) Hilliard & B.L.Burtt,Helichrysum cylindriflorum (L.) Hilliard & B.L.Burtt,Helichrysum cylindriflorum (L.) Hilliard & B.L.Burtt,Helichrysum cylindriflorum,Helichrysum cymosum (L.) D.Don,Helichrysum cymosum,Helichrysum,Helichrysum
1035,Senecio rowleyanus H.Jacobsen,Curio rowleyanus (H.Jacobsen) P.V.Heath,Curio rowleyanus (H.Jacobsen) P.V.Heath,Kleinia rowleyana (H.Jacobsen) G.Kunkel,Kleinia rowleyana,Senecio rowleyanus H.Jacobsen,Senecio rowleyanus,Kleinia,Senecio
1040,Anthemis mucronulata K.Koch,Anthemis marschalliana subsp. pectinata (Boiss.) Grierson,Anthemis marschalliana subsp. pectinata (Boiss.) Grierson,Anthemis marschalliana subsp. pectinata (Boiss.) Grierson,Anthemis marschalliana,Tripleurospermum caucasicum (Willd.) Hayek,Tripleurospermum caucasicum,Anthemis,Tripleurospermum
1078,Euthamia scabra Greene,Solidago altissima subsp. altissima ,Solidago altissima subsp. altissima ,Solidago altissima subsp. altissima ,Solidago altissima,Euthamia scabra Greene,Euthamia scabra,Solidago,Euthamia
1095,Aster spathularis Steud.,Grindelia inuloides Willd.,Grindelia inuloides Willd.,Grindelia inuloides Willd.,Grindelia inuloides,Inula salicina L.,Inula salicina,Grindelia,Inula
1098,Oglifa gallica (L.) Chrtek & Holub,Logfia gallica Coss. & Germ.,Logfia gallica Coss. & Germ.,Logfia gallica Coss. & Germ.,Logfia gallica,Filago gallica L.,Filago gallica,Logfia,Filago
1109,Heteropappus biennis (Ledeb.) Tamamsch. ex Grubov,Symphyotrichum falcatum var. commutatum (Torr. & A.Gray) G.L.Nesom,Symphyotrichum falcatum var. commutatum (Torr. & A.Gray) G.L.Nesom,Symphyotrichum falcatum var. commutatum (Torr. & A.Gray) G.L.Nesom,Symphyotrichum falcatum,Kalimeris tatarica Lindl. ex DC.,Kalimeris tatarica,Symphyotrichum,Kalimeris
1113,Gnaphalium valdivianum Phil.,Pseudognaphalium cheiranthifolium (Lam.) Hilliard & B.L.Burtt,Pseudognaphalium cheiranthifolium (Lam.) Hilliard & B.L.Burtt,Pseudognaphalium cheiranthifolium (Lam.) Hilliard & B.L.Burtt,Pseudognaphalium cheiranthifolium,Gnaphalium cheiranthifolium Lam.,Gnaphalium cheiranthifolium,Pseudognaphalium,Gnaphalium
1122,Ageratina adenachaenia (Sch.Bip. ex Klatt) R.M.King & H.Rob.,Ageratina lucida (Ortega) R.M.King & H.Rob.,Ageratina lucida (Ortega) R.M.King & H.Rob.,Ageratina lucida (Ortega) R.M.King & H.Rob.,Ageratina lucida,Ageratina adenachaenia (Sch.Bip. ex Klatt) R.M.King & H.Rob.,Ageratina adenachaenia,Ageratina,Ageratina
1127,Cacalia abyssinica Walp.,Solanecio tuberosus (Sch.Bip. ex A.Rich.) C.Jeffrey,Solanecio tuberosus (Sch.Bip. ex A.Rich.) C.Jeffrey,Solanecio tuberosus (Sch.Bip. ex A.Rich.) C.Jeffrey,Solanecio tuberosus,Senecio tuberosus Harv.,Senecio tuberosus,Solanecio,Senecio
1135,Trixis erosa Sw.,Clibadium erosum (Sw.) DC.,Clibadium erosum (Sw.) DC.,Clibadium erosum (Sw.) DC.,Clibadium erosum,Trixis erosa Sw.,Trixis erosa,Clibadium,Trixis
1172,Hymenostephium mexicanum Benth.,Hymenostephium cordatum S.F.Blake,Hymenostephium cordatum S.F.Blake,Hymenostephium cordatum S.F.Blake,Hymenostephium cordatum,Viguiera cordata (Hook. & Arn.) D'Arcy,Viguiera cordata,Hymenostephium,Viguiera
1174,Proustia vanillosma C.Wright,Berylsimpsonia vanillosma (C.Wright) B.L.Turner,Berylsimpsonia vanillosma (C.Wright) B.L.Turner,Berylsimpsonia vanillosma (C.Wright) B.L.Turner,Berylsimpsonia vanillosma,Proustia vanillosma C.Wright,Proustia vanillosma,Berylsimpsonia,Proustia
1186,Senecio scrobicaria DC.,Scrobicaria ilicifolia (L.f.) B.Nord.,Scrobicaria ilicifolia (L.f.) B.Nord.,Scrobicaria ilicifolia (L.f.) B.Nord.,Scrobicaria ilicifolia,Senecio scrobicaria DC.,Senecio scrobicaria,Scrobicaria,Senecio
1189,Eurybia paniculata Steetz,Olearia elaeophila (DC.) F.Müll. ex Benth.,Olearia elaeophila (DC.) F.Müll. ex Benth.,Olearia elaeophila (DC.) F.Müll. ex Benth.,Olearia elaeophila,Olearia heleophila F.Muell.,Olearia heleophila,Olearia,Olearia
1190,Senecio linifolius L.,Senecio nevadensis subsp. malacitanus (Huter) Greuter,Senecio nevadensis subsp. malacitanus (Huter) Greuter,Senecio nevadensis subsp. malacitanus (Huter) Greuter,Senecio nevadensis,Senecio linifolius L.,Senecio linifolius,Senecio,Senecio
1208,Senecio candidissimus Greene,Packera candidissima (Greene) W.A.Weber & Á.Löve,Packera candidissima (Greene) W.A.Weber & Á.Löve,Packera candidissima (Greene) W.A.Weber & Á.Löve,Packera candidissima,Senecio candidissimus Greene,Senecio candidissimus,Packera,Senecio
1222,Gerbera maxima Beauverd,Oreoseris maxima (D.Don) X.D.Xu & W.Zheng,Oreoseris maxima (D.Don) X.D.Xu & W.Zheng,Oreoseris maxima (D.Don) X.D.Xu & W.Zheng,Oreoseris maxima,Gerbera maxima Beauverd,Gerbera maxima,Oreoseris,Gerbera
1230,Centaurea sanctae-annae J.Wagner,Centaurea chalcidicaea Hayek,Centaurea chalcidicaea Hayek,Centaurea chalcidicaea Hayek,Centaurea chalcidicaea,Centaurea chalcidicea Hayek,Centaurea chalcidicea,Centaurea,Centaurea
1234,Chromolaena angusticeps (Malme) R.M.King & H.Rob.,Chromolaena paraguariensis (Hieron.) R.M.King & H.Rob.,Chromolaena paraguariensis (Hieron.) R.M.King & H.Rob.,Chromolaena paraguariensis (Hieron.) R.M.King & H.Rob.,Chromolaena paraguariensis,Chromolaena angusticeps (Malme) R.M.King & H.Rob.,Chromolaena angusticeps,Chromolaena,Chromolaena
1271,Matricaria matricarioides (Less.) Porter,Matricaria discoidea DC.,Matricaria discoidea DC.,Matricaria discoidea DC.,Matricaria discoidea,Matricaria matricarioides (Less.) Porter,Matricaria matricarioides,Matricaria,Matricaria
1289,Asteriscus aureus Lange,Pallenis spinosa subsp. aurea (Willk.) Nyman,Pallenis spinosa subsp. aurea (Willk.) Nyman,Pallenis spinosa subsp. aurea (Willk.) Nyman,Pallenis spinosa,Pallenis maritima (L.) Greuter,Pallenis maritima,Pallenis,Pallenis
1321,Bidens hivoana O.Deg. & Sherff,Oparanthus hivoanus (O.Deg. & Sherff) R.K.Shannon & W.L.Wagner,Oparanthus hivoanus (O.Deg. & Sherff) R.K.Shannon & W.L.Wagner,Oparanthus hivoanus (O.Deg. & Sherff) R.K.Shannon & W.L.Wagner,Oparanthus hivoanus,Bidens hivoana O.Deg. & Sherff,Bidens hivoana,Oparanthus,Bidens
1333,Taraxacum ceratolobum Dahlst.,Taraxacum croceum Dahlst.,Taraxacum croceum Dahlst.,Taraxacum croceum Dahlst.,Taraxacum croceum,Taraxacum ceratolobum Dahlst.,Taraxacum ceratolobum,Taraxacum,Taraxacum
1348,Centaurea nervosa Rchb. ex Steud.,Centaurea phrygia subsp. phrygia ,Centaurea phrygia subsp. phrygia ,Centaurea phrygia subsp. phrygia ,Centaurea phrygia,Centaurea nigra L.,Centaurea nigra,Centaurea,Centaurea
1384,Vernonia parviflora Klatt,Distephanus garnierianus (Klatt) H.Rob. & B.Kahn,Distephanus garnierianus (Klatt) H.Rob. & B.Kahn,Distephanus garnierianus (Klatt) H.Rob. & B.Kahn,Distephanus garnierianus,Distephanus garnieriana (Klatt) H.Rob. & B.Kahn,Distephanus garnieriana,Distephanus,Distephanus
1385,Centaurea chilensis Bertero ex Hook. & Arn.,Plectocephalus chilensis G.Don ex Loudon,Plectocephalus chilensis G.Don ex Loudon,Plectocephalus chilensis G.Don ex Loudon,Plectocephalus chilensis,Centaurea chilensis Bertero ex Hook. & Arn.,Centaurea chilensis,Plectocephalus,Centaurea
1388,Cacalia jugalis Kuntze,Ambassa hochstetteri Steetz,Ambassa hochstetteri Steetz,Ambassa hochstetteri Steetz,Ambassa hochstetteri,Vernonia hochstetteri var. hochstetteri ,Vernonia hochstetteri,Ambassa,Vernonia
1390,Blumea cernua DC.,Blumea hieraciifolia DC.,Blumea hieraciifolia DC.,Blumea hieraciifolia DC.,Blumea hieraciifolia,Blumea lacera (Burm.f.) DC.,Blumea lacera,Blumea,Blumea
1416,Cacalia candolleana Kuntze,Vernonia conyzoides DC.,Vernonia conyzoides DC.,Cyanthillium conyzoides (DC.) H.Rob.,Cyanthillium conyzoides,Vernonia candolleana Wight & Arn.,Vernonia candolleana,Cyanthillium,Vernonia
1428,Solidago salicina Elliott,Solidago patula subsp. strictula (Torr. & A.Gray) Semple,Solidago patula subsp. strictula (Torr. & A.Gray) Semple,Solidago patula subsp. strictula (Torr. & A.Gray) Semple,Solidago patula,Solidago salicina Elliott,Solidago salicina,Solidago,Solidago
1449,Cirsium hellenicum Halácsy,Cirsium ciliatum subsp. ciliatum ,Cirsium ciliatum subsp. ciliatum ,Cirsium ciliatum subsp. ciliatum ,Cirsium ciliatum,Cirsium hypopsilum Boiss. & Heldr.,Cirsium hypopsilum,Cirsium,Cirsium
1476,Ambrosia paniculata f. litoralis O.E.Schulz,Ambrosia cumanensis Kunth,Ambrosia cumanensis Kunth,Ambrosia cumanensis Kunth,Ambrosia cumanensis,Ambrosia polystachya DC.,Ambrosia polystachya,Ambrosia,Ambrosia
1512,Picris spinosa Poir.,Helminthotheca echioides (L.) Holub,Helminthotheca echioides (L.) Holub,Helminthotheca echioides (L.) Holub,Helminthotheca echioides,Helminthotheca spinosa (DC.) Talavera & Tremetsberger,Helminthotheca spinosa,Helminthotheca,Helminthotheca
1516,Taraxacum chirieanum Kitam.,Taraxacum ceratophorum (Ledeb.) DC.,Taraxacum ceratophorum (Ledeb.) DC.,Taraxacum ceratophorum (Ledeb.) DC.,Taraxacum ceratophorum,Taraxacum chirieanum Kitam.,Taraxacum chirieanum,Taraxacum,Taraxacum
1532,Centaurea pouzinii DC.,Centaurea calcitrapa subsp. calcitrapa ,Centaurea calcitrapa subsp. calcitrapa ,Centaurea calcitrapa subsp. calcitrapa ,Centaurea calcitrapa,Centaurea pouzinii DC.,Centaurea pouzinii,Centaurea,Centaurea
1534,Cnicus polyanthemus L.,Carduus collinus subsp. collinus ,Carduus collinus subsp. collinus ,Carduus collinus subsp. collinus ,Carduus collinus,Cirsium polyanthemon Spreng.,Cirsium polyanthemon,Carduus,Cirsium
1539,Kentrophyllum elatum Gasp.,Carthamus arborescens L.,Carthamus arborescens L.,Phonus arborescens (L.) G.López,Phonus arborescens,Carthamus lanatus L.,Carthamus lanatus,Phonus,Carthamus
1556,Hieracium dmitrovense (Peter) Üksip,Pilosella brachiata F.W.Schultz & Sch.Bip.,Pilosella brachiata F.W.Schultz & Sch.Bip.,Pilosella brachiata F.W.Schultz & Sch.Bip.,Pilosella brachiata,Pilosella acutifolia (Vill.) Arv.-Touv.,Pilosella acutifolia,Pilosella,Pilosella
1576,Ageratina subintegra (Greene) R.M.King & H.Rob.,Ageratina espinosarum var. subintegrifolia (B.L.Rob.) B.L.Turner,Ageratina espinosarum var. subintegrifolia (B.L.Rob.) B.L.Turner,Ageratina espinosarum var. subintegrifolia (B.L.Rob.) B.L.Turner,Ageratina espinosarum,Ageratina subintegra (Greene) R.M.King & H.Rob.,Ageratina subintegra,Ageratina,Ageratina
1588,Leontodon major Mérat,Leontodon hispidus subsp. montanus (Ball) Greuter,Leontodon hispidus subsp. montanus (Ball) Greuter,Leontodon hispidus subsp. montanus (Ball) Greuter,Leontodon hispidus,Leontodon saxatilis subsp. rothii Maire,Leontodon saxatilis,Leontodon,Leontodon
1614,Artemisia wellbyi Hemsl. & H.Pearson,Artemisia rutifolia Steph. ex Spreng.,Artemisia rutifolia Steph. ex Spreng.,Artemisia rutifolia Steph. ex Spreng.,Artemisia rutifolia,Artemisia wellbyi Hemsl. & H.Pearson,Artemisia wellbyi,Artemisia,Artemisia
1642,Cirsium arctioides Scop.,Carduus canduelis Gren.,Carduus canduelis Gren.,Carduus canduelis Gren.,Carduus canduelis,Carduus carduelis (L.) Gren.,Carduus carduelis,Carduus,Carduus
1649,Carduus pumilus Vill.,Cirsium heterophyllum (L.) Hill,Cirsium heterophyllum (L.) Hill,Cirsium heterophyllum (L.) Hill,Cirsium heterophyllum,Cirsium dissectum Hill,Cirsium dissectum,Cirsium,Cirsium
1653,Senecio porphyranthus Schischk.,Tephroseris porphyrantha (Sisk.) Holub,Tephroseris porphyrantha (Sisk.) Holub,Tephroseris porphyrantha (Sisk.) Holub,Tephroseris porphyrantha,Senecio porphyranthus Schischk.,Senecio porphyranthus,Tephroseris,Senecio
1708,Ageratina purpusii (Brandegee) R.M.King & H.Rob.,Ageratina grandifolia (Regel) R.M.King & H.Rob.,Ageratina grandifolia (Regel) R.M.King & H.Rob.,Ageratina grandifolia (Regel) R.M.King & H.Rob.,Ageratina grandifolia,Fleischmannia purpusii R.M.King & H.Rob.,Fleischmannia purpusii,Ageratina,Fleischmannia
1711,"Saussurea haoi Y.Ling ex Y.L.Chen, S.Yun Liang & K.Y.Pan",Saussurea bella Y.Ling,Saussurea bella Y.Ling,Saussurea bella Y.Ling,Saussurea bella,"Saussurea haoi Y.Ling ex Y.L.Chen, S.Yun Liang & K.Y.Pan",Saussurea haoi,Saussurea,Saussurea
1716,Vernonia andersonii A.Henry,Decaneuropsis gratiosa (Hance) H.Rob. & Skvarla,Decaneuropsis gratiosa (Hance) H.Rob. & Skvarla,Decaneuropsis gratiosa (Hance) H.Rob. & Skvarla,Decaneuropsis gratiosa,Vernonia gratiosa Hance,Vernonia gratiosa,Decaneuropsis,Vernonia
1765,Trichogonia bishopii R.M.King & H.Rob.,Trichogonia capitata B.L.Rob.,Trichogonia capitata B.L.Rob.,Trichogonia capitata B.L.Rob.,Trichogonia capitata,Trichogonia bishopii R.M.King & H.Rob.,Trichogonia bishopii,Trichogonia,Trichogonia
1793,Cotula chinensis Kitam.,Cotula hemisphaerica (Roxb.) Wall. ex Benth. & Hook.f.,Cotula hemisphaerica (Roxb.) Wall. ex Benth. & Hook.f.,Cotula hemisphaerica (Roxb.) Wall. ex Benth. & Hook.f.,Cotula hemisphaerica,Cotula anthemoides L.,Cotula anthemoides,Cotula,Cotula
1796,Viguiera bombycina S.F.Blake,Davilanthus sericeus (Klatt) E.E.Schill. & Panero,Davilanthus sericeus (Klatt) E.E.Schill. & Panero,Davilanthus sericeus (Klatt) E.E.Schill. & Panero,Davilanthus sericeus,Viguiera bombycina S.F.Blake,Viguiera bombycina,Davilanthus,Viguiera
1820,Prenanthes alliariifolia DC.,Melanoseris brunoniana (Wall. ex DC.) N.Kilian & Ze H.Wang,Melanoseris brunoniana (Wall. ex DC.) N.Kilian & Ze H.Wang,Melanoseris brunoniana (Wall. ex DC.) N.Kilian & Ze H.Wang,Melanoseris brunoniana,Lactuca brunoniana (Wall. ex DC.) C.B.Clarke,Lactuca brunoniana,Melanoseris,Lactuca
1826,Conyza discolor Bory ex DC.,Pericallis appendiculata (L.f.) B.Nord.,Pericallis appendiculata (L.f.) B.Nord.,Pericallis appendiculata (L.f.) B.Nord.,Pericallis appendiculata,Senecio appendiculatus L.f.,Senecio appendiculatus,Pericallis,Senecio
