,201905_202306,Percentages
original_names,1046233,100.0
total_disagreements,54200,5.180490387896386
species_disagreements,18925,1.8088704906077326
genus_disagreements,3735,0.3569950479482104
unresolved_via_chaining_despite_a_direct_resolution,0,0.0
