,taxon_name_w_authors,202312_accepted_name_w_author,202406_taxon_name_w_authors,202406_chained_accepted_name_w_author,202406_chained_accepted_species,202406_direct_accepted_name_w_author,202406_direct_accepted_species,202406_chained_accepted_genus,202406_direct_accepted_genus
287364,Glochidion ramiflorum var. macrophyllum Müll.Arg.,Phyllanthus mittenianus Hutch.,Phyllanthus mittenianus Hutch.,Phyllanthus mittenianus Hutch.,Phyllanthus mittenianus,Glochidion taitense Baill. ex Müll.Arg.,Glochidion taitense,Phyllanthus,Glochidion
287365,Phyllanthus ramiflorus var. macrophyllus (Müll.Arg.) Müll.Arg.,Phyllanthus mittenianus Hutch.,Phyllanthus mittenianus Hutch.,Phyllanthus mittenianus Hutch.,Phyllanthus mittenianus,Glochidion taitense Baill. ex Müll.Arg.,Glochidion taitense,Phyllanthus,Glochidion
318018,Mammillaria scheeri Muehlenpf.,Coryphantha robustispina subsp. scheeri (Lem.) N.P.Taylor,Coryphantha robustispina subsp. scheeri (Lem.) N.P.Taylor,Coryphantha robustispina subsp. scheeri (Lem.) N.P.Taylor,Coryphantha robustispina,Cochemiea conoidea (DC.) P.B.Breslin & Majure,Cochemiea conoidea,Coryphantha,Cochemiea
323589,Morisonia imrayi Griseb.,Styrax glaber Sw.,Styrax glaber Sw.,Styrax glaber Sw.,Styrax glaber,Morisonia americana L.,Morisonia americana,Styrax,Morisonia
326565,Nectandra caudata Nees & Mart. ex Meisn.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum,Licaria polyphylla (Nees) Kosterm.,Licaria polyphylla,Dicypellium,Licaria
329668,Ocotea endlicheriopsis Mez,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Endlicheria canescens,Ocotea endlicheriopsis Mez,Ocotea endlicheriopsis,Endlicheria,Ocotea
334154,Bradleia acuminata Wall.,Phyllanthus mitchellii Benth.,Phyllanthus mitchellii Benth.,Phyllanthus mitchellii Benth.,Phyllanthus mitchellii,Glochidion triandrum (Blanco) C.B.Rob.,Glochidion triandrum,Phyllanthus,Glochidion
336885,Pimpinella duthiei H.Wolff,Pimpinella wallichiana (Miq.) Gandhi,Pimpinella wallichiana (Miq.) Gandhi,Pimpinella wallichiana (Miq.) Gandhi,Pimpinella wallichiana,Gladiolus byzantinus Mill.,Gladiolus byzantinus,Pimpinella,Gladiolus
336886,Peucedanum thodei T.H.Arnold,Afroligusticum thodei (T.H.Arnold) P.J.D.Winter,Afroligusticum thodei (T.H.Arnold) P.J.D.Winter,Afroligusticum thodei (T.H.Arnold) P.J.D.Winter,Afroligusticum thodei,Peucedanum thodei T.H.Arnold,Peucedanum thodei,Afroligusticum,Peucedanum
337802,Philibertia anomala Brandegee,Blepharodon mucronatus (Schltdl.) Decne.,Blepharodon mucronatus (Schltdl.) Decne.,Blepharodon mucronatus (Schltdl.) Decne.,Blepharodon mucronatus,Vailia anomala (Brandegee) W.D.Stevens,Vailia anomala,Blepharodon,Vailia
346646,Elegia parviflora Pillans,Cannomois parviflora Pillans,Cannomois parviflora Pillans,Cannomois parviflora Pillans,Cannomois parviflora,Elegia filacea Mast.,Elegia filacea,Cannomois,Elegia
356184,Tetradema asperifolium Schltr.,Liebigia barbata (Jack) D.J.Middleton,Liebigia barbata (Jack) D.J.Middleton,Liebigia barbata (Jack) D.J.Middleton,Liebigia barbata,Agalmyla tuberculata Hook.f.,Agalmyla tuberculata,Liebigia,Agalmyla
356443,Trevirana hirsuta D.Dietr.,Achimenes skinneri Gordon,Achimenes skinneri Gordon,Achimenes skinneri Gordon,Achimenes skinneri,Mandirola hirsuta (DC.) A.O.Araujo & Chautems,Mandirola hirsuta,Achimenes,Mandirola
357601,Bridelia acuminata Wall.,Phyllanthus mitchellii Benth.,Phyllanthus mitchellii Benth.,Phyllanthus mitchellii Benth.,Phyllanthus mitchellii,Glochidion triandrum (Blanco) C.B.Rob.,Glochidion triandrum,Phyllanthus,Glochidion
363720,Vaccinium microphyllum Reinw. ex Blume,Gaultheria kingii (Merr.) Kron & P.W.Fritsch,Gaultheria kingii (Merr.) Kron & P.W.Fritsch,Gaultheria kingii (Merr.) Kron & P.W.Fritsch,Gaultheria kingii,Vaccinium microphyllum Reinw. ex Blume,Vaccinium microphyllum,Gaultheria,Vaccinium
369934,Zwingera amara (Aubl.) Willd.,Simarouba amara Aubl.,Simarouba amara Aubl.,Simarouba amara Aubl.,Simarouba amara,Simaba guianensis Aubl.,Simaba guianensis,Simarouba,Simaba
390151,Thespesia banalo Blanco,Azanza lampas Alef.,Azanza lampas Alef.,Azanza lampas Alef.,Azanza lampas,Thespesia populneoides (Roxb.) Kostel.,Thespesia populneoides,Azanza,Thespesia
390747,Tinomiscium nicobaricum N.P.Balakr.,Tinomiscium petiolare Miers ex Hook.f. & Thomson,Tinomiscium petiolare Miers ex Hook.f. & Thomson,Tinomiscium petiolare Miers ex Hook.f. & Thomson,Tinomiscium petiolare,Fibraurea tinctoria Lour.,Fibraurea tinctoria,Tinomiscium,Fibraurea
392554,Taonabo oleifolia (Wawra) Szyszyl.,Ficus oleifolia King,Ficus oleifolia King,Ficus oleifolia King,Ficus oleifolia,Ternstroemia oleifolia Wawra,Ternstroemia oleifolia,Ficus,Ternstroemia
399186,Paradrymonia maculata (Hook.f.) Wiehler,Pagothyra maculata (Hook.f.) J.F.Sm. & J.L.Clark,Pagothyra maculata (Hook.f.) J.F.Sm. & J.L.Clark,Pagothyra maculata (Hook.f.) J.F.Sm. & J.L.Clark,Pagothyra maculata,Paradrymonia maculata (Hook.f.) Wiehler,Paradrymonia maculata,Pagothyra,Paradrymonia
427327,Sida integrifolia Sessé & Moc.,Anoda pentaschista A.Gray,Anoda pentaschista A.Gray,Anoda pentaschista A.Gray,Anoda pentaschista,Wissadula periplocifolia (L.) Thwaites,Wissadula periplocifolia,Anoda,Wissadula
435293,Abelmoschus cancellatus (L.f.) Voigt,Abelmoschus crinitus Wall.,Abelmoschus crinitus Wall.,Abelmoschus crinitus Wall.,Abelmoschus crinitus,Pavonia cancellata Cav.,Pavonia cancellata,Abelmoschus,Pavonia
435302,Abelmoschus cryptocarpus Walp.,Abelmoschus moschatus Medik.,Abelmoschus moschatus Medik.,Abelmoschus moschatus Medik.,Abelmoschus moschatus,Hibiscus clypeatus subsp. cryptocarpos (A.Rich.) O.J.Blanch.,Hibiscus clypeatus,Abelmoschus,Hibiscus
435304,Abelmoschus cubensis Walp.,Abelmoschus moschatus Medik.,Abelmoschus moschatus Medik.,Abelmoschus moschatus Medik.,Abelmoschus moschatus,Hibiscus striatus subsp. lambertianus (Kunth) O.J.Blanch.,Hibiscus striatus,Abelmoschus,Hibiscus
435305,Abelmoschus cucurbitaceus Walp.,Abelmoschus moschatus Medik.,Abelmoschus moschatus Medik.,Abelmoschus moschatus Medik.,Abelmoschus moschatus,Hibiscus cucurbitaceus A.St.-Hil.,Hibiscus cucurbitaceus,Abelmoschus,Hibiscus
435347,Abelmoschus palustris Walp.,Abelmoschus moschatus Medik.,Abelmoschus moschatus Medik.,Abelmoschus moschatus Medik.,Abelmoschus moschatus,Hibiscus moscheutos subsp. moscheutos ,Hibiscus moscheutos,Abelmoschus,Hibiscus
435360,Abelmoschus roseus (Thore) Walp.,Abelmoschus moschatus Medik.,Abelmoschus moschatus Medik.,Abelmoschus moschatus Medik.,Abelmoschus moschatus,Hibiscus moscheutos subsp. moscheutos ,Hibiscus moscheutos,Abelmoschus,Hibiscus
435376,Abelmoschus venustus Walp.,Abelmoschus manihot (L.) Medik.,Abelmoschus manihot (L.) Medik.,Abelmoschus manihot (L.) Medik.,Abelmoschus manihot,Hibiscus indicus var. indicus ,Hibiscus indicus,Abelmoschus,Hibiscus
439746,Achimenes knightii Lem.,Kohleria inaequalis (Benth.) Wiehler,Kohleria inaequalis (Benth.) Wiehler,Kohleria inaequalis (Benth.) Wiehler,Kohleria inaequalis,Achimenes candida Lindl.,Achimenes candida,Kohleria,Achimenes
439759,Achimenes maculata Walp.,Diastema maculatum Benth. ex Walp.,Diastema maculatum Benth. ex Walp.,Diastema maculatum Benth. ex Walp.,Diastema maculatum,Achimenes antirrhina (DC.) C.V.Morton,Achimenes antirrhina,Diastema,Achimenes
442027,Acrodiclidium guianense Nees,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum,Licaria polyphylla (Nees) Kosterm.,Licaria polyphylla,Dicypellium,Licaria
442029,Acrodiclidium guianense var. oppositifolium Meisn.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum,Licaria chrysophylla (Meisn.) Kosterm.,Licaria chrysophylla,Dicypellium,Licaria
442030,Acrodiclidium guianense var. reticulatum Meisn.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum,Licaria polyphylla (Nees) Kosterm.,Licaria polyphylla,Dicypellium,Licaria
445199,Aeschynanthus oblongifolius (Roxb.) G.Don,Didymocarpus acuminatus R.Br.,Didymocarpus acuminatus R.Br.,Didymocarpus acuminatus R.Br.,Didymocarpus acuminatus,Henckelia oblongifolia (Roxb.) D.J.Middleton & Mich.Möller,Henckelia oblongifolia,Didymocarpus,Henckelia
451425,Althaea africana Borbás,Anisodontea capensis (L.) D.M.Bates,Anisodontea capensis (L.) D.M.Bates,Anisodontea capensis (L.) D.M.Bates,Anisodontea capensis,Malva trimestris (L.) Salisb.,Malva trimestris,Anisodontea,Malva
455250,Anagallis caerulea L.,Aa Rchb.f.,Aa Rchb.f.,Aa Rchb.f.,,Lysimachia loeflingii F.J.Jiménez & M.Talavera,Lysimachia loeflingii,Aa,Lysimachia
456080,Andromeda acuminata Sm.,Leucothoe axillaris (Lam.) D.Don,Leucothoe axillaris (Lam.) D.Don,Leucothoe axillaris (Lam.) D.Don,Leucothoe axillaris,Agarista populifolia (Lam.) Judd,Agarista populifolia,Leucothoe,Agarista
458687,Aniba megacarpa Hemsl.,Aniba canelilla (Kunth) Mez,Aniba canelilla (Kunth) Mez,Aniba canelilla (Kunth) Mez,Aniba canelilla,Licaria cannella subsp. cannella ,Licaria cannella,Aniba,Licaria
458696,Aniba ovalifolia Mez,Aniba hypoglauca Sandwith,Aniba hypoglauca Sandwith,Aniba hypoglauca Sandwith,Aniba hypoglauca,Ocotea cujumary Mart.,Ocotea cujumary,Aniba,Ocotea
465667,Ardisia guadeloupensis Duchass. ex Griseb.,Ardisia obovata Desv.,Ardisia obovata Desv.,Ardisia obovata Desv.,Ardisia obovata,Myrsine coriacea subsp. coriacea ,Myrsine coriacea,Ardisia,Myrsine
483837,Besleria bicolor Schott,Glossoloma bicolor (Kunth) J.L.Clark,Glossoloma bicolor (Kunth) J.L.Clark,Glossoloma bicolor (Kunth) J.L.Clark,Glossoloma bicolor,Nematanthus lanceolatus (Poir.) Chautems,Nematanthus lanceolatus,Glossoloma,Nematanthus
487316,Bombax fendleri (Seem.) Benth. ex B.D.Jacks.,Bombax ceiba L.,Bombax ceiba L.,Bombax ceiba L.,Bombax ceiba,Pochota fendleri (Seem.) W.S.Alverson & M.C.Duarte,Pochota fendleri,Bombax,Pochota
