,taxon_name_w_authors,v11_accepted_name_w_author,v12_taxon_name_w_authors,v12_chained_accepted_name_w_author,v12_chained_accepted_species,v12_direct_accepted_name_w_author,v12_direct_accepted_species
246551,Malva alcea var. triloba Lázaro Ibiza & Tubilla,Malva alcea L.,Malva alcea L.,Malva alcea L.,Malva alcea,Malva alcea subsp. alcea,Malva alcea
246552,Malva fastigiata var. foliosa Vayr.,Malva alcea L.,Malva alcea L.,Malva alcea L.,Malva alcea,Malva alcea subsp. alcea,Malva alcea
246553,Malva fastigiata f. rotundata Merino,Malva alcea L.,Malva alcea L.,Malva alcea L.,Malva alcea,Malva alcea subsp. alcea,Malva alcea
246554,Malva fastigiata var. nuda Westerl.,Malva alcea L.,Malva alcea L.,Malva alcea L.,Malva alcea,Malva alcea subsp. alcea,Malva alcea
246679,Malva ambigua var. microphylla Rouy,Malva sylvestris L.,Malva sylvestris L.,Malva sylvestris L.,Malva sylvestris,Malva sylvestris var. sylvestris,Malva sylvestris
246823,Malvastrum howellii var. cordatum Eastw.,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii,Malacothamnus fremontii var. fremontii,Malacothamnus fremontii
246824,Malvastrum howellii Eastw.,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii,Malacothamnus fremontii var. fremontii,Malacothamnus fremontii
246825,Malvastrum helleri Eastw.,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii,Malacothamnus helleri (Eastw.) Kearney,Malacothamnus helleri
246826,Malvastrum fremontii subsp. exfibulosum (Jeps.) Wiggins,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii,Malacothamnus helleri (Eastw.) Kearney,Malacothamnus helleri
246828,Malvastrum fremontii var. cercophorum B.L.Rob.,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii,Malacothamnus fremontii var. fremontii,Malacothamnus fremontii
246829,Sphaeralcea fremontii var. exfibulosa Jeps.,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii,Malacothamnus helleri (Eastw.) Kearney,Malacothamnus helleri
246830,Malvastrum orbiculatum Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii (A.Gray) Greene,Malacothamnus fremontii,Malacothamnus orbiculatus (Greene) Greene,Malacothamnus orbiculatus
247685,Melampyrum nemorosum subsp. velebiticum (Borbás) P.Fourn.,Melampyrum subalpinum (Jur.) A.Kern.,Melampyrum subalpinum (Jur.) A.Kern.,Melampyrum subalpinum (Jur.) A.Kern.,Melampyrum subalpinum,Melampyrum velebiticum Borbás,Melampyrum velebiticum
247707,Melampyrum nemorosum f. albida Svanlund,Melampyrum nemorosum L.,Melampyrum nemorosum L.,Melampyrum nemorosum L.,Melampyrum nemorosum,Melampyrum nemorosum subsp. nemorosum,Melampyrum nemorosum
247750,Melampyrum intermedium E.P.Perrier & Songeon,Melampyrum velebiticum Borbás,Melampyrum velebiticum Borbás,Melampyrum velebiticum Borbás,Melampyrum velebiticum,Melampyrum sylvaticum L.,Melampyrum sylvaticum
249692,Talisia glabra DC.,Talisia mollis Cambess.,Talisia mollis Cambess.,Talisia mollis Cambess.,Talisia mollis,Talisia guianensis Aubl.,Talisia guianensis
249693,Talisia rosea Vahl,Talisia mollis Cambess.,Talisia mollis Cambess.,Talisia mollis Cambess.,Talisia mollis,Talisia guianensis Aubl.,Talisia guianensis
249998,Trichilia djalonis A.Chev.,Trichilia monadelpha (Thonn.) J.J.de Wilde,Trichilia monadelpha (Thonn.) J.J.de Wilde,Trichilia monadelpha (Thonn.) J.J.de Wilde,Trichilia monadelpha,Trichilia djalonis A.Chev.,Trichilia djalonis
251505,Cacao sylvestris Aubl.,Theobroma subincanum Mart.,Theobroma subincanum Mart.,Theobroma guianense (Aubl.) J.F.Gmel.,Theobroma guianense,Theobroma sylvestre (Aubl.) Mart.,Theobroma sylvestre
252303,Ranunculus paludosus var. cinerascens (Freyn) Emb. & Maire,Ranunculus flabellatus Desf.,Ranunculus flabellatus Desf.,Ranunculus flabellatus Desf.,Ranunculus flabellatus,Ranunculus paludosus Poir.,Ranunculus paludosus
252375,Ranunculus foeniculaceus proles circinatoides (Arv.-Touv.) Rouy & Foucaud,Ranunculus circinatus Sibth.,Ranunculus circinatus Sibth.,Ranunculus circinatus Sibth.,Ranunculus circinatus,Ranunculus aquatilis L.,Ranunculus aquatilis
252547,Ranunculus hollianus Rchb.,Ranunculus gregarius Brot.,Ranunculus gregarius Brot.,Ranunculus gregarius Brot.,Ranunculus gregarius,Ranunculus ollissiponensis subsp. ollissiponensis,Ranunculus ollissiponensis
252548,Ranunculus henriquesii Freyn,Ranunculus gregarius Brot.,Ranunculus gregarius Brot.,Ranunculus gregarius Brot.,Ranunculus gregarius,Ranunculus henriquesii Freyn,Ranunculus henriquesii
252549,Ranunculus malessanus Degen & Hervier,Ranunculus gregarius Brot.,Ranunculus gregarius Brot.,Ranunculus gregarius Brot.,Ranunculus gregarius,Ranunculus malessanus Degen & Hervier,Ranunculus malessanus
252599,Ranunculus bauhini Tausch,Ranunculus aquatilis L.,Ranunculus aquatilis L.,Ranunculus aquatilis L.,Ranunculus aquatilis,Ranunculus rionii Lagger,Ranunculus rionii
252773,Melittis japonica Thunb.,Rehmannia glutinosa (Gaertn.) DC.,Rehmannia glutinosa (Gaertn.) DC.,Rehmannia glutinosa (Gaertn.) DC.,Rehmannia glutinosa,Rehmannia japonica (Thunb.) Makino,Rehmannia japonica
252989,Reseda alba var. hexapetala DC. ex Müll.Arg.,Reseda alba L.,Reseda alba L.,Reseda alba L.,Reseda alba,Reseda alba subsp. alba,Reseda alba
253325,Reseda phyteuma var. rupestris Lange,Reseda phyteuma L.,Reseda phyteuma L.,Reseda phyteuma L.,Reseda phyteuma,Reseda phyteuma subsp. phyteuma,Reseda phyteuma
253327,Reseda phyteuma f. aragonensis (Loscos & J.Pardo) Sennen,Reseda phyteuma L.,Reseda phyteuma L.,Reseda phyteuma L.,Reseda phyteuma,Reseda phyteuma subsp. phyteuma,Reseda phyteuma
253328,Reseda phyteuma subsp. barcinonensis Sennen,Reseda phyteuma L.,Reseda phyteuma L.,Reseda phyteuma L.,Reseda phyteuma,Reseda phyteuma subsp. phyteuma,Reseda phyteuma
253329,Reseda phyteuma f. glabra Pau,Reseda phyteuma L.,Reseda phyteuma L.,Reseda phyteuma L.,Reseda phyteuma,Reseda phyteuma subsp. phyteuma,Reseda phyteuma
253330,Reseda lutea f. gracilis C.Vicioso,Reseda phyteuma L.,Reseda phyteuma L.,Reseda phyteuma L.,Reseda phyteuma,Reseda phyteuma subsp. phyteuma,Reseda phyteuma
253493,Ranunculus alpicola Timb.-Lagr.,Ranunculus montanus Willd.,Ranunculus montanus Willd.,Ranunculus montanus Willd.,Ranunculus montanus,Ranunculus gouanii Willd.,Ranunculus gouanii
253788,Ranunculus hirtus Banks & Sol. ex DC.,Ranunculus plebeius R.Br. ex DC.,Ranunculus plebeius R.Br. ex DC.,Ranunculus plebeius R.Br. ex DC.,Ranunculus plebeius,Ranunculus reflexus Garn.-Jones,Ranunculus reflexus
254284,Conohoria rinorea A.St.-Hil.,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata,Rinorea guianensis Aubl.,Rinorea guianensis
254285,Alsodeia rinorea Spreng.,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata (Mart.) Kuntze,Rinorea paniculata,Rinorea guianensis Aubl.,Rinorea guianensis
254995,Laurus pubescens Wall.,Phoebe pallida (Nees) Nees,Phoebe pallida (Nees) Nees,Phoebe pallida (Nees) Nees,Phoebe pallida,Phoebe pallida subsp. pallida,Phoebe pallida
257769,Pedicularis palustris var. semirosea Behm,Pedicularis palustris L.,Pedicularis palustris L.,Pedicularis palustris L.,Pedicularis palustris,Pedicularis palustris subsp. palustris,Pedicularis palustris
261615,Polygala rupestris f. angustifolia Dautez & Debeaux,Polygala rupestris Pourr.,Polygala rupestris Pourr.,Polygala rupestris Pourr.,Polygala rupestris,Polygala rupestris subsp. rupestris,Polygala rupestris
261616,Polygala rupestris var. angustifolia (Dautez & Debeaux) Willk.,Polygala rupestris Pourr.,Polygala rupestris Pourr.,Polygala rupestris Pourr.,Polygala rupestris,Polygala rupestris subsp. rupestris,Polygala rupestris
261617,Polygala rupestris f. canescens Chodat,Polygala rupestris Pourr.,Polygala rupestris Pourr.,Polygala rupestris Pourr.,Polygala rupestris,Polygala rupestris subsp. rupestris,Polygala rupestris
261618,Polygala rupestris subvar. canescens (Chodat) Rouy & Foucaud,Polygala rupestris Pourr.,Polygala rupestris Pourr.,Polygala rupestris Pourr.,Polygala rupestris,Polygala rupestris subsp. rupestris,Polygala rupestris
261619,Polygala rupestris var. juniperina (Cav.) P.Graebn.,Polygala rupestris Pourr.,Polygala rupestris Pourr.,Polygala rupestris Pourr.,Polygala rupestris,Polygala rupestris subsp. rupestris,Polygala rupestris
261620,Polygala rupestris f. tenuifolia Chodat,Polygala rupestris Pourr.,Polygala rupestris Pourr.,Polygala rupestris Pourr.,Polygala rupestris,Polygala rupestris subsp. rupestris,Polygala rupestris
261621,Polygala microphylla var. juniperina (Cav.) Nyman,Polygala rupestris Pourr.,Polygala rupestris Pourr.,Polygala rupestris Pourr.,Polygala rupestris,Polygala rupestris subsp. rupestris,Polygala rupestris
262198,Plantago psyllium var. bracteosa Willk.,Plantago afra L.,Plantago afra L.,Plantago afra L.,Plantago afra,Plantago afra subsp. afra,Plantago afra
262200,Plantago psyllium var. dentifolia Willk.,Plantago afra L.,Plantago afra L.,Plantago afra L.,Plantago afra,Plantago afra subsp. afra,Plantago afra
262202,Plantago psyllium var. dubia Knoche,Plantago afra L.,Plantago afra L.,Plantago afra L.,Plantago afra,Plantago afra subsp. afra,Plantago afra
266983,Plantago major subvar. contracta Merino,Plantago major L.,Plantago major L.,Plantago major L.,Plantago major,Plantago major subsp. major,Plantago major
266984,Plantago major subvar. pilosula Merino,Plantago major L.,Plantago major L.,Plantago major L.,Plantago major,Plantago major subsp. major,Plantago major
266997,Plantago media var. badalii (Pau) Losa,Plantago media L.,Plantago media L.,Plantago media L.,Plantago media,Plantago media subsp. media,Plantago media
266999,Plantago media var. nevadensis Willk.,Plantago media L.,Plantago media L.,Plantago media L.,Plantago media,Plantago media subsp. media,Plantago media
267000,Plantago media var. dentata Rosén & Wahlenb.,Plantago media L.,Plantago media L.,Plantago media L.,Plantago media,Plantago media subsp. media,Plantago media
267126,Plantago loeflingii var. pauciflora Loscos & J.Pardo,Plantago loeflingii L.,Plantago loeflingii L.,Plantago loeflingii L.,Plantago loeflingii,Plantago loeflingii var. loeflingii,Plantago loeflingii
267223,Plantago lagopus var. melanocephala Font Quer,Plantago lagopus L.,Plantago lagopus L.,Plantago lagopus L.,Plantago lagopus,Plantago lagopus subsp. lagopus,Plantago lagopus
267225,Plantago lagopus f. melanocephala (Font Quer) Knoche,Plantago lagopus L.,Plantago lagopus L.,Plantago lagopus L.,Plantago lagopus,Plantago lagopus subsp. lagopus,Plantago lagopus
267226,Plantago lagopus subvar. melanocephala (Font Quer) Pilg.,Plantago lagopus L.,Plantago lagopus L.,Plantago lagopus L.,Plantago lagopus,Plantago lagopus subsp. lagopus,Plantago lagopus
267497,Plantago subulata var. depauperata (Godr.) O.Bolòs & Vigo,Plantago subulata L.,Plantago subulata L.,Plantago subulata L.,Plantago subulata,Plantago alpina L.,Plantago alpina
267543,Plantago carinata var. depauperata Godr.,Plantago subulata L.,Plantago subulata L.,Plantago subulata L.,Plantago subulata,Plantago alpina L.,Plantago alpina
267833,Plantago subulata var. capitellata (Ramond ex DC.) Decne.,Plantago alpina L.,Plantago alpina L.,Plantago alpina L.,Plantago alpina,Plantago subulata L.,Plantago subulata
268102,Polygala vulgaris f. oxyptera (Rchb.) Paol.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. oxyptera (Rchb.) Schübl. & G.Martens,Polygala vulgaris
268106,Polygala vulgaris subsp. renati (Sennen) Sennen,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268107,Polygala vulgaris var. renati (Sennen) Sennen,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268108,Polygala serpyllacea subsp. ciliata (Lebel ex Syme) Nyman,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. collina (Rchb.) Borbás,Polygala vulgaris
268109,Polygala vulgaris var. alba Gillot,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268110,Polygala vulgaris subsp. angustifolia Lange,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268111,Polygala vulgaris f. annua Caball.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268112,Polygala vulgaris subvar. brachybracteata Chodat,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268113,Polygala vulgaris var. ciliata Lebel ex Syme,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. collina (Rchb.) Borbás,Polygala vulgaris
268114,Polygala vulgaris f. ciliata Legrand,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268115,Polygala vulgaris subvar. ciliata (Lebel ex Syme) Chodat,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. collina (Rchb.) Borbás,Polygala vulgaris
268116,Polygala vulgaris var. collina (Rchb.) Opiz,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. collina (Rchb.) Borbás,Polygala vulgaris
268117,Polygala vulgaris subvar. collina (Rchb.) Chodat,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. collina (Rchb.) Borbás,Polygala vulgaris
268118,Polygala vulgaris f. dunensis (Dumort.) Paol.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. collina (Rchb.) Borbás,Polygala vulgaris
268119,Polygala vulgaris var. hispanica Soó,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268120,Polygala vulgaris subvar. littoralis Lange ex Chodat,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268121,Polygala vulgaris f. littoralis (Lange ex Chodat) Chodat,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268122,Polygala vulgaris var. littoralis (Lange ex Chodat) P.Graebn.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268123,Polygala vulgaris var. lusitana Welw. ex Lange,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268124,Polygala vulgaris var. lusitanica Cout.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268125,Polygala vulgaris var. multicaulis (Tausch) Opiz,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala multicaulis Tausch,Polygala multicaulis
268126,Polygala vulgaris f. multicaulis (Tausch) Paol.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala multicaulis Tausch,Polygala multicaulis
268127,Polygala vulgaris subsp. multicaulis (Tausch) Gand.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala multicaulis Tausch,Polygala multicaulis
268128,Polygala collina var. littoralis (Lange ex Chodat) Borbás,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268129,Polygala amara subsp. angustifolia Lange ex Gand.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268130,Polygala oxyptera var. ciliata (Lebel ex Syme) Gren.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. collina (Rchb.) Borbás,Polygala vulgaris
268131,Polygala oxyptera f. ciliata (Lebel ex Syme) Paol.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. collina (Rchb.) Borbás,Polygala vulgaris
268132,Polygala pedemontana var. guarensis Pau ex Chodat,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. vulgaris,Polygala vulgaris
268133,Polygala dunensis var. ciliata (Lebel ex Syme) Corb.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris L.,Polygala vulgaris,Polygala vulgaris subsp. collina (Rchb.) Borbás,Polygala vulgaris
268398,Polygonum glandulosum Subba Rao,Persicaria lapathifolia (L.) Delarbre,Persicaria lapathifolia (L.) Delarbre,Persicaria lapathifolia (L.) Delarbre,Persicaria lapathifolia,Persicaria hydropiper (L.) Delarbre,Persicaria hydropiper
271043,Saxifraga longifolia var. aitanica (Pau) Pau,Saxifraga longifolia Lapeyr.,Saxifraga longifolia Lapeyr.,Saxifraga longifolia Lapeyr.,Saxifraga longifolia,Saxifraga longifolia subsp. longifolia,Saxifraga longifolia
271049,Saxifraga longifolia var. ilerbona Pau,Saxifraga longifolia Lapeyr.,Saxifraga longifolia Lapeyr.,Saxifraga longifolia Lapeyr.,Saxifraga longifolia,Saxifraga longifolia subsp. longifolia,Saxifraga longifolia
271050,Saxifraga lingulata subvar. aitanica (Pau) Mas-Guindal,Saxifraga longifolia Lapeyr.,Saxifraga longifolia Lapeyr.,Saxifraga longifolia Lapeyr.,Saxifraga longifolia,Saxifraga longifolia subsp. longifolia,Saxifraga longifolia
271051,Saxifraga lingulata var. aitanica (Pau) Cámara,Saxifraga longifolia Lapeyr.,Saxifraga longifolia Lapeyr.,Saxifraga longifolia Lapeyr.,Saxifraga longifolia,Saxifraga longifolia subsp. longifolia,Saxifraga longifolia
271052,Saxifraga lingulata var. subnana Don,Saxifraga longifolia Lapeyr.,Saxifraga longifolia Lapeyr.,Saxifraga longifolia Lapeyr.,Saxifraga longifolia,Saxifraga longifolia subsp. longifolia,Saxifraga longifolia
271053,Saxifraga catalaunica var. aitanica Pau,Saxifraga longifolia Lapeyr.,Saxifraga longifolia Lapeyr.,Saxifraga longifolia Lapeyr.,Saxifraga longifolia,Saxifraga longifolia subsp. longifolia,Saxifraga longifolia
271204,Saxifraga varians var. integrifolia (Gren.) Amo,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271205,Saxifraga firmata var. micropetala Luizet,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271206,Saxifraga firmata var. uniflora Luizet,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271207,Saxifraga lamottei var. arvernensis Luizet,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271208,Saxifraga lamottei var. diffusa Luizet,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271209,Saxifraga lamottei var. dissecta Luizet,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271210,Saxifraga lamottei var. vulgaris Luizet,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271211,Saxifraga moschata subf. aragonensis Engl. & Irmsch.,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271212,Saxifraga moschata var. artipetala Luizet,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271213,Saxifraga moschata var. cantabrica Losa,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271214,Saxifraga moschata subvar. confusa (Luizet) Engl. & Irmsch.,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271216,Saxifraga moschata var. glabra Luizet,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271217,Saxifraga moschata f. lineata (Sternb.) Engl. & Irmsch.,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271218,Saxifraga moschata f. planifolia (Lapeyr.) Luizet,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271219,Saxifraga moschata f. pygmaea (Haw.) Engl.,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271220,Saxifraga moschata f. tenuifolia (Rouy & E.G.Camus) Luizet,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271221,Saxifraga muscoides var. brachypetala Cadevall,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271222,Saxifraga muscoides var. integrifolia Gren.,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271223,Saxifraga muscoides var. lineata Sternb.,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata Wulfen,Saxifraga moschata,Saxifraga moschata subsp. moschata,Saxifraga moschata
271629,Saxifraga flagellaris var. stenosepala Trautv.,Saxifraga stenophylla Royle,Saxifraga stenophylla Royle,Saxifraga stenophylla Royle,Saxifraga stenophylla,Saxifraga stenophylla subsp. stenophylla,Saxifraga stenophylla
271632,Saxifraga hoffmeisteri Klotzsch,Saxifraga stenophylla Royle,Saxifraga stenophylla Royle,Saxifraga stenophylla Royle,Saxifraga stenophylla,Saxifraga stenophylla subsp. stenophylla,Saxifraga stenophylla
271633,Saxifraga komarovii Losinsk.,Saxifraga stenophylla Royle,Saxifraga stenophylla Royle,Saxifraga stenophylla Royle,Saxifraga stenophylla,Saxifraga stenophylla subsp. stenophylla,Saxifraga stenophylla
272927,Aillya umbellata (de Vriese) de Vriese,Scaevola pulchella Carolin,Scaevola pulchella Carolin,Scaevola pulchella Carolin,Scaevola pulchella,Goodenia pulchella Benth.,Goodenia pulchella
273802,Sloanea acutiflora Uittien,Sloanea latifolia (Rich.) K.Schum.,Sloanea latifolia (Rich.) K.Schum.,Sloanea latifolia (Rich.) K.Schum.,Sloanea latifolia,Sloanea acutiflora Uittien,Sloanea acutiflora
274982,Stauracanthus genistoides f. spartioides (Webb) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex minor Roth,Ulex minor
274984,Stauracanthus aphyllus f. spartioides (Webb) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex minor Roth,Ulex minor
274986,Ulex genistoides f. spartioides (Webb) C.Vicioso,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex minor Roth,Ulex minor
274987,Ulex genistoides var. spartioides (Webb) C.Vicioso,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex minor Roth,Ulex minor
275828,Campanula porosa L.f.,Samolus valerandi L.,Samolus valerandi L.,Samolus valerandi L.,Samolus valerandi,Samolus porosus (L.f.) Thunb.,Samolus porosus
275924,Astrocarpa sesamoides var. stellata DC.,Sesamoides interrupta (Boreau) G.López,Sesamoides interrupta (Boreau) G.López,Sesamoides interrupta (Boreau) G.López,Sesamoides interrupta,Sesamoides interrupta var. interrupta,Sesamoides interrupta
275925,Sesamoides canescens var. alpina (Müll.Arg.) Litard.,Sesamoides interrupta (Boreau) G.López,Sesamoides interrupta (Boreau) G.López,Sesamoides interrupta (Boreau) G.López,Sesamoides interrupta,Sesamoides interrupta var. interrupta,Sesamoides interrupta
275926,Sesamoides canescens var. stellata Font Quer,Sesamoides interrupta (Boreau) G.López,Sesamoides interrupta (Boreau) G.López,Sesamoides interrupta (Boreau) G.López,Sesamoides interrupta,Sesamoides interrupta var. interrupta,Sesamoides interrupta
276475,Sida rohlenae var. mutica (Benth.) Fryxell,Sida rohlenae subsp. occidentalis R.M.Barker,Sida rohlenae subsp. occidentalis R.M.Barker,Sida rohlenae subsp. occidentalis R.M.Barker,Sida rohlenae,Sida magnifica Domin,Sida magnifica
