,202204_202412,Percentages
original_names,1252629,100.0
total_disagreements,53234,4.2497818587945835
species_disagreements,18892,1.508187979042478
genus_disagreements,4761,0.38008061445168523
unresolved_via_chaining_despite_a_direct_resolution,0,0.0
