,taxon_name_w_authors,202406_accepted_name_w_author,202412_taxon_name_w_authors,202412_chained_accepted_name_w_author,202412_chained_accepted_species,202412_direct_accepted_name_w_author,202412_direct_accepted_species,202412_chained_accepted_genus,202412_direct_accepted_genus
109891,Alsophila mexiae C.Chr.,Cyathea gardneri Hook.,Cyathea gardneri Hook.,Sphaeropteris gardneri (Hook.) R.M.Tryon,Sphaeropteris gardneri,Cyathea mexiae Copel.,Cyathea mexiae,Sphaeropteris,Cyathea
109939,Alsophila rheosora Christ,Alsophila gigantea Wall. ex Hook.,Alsophila gigantea Wall. ex Hook.,Alsophila gigantea Wall. ex Hook.,Alsophila gigantea,Gymnosphaera gigantea (Wall. ex Hook.) S.Y.Dong,Gymnosphaera gigantea,Alsophila,Gymnosphaera
110003,Aleuritopteris pseudoargentea S.K.Wu,Hemionitis subdimorpha (C.B.Clarke & Baker) Christenh.,Hemionitis subdimorpha (C.B.Clarke & Baker) Christenh.,Aleuritopteris subdimorpha (C.B.Clarke & Baker) Fraser-Jenk.,Aleuritopteris subdimorpha,Aleuritopteris pseudoargentea S.K.Wu,Aleuritopteris pseudoargentea,Aleuritopteris,Aleuritopteris
110023,Cyathea attenuata Fée,Cyathea gardneri Hook.,Cyathea gardneri Hook.,Sphaeropteris gardneri (Hook.) R.M.Tryon,Sphaeropteris gardneri,Cyathea mexiae Copel.,Cyathea mexiae,Sphaeropteris,Cyathea
110025,Cyathea badia Domin,Alsophila bullata Baker,Alsophila bullata Baker,Alsophila bullata Baker,Alsophila bullata,Gymnosphaera boivinii (Mett. ex Ettingsh.) Tardieu,Gymnosphaera boivinii,Alsophila,Gymnosphaera
110027,Cyathea balakrishnanii R.D.Dixit & A.K.Tripathi,Alsophila gigantea Wall. ex Hook.,Alsophila gigantea Wall. ex Hook.,Alsophila gigantea Wall. ex Hook.,Alsophila gigantea,Gymnosphaera gigantea (Wall. ex Hook.) S.Y.Dong,Gymnosphaera gigantea,Alsophila,Gymnosphaera
110028,Cyathea barbata Bory; Kuhn,Cyathea tenera (J.Sm.) Moore,Cyathea tenera (J.Sm.) Moore,Cyathea tenera (J.Sm.) Moore,Cyathea tenera,Cyathea arborea (L.) Sm.,Cyathea arborea,Cyathea,Cyathea
110042,Cyathea bonii Christ,Alsophila podophylla Hook.,Alsophila podophylla Hook.,Gymnosphaera podophylla (Hook.) Copel.,Gymnosphaera podophylla,Gymnosphaera bonii (Christ) S.Y.Dong,Gymnosphaera bonii,Gymnosphaera,Gymnosphaera
110088,Cyathea farinosa Domin,Cyathea gibbosa Domin,Cyathea gibbosa Domin,Cyathea gibbosa Domin,Cyathea gibbosa,Cyathea farinosa Domin,Cyathea farinosa,Cyathea,Cyathea
110123,Cyathea incisa Sm.,Cystopteris fragilis subsp. fragilis ,Cystopteris fragilis subsp. fragilis ,Cystopteris fragilis subsp. fragilis ,Cystopteris fragilis,Cystopteris alpina (Jacq.) Desv.,Cystopteris alpina,Cystopteris,Cystopteris
110126,Cyathea incurvata Kunze,Cyathea gardneri Hook.,Cyathea gardneri Hook.,Sphaeropteris gardneri (Hook.) R.M.Tryon,Sphaeropteris gardneri,Cyathea mexiae Copel.,Cyathea mexiae,Sphaeropteris,Cyathea
110128,Cyathea insularis Domin,Alsophila bullata Baker,Alsophila bullata Baker,Alsophila bullata Baker,Alsophila bullata,Gymnosphaera boivinii (Mett. ex Ettingsh.) Tardieu,Gymnosphaera boivinii,Alsophila,Gymnosphaera
110158,Cyathea longipaleata Alston,Alsophila melleri (Baker) R.M.Tryon,Alsophila melleri (Baker) R.M.Tryon,Alsophila melleri (Baker) R.M.Tryon,Alsophila melleri,Alsophila muelleri (Baker) R.M.Tryon,Alsophila muelleri,Alsophila,Alsophila
110162,Cyathea mamillata Fée,Cyathea gardneri Hook.,Cyathea gardneri Hook.,Sphaeropteris gardneri (Hook.) R.M.Tryon,Sphaeropteris gardneri,Cyathea mexiae Copel.,Cyathea mexiae,Sphaeropteris,Cyathea
110168,Cyathea melanotricha (Tardieu) Tindale,Alsophila bullata Baker,Alsophila bullata Baker,Alsophila bullata Baker,Alsophila bullata,Gymnosphaera boivinii (Mett. ex Ettingsh.) Tardieu,Gymnosphaera boivinii,Alsophila,Gymnosphaera
110223,Cyathea ramispinoides M.Kato,Alsophila ramispinoides Lehnert,Alsophila ramispinoides Lehnert,Alsophila ramispinoides Lehnert,Alsophila ramispinoides,Gymnosphaera ramispinoides (M.Kato) S.Y.Dong,Gymnosphaera ramispinoides,Alsophila,Gymnosphaera
110255,Cyathea superfusa Kze.; Ettingsh.,Cyathea gardneri Hook.,Cyathea gardneri Hook.,Sphaeropteris gardneri (Hook.) R.M.Tryon,Sphaeropteris gardneri,Cyathea mexiae Copel.,Cyathea mexiae,Sphaeropteris,Cyathea
110257,Cyathea taunaysiana Glaz. & Fée,Cyathea gardneri Hook.,Cyathea gardneri Hook.,Sphaeropteris gardneri (Hook.) R.M.Tryon,Sphaeropteris gardneri,Cyathea mexiae Copel.,Cyathea mexiae,Sphaeropteris,Cyathea
110273,Cyathea venulosa Wall.,Alsophila gigantea Wall. ex Hook.,Alsophila gigantea Wall. ex Hook.,Alsophila gigantea Wall. ex Hook.,Alsophila gigantea,Gymnosphaera gigantea (Wall. ex Hook.) S.Y.Dong,Gymnosphaera gigantea,Alsophila,Gymnosphaera
110285,Dichorexia gigantea C.Presl,Alsophila gigantea Wall. ex Hook.,Alsophila gigantea Wall. ex Hook.,Alsophila gigantea Wall. ex Hook.,Alsophila gigantea,Gymnosphaera gigantea (Wall. ex Hook.) S.Y.Dong,Gymnosphaera gigantea,Alsophila,Gymnosphaera
110294,Gymnosphaera gigantea (Wall.) J.Sm.,Alsophila gigantea Wall. ex Hook.,Alsophila gigantea Wall. ex Hook.,Alsophila gigantea Wall. ex Hook.,Alsophila gigantea,Gymnosphaera gigantea (Wall. ex Hook.) S.Y.Dong,Gymnosphaera gigantea,Alsophila,Gymnosphaera
110321,Hemitelia brunoniana C.B.Clarke,Alsophila costularis Baker,Alsophila costularis Baker,Alsophila costularis Baker,Alsophila costularis,Sphaeropteris brunoniana (Hook.) R.M.Tryon,Sphaeropteris brunoniana,Alsophila,Sphaeropteris
110353,Hemitelia truncata Christ,Sphaeropteris teysmannii (Copel.) R.M.Tryon,Sphaeropteris teysmannii (Copel.) R.M.Tryon,Sphaeropteris teysmannii (Copel.) R.M.Tryon,Sphaeropteris teysmannii,Sphaeropteris truncata (Brack.) R.M.Tryon,Sphaeropteris truncata,Sphaeropteris,Sphaeropteris
110387,Sphaeropteris concinna (Baker) R.M.Tryon,Cyathea concinna Jenman,Cyathea concinna Jenman,Cyathea concinna Jenman,Cyathea concinna,Sphaeropteris felina (Roxb.) Pic.Serm.,Sphaeropteris felina,Cyathea,Sphaeropteris
110483,Davallia affinis Hook.,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata,Davallodes hymenophylloides (Blume) M.Kato & Tsutsumi,Davallodes hymenophylloides,Lindsaea,Davallodes
110501,Anogramma paradoxa Fée,Elaphoglossum dimorphum (Hook. & Grev.) T.Moore,Elaphoglossum dimorphum (Hook. & Grev.) T.Moore,Elaphoglossum dimorphum (Hook. & Grev.) T.Moore,Elaphoglossum dimorphum,Elaphoglossum furcatum Christ,Elaphoglossum furcatum,Elaphoglossum,Elaphoglossum
110523,Anogramma ruiziana Fée,Jamesonia flexuosa (Humb. & Bonpl.) Christenh.,Jamesonia flexuosa (Humb. & Bonpl.) Christenh.,Jamesonia flexuosa (Humb. & Bonpl.) Christenh.,Jamesonia flexuosa,Jamesonia retrofracta (Grev. & Hook.) A.Rojas,Jamesonia retrofracta,Jamesonia,Jamesonia
110531,Davallia distans Kaulf.,Saccoloma inaequale (Kunze) Mett.,Saccoloma inaequale (Kunze) Mett.,Saccoloma inaequale (Kunze) Mett.,Saccoloma inaequale,Saccoloma distans (Kaulf.) Schwartsb.,Saccoloma distans,Saccoloma,Saccoloma
110568,Davallia longifolia Roxb.,Grammitis alata (Blume) C.V.Morton,Grammitis alata (Blume) C.V.Morton,Prosaptia alata (Blume) Christ,Prosaptia alata,Davallia divaricata Blume,Davallia divaricata,Prosaptia,Davallia
110616,Davallia serrata Willd.,Davallia repens (L.f.) Kuhn,Davallia repens (L.f.) Kuhn,Davallia repens (L.f.) Kuhn,Davallia repens,Davallia serrata Willd.,Davallia serrata,Davallia,Davallia
110635,Davallia toppingii (Copel.) C.Chr.,Grammitis alata (Blume) C.V.Morton,Grammitis alata (Blume) C.V.Morton,Prosaptia alata (Blume) Christ,Prosaptia alata,Prosaptia pinnatifida C.Presl,Prosaptia pinnatifida,Prosaptia,Prosaptia
110656,Davallodes hymenophylloides (Blume) M.Kato & Tsutsumi,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata,Davallodes hymenophylloides (Blume) M.Kato & Tsutsumi,Davallodes hymenophylloides,Lindsaea,Davallodes
110657,Davallodes imbricata (Ching) M.Kato & Tsutsumi,Davallodes pulchra (D.Don) M.Kato & Tsutsumi,Davallodes pulchra (D.Don) M.Kato & Tsutsumi,Davallodes pulchra (D.Don) M.Kato & Tsutsumi,Davallodes pulchra,Davallodes squamata (Decne.) Mazumdar,Davallodes squamata,Davallodes,Davallodes
110667,Davallodes yunnanensis (Christ) M.Kato & Tsutsumi,Davallodes pulchra (D.Don) M.Kato & Tsutsumi,Davallodes pulchra (D.Don) M.Kato & Tsutsumi,Davallodes pulchra (D.Don) M.Kato & Tsutsumi,Davallodes pulchra,Davallodes yunnanensis (Christ) M.Kato & Tsutsumi,Davallodes yunnanensis,Davallodes,Davallodes
110669,Humata affinis Mett.,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata,Davallodes hymenophylloides (Blume) M.Kato & Tsutsumi,Davallodes hymenophylloides,Lindsaea,Davallodes
110692,Humata hymenophylloides Copel.,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata,Davallodes hymenophylloides (Blume) M.Kato & Tsutsumi,Davallodes hymenophylloides,Lindsaea,Davallodes
110719,Humata seramensis (M.Kato) M.Kato & Tsutsumi,Dicranopteris seramensis M.Kato,Dicranopteris seramensis M.Kato,Dicranopteris seramensis M.Kato,Dicranopteris seramensis,Davallia seramensis M.Kato,Davallia seramensis,Dicranopteris,Davallia
110730,Leucostegia affinis J.Sm.,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata,Davallodes hymenophylloides (Blume) M.Kato & Tsutsumi,Davallodes hymenophylloides,Lindsaea,Davallodes
110735,Leucostegia hymenophylloides Bedd.,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata,Davallodes hymenophylloides (Blume) M.Kato & Tsutsumi,Davallodes hymenophylloides,Lindsaea,Davallodes
110758,Pachypleuria pusilloides (Copel.) M.Kato,Davallia repens (L.f.) Kuhn,Davallia repens (L.f.) Kuhn,Davallia repens (L.f.) Kuhn,Davallia repens,Davallia pusilloides (Copel.) Parris,Davallia pusilloides,Davallia,Davallia
110771,Rumohra hispida (Sw.) Copel.,"Parapolystichum acuminatum (Houlston) Labiak, Sundue & R.C.Moran","Parapolystichum acuminatum (Houlston) Labiak, Sundue & R.C.Moran","Parapolystichum acuminatum (Houlston) Labiak, Sundue & R.C.Moran",Parapolystichum acuminatum,Lastreopsis hispida (Sw.) Tindale,Lastreopsis hispida,Parapolystichum,Lastreopsis
110775,Rumohra quadrangularis (Fée) Brade,Rumohra adiantiformis (G.Forst.) Ching,Rumohra adiantiformis (G.Forst.) Ching,Rumohra adiantiformis (G.Forst.) Ching,Rumohra adiantiformis,Rumohra quadrangularis (Fée) Brade,Rumohra quadrangularis,Rumohra,Rumohra
110791,Wibelia chaerophylloides (Poir.) M.Kato & Tsutsumi,Davallia denticulata (Burm.) Mett.; Kuhn,Davallia denticulata (Burm.) Mett.; Kuhn,Davallia denticulata (Burm.) Mett.; Kuhn,Davallia denticulata,Davallia chaerophylloides (Poir.) Steud.,Davallia chaerophylloides,Davallia,Davallia
110882,Hypolepis ekmanii Maxon,Hypolepis nuda Mett.; Kuhn,Hypolepis nuda Mett.; Kuhn,Hypolepis nuda Mett.; Kuhn,Hypolepis nuda,Hypolepis ekmanii Maxon,Hypolepis ekmanii,Hypolepis,Hypolepis
110909,Hypolepis sellowiana Klotzsch,Hypolepis rigescens (Kunze) T.Moore,Hypolepis rigescens (Kunze) T.Moore,Hypolepis rigescens (Kunze) T.Moore,Hypolepis rigescens,"Tryonia myriophylla (Sw.) Schuettp., J.Prado & A.T.Cochran",Tryonia myriophylla,Hypolepis,Tryonia
111031,Lindsaea spinulosa Brause,Didymochlaena truncatula (Sw.) J.Sm.,Didymochlaena truncatula (Sw.) J.Sm.,Didymochlaena truncatula (Sw.) J.Sm.,Didymochlaena truncatula,Didymochlaena spinulosa (Brause) Li Bing Zhang & H.Shang,Didymochlaena spinulosa,Didymochlaena,Didymochlaena
111052,Lonchitis adscensionis Forst.,Pteris dentata Forssk.,Pteris dentata Forssk.,Pteris dentata Forssk.,Pteris dentata,Pteris adscensionis Sw.,Pteris adscensionis,Pteris,Pteris
111062,Microlepia affinis C.Presl,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata,Davallodes hymenophylloides (Blume) M.Kato & Tsutsumi,Davallodes hymenophylloides,Lindsaea,Davallodes
111076,Microlepia distans J.Sm.,Saccoloma inaequale (Kunze) Mett.,Saccoloma inaequale (Kunze) Mett.,Saccoloma inaequale (Kunze) Mett.,Saccoloma inaequale,Saccoloma distans (Kaulf.) Schwartsb.,Saccoloma distans,Saccoloma,Saccoloma
111129,Microlepia tenuifolia C.Presl,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata,Davallodes hymenophylloides (Blume) M.Kato & Tsutsumi,Davallodes hymenophylloides,Lindsaea,Davallodes
111176,Paesia luzonica Christ,Paesia radula (Baker) C.Chr.,Paesia radula (Baker) C.Chr.,Paesia radula (Baker) C.Chr.,Paesia radula,Paesia luzonica Christ,Paesia luzonica,Paesia,Paesia
111234,Adiantum boreale C.Presl,Adiantum pedatum L.,Adiantum pedatum L.,Adiantum pedatum L.,Adiantum pedatum,Adiantum aleuticum (Rupr.) C.A.Paris,Adiantum aleuticum,Adiantum,Adiantum
111257,Stenoloma decompositum (Baker) C.Chr.,Odontosoria flabellifolia (Baker) C.Chr.,Odontosoria flabellifolia (Baker) C.Chr.,Odontosoria flabellifolia (Baker) C.Chr.,Odontosoria flabellifolia,Odontosoria decomposita (Baker) C.Chr.,Odontosoria decomposita,Odontosoria,Odontosoria
111326,Dicksonia fragilis Trevis.,Woodsia mollis (Kaulf.) J.Sm.,Woodsia mollis (Kaulf.) J.Sm.,Physematium molle Kaulf.,Physematium molle,Physematium fragile (Trevis.) Kunze,Physematium fragile,Physematium,Physematium
111349,Dicksonia organensis Miers,Dicksonia sellowiana Hook.,Dicksonia sellowiana Hook.,Dicksonia sellowiana Hook.,Dicksonia sellowiana,Dicksonia karsteniana (Klotzsch) T.Moore,Dicksonia karsteniana,Dicksonia,Dicksonia
111417,Cheilanthes chihuahuaensis (Saiki) Fraser-Jenk.,Hemionitis farinosa (Forssk.) Christenh.,Hemionitis farinosa (Forssk.) Christenh.,Aleuritopteris farinosa (Forssk.) Fée,Aleuritopteris farinosa,Aleuritopteris mexicana Fée,Aleuritopteris mexicana,Aleuritopteris,Aleuritopteris
111426,Acrophorus affinis Moore,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata,Davallodes hymenophylloides (Blume) M.Kato & Tsutsumi,Davallodes hymenophylloides,Lindsaea,Davallodes
111441,Aetopteron braunii House,Polystichum microchlamys (Christ) Kodama,Polystichum microchlamys (Christ) Kodama,Polystichum microchlamys (Christ) Matsum.,Polystichum microchlamys,Polystichum braunii (Spenn.) Fée,Polystichum braunii,Polystichum,Polystichum
111442,Aetopteron polyblepharon (Roem. ex Kunze) Nakai,Polystichum polyblepharum C.Presl,Polystichum polyblepharum C.Presl,Polystichum luctuosum (Kunze) T.Moore,Polystichum luctuosum,Polystichum polyblepharon (Roem. ex Kunze) C.Presl,Polystichum polyblepharon,Polystichum,Polystichum
111464,Arachniodes maxima (Baker) Brownlie,Dryopteris ludens (Baker) C.Chr.,Dryopteris ludens (Baker) C.Chr.,Dryopteris arborescens (Baker) Kuntze,Dryopteris arborescens,Dryopteris maxima (Baker) C.Chr.,Dryopteris maxima,Dryopteris,Dryopteris
111481,Arachniodes yakusimensis (H.Itô) Nakaike,Arachniodes rhomboidea (Wall. ex Mett.) Ching,Arachniodes rhomboidea (Wall. ex Mett.) Ching,Arachniodes rhomboidea (Wall. ex Mett.) Ching,Arachniodes rhomboidea,Arachniodes amabilis (Blume) Tindale,Arachniodes amabilis,Arachniodes,Arachniodes
111485,Aspidium acrocarpon Fée,Triplophyllum protensum (Sw.) Holttum,Triplophyllum protensum (Sw.) Holttum,Triplophyllum protensum (Sw.) Holttum,Triplophyllum protensum,Triplophyllum dicksonioides (Fée) Holttum,Triplophyllum dicksonioides,Triplophyllum,Triplophyllum
111502,Aspidium americanum Torrey,Dryopteris goldiana (Hook. ex Goldie) A.Gray,Dryopteris goldiana (Hook. ex Goldie) A.Gray,Dryopteris goldiana (Hook. ex Goldie) A.Gray,Dryopteris goldiana,Dryopteris goldieana (Hook. ex Goldie) A.Gray,Dryopteris goldieana,Dryopteris,Dryopteris
111510,Aspidium angustifolium Mett.,Thelypteris setosula C.F.Reed,Thelypteris setosula C.F.Reed,Thelypteris setosula C.F.Reed,Thelypteris setosula,Sphaerostephanos angustifolius (C.Presl) Holttum,Sphaerostephanos angustifolius,Thelypteris,Sphaerostephanos
111513,Aspidium appendiculatum Blume,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata,Arachniodes carvifolia (Kunze) Ching,Arachniodes carvifolia,Arachniodes,Arachniodes
111514,Aspidium appendiculatum Wall. ex Mett.,Thelypteris squamaestipes (Clarke) Ching,Thelypteris squamaestipes (Clarke) Ching,Cyclogramma squamaestipes (C.B.Clarke) Tagawa,Cyclogramma squamaestipes,Christella procera (D.Don) Mazumdar,Christella procera,Cyclogramma,Christella
111534,Aspidium bidentatum Spreng.,Nephrolepis acutifolia (Desv.) Christ,Nephrolepis acutifolia (Desv.) Christ,Nephrolepis acutifolia (Desv.) Christ,Nephrolepis acutifolia,Nephrolepis biserrata (Sw.) Schott,Nephrolepis biserrata,Nephrolepis,Nephrolepis
111539,Aspidium blackwellianum Ten.,Dryopteris filix-mas subsp. filix-mas ,Dryopteris filix-mas subsp. filix-mas ,Dryopteris filix-mas subsp. filix-mas ,Dryopteris filix-mas,Dryopteris borreri Newman,Dryopteris borreri,Dryopteris,Dryopteris
111553,Aspidium cadieri Christ,Tectaria ingens Holttum,Tectaria ingens Holttum,Tectaria ingens Holttum,Tectaria ingens,Tectaria cadieri (Christ) C.Chr.,Tectaria cadieri,Tectaria,Tectaria
111560,Aspidium canum Wall.,Thelypteris parasitica (L.) Tardieu,Thelypteris parasitica (L.) Tardieu,Christella parasitica (L.) H.Lév.,Christella parasitica,Trigonospora calcarata (Blume) Holttum,Trigonospora calcarata,Christella,Trigonospora
111561,Aspidium caruifolium Baker,Polystichum carvifolium Diels,Polystichum carvifolium Diels,Polystichum carvifolium Diels,Polystichum carvifolium,Polystichum caruifolium (Baker) Diels,Polystichum caruifolium,Polystichum,Polystichum
111595,Aspidium cystostegia Hook.,Polystichum cystostegium (Hook.) J.B.Armstr.,Polystichum cystostegium (Hook.) J.B.Armstr.,Polystichum cystostegium (Hook.) J.B.Armstr.,Polystichum cystostegium,Polystichum cystostegia (Hook.) Armstr.,Polystichum cystostegia,Polystichum,Polystichum
111632,Aspidium eriosorus Fée,Thelypteris eriosora (Fée) Ponce,Thelypteris eriosora (Fée) Ponce,Thelypteris eriosora (Fée) Ponce,Thelypteris eriosora,Amauropelta eriosorus (Fée) Salino & T.E.Almeida,Amauropelta eriosorus,Thelypteris,Amauropelta
111642,Aspidium flagelliferum Roxb.,Nephrolepis exaltata subsp. exaltata ,Nephrolepis exaltata subsp. exaltata ,Nephrolepis exaltata subsp. exaltata ,Nephrolepis exaltata,Nephrolepis falciformis J.Sm.,Nephrolepis falciformis,Nephrolepis,Nephrolepis
111677,Aspidium haleakalense Mann,Polystichum aculeatum (L.) Roth,Polystichum aculeatum (L.) Roth,Polystichum aculeatum (L.) Roth,Polystichum aculeatum,Nephrolepis brownii (Desv.) Hovenkamp & Miyam.,Nephrolepis brownii,Polystichum,Nephrolepis
111688,Aspidium hilsenbergii Sieb.,Thelypteris hispidula (Decne.) C.F.Reed,Thelypteris hispidula (Decne.) C.F.Reed,Christella hispidula (Decne.) Holttum,Christella hispidula,Christella dentata (Forssk.) Brownsey & Jermy,Christella dentata,Christella,Christella
111804,Aspidium pinnatifido-serratum Mett.,Ctenitis cirrhosa (Schum.) Ching,Ctenitis cirrhosa (Schum.) Ching,Ctenitis cirrhosa (Schum.) Ching,Ctenitis cirrhosa,Cyclosorus interruptus (Willd.) H.Itô,Cyclosorus interruptus,Ctenitis,Cyclosorus
111808,Aspidium platypus Kunze,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata,Arachniodes carvifolia (Kunze) Ching,Arachniodes carvifolia,Arachniodes,Arachniodes
111813,Aspidium polyblepharon Roem. ex Kunze,Polystichum polyblepharum C.Presl,Polystichum polyblepharum C.Presl,Polystichum luctuosum (Kunze) T.Moore,Polystichum luctuosum,Polystichum polyblepharon (Roem. ex Kunze) C.Presl,Polystichum polyblepharon,Polystichum,Polystichum
111829,Aspidium pulchellum Blume,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata,Arachniodes carvifolia (Kunze) Ching,Arachniodes carvifolia,Arachniodes,Arachniodes
111844,Aspidium retroflexum Willd.,Thelypteris refracta (Fisch. & E.Mey. ex Kunze) C.F.Reed,Thelypteris refracta (Fisch. & E.Mey. ex Kunze) C.F.Reed,Goniopteris refracta (Fisch. & C.A.Mey. ex Kunze) J.Sm.,Goniopteris refracta,Goniopteris retroflexa (L.) Salino & T.E.Almeida,Goniopteris retroflexa,Goniopteris,Goniopteris
111862,Aspidium scariosum Roxb.,Arachniodes cornucervi (D.Don) Fraser-Jenk.,Arachniodes cornucervi (D.Don) Fraser-Jenk.,Arachniodes cornucervi (D.Don) Fraser-Jenk.,Arachniodes cornucervi,Polystichum scariosum (Roxb.) C.V.Morton,Polystichum scariosum,Arachniodes,Polystichum
111863,Aspidium schizolobium Kuhn,Hypolepis rugosula subsp. viscida (Roxb.) Schwartsb. & J.Prado,Hypolepis rugosula subsp. viscida (Roxb.) Schwartsb. & J.Prado,Hypolepis rugosula subsp. viscida (Roxb.) Schwartsb. & J.Prado,Hypolepis rugosula,Polystichum ammifolium C.Chr.,Polystichum ammifolium,Hypolepis,Polystichum
111889,Aspidium subelongatum Blume,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata,Arachniodes carvifolia (Kunze) Ching,Arachniodes carvifolia,Arachniodes,Arachniodes
111899,Aspidium tavoyanum Wall.,Nephrolepis cordifolia (L.) C.Presl,Nephrolepis cordifolia (L.) C.Presl,Nephrolepis cordifolia (L.) C.Presl,Nephrolepis cordifolia,Nephrolepis delicatula (Decne.) Pic.Serm.,Nephrolepis delicatula,Nephrolepis,Nephrolepis
111908,Aspidium terminans Wall.,Thelypteris decora (Domin) C.F.Reed,Thelypteris decora (Domin) C.F.Reed,Amblovenatum decorum (Domin) S.Linds. & D.J.Middleton,Amblovenatum decorum,Amblovenatum terminans (Holttum) J.P.Roux,Amblovenatum terminans,Amblovenatum,Amblovenatum
111999,Ctenitis hypolepioides (Rosenst.) Copel.,Dryopteris alpina Rosenst.,Dryopteris alpina Rosenst.,Dryopteris alpina Rosenst.,Dryopteris alpina,Dryopteris hypolepioides Rosenst.,Dryopteris hypolepioides,Dryopteris,Dryopteris
