,taxon_name_w_authors,v12_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species,v13_direct_accepted_name_w_author,v13_direct_accepted_species
317378,Thysanocarpus curvipes subsp. elegans (Fisch. & C.A.Mey.) P.J.Alexander & Windham,Thysanocarpus curvipes subsp. curvipes,Thysanocarpus curvipes subsp. curvipes,Thysanocarpus curvipes subsp. curvipes,Thysanocarpus curvipes,Thysanocarpus curvipes subsp. elegans (Fisch. & C.A.Mey.) P.J.Alexander & Windham,Thysanocarpus curvipes
317575,Echinocactus berteroi (Colla) Gay,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa,Cumulopuntia berteroi (Colla) F.Ritter,Cumulopuntia berteroi
317616,Cumulopuntia berteroi (Colla) F.Ritter,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa,Cumulopuntia berteroi (Colla) F.Ritter,Cumulopuntia berteroi
320212,Anemone hepatica var. obtusa (Pursh) Pritz.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana,Hepatica americana var. americana,Hepatica americana
320787,Palmifolium tenue (Willd.) Kuntze,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia,Zamia integrifolia var. integrifolia,Zamia integrifolia
320802,Thysanocarpus curvipes var. elegans (Fisch. & C.A.Mey.) B.L.Rob.,Thysanocarpus curvipes subsp. curvipes,Thysanocarpus curvipes subsp. curvipes,Thysanocarpus curvipes subsp. curvipes,Thysanocarpus curvipes,Thysanocarpus curvipes subsp. elegans (Fisch. & C.A.Mey.) P.J.Alexander & Windham,Thysanocarpus curvipes
320803,Tradescantia elegans (Fisch. & C.A.Mey.) Pritz.,Thysanocarpus curvipes subsp. curvipes,Thysanocarpus curvipes subsp. curvipes,Thysanocarpus curvipes subsp. curvipes,Thysanocarpus curvipes,Thysanocarpus curvipes subsp. elegans (Fisch. & C.A.Mey.) P.J.Alexander & Windham,Thysanocarpus curvipes
320807,Madronella rubella (Greene) Greene,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella glauca Greene,Monardella glauca,Monardella rubella Greene,Monardella rubella
320846,Pilosella flagellaris subsp. besnikensis (Lengyel & Zahn) Soják,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris,Pilosella flagellaris subsp. flagellaris,Pilosella flagellaris
321144,Opuntia berteroi (Colla) A.E.Hoffm.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa,Cumulopuntia berteroi (Colla) F.Ritter,Cumulopuntia berteroi
321214,Rubus babingtonii subsp. insuetus (Sudre) Sudre,Rubus babingtonii T.B.Salter,Rubus babingtonii T.B.Salter,Rubus babingtonii T.B.Salter,Rubus babingtonii,Rubus phaeocarpus W.C.R.Watson,Rubus phaeocarpus
321702,Mentha × rotundifolia var. webberi (J.Fraser) Harley,Mentha × villosa Huds.,Mentha × villosa Huds.,Mentha × villosa Huds.,Mentha × villosa,Mentha × rotundifolia (L.) Huds.,Mentha × rotundifolia
322036,"Acacia farnesiana subsp. minuta (M.E.Jones) Ebinger, Seigler & H.D.Clarke",Vachellia farnesiana var. farnesiana,Vachellia farnesiana var. farnesiana,Vachellia farnesiana var. farnesiana,Vachellia farnesiana,Vachellia farnesiana var. minuta (M.E.Jones) Seigler & Ebinger,Vachellia farnesiana
322037,Acacia minuta (M.E.Jones) Beauch.,Vachellia farnesiana var. farnesiana,Vachellia farnesiana var. farnesiana,Vachellia farnesiana var. farnesiana,Vachellia farnesiana,Vachellia farnesiana var. minuta (M.E.Jones) Seigler & Ebinger,Vachellia farnesiana
322080,Vachellia farnesiana var. minuta (M.E.Jones) Seigler & Ebinger,Vachellia farnesiana var. farnesiana,Vachellia farnesiana var. farnesiana,Vachellia farnesiana var. farnesiana,Vachellia farnesiana,Vachellia farnesiana var. minuta (M.E.Jones) Seigler & Ebinger,Vachellia farnesiana
322546,Hieracium pyrenaicum subsp. tarnense (Arv.-Touv. & Sudre) Zahn,Hieracium nobile Gren.,Hieracium nobile Gren.,Hieracium nobile Gren.,Hieracium nobile,Hieracium nobile subsp. nobile,Hieracium nobile
322547,Hieracium nobile subsp. tarnense (Arv.-Touv. & Sudre) O.Bolòs & Vigo,Hieracium nobile Gren.,Hieracium nobile Gren.,Hieracium nobile Gren.,Hieracium nobile,Hieracium nobile subsp. nobile,Hieracium nobile
324752,Angiopteris palmiformis (Cav.) C.Chr.,Angiopteris evecta (G.Forst.) Hoffm.,Angiopteris evecta (G.Forst.) Hoffm.,Angiopteris evecta (G.Forst.) Hoffm.,Angiopteris evecta,Angiopteris palmiformis (Cav.) C.Chr.,Angiopteris palmiformis
324838,Festuca purpusiana (St.-Yves) Tzvelev,Festuca ovina L.,Festuca ovina L.,Festuca ovina L.,Festuca ovina,Festuca saximontana var. purpusiana (St.-Yves) Fred. & Pavlick,Festuca saximontana
324877,Festuca saximontana var. purpusiana (St.-Yves) Fred. & Pavlick,Festuca ovina L.,Festuca ovina L.,Festuca ovina L.,Festuca ovina,Festuca saximontana var. purpusiana (St.-Yves) Fred. & Pavlick,Festuca saximontana
324898,Meringium pulchrum (Copel.) Copel.,Hymenophyllum serrulatum (C.Presl) C.Chr.,Hymenophyllum serrulatum (C.Presl) C.Chr.,Hymenophyllum serrulatum (C.Presl) C.Chr.,Hymenophyllum serrulatum,Hymenophyllum pachydermicum Ces.,Hymenophyllum pachydermicum
324915,Festuca saximontana subsp. purpusiana (St.-Yves) Tzvelev,Festuca ovina L.,Festuca ovina L.,Festuca ovina L.,Festuca ovina,Festuca saximontana var. purpusiana (St.-Yves) Fred. & Pavlick,Festuca saximontana
328144,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.,Dichanthelium ashei
328232,Phelipanche schwingenschussii (Gilli) Holub,Orobanche schultzii Mutel,Orobanche schultzii Mutel,Orobanche schultzii Mutel,Orobanche schultzii,Orobanche schwingenschussii Gilli,Orobanche schwingenschussii
328466,Hieracium flagellare var. glatzense (Nägeli & Peter) Lepage,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris,Pilosella flagellaris subsp. flagellaris,Pilosella flagellaris
328467,Pilosella flagellaris subsp. glatzensis (Nägeli & Peter) Soják,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris,Pilosella flagellaris subsp. flagellaris,Pilosella flagellaris
328540,Urostigma anacardiifolum (Kunth & C.D.Bouché) Miq.,Ficus americana subsp. guianensis (Desv.) C.C.Berg,Ficus americana subsp. guianensis (Desv.) C.C.Berg,Ficus guianensis Desv.,Ficus guianensis,Ficus clusiifolia Schott,Ficus clusiifolia
328823,Lupinus pusillus subsp. intermontanus (A.Heller) D.B.Dunn,Lupinus pusillus var. pusillus,Lupinus pusillus var. pusillus,Lupinus pusillus var. pusillus,Lupinus pusillus,Lupinus pusillus var. intermontanus (A.Heller) C.P.Sm.,Lupinus pusillus
328879,Lupinus pusillus var. intermontanus (A.Heller) C.P.Sm.,Lupinus pusillus var. pusillus,Lupinus pusillus var. pusillus,Lupinus pusillus var. pusillus,Lupinus pusillus,Lupinus pusillus var. intermontanus (A.Heller) C.P.Sm.,Lupinus pusillus
329616,Aconitum anthora var. jacquinii (Rchb.) Steud.,Aconitum anthora L.,Aconitum anthora L.,Aconitum anthora L.,Aconitum anthora,Aconitum anthora subsp. anthora,Aconitum anthora
329721,Rosa reuteri var. implexa (Gren.) Wolley-Dod,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × implexa Gren.,Rosa × implexa
329815,Rosa dumetorum subvar. implexa (Gren.) Nyman,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × implexa Gren.,Rosa × implexa
329816,Rosa communis var. implexa (Gren.) Rouy & E.G.Camus,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × implexa Gren.,Rosa × implexa
330969,Hieracium rupicola subsp. aldeanum (Arv.-Touv.) O.Bolòs & Vigo,Hieracium cavanillesianum Arv.-Touv. & Gaut.,Hieracium cavanillesianum Arv.-Touv. & Gaut.,Hieracium cavanillesianum Arv.-Touv. & Gaut.,Hieracium cavanillesianum,Hieracium cavanillesianum subsp. cavanillesianum,Hieracium cavanillesianum
330970,Hieracium cavanillesianum subsp. aldeanum (Arv.-Touv.) Greuter,Hieracium cavanillesianum Arv.-Touv. & Gaut.,Hieracium cavanillesianum Arv.-Touv. & Gaut.,Hieracium cavanillesianum Arv.-Touv. & Gaut.,Hieracium cavanillesianum,Hieracium cavanillesianum subsp. cavanillesianum,Hieracium cavanillesianum
334079,Delphinium peregrinum var. oranense (Debeaux) Sennen & Mauricio,Delphinium ambiguum L.,Delphinium ambiguum L.,Delphinium ajacis L.,Delphinium ajacis,Delphinium obcordatum DC.,Delphinium obcordatum
334548,Rosa afzeliana var. implexa (Gren.) C.Vicioso,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × implexa Gren.,Rosa × implexa
334554,Rosa × dumetorum var. implexa (Gren.) Heinr.Braun,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × implexa Gren.,Rosa × implexa
334555,Rosa canina var. implexa (Gren.) Baker,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × implexa Gren.,Rosa × implexa
334556,Rosa caesia f. implexa (Gren.) Hesl.-Harr.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis,Rosa × implexa Gren.,Rosa × implexa
334619,Pycnarrhena cauliflora (Miers) Diels,Pycnarrhena longifolia (Decne. ex Miq.) Becc.,Pycnarrhena longifolia (Decne. ex Miq.) Becc.,Pycnarrhena longifolia (Decne. ex Miq.) Becc.,Pycnarrhena longifolia,Pycnarrhena cauliflora (Miers) Diels,Pycnarrhena cauliflora
335707,Odontites vulgaris subsp. pumilus (Nordst.) Soó,Odontites vernus subsp. vernus,Odontites vernus subsp. vernus,Odontites vernus subsp. vernus,Odontites vernus,Odontites vulgaris Moench,Odontites vulgaris
335779,Odontites vernus subsp. pumilus (Nordst.) A.Pedersen,Odontites vernus subsp. vernus,Odontites vernus subsp. vernus,Odontites vernus subsp. vernus,Odontites vernus,Odontites vulgaris Moench,Odontites vulgaris
336439,Brickellia schaffneri (A.Gray) Shinners,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia leptophylla,Brickellia schaffneri (A.Gray) Shinners,Brickellia schaffneri
336613,Rubus serpens proles stramineus (Boulay) Boulay,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus,Rubus rivularis Wirtg. & P.J.Müll.,Rubus rivularis
336725,Askellia nana subsp. ramosa (Babc.) W.A.Weber,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea,Askellia pygmaea var. ramosa (Babc.) Tiehm,Askellia pygmaea
336726,Askellia pygmaea subsp. ramosa (Babc.) K.L.Chambers & S.C.Meyers,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea,Askellia pygmaea var. ramosa (Babc.) Tiehm,Askellia pygmaea
336727,Crepis nana var. ramosa (Babc.) Cronquist,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea (Ledeb.) Sennikov,Askellia pygmaea,Askellia pygmaea var. ramosa (Babc.) Tiehm,Askellia pygmaea
336978,Memorialis mysorensis (Wight) Wedd.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta,Gonostegia bennettiana var. mysorensis (Wight) Pusalkar & Ingle,Gonostegia bennettiana
336979,Pouzolzia bennettiana var. mysorensis (Wight) Hook.f.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta,Gonostegia bennettiana var. mysorensis (Wight) Pusalkar & Ingle,Gonostegia bennettiana
337955,Cleistes venusta (Schltr.) Schltr.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea,Cleistes rosea var. rosea,Cleistes rosea
338076,Dactylorhiza purpurella var. majaliformis (E.Nelson) Kreutz,Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza purpurella (T.Stephenson & T.A.Stephenson) Soó,Dactylorhiza purpurella,Dactylorhiza purpurella var. cambrensis (R.H.Roberts) R.M.Bateman & Denholm,Dactylorhiza purpurella
338321,Pilosella schultesii subsp. austrobohemica (Zahn) Soják,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii,Pilosella schultesii subsp. schultesii,Pilosella schultesii
338361,Dichanthelium commutatum subsp. ashei (T.G.Pearson ex Ashe) Freckmann & Lelong,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.,Dichanthelium ashei
338362,Dichanthelium commutatum var. ashei (T.G.Pearson ex Ashe) Mohlenbr.,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.,Dichanthelium ashei
338363,Panicum commutatum var. ashei (T.G.Pearson ex Ashe) Fernald,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.,Dichanthelium ashei
338487,Ornithogalum umbellatum var. angustifolium (Boreau) Gren. & Godr.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum,Ornithogalum umbellatum subsp. campestre (Savi) Rouy,Ornithogalum umbellatum
338488,Ornithogalum umbellatum subsp. angustifolium (Boreau) P.D.Sell,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum,Ornithogalum umbellatum subsp. campestre (Savi) Rouy,Ornithogalum umbellatum
338759,Santolina chamaecyparissus var. intricata (Jord. & Fourr.) Guinea,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana Jord. & Fourr.,Santolina benthamiana,Santolina intricata Jord. & Fourr.,Santolina intricata
340340,Geranium incanum var. multifidum (Sweet) Hilliard & B.L.Burtt,Geranium incanum Burm.f.,Geranium incanum Burm.f.,Geranium incanum Burm.f.,Geranium incanum,Geranium incanum subsp. incanum,Geranium incanum
340853,Rubus serpens var. chlorostachys (P.J.Müll.) Sudre,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus P.J.Müll. ex Wirtg.,Rubus perplexus,Rubus chlorostachys P.J.Müll.,Rubus chlorostachys
341322,Onobrychis subacaulis f. grandiflora (Širj. & Rech.f.) Parsa,Onobrychis subacaulis Boiss.,Onobrychis subacaulis Boiss.,Onobrychis subacaulis Boiss.,Onobrychis subacaulis,Onobrychis subacaulis var. subacaulis,Onobrychis subacaulis
341409,Plagiobothrys pedicellaris (Phil.) I.M.Johnst.,Plagiobothrys tenuifolius (A.Gray) I.M.Johnst.,Plagiobothrys tenuifolius (A.Gray) I.M.Johnst.,Plagiobothrys corymbosus (Ruiz & Pav.) I.M.Johnst.,Plagiobothrys corymbosus,Plagiobothrys pedicellaris (Phil.) I.M.Johnst.,Plagiobothrys pedicellaris
341410,Allocarya pedicellaris (Phil.) Reiche,Plagiobothrys tenuifolius (A.Gray) I.M.Johnst.,Plagiobothrys tenuifolius (A.Gray) I.M.Johnst.,Plagiobothrys corymbosus (Ruiz & Pav.) I.M.Johnst.,Plagiobothrys corymbosus,Plagiobothrys pedicellaris (Phil.) I.M.Johnst.,Plagiobothrys pedicellaris
341428,Cinnamomum camphora f. linaloolifera (Y.Fujita) Sugim.,Cinnamomum camphora (L.) J.Presl,Cinnamomum camphora (L.) J.Presl,Camphora officinarum Boerh. ex Fabr.,Camphora officinarum,Camphora officinarum var. officinarum,Camphora officinarum
341840,Litsea ferruginea (R.Br.) F.M.Bailey,Litsea umbellata (Lour.) Merr.,Litsea umbellata (Lour.) Merr.,Litsea umbellata (Lour.) Merr.,Litsea umbellata,Litsea breviumbellata C.K.Allen,Litsea breviumbellata
342354,Allium ruthenicum (Láng) Steud.,Allium flavum subsp. flavum,Allium flavum subsp. flavum,Allium flavum subsp. flavum,Allium flavum,Allium flavum subsp. tauricum (Besser ex Rchb.) K.Richt.,Allium flavum
342407,Thelypteris acuminata var. kuliangensis (Ching) K.Iwats.,Thelypteris acuminata (Houtt.) C.V.Morton,Thelypteris acuminata (Houtt.) C.V.Morton,Thelypteris acuminata (Houtt.) C.V.Morton,Thelypteris acuminata,Thelypteris ensifera (Tagawa) K.Iwats.,Thelypteris ensifera
342652,Lupinus densiflorus var. palustris (Kellogg) C.P.Sm.,Lupinus microcarpus Sims,Lupinus microcarpus Sims,Lupinus microcarpus Sims,Lupinus microcarpus,Lupinus microcarpus var. microcarpus,Lupinus microcarpus
344007,Delphinium halteratum var. rifanum (Maire & Sennen) Sennen,Delphinium ambiguum L.,Delphinium ambiguum L.,Delphinium ajacis L.,Delphinium ajacis,Delphinium obcordatum DC.,Delphinium obcordatum
344470,Narcissus × paivae (A.Fern.) Fern.Casas,Narcissus × brevitubulosus A.Fern.,Narcissus × brevitubulosus A.Fern.,Narcissus × brevitubulosus A.Fern.,Narcissus × brevitubulosus,Narcissus × brevitubulosus nothosubsp. brevitubulosus,Narcissus × brevitubulosus
346610,Pilosella schultesii subsp. tricoronaemontis (Zahn) Soják,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii,Pilosella schultesii subsp. schultesii,Pilosella schultesii
347078,Hieracium lamprophyllum subsp. murorramondii (Mateo) Greuter,Hieracium lamprophyllum Scheele,Hieracium lamprophyllum Scheele,Hieracium lamprophyllum Scheele,Hieracium lamprophyllum,Hieracium lamprophyllum subsp. lamprophyllum,Hieracium lamprophyllum
347103,Hieracium lamprophyllum subsp. dulacianum (Zahn) Greuter,Hieracium lamprophyllum Scheele,Hieracium lamprophyllum Scheele,Hieracium lamprophyllum Scheele,Hieracium lamprophyllum,Hieracium lamprophyllum subsp. lamprophyllum,Hieracium lamprophyllum
347136,Rubus affinis lentiginosus (Lees) Bab.,Rubus affinis Weihe & Nees,Rubus affinis Weihe & Nees,Rubus affinis Weihe & Nees,Rubus affinis,Rubus lentiginosus Lees,Rubus lentiginosus
347249,Hieracium petunnikovii (Peter) Üksip,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris,Pilosella flagellaris subsp. flagellaris,Pilosella flagellaris
349179,Scheutzia cinnamomea (L.) Gand.,Rosa pendulina L.,Rosa pendulina L.,Rosa pendulina L.,Rosa pendulina,Rosa cinnamomea L.,Rosa cinnamomea
349713,Marattia sorbifolia (Bory) Sw.,Ptisana fraxinea (Sm.) Murdock,Ptisana fraxinea (Sm.) Murdock,Ptisana fraxinea (Sm.) Murdock,Ptisana fraxinea,Ptisana sorbifolia (Bory) ined.,Ptisana sorbifolia
350191,Ipomoea batatas var. apiculata (M.Martens & Galeotti) J.A.McDonald & D.F.Austin,Ipomoea batatas (L.) Lam.,Ipomoea batatas (L.) Lam.,Ipomoea batatas (L.) Lam.,Ipomoea batatas,Ipomoea × apiculata M.Martens & Galeotti,Ipomoea × apiculata
352779,Achillea millefolium proles monticola (Martrin-Donos) Rouy,Achillea millefolium subsp. ceretanica (Sennen) Sennen,Achillea millefolium subsp. ceretanica (Sennen) Sennen,Achillea ceretanica (Sennen) I.Soriano,Achillea ceretanica,Achillea millefolium subsp. millefolium,Achillea millefolium
352780,Achillea millefolium var. monticola (Martrin-Donos) Nyman,Achillea millefolium subsp. ceretanica (Sennen) Sennen,Achillea millefolium subsp. ceretanica (Sennen) Sennen,Achillea ceretanica (Sennen) I.Soriano,Achillea ceretanica,Achillea millefolium subsp. millefolium,Achillea millefolium
352891,Trichomanes hymenophylloides Bosch,Trichomanes diaphanum Kunth,Trichomanes diaphanum Kunth,Trichomanes diaphanum Kunth,Trichomanes diaphanum,Trichomanes hymenophylloides Bosch,Trichomanes hymenophylloides
355897,Montia hallii (A.Gray) Greene,Montia fontana subsp. amporitana Sennen,Montia fontana subsp. amporitana Sennen,Montia fontana subsp. amporitana Sennen,Montia fontana,Montia fontana subsp. fontana,Montia fontana
356133,Hieracium alatum subsp. soyeroides (Arv.-Touv. & Gaut.) Zahn,Hieracium lamprophyllum Scheele,Hieracium lamprophyllum Scheele,Hieracium lamprophyllum Scheele,Hieracium lamprophyllum,Hieracium lamprophyllum subsp. lamprophyllum,Hieracium lamprophyllum
356299,Marsdenia clausa var. campanulata (Griseb.) M.Gómez,"Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve","Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve","Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve",Ruehssia clausa,Ruehssia campanulata (Griseb.) Morillo & Mora Méndez,Ruehssia campanulata
356372,Rubus caesius var. semitomentosus (Borbás) Ade,Rubus caesius L.,Rubus caesius L.,Rubus caesius L.,Rubus caesius,Rubus semitomentosus Borbás,Rubus semitomentosus
356474,Silene gynodioica subsp. peduncularis (Fenzl ex Boiss.) Melzh.,Silene behboudiana Rech.f. & Esfand.,Silene behboudiana Rech.f. & Esfand.,Silene behboudiana Rech.f. & Esfand.,Silene behboudiana,Silene behboudiana subsp. behboudiana,Silene behboudiana
356836,Dendrophthoe indica (Desr.) Miq.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata,Dendrophthoe falcata var. falcata,Dendrophthoe falcata
356941,Sticherus penniger (Mart.) Copel.,Sticherus pruinosus (Mart.) Ching,Sticherus pruinosus (Mart.) Ching,Sticherus pruinosus (Mart.) Ching,Sticherus pruinosus,Sticherus penniger (Mart.) Copel.,Sticherus penniger
357006,Santolina chamaecyparissus var. incana (Lam.) DC.,Santolina decumbens Mill.,Santolina decumbens Mill.,Santolina decumbens Mill.,Santolina decumbens,Santolina decumbens subsp. decumbens,Santolina decumbens
358437,Molinia caerulea subsp. varia (Schrank) O.Schwarz,Molinia caerulea (L.) Moench,Molinia caerulea (L.) Moench,Molinia caerulea (L.) Moench,Molinia caerulea,Molinia caerulea subsp. caerulea,Molinia caerulea
358507,Elaeocarpus sphaericus (Gaertn.) Heer,Elaeocarpus angustifolius Blume,Elaeocarpus angustifolius Blume,Elaeocarpus angustifolius Blume,Elaeocarpus angustifolius,Elaeocarpus sphaericus (Gaertn.) Heer,Elaeocarpus sphaericus
358584,Potentilla wimanniana silesiaca (R.Uechtr.) Garcke,Potentilla wimanniana Günther & Schummel,Potentilla wimanniana Günther & Schummel,Potentilla wimanniana Günther & Schummel,Potentilla wimanniana,Potentilla silesiaca R.Uechtr.,Potentilla silesiaca
359040,Santolina chamaecyparissus var. lanata Rouy,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus,Santolina chamaecyparissus subsp. chamaecyparissus,Santolina chamaecyparissus
359041,Santolina chamaecyparissus subvar. heterophylla Rouy,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus,Santolina chamaecyparissus subsp. chamaecyparissus,Santolina chamaecyparissus
359042,Santolina chamaecyparissus var. provincialis (Jord. & Fourr.) Guinea,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus L.,Santolina chamaecyparissus,Santolina chamaecyparissus subsp. chamaecyparissus,Santolina chamaecyparissus
359392,Iocaulon ovalis (Michx.) Raf.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia
359393,Crotalaria ovalis (Michx.) Pursh,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia,Crotalaria rotundifolia var. rotundifolia,Crotalaria rotundifolia
359915,Phippsia capillaris subsp. pulvinata (Fr.) Á.Löve & D.Löve,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans,Puccinellia capillaris subsp. pulvinata (Fr.) Tzvelev,Puccinellia capillaris
359916,Puccinellia capillaris subsp. pulvinata (Fr.) Tzvelev,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans,Puccinellia capillaris subsp. pulvinata (Fr.) Tzvelev,Puccinellia capillaris
359933,Atropis pulvinata (Fr.) V.I.Krecz.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans,Puccinellia capillaris subsp. pulvinata (Fr.) Tzvelev,Puccinellia capillaris
