,taxon_name_w_authors,v10_accepted_name_w_author,v12_taxon_name_w_authors,v12_chained_accepted_name_w_author,v12_chained_accepted_species,v12_direct_accepted_name_w_author,v12_direct_accepted_species
count,2858,2858,2858,2858,2854,2858,2858
unique,2858,1421,1421,1419,1401,1554,1523
top,Bryophyllum peltigerum (Desc.) V.V.Byalt,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria,Eruca sativa Mill.,Eruca sativa
freq,1,62,62,62,62,46,46
