,taxon_name_w_authors,202306_accepted_name_w_author,202412_taxon_name_w_authors,202412_chained_accepted_name_w_author,202412_chained_accepted_species,202412_direct_accepted_name_w_author,202412_direct_accepted_species,202412_chained_accepted_genus,202412_direct_accepted_genus
count,4223,4223,4223,4223,3758,4223,3790,4223,4223
unique,4223,2056,2056,2042,1824,2380,2007,979,985
top,Diplophyllum Lehm.,Grammitis Sw.,Grammitis Sw.,Grammitis Sw.,Strobocalyx arborea,Solanum violaceum Ortega,Solanum violaceum,Grammitis,Vernonia
freq,1,41,41,41,23,22,22,78,315
